Date,ProjectID,TotalTask,StartedTask,OnGoingTask,DelayedTask,CompletedTask,WorkDay,TotalSpent,StartDate,EndDate,ActualStartDate,ActualEndDate,WeatherAssessment,Progress,Weekend,DayCount,Delay
2021-06-19,22,95,55,2,2,53,304,36518.0,2020-06-16,2021-03-20,2020-06-16,2022-02-16,28.57142857142857,55.78947368421052,1,368,333
2021-06-19,23,102,2,2,0,0,8,0.0,2021-06-15,2022-06-05,2021-06-15,2023-04-21,50.0,0.0,1,4,320
2021-06-19,24,111,24,1,1,23,135,15561.0,2020-11-03,2022-07-07,2020-11-03,2023-08-16,28.57142857142857,20.72072072072072,1,228,405
2021-06-19,25,136,108,3,3,105,560,72235.0,2020-03-24,2021-06-08,2020-03-24,2022-04-24,50.0,77.20588235294117,1,452,320
2021-06-19,26,125,87,3,3,84,463,54101.0,2020-06-16,2021-02-22,2020-06-16,2021-12-29,28.57142857142857,67.2,1,368,310
2021-06-19,30,142,115,3,3,112,592,67476.0,2020-02-25,2020-12-19,2020-02-25,2021-11-22,14.285714285714285,78.87323943661971,1,480,338
2021-06-20,1,149,94,2,2,92,507,62084.0,2020-03-24,2021-08-14,2020-03-24,2022-11-04,42.85714285714285,61.74496644295302,1,453,447
2021-06-20,2,129,115,2,2,113,584,68277.0,2020-02-25,2020-11-20,2020-02-25,2021-10-23,12.5,87.59689922480621,1,481,337
2021-06-20,5,122,20,1,1,19,117,13606.0,2020-12-29,2023-04-21,2020-12-29,2024-01-09,50.0,15.573770491803279,1,173,263
2021-06-20,7,84,54,2,2,52,299,35026.0,2020-05-19,2021-04-22,2020-05-19,2022-04-05,66.66666666666666,61.904761904761905,1,397,348
2021-06-20,9,118,76,1,1,75,369,51817.0,2020-05-19,2021-09-23,2020-05-19,2022-12-09,71.42857142857143,63.559322033898304,1,397,442
2021-06-20,10,143,69,3,3,66,361,43942.0,2020-06-16,2022-03-15,2020-06-16,2023-04-17,16.666666666666664,46.15384615384615,1,369,398
2021-06-20,11,136,61,1,1,60,322,35337.0,2020-05-19,2022-02-20,2020-05-19,2022-12-20,62.5,44.11764705882353,1,397,303
2021-06-20,12,100,92,1,1,91,475,58630.0,2019-12-31,2020-10-20,2019-12-31,2021-11-16,37.5,91.0,1,537,392
2021-06-20,13,110,10,2,2,8,61,6304.0,2021-04-20,2022-05-19,2021-04-20,2023-05-11,33.33333333333333,7.2727272727272725,1,61,357
2021-06-20,15,90,82,1,1,81,433,54784.0,2019-12-03,2020-11-16,2019-12-03,2021-12-17,0.0,90.0,1,565,396
2021-06-20,16,142,87,2,2,85,472,54316.0,2019-11-05,2021-12-14,2019-11-05,2023-02-04,14.285714285714285,59.859154929577464,1,593,417
2021-06-20,17,94,35,2,2,33,174,21436.0,2020-12-29,2021-09-09,2020-12-29,2022-08-16,50.0,35.1063829787234,1,173,341
2021-06-20,19,91,2,2,0,0,6,0.0,2021-06-15,2022-05-28,2021-06-15,2023-05-04,50.0,0.0,1,5,341
2021-06-20,20,85,46,2,2,44,238,27612.0,2020-08-11,2021-05-14,2020-08-11,2022-06-13,85.71428571428571,51.76470588235295,1,313,395
2021-06-20,21,135,34,2,2,32,181,24354.0,2020-12-01,2022-04-22,2020-12-01,2023-01-09,57.14285714285714,23.703703703703706,1,201,262
2021-06-20,22,95,55,2,2,53,304,36518.0,2020-06-16,2021-03-20,2020-06-16,2022-02-16,28.57142857142857,55.78947368421052,1,369,333
2021-06-20,23,102,2,2,0,0,8,0.0,2021-06-15,2022-06-05,2021-06-15,2023-04-21,50.0,0.0,1,5,320
2021-06-20,24,111,24,1,1,23,135,15561.0,2020-11-03,2022-07-07,2020-11-03,2023-08-16,28.57142857142857,20.72072072072072,1,229,405
2021-06-20,25,136,108,3,3,105,561,72235.0,2020-03-24,2021-06-08,2020-03-24,2022-04-24,50.0,77.20588235294117,1,453,320
2021-06-20,26,125,87,3,3,84,463,54101.0,2020-06-16,2021-02-22,2020-06-16,2021-12-29,28.57142857142857,67.2,1,369,310
2021-06-20,30,142,115,3,3,112,592,67476.0,2020-02-25,2020-12-19,2020-02-25,2021-11-22,14.285714285714285,78.87323943661971,1,481,338
2021-06-21,1,149,95,2,2,93,509,62727.0,2020-03-24,2021-08-14,2020-03-24,2022-11-04,42.85714285714285,62.41610738255034,0,454,447
2021-06-21,2,129,116,2,2,114,586,68579.0,2020-02-25,2020-11-20,2020-02-25,2021-10-23,12.5,88.37209302325581,0,482,337
2021-06-21,5,122,20,1,1,19,118,13606.0,2020-12-29,2023-04-21,2020-12-29,2024-01-09,50.0,15.573770491803279,0,174,263
2021-06-21,7,84,54,2,2,52,299,35026.0,2020-05-19,2021-04-22,2020-05-19,2022-04-05,66.66666666666666,61.904761904761905,0,398,348
2021-06-21,9,118,76,1,1,75,370,51817.0,2020-05-19,2021-09-23,2020-05-19,2022-12-09,71.42857142857143,63.559322033898304,0,398,442
2021-06-21,10,143,69,3,3,66,363,43942.0,2020-06-16,2022-03-15,2020-06-16,2023-04-17,16.666666666666664,46.15384615384615,0,370,398
2021-06-21,11,136,61,1,1,60,322,35337.0,2020-05-19,2022-02-20,2020-05-19,2022-12-20,62.5,44.11764705882353,0,398,303
2021-06-21,12,100,92,1,1,91,476,58630.0,2019-12-31,2020-10-20,2019-12-31,2021-11-16,37.5,91.0,0,538,392
2021-06-21,13,110,10,2,2,8,62,6304.0,2021-04-20,2022-05-19,2021-04-20,2023-05-11,33.33333333333333,7.2727272727272725,0,62,357
2021-06-21,15,90,82,1,1,81,433,54784.0,2019-12-03,2020-11-16,2019-12-03,2021-12-17,0.0,90.0,0,566,396
2021-06-21,16,142,87,2,2,85,473,54316.0,2019-11-05,2021-12-14,2019-11-05,2023-02-04,14.285714285714285,59.859154929577464,0,594,417
2021-06-21,17,94,35,2,2,33,176,21436.0,2020-12-29,2021-09-09,2020-12-29,2022-08-16,50.0,35.1063829787234,0,174,341
2021-06-21,19,91,2,2,0,0,8,0.0,2021-06-15,2022-05-28,2021-06-15,2023-05-04,50.0,0.0,0,6,341
2021-06-21,20,85,46,2,2,44,239,27612.0,2020-08-11,2021-05-14,2020-08-11,2022-06-13,85.71428571428571,51.76470588235295,0,314,395
2021-06-21,21,135,34,2,2,32,183,24354.0,2020-12-01,2022-04-22,2020-12-01,2023-01-09,57.14285714285714,23.703703703703706,0,202,262
2021-06-21,22,95,55,2,2,53,304,36518.0,2020-06-16,2021-03-20,2020-06-16,2022-02-16,28.57142857142857,55.78947368421052,0,370,333
2021-06-21,23,102,2,2,0,0,8,0.0,2021-06-15,2022-06-05,2021-06-15,2023-04-21,50.0,0.0,0,6,320
2021-06-21,24,111,24,1,1,23,136,15561.0,2020-11-03,2022-07-07,2020-11-03,2023-08-16,28.57142857142857,20.72072072072072,0,230,405
2021-06-21,25,136,108,3,3,105,563,72235.0,2020-03-24,2021-06-08,2020-03-24,2022-04-24,50.0,77.20588235294117,0,454,320
2021-06-21,26,125,87,3,3,84,466,54101.0,2020-06-16,2021-02-22,2020-06-16,2021-12-29,28.57142857142857,67.2,0,370,310
2021-06-21,30,142,116,3,3,113,596,68344.0,2020-02-25,2020-12-19,2020-02-25,2021-11-22,14.285714285714285,79.5774647887324,0,482,338
2021-06-22,1,149,96,2,2,94,511,63081.0,2020-03-24,2021-08-14,2020-03-24,2022-11-04,42.85714285714285,63.08724832214765,0,455,447
2021-06-22,2,129,116,2,2,114,588,68579.0,2020-02-25,2020-11-20,2020-02-25,2021-10-23,12.5,88.37209302325581,0,483,337
2021-06-22,5,122,20,1,1,19,119,13606.0,2020-12-29,2023-04-21,2020-12-29,2024-01-09,50.0,15.573770491803279,0,175,263
2021-06-22,7,84,54,2,2,52,300,35026.0,2020-05-19,2021-04-22,2020-05-19,2022-04-05,66.66666666666666,61.904761904761905,0,399,348
2021-06-22,9,118,76,1,1,75,371,51817.0,2020-05-19,2021-09-23,2020-05-19,2022-12-09,71.42857142857143,63.559322033898304,0,399,442
2021-06-22,10,143,69,3,3,66,365,43942.0,2020-06-16,2022-03-15,2020-06-16,2023-04-17,16.666666666666664,46.15384615384615,0,371,398
2021-06-22,11,136,61,1,1,60,323,35337.0,2020-05-19,2022-02-20,2020-05-19,2022-12-20,62.5,44.11764705882353,0,399,303
2021-06-22,12,100,92,1,1,91,477,58630.0,2019-12-31,2020-10-20,2019-12-31,2021-11-16,37.5,91.0,0,539,392
2021-06-22,13,110,11,2,2,9,65,7169.0,2021-04-20,2022-05-19,2021-04-20,2023-05-11,33.33333333333333,8.181818181818182,0,63,357
2021-06-22,15,90,82,1,1,81,433,54784.0,2019-12-03,2020-11-16,2019-12-03,2021-12-17,0.0,90.0,0,567,396
2021-06-22,16,142,87,2,2,85,474,54316.0,2019-11-05,2021-12-14,2019-11-05,2023-02-04,14.285714285714285,59.859154929577464,0,595,417
2021-06-22,17,94,35,2,2,33,177,21436.0,2020-12-29,2021-09-09,2020-12-29,2022-08-16,50.0,35.1063829787234,0,175,341
2021-06-22,19,91,2,2,0,0,9,0.0,2021-06-15,2022-05-28,2021-06-15,2023-05-04,50.0,0.0,0,7,341
2021-06-22,20,85,46,2,2,44,240,27612.0,2020-08-11,2021-05-14,2020-08-11,2022-06-13,85.71428571428571,51.76470588235295,0,315,395
2021-06-22,21,135,35,2,2,33,185,25247.0,2020-12-01,2022-04-22,2020-12-01,2023-01-09,57.14285714285714,24.444444444444443,0,203,262
2021-06-22,22,95,55,2,2,53,305,36518.0,2020-06-16,2021-03-20,2020-06-16,2022-02-16,28.57142857142857,55.78947368421052,0,371,333
2021-06-22,23,102,2,2,0,0,10,0.0,2021-06-15,2022-06-05,2021-06-15,2023-04-21,50.0,0.0,0,7,320
2021-06-22,24,111,24,1,1,23,136,15561.0,2020-11-03,2022-07-07,2020-11-03,2023-08-16,28.57142857142857,20.72072072072072,0,231,405
2021-06-22,25,136,108,3,3,105,565,72235.0,2020-03-24,2021-06-08,2020-03-24,2022-04-24,50.0,77.20588235294117,0,455,320
2021-06-22,26,125,88,3,3,85,470,54977.0,2020-06-16,2021-02-22,2020-06-16,2021-12-29,28.57142857142857,68.0,0,371,310
2021-06-22,30,142,116,3,3,113,597,68344.0,2020-02-25,2020-12-19,2020-02-25,2021-11-22,14.285714285714285,79.5774647887324,0,483,338
2021-06-23,1,149,96,2,2,94,513,63081.0,2020-03-24,2021-08-14,2020-03-24,2022-11-04,42.85714285714285,63.08724832214765,0,456,447
2021-06-23,2,129,117,2,2,115,590,68885.0,2020-02-25,2020-11-20,2020-02-25,2021-10-23,12.5,89.14728682170544,0,484,337
2021-06-23,5,122,20,1,1,19,120,13606.0,2020-12-29,2023-04-21,2020-12-29,2024-01-09,50.0,15.573770491803279,0,176,263
2021-06-23,7,84,54,2,2,52,300,35026.0,2020-05-19,2021-04-22,2020-05-19,2022-04-05,66.66666666666666,61.904761904761905,0,400,348
2021-06-23,9,118,77,1,1,76,372,52108.0,2020-05-19,2021-09-23,2020-05-19,2022-12-09,71.42857142857143,64.40677966101694,0,400,442
2021-06-23,10,143,69,3,3,66,366,43942.0,2020-06-16,2022-03-15,2020-06-16,2023-04-17,16.666666666666664,46.15384615384615,0,372,398
2021-06-23,11,136,61,1,1,60,324,35337.0,2020-05-19,2022-02-20,2020-05-19,2022-12-20,62.5,44.11764705882353,0,400,303
2021-06-23,12,100,92,1,1,91,478,58630.0,2019-12-31,2020-10-20,2019-12-31,2021-11-16,37.5,91.0,0,540,392
2021-06-23,13,110,12,2,2,10,67,8113.0,2021-04-20,2022-05-19,2021-04-20,2023-05-11,33.33333333333333,9.090909090909092,0,64,357
2021-06-23,15,90,82,1,1,81,433,54784.0,2019-12-03,2020-11-16,2019-12-03,2021-12-17,0.0,90.0,0,568,396
2021-06-23,16,142,87,2,2,85,475,54316.0,2019-11-05,2021-12-14,2019-11-05,2023-02-04,14.285714285714285,59.859154929577464,0,596,417
2021-06-23,17,94,36,2,2,34,179,22286.0,2020-12-29,2021-09-09,2020-12-29,2022-08-16,50.0,36.17021276595745,0,176,341
2021-06-23,19,91,2,2,0,0,10,0.0,2021-06-15,2022-05-28,2021-06-15,2023-05-04,50.0,0.0,0,8,341
2021-06-23,20,85,47,2,2,45,241,28025.0,2020-08-11,2021-05-14,2020-08-11,2022-06-13,85.71428571428571,52.94117647058824,0,316,395
2021-06-23,21,135,35,2,2,33,185,25247.0,2020-12-01,2022-04-22,2020-12-01,2023-01-09,57.14285714285714,24.444444444444443,0,204,262
2021-06-23,22,95,55,2,2,53,306,36518.0,2020-06-16,2021-03-20,2020-06-16,2022-02-16,28.57142857142857,55.78947368421052,0,372,333
2021-06-23,23,102,2,2,0,0,10,0.0,2021-06-15,2022-06-05,2021-06-15,2023-04-21,50.0,0.0,0,8,320
2021-06-23,24,111,24,1,1,23,136,15561.0,2020-11-03,2022-07-07,2020-11-03,2023-08-16,28.57142857142857,20.72072072072072,0,232,405
2021-06-23,25,136,108,3,3,105,568,72235.0,2020-03-24,2021-06-08,2020-03-24,2022-04-24,50.0,77.20588235294117,0,456,320
2021-06-23,26,125,88,3,3,85,472,54977.0,2020-06-16,2021-02-22,2020-06-16,2021-12-29,28.57142857142857,68.0,0,372,310
2021-06-23,30,142,116,3,3,113,598,68344.0,2020-02-25,2020-12-19,2020-02-25,2021-11-22,14.285714285714285,79.5774647887324,0,484,338
2021-06-24,1,149,97,2,2,95,515,63905.0,2020-03-24,2021-08-14,2020-03-24,2022-11-04,42.85714285714285,63.758389261744966,0,457,447
2021-06-24,2,129,117,2,2,115,591,68885.0,2020-02-25,2020-11-20,2020-02-25,2021-10-23,12.5,89.14728682170544,0,485,337
2021-06-24,5,122,20,1,1,19,120,13606.0,2020-12-29,2023-04-21,2020-12-29,2024-01-09,50.0,15.573770491803279,0,177,263
2021-06-24,7,84,54,2,2,52,300,35026.0,2020-05-19,2021-04-22,2020-05-19,2022-04-05,66.66666666666666,61.904761904761905,0,401,348
2021-06-24,9,118,77,1,1,76,372,52108.0,2020-05-19,2021-09-23,2020-05-19,2022-12-09,71.42857142857143,64.40677966101694,0,401,442
2021-06-24,10,143,69,3,3,66,367,43942.0,2020-06-16,2022-03-15,2020-06-16,2023-04-17,16.666666666666664,46.15384615384615,0,373,398
2021-06-24,11,136,61,1,1,60,324,35337.0,2020-05-19,2022-02-20,2020-05-19,2022-12-20,62.5,44.11764705882353,0,401,303
2021-06-24,12,100,92,1,1,91,478,58630.0,2019-12-31,2020-10-20,2019-12-31,2021-11-16,37.5,91.0,0,541,392
2021-06-24,13,110,12,2,2,10,67,8113.0,2021-04-20,2022-05-19,2021-04-20,2023-05-11,33.33333333333333,9.090909090909092,0,65,357
2021-06-24,15,90,82,1,1,81,433,54784.0,2019-12-03,2020-11-16,2019-12-03,2021-12-17,0.0,90.0,0,569,396
2021-06-24,16,142,87,2,2,85,475,54316.0,2019-11-05,2021-12-14,2019-11-05,2023-02-04,14.285714285714285,59.859154929577464,0,597,417
2021-06-24,17,94,37,2,2,35,182,23212.0,2020-12-29,2021-09-09,2020-12-29,2022-08-16,50.0,37.234042553191486,0,177,341
2021-06-24,19,91,2,2,0,0,12,0.0,2021-06-15,2022-05-28,2021-06-15,2023-05-04,50.0,0.0,0,9,341
2021-06-24,20,85,47,2,2,45,242,28025.0,2020-08-11,2021-05-14,2020-08-11,2022-06-13,85.71428571428571,52.94117647058824,0,317,395
2021-06-24,21,135,35,2,2,33,186,25247.0,2020-12-01,2022-04-22,2020-12-01,2023-01-09,57.14285714285714,24.444444444444443,0,205,262
2021-06-24,22,95,55,2,2,53,306,36518.0,2020-06-16,2021-03-20,2020-06-16,2022-02-16,28.57142857142857,55.78947368421052,0,373,333
2021-06-24,23,102,2,2,0,0,12,0.0,2021-06-15,2022-06-05,2021-06-15,2023-04-21,50.0,0.0,0,9,320
2021-06-24,24,111,24,1,1,23,136,15561.0,2020-11-03,2022-07-07,2020-11-03,2023-08-16,28.57142857142857,20.72072072072072,0,233,405
2021-06-24,25,136,108,3,3,105,569,72235.0,2020-03-24,2021-06-08,2020-03-24,2022-04-24,50.0,77.20588235294117,0,457,320
2021-06-24,26,125,88,3,3,85,472,54977.0,2020-06-16,2021-02-22,2020-06-16,2021-12-29,28.57142857142857,68.0,0,373,310
2021-06-24,30,142,116,3,3,113,598,68344.0,2020-02-25,2020-12-19,2020-02-25,2021-11-22,14.285714285714285,79.5774647887324,0,485,338
2021-06-25,1,149,97,2,2,95,517,63905.0,2020-03-24,2021-08-14,2020-03-24,2022-11-04,42.85714285714285,63.758389261744966,0,458,447
2021-06-25,2,129,117,2,2,115,592,68885.0,2020-02-25,2020-11-20,2020-02-25,2021-10-23,12.5,89.14728682170544,0,486,337
2021-06-25,5,122,20,1,1,19,120,13606.0,2020-12-29,2023-04-21,2020-12-29,2024-01-09,50.0,15.573770491803279,0,178,263
2021-06-25,7,84,54,2,2,52,300,35026.0,2020-05-19,2021-04-22,2020-05-19,2022-04-05,66.66666666666666,61.904761904761905,0,402,348
2021-06-25,9,118,77,1,1,76,372,52108.0,2020-05-19,2021-09-23,2020-05-19,2022-12-09,71.42857142857143,64.40677966101694,0,402,442
2021-06-25,10,143,69,3,3,66,367,43942.0,2020-06-16,2022-03-15,2020-06-16,2023-04-17,16.666666666666664,46.15384615384615,0,374,398
2021-06-25,11,136,61,1,1,60,324,35337.0,2020-05-19,2022-02-20,2020-05-19,2022-12-20,62.5,44.11764705882353,0,402,303
2021-06-25,12,100,92,1,1,91,478,58630.0,2019-12-31,2020-10-20,2019-12-31,2021-11-16,37.5,91.0,0,542,392
2021-06-25,13,110,12,2,2,10,69,8113.0,2021-04-20,2022-05-19,2021-04-20,2023-05-11,33.33333333333333,9.090909090909092,0,66,357
2021-06-25,15,90,82,1,1,81,433,54784.0,2019-12-03,2020-11-16,2019-12-03,2021-12-17,0.0,90.0,0,570,396
2021-06-25,16,142,87,2,2,85,475,54316.0,2019-11-05,2021-12-14,2019-11-05,2023-02-04,14.285714285714285,59.859154929577464,0,598,417
2021-06-25,17,94,37,2,2,35,183,23212.0,2020-12-29,2021-09-09,2020-12-29,2022-08-16,50.0,37.234042553191486,0,178,341
2021-06-25,19,91,2,2,0,0,13,0.0,2021-06-15,2022-05-28,2021-06-15,2023-05-04,50.0,0.0,0,10,341
2021-06-25,20,85,47,2,2,45,243,28025.0,2020-08-11,2021-05-14,2020-08-11,2022-06-13,85.71428571428571,52.94117647058824,0,318,395
2021-06-25,21,135,35,2,2,33,187,25247.0,2020-12-01,2022-04-22,2020-12-01,2023-01-09,57.14285714285714,24.444444444444443,0,206,262
2021-06-25,22,95,55,2,2,53,306,36518.0,2020-06-16,2021-03-20,2020-06-16,2022-02-16,28.57142857142857,55.78947368421052,0,374,333
2021-06-25,23,102,2,2,0,0,13,0.0,2021-06-15,2022-06-05,2021-06-15,2023-04-21,50.0,0.0,0,10,320
2021-06-25,24,111,24,1,1,23,136,15561.0,2020-11-03,2022-07-07,2020-11-03,2023-08-16,28.57142857142857,20.72072072072072,0,234,405
2021-06-25,25,136,108,3,3,105,569,72235.0,2020-03-24,2021-06-08,2020-03-24,2022-04-24,50.0,77.20588235294117,0,458,320
2021-06-25,26,125,89,3,3,86,474,55852.0,2020-06-16,2021-02-22,2020-06-16,2021-12-29,28.57142857142857,68.8,0,374,310
2021-06-25,30,142,116,3,3,113,599,68344.0,2020-02-25,2020-12-19,2020-02-25,2021-11-22,14.285714285714285,79.5774647887324,0,486,338
2021-06-26,1,149,97,2,2,95,517,63905.0,2020-03-24,2021-08-14,2020-03-24,2022-11-04,42.85714285714285,63.758389261744966,1,459,447
2021-06-26,2,129,117,2,2,115,592,68885.0,2020-02-25,2020-11-20,2020-02-25,2021-10-23,12.5,89.14728682170544,1,487,337
2021-06-26,5,122,20,1,1,19,120,13606.0,2020-12-29,2023-04-21,2020-12-29,2024-01-09,50.0,15.573770491803279,1,179,263
2021-06-26,7,84,54,2,2,52,300,35026.0,2020-05-19,2021-04-22,2020-05-19,2022-04-05,66.66666666666666,61.904761904761905,1,403,348
2021-06-26,9,118,77,1,1,76,372,52108.0,2020-05-19,2021-09-23,2020-05-19,2022-12-09,71.42857142857143,64.40677966101694,1,403,442
2021-06-26,10,143,69,3,3,66,367,43942.0,2020-06-16,2022-03-15,2020-06-16,2023-04-17,16.666666666666664,46.15384615384615,1,375,398
2021-06-26,11,136,61,1,1,60,324,35337.0,2020-05-19,2022-02-20,2020-05-19,2022-12-20,62.5,44.11764705882353,1,403,303
2021-06-26,12,100,92,1,1,91,478,58630.0,2019-12-31,2020-10-20,2019-12-31,2021-11-16,37.5,91.0,1,543,392
2021-06-26,13,110,12,2,2,10,69,8113.0,2021-04-20,2022-05-19,2021-04-20,2023-05-11,33.33333333333333,9.090909090909092,1,67,357
2021-06-26,15,90,82,1,1,81,433,54784.0,2019-12-03,2020-11-16,2019-12-03,2021-12-17,0.0,90.0,1,571,396
2021-06-26,16,142,87,2,2,85,475,54316.0,2019-11-05,2021-12-14,2019-11-05,2023-02-04,14.285714285714285,59.859154929577464,1,599,417
2021-06-26,17,94,37,2,2,35,184,23212.0,2020-12-29,2021-09-09,2020-12-29,2022-08-16,50.0,37.234042553191486,1,179,341
2021-06-26,19,91,2,2,0,0,13,0.0,2021-06-15,2022-05-28,2021-06-15,2023-05-04,50.0,0.0,1,11,341
2021-06-26,20,85,47,2,2,45,243,28025.0,2020-08-11,2021-05-14,2020-08-11,2022-06-13,85.71428571428571,52.94117647058824,1,319,395
2021-06-26,21,135,35,2,2,33,187,25247.0,2020-12-01,2022-04-22,2020-12-01,2023-01-09,57.14285714285714,24.444444444444443,1,207,262
2021-06-26,22,95,55,2,2,53,306,36518.0,2020-06-16,2021-03-20,2020-06-16,2022-02-16,28.57142857142857,55.78947368421052,1,375,333
2021-06-26,23,102,2,2,0,0,13,0.0,2021-06-15,2022-06-05,2021-06-15,2023-04-21,50.0,0.0,1,11,320
2021-06-26,24,111,24,1,1,23,136,15561.0,2020-11-03,2022-07-07,2020-11-03,2023-08-16,28.57142857142857,20.72072072072072,1,235,405
2021-06-26,25,136,108,3,3,105,569,72235.0,2020-03-24,2021-06-08,2020-03-24,2022-04-24,50.0,77.20588235294117,1,459,320
2021-06-26,26,125,89,3,3,86,474,55852.0,2020-06-16,2021-02-22,2020-06-16,2021-12-29,28.57142857142857,68.8,1,375,310
2021-06-26,30,142,116,3,3,113,599,68344.0,2020-02-25,2020-12-19,2020-02-25,2021-11-22,14.285714285714285,79.5774647887324,1,487,338
2021-06-27,1,149,97,2,2,95,517,63905.0,2020-03-24,2021-08-14,2020-03-24,2022-11-04,42.85714285714285,63.758389261744966,1,460,447
2021-06-27,2,129,117,2,2,115,593,68885.0,2020-02-25,2020-11-20,2020-02-25,2021-10-23,12.5,89.14728682170544,1,488,337
2021-06-27,5,122,20,1,1,19,120,13606.0,2020-12-29,2023-04-21,2020-12-29,2024-01-09,50.0,15.573770491803279,1,180,263
2021-06-27,7,84,54,2,2,52,300,35026.0,2020-05-19,2021-04-22,2020-05-19,2022-04-05,66.66666666666666,61.904761904761905,1,404,348
2021-06-27,9,118,77,1,1,76,372,52108.0,2020-05-19,2021-09-23,2020-05-19,2022-12-09,71.42857142857143,64.40677966101694,1,404,442
2021-06-27,10,143,69,3,3,66,367,43942.0,2020-06-16,2022-03-15,2020-06-16,2023-04-17,16.666666666666664,46.15384615384615,1,376,398
2021-06-27,11,136,62,2,1,60,325,35337.0,2020-05-19,2022-02-20,2020-05-19,2022-12-20,62.5,44.11764705882353,1,404,303
2021-06-27,12,100,92,1,1,91,479,58630.0,2019-12-31,2020-10-20,2019-12-31,2021-11-16,37.5,91.0,1,544,392
2021-06-27,13,110,12,2,2,10,69,8113.0,2021-04-20,2022-05-19,2021-04-20,2023-05-11,33.33333333333333,9.090909090909092,1,68,357
2021-06-27,15,90,82,1,1,81,433,54784.0,2019-12-03,2020-11-16,2019-12-03,2021-12-17,0.0,90.0,1,572,396
2021-06-27,16,142,87,2,2,85,475,54316.0,2019-11-05,2021-12-14,2019-11-05,2023-02-04,14.285714285714285,59.859154929577464,1,600,417
2021-06-27,17,94,37,2,2,35,186,23212.0,2020-12-29,2021-09-09,2020-12-29,2022-08-16,50.0,37.234042553191486,1,180,341
2021-06-27,19,91,2,2,0,0,13,0.0,2021-06-15,2022-05-28,2021-06-15,2023-05-04,50.0,0.0,1,12,341
2021-06-27,20,85,47,2,2,45,243,28025.0,2020-08-11,2021-05-14,2020-08-11,2022-06-13,85.71428571428571,52.94117647058824,1,320,395
2021-06-27,21,135,35,2,2,33,187,25247.0,2020-12-01,2022-04-22,2020-12-01,2023-01-09,57.14285714285714,24.444444444444443,1,208,262
2021-06-27,22,95,55,2,2,53,306,36518.0,2020-06-16,2021-03-20,2020-06-16,2022-02-16,28.57142857142857,55.78947368421052,1,376,333
2021-06-27,23,102,2,2,1,0,13,0.0,2021-06-15,2022-06-05,2021-06-15,2023-04-21,50.0,0.0,1,12,320
2021-06-27,24,111,24,1,1,23,136,15561.0,2020-11-03,2022-07-07,2020-11-03,2023-08-16,28.57142857142857,20.72072072072072,1,236,405
2021-06-27,25,136,110,3,3,107,572,73447.0,2020-03-24,2021-06-08,2020-03-24,2022-04-24,50.0,78.67647058823529,1,460,320
2021-06-27,26,125,89,3,3,86,474,55852.0,2020-06-16,2021-02-22,2020-06-16,2021-12-29,28.57142857142857,68.8,1,376,310
2021-06-27,30,142,116,3,3,113,599,68344.0,2020-02-25,2020-12-19,2020-02-25,2021-11-22,14.285714285714285,79.5774647887324,1,488,338
2021-06-28,1,149,97,2,2,95,519,63905.0,2020-03-24,2021-08-14,2020-03-24,2022-11-04,42.85714285714285,63.758389261744966,0,461,447
2021-06-28,2,129,117,2,2,115,593,68885.0,2020-02-25,2020-11-20,2020-02-25,2021-10-23,12.5,89.14728682170544,0,489,337
2021-06-28,5,122,21,1,1,20,122,14283.0,2020-12-29,2023-04-21,2020-12-29,2024-01-09,50.0,16.39344262295082,0,181,263
2021-06-28,7,84,55,2,2,53,302,35954.0,2020-05-19,2021-04-22,2020-05-19,2022-04-05,66.66666666666666,63.095238095238095,0,405,348
2021-06-28,9,118,77,1,1,76,372,52108.0,2020-05-19,2021-09-23,2020-05-19,2022-12-09,71.42857142857143,64.40677966101694,0,405,442
2021-06-28,10,143,70,3,3,67,369,44476.0,2020-06-16,2022-03-15,2020-06-16,2023-04-17,16.666666666666664,46.85314685314685,0,377,398
2021-06-28,11,136,62,2,1,60,326,35337.0,2020-05-19,2022-02-20,2020-05-19,2022-12-20,62.5,44.11764705882353,0,405,303
2021-06-28,12,100,93,1,1,92,480,59009.0,2019-12-31,2020-10-20,2019-12-31,2021-11-16,37.5,92.0,0,545,392
2021-06-28,13,110,12,2,2,10,70,8113.0,2021-04-20,2022-05-19,2021-04-20,2023-05-11,33.33333333333333,9.090909090909092,0,69,357
2021-06-28,15,90,82,1,1,81,434,54784.0,2019-12-03,2020-11-16,2019-12-03,2021-12-17,0.0,90.0,0,573,396
2021-06-28,16,142,87,2,2,85,477,54316.0,2019-11-05,2021-12-14,2019-11-05,2023-02-04,14.285714285714285,59.859154929577464,0,601,417
2021-06-28,17,94,37,2,2,35,188,23212.0,2020-12-29,2021-09-09,2020-12-29,2022-08-16,50.0,37.234042553191486,0,181,341
2021-06-28,19,91,2,2,0,0,15,0.0,2021-06-15,2022-05-28,2021-06-15,2023-05-04,50.0,0.0,0,13,341
2021-06-28,20,85,47,2,2,45,244,28025.0,2020-08-11,2021-05-14,2020-08-11,2022-06-13,85.71428571428571,52.94117647058824,0,321,395
2021-06-28,21,135,35,2,2,33,189,25247.0,2020-12-01,2022-04-22,2020-12-01,2023-01-09,57.14285714285714,24.444444444444443,0,209,262
