Cost,Progress,Duration,Trade,TaskLength,Temperature,RainProb,WindSpeed,WorkerScore,WeatherAssessment,StartDelay,TaskDelay,Is_Delayed
793.0,0.0,2,3,21,17.444,0.0,24.14,36,71.42857142857143,145,21,1
289.0,71.42857142857143,7,15,20,17.444,0.0,24.14,30,16.666666666666664,64,18,1
745.0,66.66666666666666,3,16,16,17.444,0.0,24.14,60,33.33333333333333,113,2,1
442.0,80.0,5,15,22,17.444,0.0,24.14,56,62.5,130,8,1
578.0,75.0,8,4,3,17.444,0.0,24.14,34,75.0,27,35,1
225.0,87.5,8,16,27,17.444,0.0,24.14,49,12.5,216,30,1
643.0,20.0,5,11,42,17.444,0.0,24.14,56,50.0,191,13,1
557.0,71.42857142857143,7,2,34,17.444,0.0,24.14,33,16.666666666666664,180,23,1
975.0,100.0,8,6,32,17.444,0.0,24.14,71,100.0,165,11,0
897.0,16.666666666666664,6,18,33,17.444,0.0,24.14,93,33.33333333333333,173,1,1
751.0,20.0,5,4,21,17.444,0.0,24.14,50,57.14285714285714,115,17,1
634.0,100.0,3,7,2,17.444,0.0,24.14,38,0.0,6,16,0
352.0,0.0,5,9,3,17.444,0.0,24.14,39,0.0,22,11,1
200.0,40.0,5,8,1,17.444,0.0,24.14,42,12.5,6,19,1
977.0,83.33333333333334,6,22,16,17.444,0.0,24.14,81,42.85714285714285,90,1,1
268.0,12.5,8,5,12,17.444,0.0,24.14,40,28.57142857142857,78,40,1
546.0,50.0,6,2,5,17.444,0.0,24.14,93,42.85714285714285,21,20,1
682.0,50.0,6,20,4,17.444,0.0,24.14,37,42.85714285714285,11,25,1
578.0,25.0,4,15,17,17.444,0.0,24.14,96,42.85714285714285,120,3,1
759.0,100.0,3,2,16,17.444,0.0,24.14,78,57.14285714285714,119,4,0
352.0,50.0,2,1,17,17.444,0.0,24.14,64,42.85714285714285,122,0,1
564.0,66.66666666666666,3,18,8,17.444,0.0,24.14,43,28.57142857142857,28,20,1
560.0,25.0,8,8,27,17.444,0.0,24.14,44,62.5,171,61,1
397.0,37.5,8,16,14,17.444,0.0,24.14,81,62.5,58,8,1
862.0,71.42857142857143,7,7,30,17.444,0.0,24.14,41,75.0,166,9,1
880.0,100.0,4,5,16,17.444,0.0,24.14,58,42.85714285714285,131,1,0
389.0,25.0,4,1,17,17.444,0.0,24.14,40,57.14285714285714,132,12,1
569.0,66.66666666666666,3,19,16,17.444,0.0,24.14,40,71.42857142857143,133,4,1
262.0,50.0,2,16,19,17.444,0.0,24.14,44,57.14285714285714,116,14,1
551.0,57.14285714285714,7,19,46,17.444,0.0,24.14,82,16.666666666666664,250,21,1
420.0,100.0,3,19,41,17.444,0.0,24.14,81,16.666666666666664,271,5,0
374.0,0.0,7,3,42,17.444,0.0,24.14,45,16.666666666666664,274,15,1
446.0,28.57142857142857,7,3,49,17.444,0.0,24.14,31,80.0,272,29,1
469.0,75.0,8,7,44,17.444,0.0,24.14,47,16.666666666666664,252,18,1
461.0,100.0,7,15,22,17.444,0.0,24.14,44,14.285714285714285,159,42,0
204.0,0.0,6,5,23,17.444,0.0,24.14,38,42.85714285714285,200,18,1
589.0,100.0,8,8,28,17.444,0.0,24.14,75,100.0,167,11,0
348.0,25.0,4,4,29,17.444,0.0,24.14,71,71.42857142857143,176,4,1
265.0,12.5,8,12,30,17.444,0.0,24.14,31,28.57142857142857,190,50,1
712.0,66.66666666666666,6,10,26,17.722,0.0,24.462,64,57.14285714285714,163,13,1
290.0,75.0,4,10,13,17.722,0.0,24.462,50,71.42857142857143,50,19,1
483.0,50.0,6,19,23,17.722,0.0,24.462,79,16.666666666666664,157,6,1
452.0,50.0,8,18,34,17.722,0.0,24.462,71,100.0,172,12,1
247.0,37.5,8,21,29,17.722,0.0,24.462,85,50.0,185,6,1
702.0,37.5,8,4,25,17.722,0.0,24.462,35,50.0,192,63,1
760.0,33.33333333333333,3,22,47,17.722,0.0,24.462,61,0.0,329,1,1
226.0,37.5,8,18,2,17.722,0.0,24.462,56,66.66666666666666,6,11,1
878.0,50.0,2,12,1,17.722,0.0,24.462,93,66.66666666666666,11,2,1
762.0,50.0,4,4,48,17.722,0.0,24.462,46,25.0,240,18,1
573.0,71.42857142857143,7,10,51,17.722,0.0,24.462,57,12.5,244,8,1
375.0,75.0,4,17,38,17.722,0.0,24.462,47,50.0,252,14,1
471.0,50.0,2,12,15,17.722,0.0,24.462,61,40.0,130,7,1
558.0,14.285714285714285,7,15,20,17.722,0.0,24.462,36,83.33333333333334,92,34,1
249.0,0.0,5,7,53,17.722,0.0,24.462,30,14.285714285714285,334,13,1
335.0,42.857142857142854,7,22,33,17.722,0.0,24.462,33,57.14285714285714,98,22,1
677.0,16.666666666666664,6,1,6,17.722,0.0,24.462,40,57.14285714285714,33,34,1
793.0,0.0,2,3,21,17.722,0.0,24.462,36,71.42857142857143,145,21,1
289.0,85.71428571428571,7,15,20,17.722,0.0,24.462,30,16.666666666666664,64,18,1
745.0,100.0,3,16,16,17.722,0.0,24.462,60,33.33333333333333,113,2,0
801.0,0.0,7,11,17,17.722,0.0,24.462,31,40.0,116,11,1
442.0,80.0,5,15,22,17.722,0.0,24.462,56,62.5,130,8,1
578.0,87.5,8,4,3,17.722,0.0,24.462,34,75.0,27,35,1
225.0,100.0,8,16,27,17.722,0.0,24.462,49,12.5,216,30,0
662.0,25.0,4,20,28,17.722,0.0,24.462,77,25.0,246,2,1
643.0,20.0,5,11,42,17.722,0.0,24.462,56,50.0,191,13,1
557.0,85.71428571428571,7,2,34,17.722,0.0,24.462,33,16.666666666666664,180,23,1
897.0,33.33333333333333,6,18,33,17.722,0.0,24.462,93,33.33333333333333,173,1,1
751.0,20.0,5,4,21,17.722,0.0,24.462,50,57.14285714285714,115,17,1
352.0,20.0,5,9,3,17.722,0.0,24.462,39,0.0,22,11,1
200.0,40.0,5,8,1,17.722,0.0,24.462,42,12.5,6,19,1
977.0,83.33333333333334,6,22,16,17.722,0.0,24.462,81,42.85714285714285,90,1,1
268.0,12.5,8,5,12,17.722,0.0,24.462,40,28.57142857142857,78,40,1
546.0,50.0,6,2,5,17.722,0.0,24.462,93,42.85714285714285,21,20,1
682.0,50.0,6,20,4,17.722,0.0,24.462,37,42.85714285714285,11,25,1
578.0,50.0,4,15,17,17.722,0.0,24.462,96,42.85714285714285,120,3,1
352.0,100.0,2,1,17,17.722,0.0,24.462,64,42.85714285714285,122,0,0
597.0,20.0,5,20,18,17.722,0.0,24.462,43,57.14285714285714,120,16,1
564.0,66.66666666666666,3,18,8,17.722,0.0,24.462,43,28.57142857142857,28,20,1
560.0,37.5,8,8,27,17.722,0.0,24.462,44,62.5,171,61,1
397.0,50.0,8,16,14,17.722,0.0,24.462,81,62.5,58,8,1
862.0,85.71428571428571,7,7,30,17.722,0.0,24.462,41,75.0,166,9,1
389.0,25.0,4,1,17,17.722,0.0,24.462,40,57.14285714285714,132,12,1
569.0,100.0,3,19,16,17.722,0.0,24.462,40,71.42857142857143,133,4,0
272.0,0.0,5,2,17,17.722,0.0,24.462,87,28.57142857142857,135,8,1
262.0,100.0,2,16,19,17.722,0.0,24.462,44,57.14285714285714,116,14,0
820.0,0.0,8,11,20,17.722,0.0,24.462,45,57.14285714285714,130,2,1
551.0,57.14285714285714,7,19,46,17.722,0.0,24.462,82,16.666666666666664,250,21,1
374.0,14.285714285714285,7,3,42,17.722,0.0,24.462,45,16.666666666666664,274,15,1
446.0,42.857142857142854,7,3,49,17.722,0.0,24.462,31,80.0,272,29,1
469.0,75.0,8,7,44,17.722,0.0,24.462,47,16.666666666666664,252,18,1
204.0,16.666666666666664,6,5,23,17.722,0.0,24.462,38,42.85714285714285,200,18,1
348.0,50.0,4,4,29,17.722,0.0,24.462,71,71.42857142857143,176,4,1
265.0,12.5,8,12,30,17.722,0.0,24.462,31,28.57142857142857,190,50,1
712.0,83.33333333333334,6,10,26,20.5,0.0,22.37,64,57.14285714285714,163,13,1
290.0,75.0,4,10,13,20.5,0.0,22.37,50,71.42857142857143,50,19,1
483.0,66.66666666666666,6,19,23,20.5,0.0,22.37,79,16.666666666666664,157,6,1
452.0,62.5,8,18,34,20.5,0.0,22.37,71,100.0,172,12,1
247.0,50.0,8,21,29,20.5,0.0,22.37,85,50.0,185,6,1
702.0,37.5,8,4,25,20.5,0.0,22.37,35,50.0,192,63,1
760.0,66.66666666666666,3,22,47,20.5,0.0,22.37,61,0.0,329,1,1
226.0,50.0,8,18,2,20.5,0.0,22.37,56,66.66666666666666,6,11,1
878.0,100.0,2,12,1,20.5,0.0,22.37,93,66.66666666666666,11,2,0
405.0,0.0,4,3,2,20.5,0.0,22.37,78,60.0,11,1,1
762.0,75.0,4,4,48,20.5,0.0,22.37,46,25.0,240,18,1
573.0,71.42857142857143,7,10,51,20.5,0.0,22.37,57,12.5,244,8,1
375.0,100.0,4,17,38,20.5,0.0,22.37,47,50.0,252,14,0
321.0,0.0,8,2,39,20.5,0.0,22.37,71,37.5,264,6,1
471.0,100.0,2,12,15,20.5,0.0,22.37,61,40.0,130,7,0
427.0,0.0,8,12,16,20.5,0.0,22.37,38,66.66666666666666,134,32,1
558.0,14.285714285714285,7,15,20,20.5,0.0,22.37,36,83.33333333333334,92,34,1
249.0,20.0,5,7,53,20.5,0.0,22.37,30,14.285714285714285,334,13,1
335.0,57.14285714285714,7,22,33,20.5,0.0,22.37,33,57.14285714285714,98,22,1
677.0,16.666666666666664,6,1,6,20.5,0.0,22.37,40,57.14285714285714,33,34,1
793.0,0.0,2,3,21,20.5,0.0,22.37,36,71.42857142857143,145,21,1
289.0,85.71428571428571,7,15,20,20.5,0.0,22.37,30,16.666666666666664,64,18,1
801.0,14.285714285714285,7,11,17,20.5,0.0,22.37,31,40.0,116,11,1
442.0,100.0,5,15,22,20.5,0.0,22.37,56,62.5,130,8,0
770.0,0.0,7,1,23,20.5,0.0,22.37,78,25.0,136,8,1
578.0,100.0,8,4,3,20.5,0.0,22.37,34,75.0,27,35,0
774.0,14.285714285714285,7,21,4,20.5,0.0,22.37,45,62.5,62,20,1
662.0,25.0,4,20,28,20.5,0.0,22.37,77,25.0,246,2,1
643.0,20.0,5,11,42,20.5,0.0,22.37,56,50.0,191,13,1
557.0,100.0,7,2,34,20.5,0.0,22.37,33,16.666666666666664,180,23,0
416.0,0.0,6,16,35,20.5,0.0,22.37,57,40.0,201,4,1
897.0,50.0,6,18,33,20.5,0.0,22.37,93,33.33333333333333,173,1,1
751.0,40.0,5,4,21,20.5,0.0,22.37,50,57.14285714285714,115,17,1
352.0,40.0,5,9,3,20.5,0.0,22.37,39,0.0,22,11,1
200.0,60.0,5,8,1,20.5,0.0,22.37,42,12.5,6,19,1
977.0,100.0,6,22,16,20.5,0.0,22.37,81,42.85714285714285,90,1,0
928.0,12.5,8,4,17,20.5,0.0,22.37,56,0.0,89,3,1
268.0,12.5,8,5,12,20.5,0.0,22.37,40,28.57142857142857,78,40,1
546.0,50.0,6,2,5,20.5,0.0,22.37,93,42.85714285714285,21,20,1
682.0,66.66666666666666,6,20,4,20.5,0.0,22.37,37,42.85714285714285,11,25,1
578.0,75.0,4,15,17,20.5,0.0,22.37,96,42.85714285714285,120,3,1
597.0,20.0,5,20,18,20.5,0.0,22.37,43,57.14285714285714,120,16,1
564.0,100.0,3,18,8,20.5,0.0,22.37,43,28.57142857142857,28,20,0
473.0,12.5,8,19,9,20.5,0.0,22.37,94,28.57142857142857,47,6,1
560.0,37.5,8,8,27,20.5,0.0,22.37,44,62.5,171,61,1
397.0,50.0,8,16,14,20.5,0.0,22.37,81,62.5,58,8,1
862.0,85.71428571428571,7,7,30,20.5,0.0,22.37,41,75.0,166,9,1
389.0,50.0,4,1,17,20.5,0.0,22.37,40,57.14285714285714,132,12,1
272.0,20.0,5,2,17,20.5,0.0,22.37,87,28.57142857142857,135,8,1
820.0,12.5,8,11,20,20.5,0.0,22.37,45,57.14285714285714,130,2,1
551.0,71.42857142857143,7,19,46,20.5,0.0,22.37,82,16.666666666666664,250,21,1
374.0,28.57142857142857,7,3,42,20.5,0.0,22.37,45,16.666666666666664,274,15,1
446.0,57.14285714285714,7,3,49,20.5,0.0,22.37,31,80.0,272,29,1
469.0,87.5,8,7,44,20.5,0.0,22.37,47,16.666666666666664,252,18,1
204.0,16.666666666666664,6,5,23,20.5,0.0,22.37,38,42.85714285714285,200,18,1
348.0,75.0,4,4,29,20.5,0.0,22.37,71,71.42857142857143,176,4,1
265.0,12.5,8,12,30,20.5,0.0,22.37,31,28.57142857142857,190,50,1
712.0,83.33333333333334,6,10,26,19.722,100.0,24.14,64,57.14285714285714,163,13,1
290.0,75.0,4,10,13,19.722,100.0,24.14,50,71.42857142857143,50,19,1
483.0,83.33333333333334,6,19,23,19.722,100.0,24.14,79,16.666666666666664,157,6,1
452.0,75.0,8,18,34,19.722,100.0,24.14,71,100.0,172,12,1
247.0,50.0,8,21,29,19.722,100.0,24.14,85,50.0,185,6,1
702.0,37.5,8,4,25,19.722,100.0,24.14,35,50.0,192,63,1
760.0,100.0,3,22,47,19.722,100.0,24.14,61,0.0,329,1,0
394.0,0.0,4,20,48,19.722,100.0,24.14,44,33.33333333333333,329,7,1
226.0,50.0,8,18,2,19.722,100.0,24.14,56,66.66666666666666,6,11,1
405.0,25.0,4,3,2,19.722,100.0,24.14,78,60.0,11,1,1
762.0,75.0,4,4,48,19.722,100.0,24.14,46,25.0,240,18,1
573.0,85.71428571428571,7,10,51,19.722,100.0,24.14,57,12.5,244,8,1
321.0,0.0,8,2,39,19.722,100.0,24.14,71,37.5,264,6,1
427.0,0.0,8,12,16,19.722,100.0,24.14,38,66.66666666666666,134,32,1
558.0,14.285714285714285,7,15,20,19.722,100.0,24.14,36,83.33333333333334,92,34,1
249.0,20.0,5,7,53,19.722,100.0,24.14,30,14.285714285714285,334,13,1
335.0,57.14285714285714,7,22,33,19.722,100.0,24.14,33,57.14285714285714,98,22,1
677.0,16.666666666666664,6,1,6,19.722,100.0,24.14,40,57.14285714285714,33,34,1
793.0,0.0,2,3,21,19.722,100.0,24.14,36,71.42857142857143,145,21,1
289.0,85.71428571428571,7,15,20,19.722,100.0,24.14,30,16.666666666666664,64,18,1
801.0,14.285714285714285,7,11,17,19.722,100.0,24.14,31,40.0,116,11,1
770.0,14.285714285714285,7,1,23,19.722,100.0,24.14,78,25.0,136,8,1
774.0,14.285714285714285,7,21,4,19.722,100.0,24.14,45,62.5,62,20,1
662.0,50.0,4,20,28,19.722,100.0,24.14,77,25.0,246,2,1
643.0,20.0,5,11,42,19.722,100.0,24.14,56,50.0,191,13,1
416.0,0.0,6,16,35,19.722,100.0,24.14,57,40.0,201,4,1
897.0,50.0,6,18,33,19.722,100.0,24.14,93,33.33333333333333,173,1,1
751.0,40.0,5,4,21,19.722,100.0,24.14,50,57.14285714285714,115,17,1
352.0,40.0,5,9,3,19.722,100.0,24.14,39,0.0,22,11,1
200.0,60.0,5,8,1,19.722,100.0,24.14,42,12.5,6,19,1
928.0,25.0,8,4,17,19.722,100.0,24.14,56,0.0,89,3,1
268.0,12.5,8,5,12,19.722,100.0,24.14,40,28.57142857142857,78,40,1
546.0,50.0,6,2,5,19.722,100.0,24.14,93,42.85714285714285,21,20,1
682.0,66.66666666666666,6,20,4,19.722,100.0,24.14,37,42.85714285714285,11,25,1
578.0,100.0,4,15,17,19.722,100.0,24.14,96,42.85714285714285,120,3,0
477.0,16.666666666666664,6,17,18,19.722,100.0,24.14,65,42.85714285714285,121,8,1
597.0,20.0,5,20,18,19.722,100.0,24.14,43,57.14285714285714,120,16,1
473.0,25.0,8,19,9,19.722,100.0,24.14,94,28.57142857142857,47,6,1
560.0,37.5,8,8,27,19.722,100.0,24.14,44,62.5,171,61,1
397.0,62.5,8,16,14,19.722,100.0,24.14,81,62.5,58,8,1
862.0,85.71428571428571,7,7,30,19.722,100.0,24.14,41,75.0,166,9,1
389.0,50.0,4,1,17,19.722,100.0,24.14,40,57.14285714285714,132,12,1
272.0,20.0,5,2,17,19.722,100.0,24.14,87,28.57142857142857,135,8,1
820.0,25.0,8,11,20,19.722,100.0,24.14,45,57.14285714285714,130,2,1
551.0,85.71428571428571,7,19,46,19.722,100.0,24.14,82,16.666666666666664,250,21,1
374.0,28.57142857142857,7,3,42,19.722,100.0,24.14,45,16.666666666666664,274,15,1
446.0,57.14285714285714,7,3,49,19.722,100.0,24.14,31,80.0,272,29,1
469.0,87.5,8,7,44,19.722,100.0,24.14,47,16.666666666666664,252,18,1
204.0,16.666666666666664,6,5,23,19.722,100.0,24.14,38,42.85714285714285,200,18,1
348.0,75.0,4,4,29,19.722,100.0,24.14,71,71.42857142857143,176,4,1
265.0,12.5,8,12,30,19.722,100.0,24.14,31,28.57142857142857,190,50,1
712.0,83.33333333333334,6,10,26,19.833,100.0,31.704,64,57.14285714285714,163,13,1
290.0,75.0,4,10,13,19.833,100.0,31.704,50,71.42857142857143,50,19,1
483.0,83.33333333333334,6,19,23,19.833,100.0,31.704,79,16.666666666666664,157,6,1
452.0,75.0,8,18,34,19.833,100.0,31.704,71,100.0,172,12,1
247.0,50.0,8,21,29,19.833,100.0,31.704,85,50.0,185,6,1
702.0,37.5,8,4,25,19.833,100.0,31.704,35,50.0,192,63,1
394.0,0.0,4,20,48,19.833,100.0,31.704,44,33.33333333333333,329,7,1
226.0,50.0,8,18,2,19.833,100.0,31.704,56,66.66666666666666,6,11,1
405.0,25.0,4,3,2,19.833,100.0,31.704,78,60.0,11,1,1
762.0,75.0,4,4,48,19.833,100.0,31.704,46,25.0,240,18,1
573.0,85.71428571428571,7,10,51,19.833,100.0,31.704,57,12.5,244,8,1
321.0,0.0,8,2,39,19.833,100.0,31.704,71,37.5,264,6,1
427.0,0.0,8,12,16,19.833,100.0,31.704,38,66.66666666666666,134,32,1
558.0,14.285714285714285,7,15,20,19.833,100.0,31.704,36,83.33333333333334,92,34,1
249.0,20.0,5,7,53,19.833,100.0,31.704,30,14.285714285714285,334,13,1
335.0,57.14285714285714,7,22,33,19.833,100.0,31.704,33,57.14285714285714,98,22,1
677.0,16.666666666666664,6,1,6,19.833,100.0,31.704,40,57.14285714285714,33,34,1
793.0,0.0,2,3,21,19.833,100.0,31.704,36,71.42857142857143,145,21,1
289.0,85.71428571428571,7,15,20,19.833,100.0,31.704,30,16.666666666666664,64,18,1
801.0,14.285714285714285,7,11,17,19.833,100.0,31.704,31,40.0,116,11,1
770.0,14.285714285714285,7,1,23,19.833,100.0,31.704,78,25.0,136,8,1
774.0,14.285714285714285,7,21,4,19.833,100.0,31.704,45,62.5,62,20,1
662.0,50.0,4,20,28,19.833,100.0,31.704,77,25.0,246,2,1
643.0,20.0,5,11,42,19.833,100.0,31.704,56,50.0,191,13,1
416.0,0.0,6,16,35,19.833,100.0,31.704,57,40.0,201,4,1
897.0,50.0,6,18,33,19.833,100.0,31.704,93,33.33333333333333,173,1,1
751.0,40.0,5,4,21,19.833,100.0,31.704,50,57.14285714285714,115,17,1
352.0,40.0,5,9,3,19.833,100.0,31.704,39,0.0,22,11,1
200.0,60.0,5,8,1,19.833,100.0,31.704,42,12.5,6,19,1
928.0,37.5,8,4,17,19.833,100.0,31.704,56,0.0,89,3,1
268.0,12.5,8,5,12,19.833,100.0,31.704,40,28.57142857142857,78,40,1
546.0,50.0,6,2,5,19.833,100.0,31.704,93,42.85714285714285,21,20,1
682.0,66.66666666666666,6,20,4,19.833,100.0,31.704,37,42.85714285714285,11,25,1
477.0,16.666666666666664,6,17,18,19.833,100.0,31.704,65,42.85714285714285,121,8,1
597.0,20.0,5,20,18,19.833,100.0,31.704,43,57.14285714285714,120,16,1
473.0,25.0,8,19,9,19.833,100.0,31.704,94,28.57142857142857,47,6,1
560.0,37.5,8,8,27,19.833,100.0,31.704,44,62.5,171,61,1
397.0,62.5,8,16,14,19.833,100.0,31.704,81,62.5,58,8,1
862.0,85.71428571428571,7,7,30,19.833,100.0,31.704,41,75.0,166,9,1
389.0,50.0,4,1,17,19.833,100.0,31.704,40,57.14285714285714,132,12,1
272.0,20.0,5,2,17,19.833,100.0,31.704,87,28.57142857142857,135,8,1
820.0,25.0,8,11,20,19.833,100.0,31.704,45,57.14285714285714,130,2,1
551.0,85.71428571428571,7,19,46,19.833,100.0,31.704,82,16.666666666666664,250,21,1
374.0,28.57142857142857,7,3,42,19.833,100.0,31.704,45,16.666666666666664,274,15,1
446.0,57.14285714285714,7,3,49,19.833,100.0,31.704,31,80.0,272,29,1
469.0,87.5,8,7,44,19.833,100.0,31.704,47,16.666666666666664,252,18,1
204.0,16.666666666666664,6,5,23,19.833,100.0,31.704,38,42.85714285714285,200,18,1
348.0,75.0,4,4,29,19.833,100.0,31.704,71,71.42857142857143,176,4,1
265.0,12.5,8,12,30,19.833,100.0,31.704,31,28.57142857142857,190,50,1
712.0,83.33333333333334,6,10,26,17.278,0.0,23.174,64,57.14285714285714,163,13,1
290.0,75.0,4,10,13,17.278,0.0,23.174,50,71.42857142857143,50,19,1
483.0,83.33333333333334,6,19,23,17.278,0.0,23.174,79,16.666666666666664,157,6,1
452.0,87.5,8,18,34,17.278,0.0,23.174,71,100.0,172,12,1
247.0,62.5,8,21,29,17.278,0.0,23.174,85,50.0,185,6,1
702.0,37.5,8,4,25,17.278,0.0,23.174,35,50.0,192,63,1
394.0,0.0,4,20,48,17.278,0.0,23.174,44,33.33333333333333,329,7,1
226.0,50.0,8,18,2,17.278,0.0,23.174,56,66.66666666666666,6,11,1
405.0,25.0,4,3,2,17.278,0.0,23.174,78,60.0,11,1,1
762.0,75.0,4,4,48,17.278,0.0,23.174,46,25.0,240,18,1
573.0,85.71428571428571,7,10,51,17.278,0.0,23.174,57,12.5,244,8,1
321.0,0.0,8,2,39,17.278,0.0,23.174,71,37.5,264,6,1
427.0,0.0,8,12,16,17.278,0.0,23.174,38,66.66666666666666,134,32,1
558.0,14.285714285714285,7,15,20,17.278,0.0,23.174,36,83.33333333333334,92,34,1
249.0,20.0,5,7,53,17.278,0.0,23.174,30,14.285714285714285,334,13,1
335.0,57.14285714285714,7,22,33,17.278,0.0,23.174,33,57.14285714285714,98,22,1
677.0,16.666666666666664,6,1,6,17.278,0.0,23.174,40,57.14285714285714,33,34,1
793.0,0.0,2,3,21,17.278,0.0,23.174,36,71.42857142857143,145,21,1
289.0,85.71428571428571,7,15,20,17.278,0.0,23.174,30,16.666666666666664,64,18,1
801.0,14.285714285714285,7,11,17,17.278,0.0,23.174,31,40.0,116,11,1
770.0,14.285714285714285,7,1,23,17.278,0.0,23.174,78,25.0,136,8,1
774.0,14.285714285714285,7,21,4,17.278,0.0,23.174,45,62.5,62,20,1
662.0,75.0,4,20,28,17.278,0.0,23.174,77,25.0,246,2,1
643.0,40.0,5,11,42,17.278,0.0,23.174,56,50.0,191,13,1
416.0,0.0,6,16,35,17.278,0.0,23.174,57,40.0,201,4,1
897.0,50.0,6,18,33,17.278,0.0,23.174,93,33.33333333333333,173,1,1
751.0,40.0,5,4,21,17.278,0.0,23.174,50,57.14285714285714,115,17,1
352.0,40.0,5,9,3,17.278,0.0,23.174,39,0.0,22,11,1
200.0,60.0,5,8,1,17.278,0.0,23.174,42,12.5,6,19,1
928.0,37.5,8,4,17,17.278,0.0,23.174,56,0.0,89,3,1
268.0,12.5,8,5,12,17.278,0.0,23.174,40,28.57142857142857,78,40,1
546.0,50.0,6,2,5,17.278,0.0,23.174,93,42.85714285714285,21,20,1
682.0,66.66666666666666,6,20,4,17.278,0.0,23.174,37,42.85714285714285,11,25,1
477.0,16.666666666666664,6,17,18,17.278,0.0,23.174,65,42.85714285714285,121,8,1
597.0,20.0,5,20,18,17.278,0.0,23.174,43,57.14285714285714,120,16,1
473.0,25.0,8,19,9,17.278,0.0,23.174,94,28.57142857142857,47,6,1
560.0,37.5,8,8,27,17.278,0.0,23.174,44,62.5,171,61,1
397.0,62.5,8,16,14,17.278,0.0,23.174,81,62.5,58,8,1
862.0,100.0,7,7,30,17.278,0.0,23.174,41,75.0,166,9,0
788.0,0.0,5,13,31,17.278,0.0,23.174,78,12.5,175,5,1
389.0,50.0,4,1,17,17.278,0.0,23.174,40,57.14285714285714,132,12,1
272.0,20.0,5,2,17,17.278,0.0,23.174,87,28.57142857142857,135,8,1
820.0,25.0,8,11,20,17.278,0.0,23.174,45,57.14285714285714,130,2,1
551.0,85.71428571428571,7,19,46,17.278,0.0,23.174,82,16.666666666666664,250,21,1
374.0,28.57142857142857,7,3,42,17.278,0.0,23.174,45,16.666666666666664,274,15,1
446.0,57.14285714285714,7,3,49,17.278,0.0,23.174,31,80.0,272,29,1
469.0,87.5,8,7,44,17.278,0.0,23.174,47,16.666666666666664,252,18,1
204.0,16.666666666666664,6,5,23,17.278,0.0,23.174,38,42.85714285714285,200,18,1
348.0,75.0,4,4,29,17.278,0.0,23.174,71,71.42857142857143,176,4,1
265.0,12.5,8,12,30,17.278,0.0,23.174,31,28.57142857142857,190,50,1
712.0,83.33333333333334,6,10,26,17.444,0.0,31.704,64,57.14285714285714,163,13,1
290.0,100.0,4,10,13,17.444,0.0,31.704,50,71.42857142857143,50,19,0
959.0,16.666666666666664,6,3,14,17.444,0.0,31.704,87,71.42857142857143,67,0,1
483.0,100.0,6,19,23,17.444,0.0,31.704,79,16.666666666666664,157,6,0
894.0,12.5,8,6,24,17.444,0.0,31.704,77,28.57142857142857,163,2,1
452.0,87.5,8,18,34,17.444,0.0,31.704,71,100.0,172,12,1
247.0,75.0,8,21,29,17.444,0.0,31.704,85,50.0,185,6,1
702.0,37.5,8,4,25,17.444,0.0,31.704,35,50.0,192,63,1
394.0,25.0,4,20,48,17.444,0.0,31.704,44,33.33333333333333,329,7,1
226.0,62.5,8,18,2,17.444,0.0,31.704,56,66.66666666666666,6,11,1
405.0,50.0,4,3,2,17.444,0.0,31.704,78,60.0,11,1,1
762.0,75.0,4,4,48,17.444,0.0,31.704,46,25.0,240,18,1
573.0,85.71428571428571,7,10,51,17.444,0.0,31.704,57,12.5,244,8,1
321.0,12.5,8,2,39,17.444,0.0,31.704,71,37.5,264,6,1
427.0,0.0,8,12,16,17.444,0.0,31.704,38,66.66666666666666,134,32,1
558.0,28.57142857142857,7,15,20,17.444,0.0,31.704,36,83.33333333333334,92,34,1
249.0,40.0,5,7,53,17.444,0.0,31.704,30,14.285714285714285,334,13,1
335.0,57.14285714285714,7,22,33,17.444,0.0,31.704,33,57.14285714285714,98,22,1
677.0,16.666666666666664,6,1,6,17.444,0.0,31.704,40,57.14285714285714,33,34,1
793.0,50.0,2,3,21,17.444,0.0,31.704,36,71.42857142857143,145,21,1
289.0,85.71428571428571,7,15,20,17.444,0.0,31.704,30,16.666666666666664,64,18,1
801.0,28.57142857142857,7,11,17,17.444,0.0,31.704,31,40.0,116,11,1
770.0,28.57142857142857,7,1,23,17.444,0.0,31.704,78,25.0,136,8,1
774.0,14.285714285714285,7,21,4,17.444,0.0,31.704,45,62.5,62,20,1
662.0,100.0,4,20,28,17.444,0.0,31.704,77,25.0,246,2,0
318.0,16.666666666666664,6,18,29,17.444,0.0,31.704,77,12.5,248,0,1
643.0,60.0,5,11,42,17.444,0.0,31.704,56,50.0,191,13,1
416.0,16.666666666666664,6,16,35,17.444,0.0,31.704,57,40.0,201,4,1
897.0,66.66666666666666,6,18,33,17.444,0.0,31.704,93,33.33333333333333,173,1,1
751.0,60.0,5,4,21,17.444,0.0,31.704,50,57.14285714285714,115,17,1
352.0,60.0,5,9,3,17.444,0.0,31.704,39,0.0,22,11,1
200.0,60.0,5,8,1,17.444,0.0,31.704,42,12.5,6,19,1
928.0,50.0,8,4,17,17.444,0.0,31.704,56,0.0,89,3,1
268.0,25.0,8,5,12,17.444,0.0,31.704,40,28.57142857142857,78,40,1
