ID,Name,StartDate,EndDate,ParentTaskID,Cost,Priority,Progress,ProjectID,ActualStartDate,ActualEndDate,Status,Duration,AssigneeID,Trade,CreateDate,WeatherAssessment,TaskLength
7709,worry,2018-06-27,2018-06-30,7708,621.0,Normal,0,63,,,Not Started,4,1,1,2024-03-31,29.629629629629626,13
7710,he,2018-07-01,2018-07-04,7709,400.0,Normal,0,63,,,Not Started,4,1,4,2024-03-31,30.76923076923077,14
7711,serve,2018-07-05,2018-07-13,7710,217.0,Normal,0,63,,,Not Started,8,1,2,2024-03-31,37.03703703703704,15
7712,him,2018-07-13,2018-07-20,7711,587.0,Normal,0,63,,,Not Started,7,1,2,2024-03-31,30.76923076923077,16
7713,moment,2018-07-20,2018-07-28,7712,951.0,Normal,0,63,,,Not Started,8,1,4,2024-03-31,19.230769230769234,17
7714,with,2018-07-28,2018-08-01,7713,669.0,Normal,0,63,,,Not Started,4,1,4,2024-03-31,15.384615384615385,18
7715,member,2018-08-03,2018-08-06,7714,673.0,Normal,0,63,,,Not Started,3,1,2,2024-03-31,23.076923076923077,19
7716,hotel,2018-08-07,2018-08-13,7715,509.0,Normal,0,63,,,Not Started,6,1,2,2024-03-31,22.22222222222222,20
7717,once,2018-08-15,2018-08-22,7716,652.0,Normal,0,63,,,Not Started,7,1,1,2024-03-31,25.925925925925924,21
7718,exist,2018-08-24,2018-08-30,7717,608.0,Normal,0,63,,,Not Started,6,1,3,2024-03-31,19.230769230769234,22
7719,we,2018-08-31,2018-09-03,7718,919.0,Normal,0,63,,,Not Started,3,1,1,2024-03-31,11.538461538461538,23
7720,learn,2018-09-05,2018-09-10,7719,644.0,Normal,0,63,,,Not Started,5,1,3,2024-03-31,7.4074074074074066,24
7721,bed,2018-09-10,2018-09-14,7720,233.0,Normal,0,63,,,Not Started,5,1,2,2024-03-31,0.0,25
7722,for,2018-09-16,2018-09-17,7721,308.0,Normal,0,63,,,Not Started,2,1,2,2024-03-31,0.0,26
7723,know,2018-09-17,2018-09-25,7722,755.0,Normal,0,63,,,Not Started,8,1,2,2024-03-31,0.0,27
7724,would,2018-09-27,2018-09-28,7723,521.0,Normal,0,63,,,Not Started,2,1,3,2024-03-31,0.0,28
7725,magazine,2018-09-28,2018-10-05,7724,323.0,Normal,0,63,,,Not Started,7,1,1,2024-03-31,0.0,29
7726,time,2018-10-07,2018-10-13,7725,371.0,Normal,0,63,,,Not Started,7,1,1,2024-03-31,3.8461538461538463,30
7727,reduce,2018-10-13,2018-10-18,7726,327.0,Normal,0,63,,,Not Started,5,1,1,2024-03-31,7.6923076923076925,31
7728,pretty,2018-10-20,2018-10-23,7727,205.0,Normal,0,63,,,Not Started,3,1,2,2024-03-31,7.6923076923076925,32
7729,message,2018-10-25,2018-10-26,7728,320.0,Normal,0,63,,,Not Started,2,1,4,2024-03-31,14.814814814814813,33
7730,view,2016-11-04,2016-11-19,,1033.0,Critical,0,64,,,Not Started,14,1,7,2024-03-31,3.8461538461538463,0
7731,rich,2016-11-19,2016-11-23,7730,670.0,Normal,0,64,,,Not Started,4,1,3,2024-03-31,7.6923076923076925,1
7732,last,2016-11-25,2016-11-29,7731,766.0,Normal,0,64,,,Not Started,4,1,4,2024-03-31,11.538461538461538,2
7733,man,2016-11-30,2016-12-07,7732,312.0,Normal,0,64,,,Not Started,7,1,4,2024-03-31,14.814814814814813,3
7734,card,2016-12-09,2016-12-15,7733,995.0,Normal,0,64,,,Not Started,6,1,2,2024-03-31,11.538461538461538,4
7735,door,2016-12-16,2016-12-21,7734,671.0,Normal,0,64,,,Not Started,5,1,4,2024-03-31,15.384615384615385,5
7736,manager,2016-12-21,2016-12-22,7735,216.0,Normal,0,64,,,Not Started,2,1,3,2024-03-31,18.51851851851852,6
7737,late,2016-12-24,2016-12-28,7736,671.0,Normal,0,64,,,Not Started,4,1,4,2024-03-31,19.230769230769234,7
7738,official,2016-12-30,2017-01-02,7737,383.0,Normal,0,64,,,Not Started,3,1,2,2024-03-31,15.384615384615385,8
7739,design,2017-01-03,2017-01-07,7738,812.0,Normal,0,64,,,Not Started,5,1,1,2024-03-31,14.814814814814813,9
7740,painting,2017-01-08,2017-01-09,7739,617.0,Normal,0,64,,,Not Started,2,1,4,2024-03-31,15.384615384615385,10
7741,so,2017-01-09,2017-01-11,7740,592.0,Normal,0,64,,,Not Started,3,1,4,2024-03-31,14.814814814814813,11
7742,into,2017-01-13,2017-01-18,7741,350.0,Normal,0,64,,,Not Started,5,1,3,2024-03-31,26.923076923076923,12
7743,myself,2017-01-20,2017-01-21,7742,389.0,Normal,0,64,,,Not Started,2,1,2,2024-03-31,19.230769230769234,13
7744,air,2017-01-23,2017-01-26,7743,230.0,Normal,0,64,,,Not Started,4,1,1,2024-03-31,18.51851851851852,14
7745,people,2017-01-28,2017-02-03,7744,697.0,Normal,0,64,,,Not Started,6,1,4,2024-03-31,19.230769230769234,15
7746,hope,2017-02-04,2017-02-08,7745,890.0,Normal,0,64,,,Not Started,4,1,4,2024-03-31,15.384615384615385,16
7747,race,2017-02-10,2017-02-14,7746,953.0,Normal,0,64,,,Not Started,4,1,2,2024-03-31,11.538461538461538,17
7748,window,2017-02-15,2017-02-17,7747,451.0,Normal,0,64,,,Not Started,3,1,3,2024-03-31,7.4074074074074066,18
7749,land,2017-02-19,2017-02-23,7748,322.0,Normal,0,64,,,Not Started,5,1,1,2024-03-31,7.6923076923076925,19
7750,follow,2017-02-25,2017-03-03,7749,760.0,Normal,0,64,,,Not Started,6,1,4,2024-03-31,11.538461538461538,20
7751,Mr,2017-03-03,2017-03-11,7750,230.0,Normal,0,64,,,Not Started,8,1,4,2024-03-31,11.538461538461538,21
7752,tree,2017-03-11,2017-03-14,7751,930.0,Normal,0,64,,,Not Started,3,1,2,2024-03-31,11.538461538461538,22
7753,market,2017-03-14,2017-03-17,7752,521.0,Normal,0,64,,,Not Started,4,1,1,2024-03-31,11.11111111111111,23
7754,light,2017-03-18,2017-03-21,7753,778.0,Normal,0,64,,,Not Started,3,1,1,2024-03-31,7.6923076923076925,24
7755,somebody,2017-03-22,2017-03-29,7754,782.0,Normal,0,64,,,Not Started,7,1,4,2024-03-31,3.7037037037037033,25
7756,wife,2017-03-30,2017-04-06,7755,690.0,Normal,0,64,,,Not Started,7,1,2,2024-03-31,3.7037037037037033,26
7757,into,2017-04-08,2017-04-13,7756,335.0,Normal,0,64,,,Not Started,5,1,4,2024-03-31,7.6923076923076925,27
7758,mention,2017-04-14,2017-04-15,7757,425.0,Normal,0,64,,,Not Started,2,1,4,2024-03-31,7.6923076923076925,28
7759,now,2017-04-15,2017-04-22,7758,632.0,Normal,0,64,,,Not Started,7,1,3,2024-03-31,7.6923076923076925,29
7760,blue,2017-04-23,2017-04-28,7759,598.0,Normal,0,64,,,Not Started,6,1,1,2024-03-31,11.538461538461538,30
7761,explain,2017-04-30,2017-05-02,7760,766.0,Normal,0,64,,,Not Started,3,1,2,2024-03-31,15.384615384615385,31
7762,computer,2017-05-02,2017-05-09,7761,428.0,Normal,0,64,,,Not Started,7,1,4,2024-03-31,18.51851851851852,32
7763,cost,2017-05-11,2017-05-13,7762,952.0,Normal,0,64,,,Not Started,3,1,3,2024-03-31,25.925925925925924,33
7764,clear,2017-05-14,2017-05-17,7763,370.0,Normal,0,64,,,Not Started,4,1,1,2024-03-31,30.76923076923077,34
7765,since,2017-05-19,2017-05-25,7764,845.0,Normal,0,64,,,Not Started,6,1,2,2024-03-31,38.46153846153847,35
7766,same,2017-05-25,2017-06-01,7765,589.0,Normal,0,64,,,Not Started,7,1,1,2024-03-31,40.74074074074074,36
7767,society,2017-06-03,2017-06-06,7766,562.0,Normal,0,64,,,Not Started,3,1,2,2024-03-31,38.46153846153847,37
7768,treat,2017-06-08,2017-06-16,7767,476.0,Normal,0,64,,,Not Started,8,1,4,2024-03-31,33.33333333333333,38
7769,possible,2017-06-18,2017-06-20,7768,283.0,Normal,0,64,,,Not Started,3,1,2,2024-03-31,34.61538461538461,39
7770,image,2017-06-20,2017-06-21,7769,620.0,Normal,0,64,,,Not Started,2,1,1,2024-03-31,29.629629629629626,40
7771,short,2017-06-23,2017-06-27,7770,777.0,Normal,0,64,,,Not Started,4,1,1,2024-03-31,34.61538461538461,41
7772,first,2017-06-28,2017-07-01,7771,917.0,Normal,0,64,,,Not Started,4,1,1,2024-03-31,37.03703703703704,42
7773,share,2017-07-03,2017-07-07,7772,471.0,Normal,0,64,,,Not Started,5,1,4,2024-03-31,37.03703703703704,43
7774,purpose,2017-07-08,2017-07-13,7773,745.0,Normal,0,64,,,Not Started,5,1,1,2024-03-31,38.46153846153847,44
7775,age,2017-07-14,2017-07-20,7774,594.0,Normal,0,64,,,Not Started,6,1,2,2024-03-31,26.923076923076923,45
7776,at,2017-07-22,2017-07-29,7775,228.0,Normal,0,64,,,Not Started,7,1,1,2024-03-31,23.076923076923077,46
7777,responsibility,2017-07-30,2017-08-21,,1073.0,Critical,0,64,,,Not Started,20,1,4,2024-03-31,15.384615384615385,0
7778,best,2017-08-23,2017-08-30,7777,249.0,Normal,0,64,,,Not Started,7,1,4,2024-03-31,22.22222222222222,1
7779,from,2017-08-31,2017-09-01,7778,711.0,Normal,0,64,,,Not Started,2,1,4,2024-03-31,14.814814814814813,2
7780,itself,2017-09-01,2017-09-04,7779,335.0,Normal,0,64,,,Not Started,3,1,4,2024-03-31,15.384615384615385,3
7781,present,2017-09-05,2017-09-12,7780,580.0,Normal,0,64,,,Not Started,7,1,2,2024-03-31,7.4074074074074066,4
7782,late,2017-09-13,2017-09-18,7781,375.0,Normal,0,64,,,Not Started,5,1,1,2024-03-31,7.4074074074074066,5
7783,deal,2017-09-19,2017-09-20,7782,974.0,Normal,0,64,,,Not Started,2,1,2,2024-03-31,3.7037037037037033,6
7784,mention,2017-09-20,2017-09-23,7783,233.0,Normal,0,64,,,Not Started,4,1,4,2024-03-31,3.7037037037037033,7
7785,cause,2017-09-25,2017-09-28,7784,844.0,Normal,0,64,,,Not Started,4,1,4,2024-03-31,0.0,8
7786,community,2017-09-28,2017-09-29,7785,905.0,Normal,0,64,,,Not Started,2,1,4,2024-03-31,3.7037037037037033,9
7787,protect,2017-09-30,2017-10-09,7786,544.0,Normal,0,64,,,Not Started,8,1,1,2024-03-31,3.8461538461538463,10
7788,house,2017-10-09,2017-10-12,7787,586.0,Normal,0,64,,,Not Started,4,1,4,2024-03-31,11.11111111111111,11
7789,black,2017-10-14,2017-10-19,7788,316.0,Normal,0,64,,,Not Started,5,1,1,2024-03-31,11.538461538461538,12
7790,vote,2017-10-19,2017-10-21,7789,512.0,Normal,0,64,,,Not Started,3,1,2,2024-03-31,11.11111111111111,13
7791,born,2017-10-23,2017-10-26,7790,763.0,Normal,0,64,,,Not Started,4,1,3,2024-03-31,11.11111111111111,14
7792,western,2017-10-26,2017-10-27,7791,322.0,Normal,0,64,,,Not Started,2,1,1,2024-03-31,14.814814814814813,15
7793,manager,2017-10-29,2017-11-04,7792,572.0,Normal,0,64,,,Not Started,7,1,3,2024-03-31,15.384615384615385,16
7794,generation,2017-11-04,2017-11-10,7793,233.0,Normal,0,64,,,Not Started,6,1,1,2024-03-31,15.384615384615385,17
7795,down,2017-11-10,2017-11-14,7794,787.0,Normal,0,64,,,Not Started,4,1,2,2024-03-31,11.538461538461538,18
7796,peace,2017-11-16,2017-11-22,7795,965.0,Normal,0,64,,,Not Started,6,1,4,2024-03-31,11.11111111111111,19
7797,yourself,2017-11-24,2017-11-30,7796,402.0,Normal,0,64,,,Not Started,6,1,4,2024-03-31,11.538461538461538,20
7798,he,2017-11-30,2017-12-08,7797,335.0,Normal,0,64,,,Not Started,8,1,2,2024-03-31,7.4074074074074066,21
7799,front,2017-12-08,2017-12-15,7798,980.0,Normal,0,64,,,Not Started,7,1,4,2024-03-31,7.6923076923076925,22
7800,national,2017-12-17,2017-12-21,7799,660.0,Normal,0,64,,,Not Started,5,1,4,2024-03-31,7.6923076923076925,23
7801,sell,2017-12-21,2017-12-27,7800,657.0,Normal,0,64,,,Not Started,6,1,2,2024-03-31,14.814814814814813,24
7802,second,2017-12-28,2018-01-02,7801,761.0,Normal,0,64,,,Not Started,5,1,2,2024-03-31,18.51851851851852,25
7803,music,2018-01-04,2018-01-08,7802,606.0,Normal,0,64,,,Not Started,4,1,1,2024-03-31,14.814814814814813,26
7804,sense,2018-01-08,2018-01-16,7803,323.0,Normal,0,64,,,Not Started,8,1,3,2024-03-31,11.11111111111111,27
7805,writer,2018-01-17,2018-01-20,7804,852.0,Normal,0,64,,,Not Started,4,1,1,2024-03-31,18.51851851851852,28
7806,close,2018-01-22,2018-01-30,7805,231.0,Normal,0,64,,,Not Started,8,1,1,2024-03-31,11.11111111111111,29
7807,past,2018-01-31,2018-02-01,7806,306.0,Normal,0,64,,,Not Started,2,1,4,2024-03-31,7.4074074074074066,30
7808,return,2018-02-01,2018-02-09,7807,714.0,Normal,0,64,,,Not Started,8,1,4,2024-03-31,7.4074074074074066,31
7809,song,2018-02-11,2018-02-14,7808,635.0,Normal,0,64,,,Not Started,4,1,2,2024-03-31,3.8461538461538463,32
7810,by,2018-02-14,2018-02-16,7809,636.0,Normal,0,64,,,Not Started,3,1,3,2024-03-31,3.7037037037037033,33
7811,film,2018-02-17,2018-02-22,7810,558.0,Normal,0,64,,,Not Started,5,1,3,2024-03-31,0.0,34
7812,itself,2018-02-23,2018-03-02,7811,229.0,Normal,0,64,,,Not Started,7,1,4,2024-03-31,0.0,35
7813,opportunity,2018-03-03,2018-03-08,7812,419.0,Normal,0,64,,,Not Started,5,1,3,2024-03-31,0.0,36
7814,management,2018-03-09,2018-03-17,7813,690.0,Normal,0,64,,,Not Started,8,1,2,2024-03-31,0.0,37
7815,economy,2018-03-17,2018-03-26,7814,430.0,Normal,0,64,,,Not Started,8,1,2,2024-03-31,3.8461538461538463,38
7816,leg,2018-03-26,2018-03-27,7815,655.0,Normal,0,64,,,Not Started,2,1,3,2024-03-31,3.7037037037037033,39
7817,against,2018-03-29,2018-04-03,7816,668.0,Normal,0,64,,,Not Started,5,1,3,2024-03-31,3.7037037037037033,40
7818,light,2018-04-03,2018-04-04,7817,608.0,Normal,0,64,,,Not Started,2,1,2,2024-03-31,3.7037037037037033,41
7819,PM,2018-04-04,2018-04-09,7818,216.0,Normal,0,64,,,Not Started,5,1,4,2024-03-31,3.7037037037037033,42
7820,everyone,2018-04-09,2018-04-13,7819,730.0,Normal,0,64,,,Not Started,5,1,1,2024-03-31,3.7037037037037033,43
7821,face,2018-04-15,2018-04-17,7820,570.0,Normal,0,64,,,Not Started,3,1,3,2024-03-31,0.0,44
7822,financial,2018-04-18,2018-04-21,7821,793.0,Normal,0,64,,,Not Started,4,1,2,2024-03-31,0.0,45
7823,miss,2018-04-22,2018-04-27,7822,717.0,Normal,0,64,,,Not Started,6,1,3,2024-03-31,0.0,46
7824,issue,2018-04-28,2018-05-05,7823,386.0,Normal,0,64,,,Not Started,7,1,3,2024-03-31,0.0,47
7825,contain,2018-05-07,2018-05-14,7824,267.0,Normal,0,64,,,Not Started,7,1,2,2024-03-31,0.0,48
7826,fire,2018-05-16,2018-05-24,7825,785.0,Normal,0,64,,,Not Started,8,1,4,2024-03-31,7.4074074074074066,49
7827,night,2018-05-24,2018-05-25,7826,481.0,Normal,0,64,,,Not Started,2,1,3,2024-03-31,14.814814814814813,50
7828,south,2018-05-27,2018-06-02,7827,430.0,Normal,0,64,,,Not Started,7,1,2,2024-03-31,23.076923076923077,51
7829,talk,2018-06-04,2018-06-09,7828,503.0,Normal,0,64,,,Not Started,6,1,1,2024-03-31,22.22222222222222,52
7830,agree,2018-06-09,2018-06-14,7829,713.0,Normal,0,64,,,Not Started,5,1,1,2024-03-31,23.076923076923077,53
7831,control,2018-06-14,2018-06-16,7830,595.0,Normal,0,64,,,Not Started,3,1,4,2024-03-31,29.629629629629626,54
7832,total,2018-06-17,2018-06-22,7831,662.0,Normal,0,64,,,Not Started,6,1,2,2024-03-31,38.46153846153847,55
7833,ok,2018-06-22,2018-06-29,7832,1000.0,Normal,0,64,,,Not Started,7,1,3,2024-03-31,38.46153846153847,56
7834,author,2018-07-01,2018-07-03,7833,430.0,Normal,0,64,,,Not Started,3,1,4,2024-03-31,30.76923076923077,57
7835,resource,2018-07-03,2018-07-09,7834,601.0,Normal,0,64,,,Not Started,6,1,1,2024-03-31,33.33333333333333,58
7836,feeling,2018-07-09,2018-07-16,7835,813.0,Normal,0,64,,,Not Started,7,1,2,2024-03-31,37.03703703703704,59
7837,week,2018-07-16,2018-07-18,7836,535.0,Normal,0,64,,,Not Started,3,1,3,2024-03-31,22.22222222222222,60
7838,heart,2016-11-08,2016-11-29,,1267.0,Critical,0,64,,,Not Started,19,1,5,2024-03-31,7.4074074074074066,0
7839,maybe,2016-11-30,2016-12-05,7838,580.0,Normal,0,64,,,Not Started,5,1,4,2024-03-31,14.814814814814813,1
7840,difficult,2016-12-05,2016-12-12,7839,766.0,Normal,0,64,,,Not Started,7,1,1,2024-03-31,14.814814814814813,2
7841,program,2016-12-12,2016-12-13,7840,239.0,Normal,0,64,,,Not Started,2,1,4,2024-03-31,11.11111111111111,3
7842,discuss,2016-10-07,2016-10-27,,1862.0,Critical,0,65,,,Not Started,18,1,6,2024-03-31,3.8461538461538463,0
7843,guy,2016-10-28,2016-11-04,7842,543.0,Normal,0,65,,,Not Started,7,1,1,2024-03-31,3.8461538461538463,1
7844,figure,2016-11-05,2016-11-14,7843,641.0,Normal,0,65,,,Not Started,8,1,3,2024-03-31,3.8461538461538463,2
7845,result,2016-11-15,2016-11-19,7844,966.0,Normal,0,65,,,Not Started,5,1,4,2024-03-31,3.7037037037037033,3
7846,value,2016-11-19,2016-11-23,7845,310.0,Normal,0,65,,,Not Started,4,1,3,2024-03-31,7.6923076923076925,4
7847,often,2016-11-25,2016-12-02,7846,769.0,Normal,0,65,,,Not Started,7,1,4,2024-03-31,11.538461538461538,5
7848,window,2016-12-04,2016-12-05,7847,438.0,Normal,0,65,,,Not Started,2,1,3,2024-03-31,15.384615384615385,6
7849,eight,2016-12-07,2016-12-12,7848,975.0,Normal,0,65,,,Not Started,5,1,2,2024-03-31,11.11111111111111,7
7850,chair,2016-12-13,2016-12-16,7849,922.0,Normal,0,65,,,Not Started,4,1,2,2024-03-31,11.11111111111111,8
7851,none,2016-12-18,2016-12-19,7850,211.0,Normal,0,65,,,Not Started,2,1,4,2024-03-31,15.384615384615385,9
7852,place,2016-12-20,2016-12-27,7851,284.0,Normal,0,65,,,Not Started,7,1,4,2024-03-31,18.51851851851852,10
7853,develop,2016-12-29,2017-01-02,7852,939.0,Normal,0,65,,,Not Started,4,1,4,2024-03-31,14.814814814814813,11
7854,rule,2017-01-02,2017-01-05,7853,532.0,Normal,0,65,,,Not Started,4,1,2,2024-03-31,14.814814814814813,12
7855,movement,2017-01-05,2017-01-13,7854,416.0,Normal,0,65,,,Not Started,8,1,4,2024-03-31,14.814814814814813,13
7856,home,2017-01-15,2017-01-20,7855,441.0,Normal,0,65,,,Not Started,6,1,2,2024-03-31,23.076923076923077,14
7857,teacher,2017-01-21,2017-01-24,7856,297.0,Normal,0,65,,,Not Started,3,1,2,2024-03-31,19.230769230769234,15
7858,never,2017-01-26,2017-02-02,7857,727.0,Normal,0,65,,,Not Started,7,1,2,2024-03-31,18.51851851851852,16
7859,with,2017-02-03,2017-02-04,7858,983.0,Normal,0,65,,,Not Started,2,1,2,2024-03-31,15.384615384615385,17
7860,camera,2017-02-05,2017-02-10,7859,661.0,Normal,0,65,,,Not Started,6,1,2,2024-03-31,15.384615384615385,18
7861,will,2017-02-10,2017-02-15,7860,843.0,Normal,0,65,,,Not Started,5,1,3,2024-03-31,11.538461538461538,19
7862,several,2017-02-15,2017-02-22,7861,623.0,Normal,0,65,,,Not Started,7,1,2,2024-03-31,7.4074074074074066,20
7863,compare,2017-02-24,2017-03-04,7862,497.0,Normal,0,65,,,Not Started,8,1,3,2024-03-31,11.538461538461538,21
7864,scientist,2017-03-04,2017-03-11,7863,433.0,Normal,0,65,,,Not Started,7,1,4,2024-03-31,11.538461538461538,22
7865,job,2017-03-11,2017-03-14,7864,493.0,Normal,0,65,,,Not Started,3,1,2,2024-03-31,11.538461538461538,23
7866,board,2017-03-15,2017-03-17,7865,335.0,Normal,0,65,,,Not Started,3,1,2,2024-03-31,7.4074074074074066,24
7867,president,2017-03-19,2017-03-20,7866,398.0,Normal,0,65,,,Not Started,2,1,3,2024-03-31,7.6923076923076925,25
7868,edge,2017-03-22,2017-03-29,7867,601.0,Normal,0,65,,,Not Started,7,1,2,2024-03-31,3.7037037037037033,26
7869,near,2017-03-31,2017-04-08,7868,793.0,Normal,0,65,,,Not Started,8,1,4,2024-03-31,3.8461538461538463,27
7870,win,2017-04-09,2017-04-17,7869,660.0,Normal,0,65,,,Not Started,8,1,1,2024-03-31,7.6923076923076925,28
7871,store,2017-04-18,2017-04-24,7870,370.0,Normal,0,65,,,Not Started,6,1,4,2024-03-31,7.4074074074074066,29
7872,though,2017-04-25,2017-05-03,7871,575.0,Normal,0,65,,,Not Started,8,1,2,2024-03-31,14.814814814814813,30
7873,stock,2017-05-03,2017-05-06,7872,833.0,Normal,0,65,,,Not Started,4,1,1,2024-03-31,22.22222222222222,31
7874,simple,2017-05-08,2017-05-13,7873,817.0,Normal,0,65,,,Not Started,6,1,3,2024-03-31,29.629629629629626,32
7875,understand,2017-05-13,2017-05-15,7874,589.0,Normal,0,65,,,Not Started,2,1,1,2024-03-31,30.76923076923077,33
7876,discussion,2017-05-15,2017-05-23,7875,830.0,Normal,0,65,,,Not Started,8,1,4,2024-03-31,29.629629629629626,34
7877,cover,2017-05-25,2017-05-29,7876,571.0,Normal,0,65,,,Not Started,4,1,1,2024-03-31,40.74074074074074,35
7878,discover,2017-05-30,2017-06-07,7877,812.0,Normal,0,65,,,Not Started,8,1,3,2024-03-31,37.03703703703704,36
7879,possible,2017-06-07,2017-06-12,7878,289.0,Normal,0,65,,,Not Started,5,1,2,2024-03-31,29.629629629629626,37
7880,goal,2017-06-13,2017-06-19,7879,394.0,Normal,0,65,,,Not Started,6,1,2,2024-03-31,37.03703703703704,38
7881,paper,2017-06-19,2017-06-26,7880,799.0,Normal,0,65,,,Not Started,7,1,4,2024-03-31,33.33333333333333,39
7882,bank,2017-06-27,2017-06-28,7881,356.0,Normal,0,65,,,Not Started,2,1,2,2024-03-31,37.03703703703704,40
7883,act,2017-06-30,2017-07-01,7882,581.0,Normal,0,65,,,Not Started,2,1,2,2024-03-31,42.30769230769231,41
7884,value,2017-07-03,2017-07-08,7883,602.0,Normal,0,65,,,Not Started,6,1,1,2024-03-31,37.03703703703704,42
7885,wonder,2017-07-10,2017-07-14,7884,760.0,Normal,0,65,,,Not Started,5,1,4,2024-03-31,33.33333333333333,43
7886,customer,2017-07-16,2017-07-18,7885,619.0,Normal,0,65,,,Not Started,3,1,3,2024-03-31,26.923076923076923,44
7887,throw,2017-07-19,2017-07-26,7886,587.0,Normal,0,65,,,Not Started,7,1,2,2024-03-31,25.925925925925924,45
7888,need,2017-07-27,2017-07-31,7887,941.0,Normal,0,65,,,Not Started,4,1,4,2024-03-31,22.22222222222222,46
7889,fill,2017-08-02,2017-08-04,7888,853.0,Normal,0,65,,,Not Started,3,1,1,2024-03-31,18.51851851851852,47
7890,cup,2017-08-04,2017-08-11,7889,587.0,Normal,0,65,,,Not Started,7,1,4,2024-03-31,19.230769230769234,48
7891,through,2016-10-12,2016-11-03,,1777.0,Critical,0,65,,,Not Started,20,1,5,2024-03-31,3.7037037037037033,0
7892,plan,2016-11-03,2016-11-11,7891,414.0,Normal,0,65,,,Not Started,8,1,3,2024-03-31,3.7037037037037033,1
7893,knowledge,2016-11-11,2016-11-14,7892,610.0,Normal,0,65,,,Not Started,3,1,2,2024-03-31,7.6923076923076925,2
7894,who,2016-11-15,2016-11-18,7893,371.0,Normal,0,65,,,Not Started,4,1,2,2024-03-31,3.7037037037037033,3
7895,along,2016-11-18,2016-11-19,7894,348.0,Normal,0,65,,,Not Started,2,1,2,2024-03-31,7.6923076923076925,4
7896,letter,2016-11-19,2016-11-28,7895,684.0,Normal,0,65,,,Not Started,8,1,3,2024-03-31,7.6923076923076925,5
7897,win,2016-11-28,2016-12-03,7896,837.0,Normal,0,65,,,Not Started,6,1,2,2024-03-31,11.11111111111111,6
7898,want,2016-12-05,2016-12-13,7897,581.0,Normal,0,65,,,Not Started,8,1,2,2024-03-31,14.814814814814813,7
7899,western,2016-12-15,2016-12-22,7898,622.0,Normal,0,65,,,Not Started,7,1,3,2024-03-31,14.814814814814813,8
7900,change,2016-12-24,2016-12-31,7899,868.0,Normal,0,65,,,Not Started,7,1,4,2024-03-31,19.230769230769234,9
7901,we,2017-01-01,2017-01-02,7900,772.0,Normal,0,65,,,Not Started,2,1,2,2024-03-31,15.384615384615385,10
7902,first,2017-01-03,2017-01-06,7901,255.0,Normal,0,65,,,Not Started,4,1,4,2024-03-31,14.814814814814813,11
7903,art,2017-01-07,2017-01-16,7902,328.0,Normal,0,65,,,Not Started,8,1,1,2024-03-31,15.384615384615385,12
7904,spend,2017-01-18,2017-01-20,7903,811.0,Normal,0,65,,,Not Started,3,1,4,2024-03-31,22.22222222222222,13
7905,policy,2017-01-20,2017-01-27,7904,733.0,Normal,0,65,,,Not Started,7,1,2,2024-03-31,19.230769230769234,14
7906,machine,2017-01-27,2017-02-02,7905,366.0,Normal,0,65,,,Not Started,6,1,3,2024-03-31,19.230769230769234,15
7907,first,2017-02-03,2017-02-08,7906,221.0,Normal,0,65,,,Not Started,5,1,3,2024-03-31,15.384615384615385,16
7908,third,2017-02-08,2017-02-13,7907,261.0,Normal,0,65,,,Not Started,5,1,4,2024-03-31,14.814814814814813,17
7909,any,2017-02-13,2017-02-17,7908,969.0,Normal,0,65,,,Not Started,5,1,2,2024-03-31,7.4074074074074066,18
7910,want,2017-02-17,2017-02-22,7909,340.0,Normal,0,65,,,Not Started,5,1,3,2024-03-31,7.6923076923076925,19
7911,behind,2017-02-22,2017-02-28,7910,563.0,Normal,0,65,,,Not Started,6,1,4,2024-03-31,11.11111111111111,20
7912,able,2017-02-28,2017-03-06,7911,345.0,Normal,0,65,,,Not Started,6,1,2,2024-03-31,11.11111111111111,21
7913,public,2017-03-07,2017-03-11,7912,967.0,Normal,0,65,,,Not Started,5,1,4,2024-03-31,11.11111111111111,22
7914,plant,2017-03-11,2017-03-15,7913,353.0,Normal,0,65,,,Not Started,4,1,2,2024-03-31,11.538461538461538,23
7915,keep,2017-03-16,2017-03-24,7914,816.0,Normal,0,65,,,Not Started,8,1,3,2024-03-31,7.4074074074074066,24
7916,small,2017-03-26,2017-04-01,7915,540.0,Normal,0,65,,,Not Started,7,1,2,2024-03-31,3.8461538461538463,25
7917,court,2017-04-02,2017-04-03,7916,435.0,Normal,0,65,,,Not Started,2,1,4,2024-03-31,3.8461538461538463,26
7918,cover,2017-04-04,2017-04-06,7917,269.0,Normal,0,65,,,Not Started,3,1,2,2024-03-31,3.7037037037037033,27
7919,decade,2017-04-06,2017-04-10,7918,458.0,Normal,0,65,,,Not Started,4,1,2,2024-03-31,3.7037037037037033,28
7920,back,2017-04-12,2017-04-19,7919,611.0,Normal,0,65,,,Not Started,7,1,2,2024-03-31,7.4074074074074066,29
7921,wall,2017-04-21,2017-04-29,7920,825.0,Normal,0,65,,,Not Started,8,1,1,2024-03-31,11.538461538461538,30
7922,difference,2017-04-29,2017-05-06,7921,561.0,Normal,0,65,,,Not Started,7,1,4,2024-03-31,11.538461538461538,31
7923,cost,2017-05-07,2017-05-13,7922,224.0,Normal,0,65,,,Not Started,7,1,3,2024-03-31,30.76923076923077,32
