Date,ProjectID,TotalTask,StartedTask,OnGoingTask,DelayedTask,CompletedTask,WorkDay,TotalSpent,IsBadWeather,StartDate,EndDate,ActualStartDate,ActualEndDate,WeatherAssessment
2021-07-02,8,134,113,2,2,111,600,73403.0,1.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-07-03,2,87,58,2,2,56,299,33871.0,1.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5
2021-07-03,3,117,9,2,2,7,71,7172.0,1.0,2021-05-18,2022-12-13,2021-05-18,2022-12-19,42.857142857142854
2021-07-03,5,118,46,2,2,44,259,29741.0,1.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0
2021-07-03,6,92,68,1,1,67,358,44641.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-07-03,8,134,113,2,2,111,601,73403.0,1.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-07-04,2,87,59,2,2,57,302,34348.0,0.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5
2021-07-04,3,117,9,2,2,7,71,7172.0,0.0,2021-05-18,2022-12-13,2021-05-18,2022-12-19,42.857142857142854
2021-07-04,5,118,46,2,2,44,259,29741.0,0.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0
2021-07-04,6,92,68,1,1,67,359,44641.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-07-04,8,134,113,2,2,111,601,73403.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-07-05,2,87,60,2,1,58,305,35005.0,0.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5
2021-07-05,3,117,9,2,2,7,73,7172.0,0.0,2021-05-18,2022-12-13,2021-05-18,2022-12-19,42.857142857142854
2021-07-05,5,118,46,2,2,44,261,29741.0,0.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0
2021-07-05,6,92,68,1,1,67,359,44641.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-07-05,8,134,115,2,1,113,605,74712.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-07-06,2,87,60,2,1,58,307,35005.0,0.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5
2021-07-06,3,117,11,2,0,9,77,8415.0,0.0,2021-05-18,2022-12-13,2021-05-18,2022-12-19,42.857142857142854
2021-07-06,5,118,46,2,2,44,263,29741.0,0.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0
2021-07-06,6,92,68,1,1,67,359,44641.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-07-06,8,134,115,2,1,113,607,74712.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-07-07,2,87,60,2,1,58,308,35005.0,1.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5
2021-07-07,3,117,11,2,0,9,77,8415.0,1.0,2021-05-18,2022-12-13,2021-05-18,2022-12-19,42.857142857142854
2021-07-07,5,118,46,2,2,44,265,29741.0,1.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0
2021-07-07,6,92,68,1,1,67,360,44641.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-07-07,8,134,115,2,1,113,608,74712.0,1.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-07-08,2,87,60,2,1,58,310,35005.0,0.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5
2021-07-08,3,117,11,2,2,9,78,8415.0,0.0,2021-05-18,2022-12-13,2021-05-18,2022-12-19,42.857142857142854
2021-07-08,5,118,46,2,2,44,267,29741.0,0.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0
2021-07-08,6,92,69,1,1,68,362,44940.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-07-08,8,134,116,2,1,114,611,75659.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-07-09,2,87,60,2,2,58,312,35005.0,1.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5
2021-07-09,3,117,11,2,2,9,79,8415.0,1.0,2021-05-18,2022-12-13,2021-05-18,2022-12-19,42.857142857142854
2021-07-09,5,118,47,2,2,45,269,30388.0,1.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0
2021-07-09,6,92,69,1,1,68,363,44940.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-07-09,8,134,116,2,1,114,613,75659.0,1.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-07-10,2,87,61,2,1,59,314,35359.0,0.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5
2021-07-10,3,117,11,2,2,9,81,8415.0,0.0,2021-05-18,2022-12-13,2021-05-18,2022-12-19,42.857142857142854
2021-07-10,5,118,47,2,2,45,271,30388.0,0.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0
2021-07-10,6,92,69,1,1,68,363,44940.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-07-10,8,134,116,2,2,114,614,75659.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-07-11,2,87,61,2,1,59,316,35359.0,1.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5
2021-07-11,3,117,11,2,2,9,81,8415.0,1.0,2021-05-18,2022-12-13,2021-05-18,2022-12-19,42.857142857142854
2021-07-11,5,118,47,2,2,45,271,30388.0,1.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0
2021-07-11,6,92,70,1,1,69,365,45363.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-07-11,8,134,116,2,2,114,614,75659.0,1.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-07-12,2,87,61,2,1,59,318,35359.0,1.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5
2021-07-12,3,117,11,2,2,9,82,8415.0,1.0,2021-05-18,2022-12-13,2021-05-18,2022-12-19,42.857142857142854
2021-07-12,5,118,47,2,2,45,273,30388.0,1.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0
2021-07-12,6,92,70,1,1,69,366,45363.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-07-12,8,134,116,2,2,114,616,75659.0,1.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-07-13,2,87,62,2,1,60,321,35630.0,0.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5
2021-07-13,3,117,11,2,2,9,84,8415.0,0.0,2021-05-18,2022-12-13,2021-05-18,2022-12-19,42.857142857142854
2021-07-13,5,118,47,2,2,45,274,30388.0,0.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0
2021-07-13,6,92,70,1,1,69,366,45363.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-07-13,8,134,116,2,2,114,618,75659.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-07-14,2,87,62,2,1,60,322,35630.0,1.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5
2021-07-14,3,117,12,2,1,10,87,9172.0,1.0,2021-05-18,2022-12-13,2021-05-18,2022-12-19,42.857142857142854
2021-07-14,5,118,49,2,2,47,277,31564.0,1.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0
2021-07-14,6,92,70,1,1,69,367,45363.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-07-14,8,134,118,2,1,116,622,76488.0,1.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-07-15,2,87,62,2,2,60,323,35630.0,1.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5
2021-07-15,3,117,12,2,1,10,89,9172.0,1.0,2021-05-18,2022-12-13,2021-05-18,2022-12-19,42.857142857142854
2021-07-15,5,118,49,2,2,47,279,31564.0,1.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0
2021-07-15,6,92,70,1,1,69,368,45363.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-07-15,8,134,118,2,1,116,624,76488.0,1.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-07-16,2,87,62,2,2,60,323,35630.0,1.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5
2021-07-16,3,117,13,2,1,11,91,9781.0,1.0,2021-05-18,2022-12-13,2021-05-18,2022-12-19,42.857142857142854
2021-07-16,5,118,50,2,2,48,282,32519.0,1.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0
2021-07-16,6,92,71,1,1,70,370,46049.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-07-16,8,134,118,2,2,116,625,76488.0,1.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-07-17,2,87,64,2,1,62,326,36972.0,1.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5
2021-07-17,3,117,13,2,1,11,93,9781.0,1.0,2021-05-18,2022-12-13,2021-05-18,2022-12-19,42.857142857142854
2021-07-17,5,118,51,2,2,49,284,33092.0,1.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0
2021-07-17,6,92,71,1,1,70,370,46049.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-07-17,8,134,118,2,2,116,627,76488.0,1.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-07-18,2,87,64,2,1,62,327,36972.0,0.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5
2021-07-18,3,117,13,2,2,11,93,9781.0,0.0,2021-05-18,2022-12-13,2021-05-18,2022-12-19,42.857142857142854
2021-07-18,5,118,51,2,2,49,284,33092.0,0.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0
2021-07-18,6,92,71,1,1,70,371,46049.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-07-18,8,134,118,2,2,116,627,76488.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-07-19,2,87,64,2,1,62,328,36972.0,1.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5
2021-07-19,3,117,13,2,2,11,94,9781.0,1.0,2021-05-18,2022-12-13,2021-05-18,2022-12-19,42.857142857142854
2021-07-19,5,118,51,2,2,49,285,33092.0,1.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0
2021-07-19,6,92,71,1,1,70,372,46049.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-07-19,8,134,119,2,2,117,629,77333.0,1.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-07-20,2,87,64,2,1,62,330,36972.0,1.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5
2021-07-20,3,117,13,2,2,11,96,9781.0,1.0,2021-05-18,2022-12-13,2021-05-18,2022-12-19,42.857142857142854
2021-07-20,5,118,51,2,2,49,286,33092.0,1.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0
2021-07-20,6,92,71,1,1,70,373,46049.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-07-20,8,134,119,2,2,117,630,77333.0,1.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-07-21,2,87,64,2,2,62,332,36972.0,1.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5
2021-07-21,3,117,13,2,2,11,98,9781.0,1.0,2021-05-18,2022-12-13,2021-05-18,2022-12-19,42.857142857142854
2021-07-21,5,118,51,2,2,49,288,33092.0,1.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0
2021-07-21,6,92,71,1,1,70,374,46049.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-07-21,8,134,121,2,2,119,633,78611.0,1.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-07-22,2,87,64,2,2,62,334,36972.0,0.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5
2021-07-22,3,117,15,2,2,13,102,10689.0,0.0,2021-05-18,2022-12-13,2021-05-18,2022-12-19,42.857142857142854
2021-07-22,5,118,51,2,2,49,290,33092.0,0.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0
2021-07-22,6,92,71,1,1,70,375,46049.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-07-22,8,134,121,2,2,119,635,78611.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-07-23,2,87,64,2,2,62,335,36972.0,1.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5
2021-07-23,3,117,15,2,2,13,103,10689.0,1.0,2021-05-18,2022-12-13,2021-05-18,2022-12-19,42.857142857142854
2021-07-23,5,118,52,2,2,50,293,33493.0,1.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0
2021-07-23,6,92,71,1,1,70,375,46049.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-07-23,8,134,122,2,1,120,637,79036.0,1.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-07-24,2,87,64,2,2,62,336,36972.0,1.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5
2021-07-24,3,117,15,2,2,13,103,10689.0,1.0,2021-05-18,2022-12-13,2021-05-18,2022-12-19,42.857142857142854
2021-07-24,5,118,52,2,2,50,293,33493.0,1.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0
2021-07-24,6,92,71,1,1,70,376,46049.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-07-24,8,134,122,2,1,120,639,79036.0,1.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-07-25,2,87,64,2,2,62,336,36972.0,1.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5
2021-07-25,3,117,15,2,2,13,103,10689.0,1.0,2021-05-18,2022-12-13,2021-05-18,2022-12-19,42.857142857142854
2021-07-25,5,118,52,2,2,50,293,33493.0,1.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0
2021-07-25,6,92,72,1,1,71,377,46355.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-07-25,8,134,122,2,1,120,639,79036.0,1.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-07-26,2,87,65,2,1,63,339,37284.0,1.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5
2021-07-26,3,117,16,2,1,14,106,11585.0,1.0,2021-05-18,2022-12-13,2021-05-18,2022-12-19,42.857142857142854
2021-07-26,5,118,52,2,2,50,295,33493.0,1.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0
2021-07-26,6,92,72,1,1,71,377,46355.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-07-26,8,134,122,2,1,120,641,79036.0,1.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-07-27,2,87,66,2,1,64,342,37843.0,0.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5
2021-07-27,3,117,16,2,1,14,107,11585.0,0.0,2021-05-18,2022-12-13,2021-05-18,2022-12-19,42.857142857142854
2021-07-27,5,118,52,2,2,50,296,33493.0,0.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0
2021-07-27,6,92,72,1,1,71,378,46355.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-07-27,8,134,122,2,1,120,643,79036.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-07-28,2,87,66,2,1,64,344,37843.0,1.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5
2021-07-28,3,117,16,2,1,14,108,11585.0,1.0,2021-05-18,2022-12-13,2021-05-18,2022-12-19,42.857142857142854
2021-07-28,5,118,52,2,2,50,298,33493.0,1.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0
2021-07-28,6,92,72,1,1,71,379,46355.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-07-28,8,134,122,2,1,120,645,79036.0,1.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-07-29,2,87,66,2,1,64,346,37843.0,1.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5
2021-07-29,3,117,16,2,1,14,109,11585.0,1.0,2021-05-18,2022-12-13,2021-05-18,2022-12-19,42.857142857142854
2021-07-29,5,118,53,2,2,51,301,33777.0,1.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0
2021-07-29,6,92,72,1,1,71,380,46355.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-07-29,8,134,122,2,2,120,646,79036.0,1.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-07-30,2,87,66,2,2,64,348,37843.0,0.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5
2021-07-30,3,117,16,2,2,14,111,11585.0,0.0,2021-05-18,2022-12-13,2021-05-18,2022-12-19,42.857142857142854
2021-07-30,5,118,55,2,2,53,305,34660.0,0.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0
2021-07-30,6,92,72,1,1,71,381,46355.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-07-30,8,134,123,2,1,121,649,79605.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-07-31,2,87,67,2,2,65,351,38822.0,0.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5
2021-07-31,3,117,16,2,2,14,112,11585.0,0.0,2021-05-18,2022-12-13,2021-05-18,2022-12-19,42.857142857142854
2021-07-31,5,118,55,2,2,53,307,34660.0,0.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0
2021-07-31,6,92,72,1,1,71,381,46355.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-07-31,8,134,123,2,1,121,650,79605.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-08-01,2,87,67,2,2,65,353,38822.0,1.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5
2021-08-01,3,117,16,2,2,14,112,11585.0,1.0,2021-05-18,2022-12-13,2021-05-18,2022-12-19,42.857142857142854
2021-08-01,5,118,55,2,2,53,307,34660.0,1.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0
2021-08-01,6,92,72,1,1,71,381,46355.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-08-01,8,134,123,2,1,121,650,79605.0,1.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-08-02,2,87,67,2,2,65,354,38822.0,0.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5
2021-08-02,3,117,16,2,2,14,114,11585.0,0.0,2021-05-18,2022-12-13,2021-05-18,2022-12-19,42.857142857142854
2021-08-02,5,118,55,2,2,53,308,34660.0,0.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0
2021-08-02,6,92,72,1,1,71,382,46355.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-08-02,8,134,124,2,1,122,653,80075.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-08-03,2,87,68,2,1,66,357,39294.0,1.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5
2021-08-03,3,117,17,2,2,15,117,12275.0,1.0,2021-05-18,2022-12-13,2021-05-18,2022-12-19,42.857142857142854
2021-08-03,5,118,55,2,2,53,309,34660.0,1.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0
2021-08-03,6,92,73,1,1,72,384,46670.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-08-03,8,134,125,2,1,123,656,81001.0,1.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-08-04,2,87,68,2,1,66,357,39294.0,1.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5
2021-08-04,3,117,18,2,2,16,119,12666.0,1.0,2021-05-18,2022-12-13,2021-05-18,2022-12-19,42.857142857142854
2021-08-04,5,118,56,2,2,54,312,35079.0,1.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0
2021-08-04,6,92,73,1,1,72,385,46670.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-08-04,8,134,125,2,1,123,658,81001.0,1.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-08-05,2,87,68,2,1,66,359,39294.0,0.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5
2021-08-05,3,117,18,2,2,16,121,12666.0,0.0,2021-05-18,2022-12-13,2021-05-18,2022-12-19,42.857142857142854
2021-08-05,5,118,58,2,2,56,316,36401.0,0.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0
2021-08-05,6,92,73,1,1,72,386,46670.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-08-05,8,134,125,2,1,123,659,81001.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-08-06,2,87,68,2,1,66,360,39294.0,0.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5
2021-08-06,3,117,18,2,2,16,123,12666.0,0.0,2021-05-18,2022-12-13,2021-05-18,2022-12-19,42.857142857142854
2021-08-06,5,118,59,2,2,57,319,37170.0,0.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0
2021-08-06,6,92,73,1,1,72,386,46670.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-08-06,8,134,125,2,2,123,661,81001.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-08-07,2,87,68,2,2,66,361,39294.0,0.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5
2021-08-07,3,117,18,2,2,16,124,12666.0,0.0,2021-05-18,2022-12-13,2021-05-18,2022-12-19,42.857142857142854
2021-08-07,5,118,60,2,2,58,322,37714.0,0.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0
2021-08-07,6,92,74,1,1,73,387,46974.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-08-07,8,134,125,2,2,123,663,81001.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-08-08,2,87,69,2,2,67,364,39896.0,0.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5
2021-08-08,3,117,18,2,2,16,124,12666.0,0.0,2021-05-18,2022-12-13,2021-05-18,2022-12-19,42.857142857142854
2021-08-08,5,118,60,2,2,58,322,37714.0,0.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0
2021-08-08,6,92,74,1,1,73,388,46974.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-08-08,8,134,125,2,2,123,663,81001.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-08-09,2,87,69,2,2,67,366,39896.0,0.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5
2021-08-09,3,117,18,2,2,16,126,12666.0,0.0,2021-05-18,2022-12-13,2021-05-18,2022-12-19,42.857142857142854
2021-08-09,5,118,60,2,2,58,324,37714.0,0.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0
2021-08-09,6,92,74,1,1,73,389,46974.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-08-09,8,134,125,2,2,123,665,81001.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-08-10,2,87,69,2,2,67,368,39896.0,0.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5
2021-08-10,3,117,20,2,2,18,130,13788.0,0.0,2021-05-18,2022-12-13,2021-05-18,2022-12-19,42.857142857142854
2021-08-10,5,118,61,2,2,59,327,38373.0,0.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0
2021-08-10,6,92,74,1,1,73,389,46974.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-08-10,8,134,127,2,1,125,669,82247.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-08-11,2,87,69,2,2,67,370,39896.0,0.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5
2021-08-11,3,117,22,2,1,20,134,14959.0,0.0,2021-05-18,2022-12-13,2021-05-18,2022-12-19,42.857142857142854
2021-08-11,5,118,61,2,2,59,329,38373.0,0.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0
2021-08-11,6,92,74,1,1,73,390,46974.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-08-11,8,134,127,2,1,125,671,82247.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-08-12,2,87,70,2,2,68,373,40340.0,1.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5
2021-08-12,3,117,23,2,1,21,137,15552.0,1.0,2021-05-18,2022-12-13,2021-05-18,2022-12-19,42.857142857142854
2021-08-12,5,118,61,2,2,59,330,38373.0,1.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0
2021-08-12,6,92,74,1,1,73,391,46974.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-08-12,8,134,127,2,2,125,671,82247.0,1.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-08-13,2,87,71,2,2,69,375,40900.0,0.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5
2021-08-13,3,117,23,2,1,21,139,15552.0,0.0,2021-05-18,2022-12-13,2021-05-18,2022-12-19,42.857142857142854
2021-08-13,5,118,61,2,2,59,332,38373.0,0.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0
2021-08-13,6,92,74,1,1,73,392,46974.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-08-13,8,134,127,2,2,125,673,82247.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-08-14,2,87,71,2,2,69,376,40900.0,1.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5
2021-08-14,3,117,23,2,1,21,141,15552.0,1.0,2021-05-18,2022-12-13,2021-05-18,2022-12-19,42.857142857142854
2021-08-14,5,118,61,2,2,59,333,38373.0,1.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0
2021-08-14,6,92,75,1,1,74,394,47416.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-08-14,8,134,127,2,2,125,675,82247.0,1.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-08-15,2,87,71,2,2,69,378,40900.0,0.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5
2021-08-15,3,117,23,2,1,21,141,15552.0,0.0,2021-05-18,2022-12-13,2021-05-18,2022-12-19,42.857142857142854
