Date,ProjectID,TotalTask,StartedTask,OnGoingTask,DelayedTask,CompletedTask,WorkDay,TotalSpent,IsBadWeather,StartDate,EndDate,ActualStartDate,ActualEndDate,WeatherAssessment,Progress,Weekend,DayCount,Delay
2021-05-17,2,87,40,2,0,38,214,23137.0,0.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5,43.67816091954023,0,111,15
2021-05-17,5,118,30,2,2,28,179,19757.0,0.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0,23.728813559322035,0,111,31
2021-05-17,6,92,60,1,0,59,314,39812.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,64.13043478260869,0,279,16
2021-05-17,8,134,88,3,2,85,485,56633.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857,63.43283582089553,0,195,8
2021-05-18,2,87,40,2,0,38,216,23137.0,0.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5,43.67816091954023,0,112,15
2021-05-18,3,117,1,1,0,0,1,0.0,0.0,2021-05-18,2022-12-13,2021-05-18,2022-12-19,42.85714285714285,0.0,0,0,6
2021-05-18,5,118,31,2,2,29,182,20421.0,0.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0,24.576271186440678,0,112,31
2021-05-18,6,92,60,1,0,59,314,39812.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,64.13043478260869,0,280,16
2021-05-18,8,134,89,3,2,86,488,57565.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857,64.17910447761194,0,196,8
2021-05-19,2,87,40,2,1,38,217,23137.0,1.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5,43.67816091954023,0,113,15
2021-05-19,3,117,1,1,0,0,2,0.0,1.0,2021-05-18,2022-12-13,2021-05-18,2022-12-19,42.85714285714285,0.0,0,1,6
2021-05-19,5,118,31,2,2,29,183,20421.0,1.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0,24.576271186440678,0,113,31
2021-05-19,6,92,60,1,1,59,315,39812.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,64.13043478260869,0,281,16
2021-05-19,8,134,89,3,2,86,490,57565.0,1.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857,64.17910447761194,0,197,8
2021-05-20,2,87,41,2,0,39,219,23568.0,1.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5,44.827586206896555,0,114,15
2021-05-20,3,117,2,2,0,0,4,0.0,1.0,2021-05-18,2022-12-13,2021-05-18,2022-12-19,42.85714285714285,0.0,0,2,6
2021-05-20,5,118,31,2,2,29,184,20421.0,1.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0,24.576271186440678,0,114,31
2021-05-20,6,92,60,1,1,59,316,39812.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,64.13043478260869,0,282,16
2021-05-20,8,134,90,3,2,87,494,58433.0,1.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857,64.92537313432835,0,198,8
2021-05-21,2,87,41,2,2,39,221,23568.0,0.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5,44.827586206896555,0,115,15
2021-05-21,3,117,2,2,0,0,6,0.0,0.0,2021-05-18,2022-12-13,2021-05-18,2022-12-19,42.85714285714285,0.0,0,3,6
2021-05-21,5,118,32,2,2,30,187,21387.0,0.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0,25.423728813559322,0,115,31
2021-05-21,6,92,60,1,1,59,317,39812.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,64.13043478260869,0,283,16
2021-05-21,8,134,91,3,2,88,498,58979.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857,65.67164179104478,0,199,8
2021-05-22,2,87,43,2,0,41,225,24719.0,0.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5,47.12643678160919,1,116,15
2021-05-22,3,117,2,2,0,0,8,0.0,0.0,2021-05-18,2022-12-13,2021-05-18,2022-12-19,42.85714285714285,0.0,1,4,6
2021-05-22,5,118,32,2,2,30,188,21387.0,0.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0,25.423728813559322,1,116,31
2021-05-22,6,92,60,1,1,59,317,39812.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,64.13043478260869,1,284,16
2021-05-22,8,134,91,3,2,88,501,58979.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857,65.67164179104478,1,200,8
2021-05-23,2,87,43,2,0,41,226,24719.0,0.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5,47.12643678160919,1,117,15
2021-05-23,3,117,2,2,0,0,8,0.0,0.0,2021-05-18,2022-12-13,2021-05-18,2022-12-19,42.85714285714285,0.0,1,5,6
2021-05-23,5,118,32,2,2,30,188,21387.0,0.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0,25.423728813559322,1,117,31
2021-05-23,6,92,60,1,1,59,318,39812.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,64.13043478260869,1,285,16
2021-05-23,8,134,91,3,3,88,501,58979.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857,65.67164179104478,1,201,8
2021-05-24,2,87,43,2,1,41,228,24719.0,0.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5,47.12643678160919,0,118,15
2021-05-24,3,117,2,2,0,0,10,0.0,0.0,2021-05-18,2022-12-13,2021-05-18,2022-12-19,42.85714285714285,0.0,0,6,6
2021-05-24,5,118,32,2,2,30,189,21387.0,0.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0,25.423728813559322,0,118,31
2021-05-24,6,92,60,1,1,59,318,39812.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,64.13043478260869,0,286,16
2021-05-24,8,134,92,3,2,89,505,59797.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857,66.4179104477612,0,202,8
2021-05-25,2,87,44,2,0,42,231,25203.0,1.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5,48.275862068965516,0,119,15
2021-05-25,3,117,2,2,0,0,12,0.0,1.0,2021-05-18,2022-12-13,2021-05-18,2022-12-19,42.85714285714285,0.0,0,7,6
2021-05-25,5,118,32,2,2,30,191,21387.0,1.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0,25.423728813559322,0,119,31
2021-05-25,6,92,61,1,0,60,320,40708.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,65.21739130434783,0,287,16
2021-05-25,8,134,94,3,3,91,508,61109.0,1.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857,67.91044776119402,0,203,8
2021-05-26,2,87,44,2,0,42,231,25203.0,1.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5,48.275862068965516,0,120,15
2021-05-26,3,117,2,2,0,0,14,0.0,1.0,2021-05-18,2022-12-13,2021-05-18,2022-12-19,42.85714285714285,0.0,0,8,6
2021-05-26,5,118,33,2,2,31,194,22296.0,1.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0,26.27118644067797,0,120,31
2021-05-26,6,92,61,1,1,60,321,40708.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,65.21739130434783,0,288,16
2021-05-26,8,134,95,3,2,92,511,61756.0,1.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857,68.65671641791045,0,204,8
2021-05-27,2,87,44,2,0,42,233,25203.0,0.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5,48.275862068965516,0,121,15
2021-05-27,3,117,2,2,0,0,16,0.0,0.0,2021-05-18,2022-12-13,2021-05-18,2022-12-19,42.85714285714285,0.0,0,9,6
2021-05-27,5,118,33,2,2,31,194,22296.0,0.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0,26.27118644067797,0,121,31
2021-05-27,6,92,61,1,1,60,322,40708.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,65.21739130434783,0,289,16
2021-05-27,8,134,96,3,1,93,514,62606.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857,69.40298507462687,0,205,8
2021-05-28,2,87,44,2,0,42,235,25203.0,0.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5,48.275862068965516,0,122,15
2021-05-28,3,117,2,2,0,0,18,0.0,0.0,2021-05-18,2022-12-13,2021-05-18,2022-12-19,42.85714285714285,0.0,0,10,6
2021-05-28,5,118,34,2,2,32,197,22573.0,0.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0,27.11864406779661,0,122,31
2021-05-28,6,92,61,1,1,60,323,40708.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,65.21739130434783,0,290,16
2021-05-28,8,134,96,3,2,93,515,62606.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857,69.40298507462687,0,206,8
2021-05-29,2,87,44,2,1,42,237,25203.0,0.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5,48.275862068965516,1,123,15
2021-05-29,3,117,2,2,0,0,20,0.0,0.0,2021-05-18,2022-12-13,2021-05-18,2022-12-19,42.85714285714285,0.0,1,11,6
2021-05-29,5,118,34,2,2,32,199,22573.0,0.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0,27.11864406779661,1,123,31
2021-05-29,6,92,61,1,1,60,324,40708.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,65.21739130434783,1,291,16
2021-05-29,8,134,97,3,2,94,519,62946.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857,70.1492537313433,1,207,8
2021-05-30,2,87,45,2,0,43,238,26152.0,1.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5,49.42528735632184,1,124,15
2021-05-30,3,117,2,2,0,0,20,0.0,1.0,2021-05-18,2022-12-13,2021-05-18,2022-12-19,42.85714285714285,0.0,1,12,6
2021-05-30,5,118,34,2,2,32,199,22573.0,1.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0,27.11864406779661,1,124,31
2021-05-30,6,92,61,1,1,60,324,40708.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,65.21739130434783,1,292,16
2021-05-30,8,134,97,3,2,94,519,62946.0,1.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857,70.1492537313433,1,208,8
2021-05-31,2,87,45,2,0,43,240,26152.0,0.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5,49.42528735632184,0,125,15
2021-05-31,3,117,2,2,0,0,22,0.0,0.0,2021-05-18,2022-12-13,2021-05-18,2022-12-19,42.85714285714285,0.0,0,13,6
2021-05-31,5,118,34,2,2,32,200,22573.0,0.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0,27.11864406779661,0,125,31
2021-05-31,6,92,61,1,1,60,325,40708.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,65.21739130434783,0,293,16
2021-05-31,8,134,97,3,2,94,522,62946.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857,70.1492537313433,0,209,8
2021-06-01,2,87,45,2,0,43,242,26152.0,0.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5,49.42528735632184,0,126,15
2021-06-01,3,117,2,2,0,0,24,0.0,0.0,2021-05-18,2022-12-13,2021-05-18,2022-12-19,42.85714285714285,0.0,0,14,6
2021-06-01,5,118,34,2,2,32,201,22573.0,0.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0,27.11864406779661,0,126,31
2021-06-01,6,92,62,1,1,61,327,41110.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,66.30434782608695,0,294,16
2021-06-01,8,134,97,3,2,94,523,62946.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857,70.1492537313433,0,210,8
2021-06-02,2,87,46,2,1,44,245,26664.0,0.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5,50.57471264367817,0,127,15
2021-06-02,3,117,2,2,0,0,26,0.0,0.0,2021-05-18,2022-12-13,2021-05-18,2022-12-19,42.85714285714285,0.0,0,15,6
2021-06-02,5,118,35,2,2,33,204,23100.0,0.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0,27.966101694915253,0,127,31
2021-06-02,6,92,62,1,1,61,328,41110.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,66.30434782608695,0,295,16
2021-06-02,8,134,98,3,2,95,527,63657.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857,70.8955223880597,0,211,8
2021-06-03,2,87,47,2,0,45,248,27348.0,1.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5,51.724137931034484,0,128,15
2021-06-03,3,117,2,2,0,0,28,0.0,1.0,2021-05-18,2022-12-13,2021-05-18,2022-12-19,42.85714285714285,0.0,0,16,6
2021-06-03,5,118,36,2,2,34,206,24007.0,1.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0,28.8135593220339,0,128,31
2021-06-03,6,92,62,1,1,61,329,41110.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,66.30434782608695,0,296,16
2021-06-03,8,134,99,3,3,96,530,64164.0,1.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857,71.64179104477611,0,212,8
2021-06-04,2,87,47,2,1,45,248,27348.0,1.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5,51.724137931034484,0,129,15
2021-06-04,3,117,2,2,0,0,29,0.0,1.0,2021-05-18,2022-12-13,2021-05-18,2022-12-19,42.85714285714285,0.0,0,17,6
2021-06-04,5,118,36,2,2,34,208,24007.0,1.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0,28.8135593220339,0,129,31
2021-06-04,6,92,63,1,1,62,330,41957.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,67.3913043478261,0,297,16
2021-06-04,8,134,99,3,3,96,532,64164.0,1.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857,71.64179104477611,0,213,8
2021-06-05,2,87,47,2,1,45,250,27348.0,1.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5,51.724137931034484,1,130,15
2021-06-05,3,117,2,2,0,0,30,0.0,1.0,2021-05-18,2022-12-13,2021-05-18,2022-12-19,42.85714285714285,0.0,1,18,6
2021-06-05,5,118,36,2,2,34,210,24007.0,1.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0,28.8135593220339,1,130,31
2021-06-05,6,92,63,1,1,62,330,41957.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,67.3913043478261,1,298,16
2021-06-05,8,134,100,3,2,97,535,65055.0,1.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857,72.38805970149254,1,214,8
2021-06-06,2,87,48,2,0,46,253,27617.0,0.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5,52.87356321839081,1,131,15
2021-06-06,3,117,2,2,0,0,30,0.0,0.0,2021-05-18,2022-12-13,2021-05-18,2022-12-19,42.85714285714285,0.0,1,19,6
2021-06-06,5,118,36,2,2,34,210,24007.0,0.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0,28.8135593220339,1,131,31
2021-06-06,6,92,63,1,1,62,331,41957.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,67.3913043478261,1,299,16
2021-06-06,8,134,100,3,2,97,535,65055.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857,72.38805970149254,1,215,8
2021-06-07,2,87,48,2,0,46,254,27617.0,0.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5,52.87356321839081,0,132,15
2021-06-07,3,117,2,2,0,0,31,0.0,0.0,2021-05-18,2022-12-13,2021-05-18,2022-12-19,42.85714285714285,0.0,0,20,6
2021-06-07,5,118,36,2,2,34,212,24007.0,0.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0,28.8135593220339,0,132,31
2021-06-07,6,92,63,1,1,62,332,41957.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,67.3913043478261,0,300,16
2021-06-07,8,134,100,3,2,97,536,65055.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857,72.38805970149254,0,216,8
2021-06-08,2,87,48,2,0,46,256,27617.0,1.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5,52.87356321839081,0,133,15
2021-06-08,3,117,2,2,1,0,32,0.0,1.0,2021-05-18,2022-12-13,2021-05-18,2022-12-19,42.85714285714285,0.0,0,21,6
2021-06-08,5,118,36,2,2,34,214,24007.0,1.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0,28.8135593220339,0,133,31
2021-06-08,6,92,63,1,1,62,333,41957.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,67.3913043478261,0,301,16
2021-06-08,8,134,101,3,3,98,539,65896.0,1.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857,73.13432835820896,0,217,8
2021-06-09,2,87,48,2,2,46,258,27617.0,1.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5,52.87356321839081,0,134,15
2021-06-09,3,117,3,2,0,1,34,2744.0,1.0,2021-05-18,2022-12-13,2021-05-18,2022-12-19,42.85714285714285,0.8547008547008548,0,22,6
2021-06-09,5,118,37,2,2,35,216,24445.0,1.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0,29.66101694915254,0,134,31
2021-06-09,6,92,63,1,1,62,334,41957.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,67.3913043478261,0,302,16
2021-06-09,8,134,101,3,3,98,540,65896.0,1.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857,73.13432835820896,0,218,8
2021-06-10,2,87,49,2,1,47,261,28313.0,1.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5,54.02298850574713,0,135,15
2021-06-10,3,117,3,2,0,1,36,2744.0,1.0,2021-05-18,2022-12-13,2021-05-18,2022-12-19,42.85714285714285,0.8547008547008548,0,23,6
2021-06-10,5,118,37,2,2,35,217,24445.0,1.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0,29.66101694915254,0,135,31
2021-06-10,6,92,63,1,1,62,335,41957.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,67.3913043478261,0,303,16
2021-06-10,8,134,101,3,3,98,542,65896.0,1.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857,73.13432835820896,0,219,8
2021-06-11,2,87,49,2,2,47,262,28313.0,1.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5,54.02298850574713,0,136,15
2021-06-11,3,117,3,2,1,1,38,2744.0,1.0,2021-05-18,2022-12-13,2021-05-18,2022-12-19,42.85714285714285,0.8547008547008548,0,24,6
2021-06-11,5,118,38,2,2,36,219,25288.0,1.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0,30.508474576271187,0,136,31
2021-06-11,6,92,64,1,1,63,337,42735.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,68.47826086956522,0,304,16
2021-06-11,8,134,101,3,3,98,545,65896.0,1.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857,73.13432835820896,0,220,8
2021-06-12,2,87,51,2,0,49,265,29794.0,0.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5,56.32183908045977,1,137,15
2021-06-12,3,117,3,2,2,1,39,2744.0,0.0,2021-05-18,2022-12-13,2021-05-18,2022-12-19,42.85714285714285,0.8547008547008548,1,25,6
2021-06-12,5,118,38,2,2,36,220,25288.0,0.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0,30.508474576271187,1,137,31
2021-06-12,6,92,65,1,1,64,339,43268.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,69.56521739130434,1,305,16
2021-06-12,8,134,104,3,3,101,550,67037.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857,75.3731343283582,1,221,8
2021-06-13,2,87,51,1,0,50,266,30170.0,0.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5,57.47126436781609,1,138,15
2021-06-13,3,117,3,2,2,1,39,2744.0,0.0,2021-05-18,2022-12-13,2021-05-18,2022-12-19,42.85714285714285,0.8547008547008548,1,26,6
2021-06-13,5,118,38,2,2,36,220,25288.0,0.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0,30.508474576271187,1,138,31
2021-06-13,6,92,65,1,1,64,340,43268.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,69.56521739130434,1,306,16
2021-06-13,8,134,104,3,3,101,550,67037.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857,75.3731343283582,1,222,8
2021-06-14,2,87,51,1,1,50,266,30170.0,1.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5,57.47126436781609,0,139,15
2021-06-14,3,117,5,2,0,3,43,4586.0,1.0,2021-05-18,2022-12-13,2021-05-18,2022-12-19,42.85714285714285,2.564102564102564,0,27,6
2021-06-14,5,118,38,2,2,36,222,25288.0,1.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0,30.508474576271187,0,139,31
2021-06-14,6,92,65,1,1,64,340,43268.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,69.56521739130434,0,307,16
2021-06-14,8,134,105,3,3,102,554,68008.0,1.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857,76.11940298507463,0,223,8
2021-06-15,2,87,52,2,1,50,268,30170.0,0.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5,57.47126436781609,0,140,15
2021-06-15,3,117,6,2,0,4,46,5023.0,0.0,2021-05-18,2022-12-13,2021-05-18,2022-12-19,42.85714285714285,3.418803418803419,0,28,6
2021-06-15,5,118,38,2,2,36,223,25288.0,0.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0,30.508474576271187,0,140,31
2021-06-15,6,92,65,1,1,64,341,43268.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,69.56521739130434,0,308,16
2021-06-15,8,134,105,3,3,102,556,68008.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857,76.11940298507463,0,224,8
2021-06-16,2,87,52,2,1,50,270,30170.0,1.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5,57.47126436781609,0,141,15
2021-06-16,3,117,6,2,0,4,48,5023.0,1.0,2021-05-18,2022-12-13,2021-05-18,2022-12-19,42.85714285714285,3.418803418803419,0,29,6
2021-06-16,5,118,39,2,2,37,225,26156.0,1.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0,31.35593220338983,0,141,31
2021-06-16,6,92,65,1,1,64,342,43268.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,69.56521739130434,0,309,16
2021-06-16,8,134,106,3,3,103,559,68381.0,1.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857,76.86567164179104,0,225,8
2021-06-17,2,87,52,2,1,50,271,30170.0,1.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5,57.47126436781609,0,142,15
2021-06-17,3,117,6,2,1,4,50,5023.0,1.0,2021-05-18,2022-12-13,2021-05-18,2022-12-19,42.85714285714285,3.418803418803419,0,30,6
2021-06-17,5,118,39,2,2,37,227,26156.0,1.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0,31.35593220338983,0,142,31
2021-06-17,6,92,65,1,1,64,343,43268.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,69.56521739130434,0,310,16
2021-06-17,8,134,107,3,3,104,563,68872.0,1.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857,77.61194029850746,0,226,8
2021-06-18,2,87,52,2,1,50,273,30170.0,1.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5,57.47126436781609,0,143,15
2021-06-18,3,117,7,2,0,5,52,5972.0,1.0,2021-05-18,2022-12-13,2021-05-18,2022-12-19,42.85714285714285,4.273504273504273,0,31,6
2021-06-18,5,118,40,2,2,38,229,26960.0,1.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0,32.20338983050847,0,143,31
2021-06-18,6,92,65,1,1,64,344,43268.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,69.56521739130434,0,311,16
2021-06-18,8,134,107,3,3,104,566,68872.0,1.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857,77.61194029850746,0,227,8
2021-06-19,2,87,52,2,2,50,274,30170.0,0.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5,57.47126436781609,1,144,15
2021-06-19,3,117,7,2,0,5,52,5972.0,0.0,2021-05-18,2022-12-13,2021-05-18,2022-12-19,42.85714285714285,4.273504273504273,1,32,6
2021-06-19,5,118,40,2,2,38,231,26960.0,0.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0,32.20338983050847,1,144,31
2021-06-19,6,92,66,1,1,65,346,44146.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,70.65217391304348,1,312,16
2021-06-19,8,134,108,3,2,105,570,69553.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857,78.35820895522389,1,228,8
2021-06-20,2,87,53,2,1,51,276,31141.0,0.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5,58.620689655172406,1,145,15
2021-06-20,3,117,7,2,0,5,52,5972.0,0.0,2021-05-18,2022-12-13,2021-05-18,2022-12-19,42.85714285714285,4.273504273504273,1,33,6
2021-06-20,5,118,40,2,2,38,231,26960.0,0.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0,32.20338983050847,1,145,31
2021-06-20,6,92,66,1,1,65,347,44146.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,70.65217391304348,1,313,16
2021-06-20,8,134,108,3,3,105,570,69553.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857,78.35820895522389,1,229,8
2021-06-21,2,87,54,1,1,53,279,32220.0,0.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5,60.91954022988506,0,146,15
2021-06-21,3,117,7,2,0,5,54,5972.0,0.0,2021-05-18,2022-12-13,2021-05-18,2022-12-19,42.85714285714285,4.273504273504273,0,34,6
2021-06-21,5,118,41,2,2,39,234,27164.0,0.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0,33.05084745762712,0,146,31
2021-06-21,6,92,66,1,1,65,348,44146.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,70.65217391304348,0,314,16
2021-06-21,8,134,108,3,3,105,571,69553.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857,78.35820895522389,0,230,8
2021-06-22,2,87,55,2,1,53,281,32220.0,0.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5,60.91954022988506,0,147,15
