Date,ProjectID,TotalTask,StartedTask,OnGoingTask,DelayedTask,CompletedTask,WorkDay,TotalSpent,IsBadWeather,StartDate,EndDate,ActualStartDate,ActualEndDate,WeatherAssessment
2020-01-11,6,116,103,2,2,101,580,64470.0,1.0,2019-01-28,2020-02-17,2019-01-28,2020-03-17,42.857142857142854
2020-01-11,9,103,20,1,1,19,129,16058.0,1.0,2019-09-09,2021-07-05,2019-09-09,2021-08-05,33.33333333333333
2020-01-11,18,106,98,2,2,96,523,62454.0,1.0,2018-12-31,2020-01-24,2018-12-31,2020-02-17,0.0
2020-01-11,21,150,17,3,2,14,89,10814.0,1.0,2019-12-02,2020-09-15,2019-12-02,2020-10-19,14.285714285714285
2020-01-11,22,150,132,1,0,131,682,84120.0,1.0,2018-11-05,2020-04-02,2018-11-05,2020-04-09,37.5
2020-01-11,23,109,44,1,1,43,225,29208.0,1.0,2019-05-20,2020-12-25,2019-05-20,2020-12-28,37.5
2020-01-11,25,125,57,1,1,56,320,42122.0,1.0,2019-03-25,2020-11-27,2019-03-25,2020-11-28,50.0
2020-01-11,27,126,78,3,2,75,378,51221.0,1.0,2019-08-12,2020-05-18,2019-08-12,2020-06-16,42.857142857142854
2020-01-11,29,125,69,3,2,66,363,40975.0,1.0,2019-08-12,2020-05-09,2019-08-12,2020-06-13,42.857142857142854
2020-01-11,30,144,29,3,3,26,164,22109.0,1.0,2019-11-04,2020-09-03,2019-11-04,2020-09-11,28.57142857142857
2020-01-12,2,136,3,3,0,0,28,0.0,1.0,2019-12-30,2020-10-10,2019-12-30,2020-11-06,42.857142857142854
2020-01-12,3,106,82,2,1,80,408,51107.0,1.0,2019-06-17,2020-04-07,2019-06-17,2020-04-13,37.5
2020-01-12,4,145,53,3,2,50,275,33801.0,1.0,2019-10-07,2020-06-29,2019-10-07,2020-07-17,50.0
2020-01-12,6,116,103,2,2,101,580,64470.0,1.0,2019-01-28,2020-02-17,2019-01-28,2020-03-17,42.857142857142854
2020-01-12,9,103,20,1,1,19,129,16058.0,1.0,2019-09-09,2021-07-05,2019-09-09,2021-08-05,33.33333333333333
2020-01-12,18,106,98,2,2,96,523,62454.0,1.0,2018-12-31,2020-01-24,2018-12-31,2020-02-17,0.0
2020-01-12,21,150,17,3,2,14,89,10814.0,1.0,2019-12-02,2020-09-15,2019-12-02,2020-10-19,14.285714285714285
2020-01-12,22,150,132,1,0,131,682,84120.0,1.0,2018-11-05,2020-04-02,2018-11-05,2020-04-09,37.5
2020-01-12,23,109,44,1,1,43,226,29208.0,1.0,2019-05-20,2020-12-25,2019-05-20,2020-12-28,37.5
2020-01-12,25,125,58,1,0,57,322,42422.0,1.0,2019-03-25,2020-11-27,2019-03-25,2020-11-28,50.0
2020-01-12,27,126,78,3,2,75,378,51221.0,1.0,2019-08-12,2020-05-18,2019-08-12,2020-06-16,42.857142857142854
2020-01-12,29,125,69,3,3,66,363,40975.0,1.0,2019-08-12,2020-05-09,2019-08-12,2020-06-13,42.857142857142854
2020-01-12,30,144,29,3,3,26,164,22109.0,1.0,2019-11-04,2020-09-03,2019-11-04,2020-09-11,28.57142857142857
2020-01-13,2,136,3,3,0,0,31,0.0,0.0,2019-12-30,2020-10-10,2019-12-30,2020-11-06,42.857142857142854
2020-01-13,3,106,83,2,0,81,411,52029.0,0.0,2019-06-17,2020-04-07,2019-06-17,2020-04-13,37.5
2020-01-13,4,145,54,3,3,51,279,34516.0,0.0,2019-10-07,2020-06-29,2019-10-07,2020-07-17,50.0
2020-01-13,6,116,104,2,2,102,582,64738.0,0.0,2019-01-28,2020-02-17,2019-01-28,2020-03-17,42.857142857142854
2020-01-13,9,103,20,1,1,19,130,16058.0,0.0,2019-09-09,2021-07-05,2019-09-09,2021-08-05,33.33333333333333
2020-01-13,18,106,100,2,2,98,527,63969.0,0.0,2018-12-31,2020-01-24,2018-12-31,2020-02-17,0.0
2020-01-13,21,150,18,3,2,15,93,11725.0,0.0,2019-12-02,2020-09-15,2019-12-02,2020-10-19,14.285714285714285
2020-01-13,22,150,132,1,0,131,683,84120.0,0.0,2018-11-05,2020-04-02,2018-11-05,2020-04-09,37.5
2020-01-13,23,109,45,1,1,44,228,29466.0,0.0,2019-05-20,2020-12-25,2019-05-20,2020-12-28,37.5
2020-01-13,25,125,58,1,1,57,323,42422.0,0.0,2019-03-25,2020-11-27,2019-03-25,2020-11-28,50.0
2020-01-13,27,126,80,3,2,77,383,51813.0,0.0,2019-08-12,2020-05-18,2019-08-12,2020-06-16,42.857142857142854
2020-01-13,29,125,70,3,3,67,367,41648.0,0.0,2019-08-12,2020-05-09,2019-08-12,2020-06-13,42.857142857142854
2020-01-13,30,144,29,3,3,26,166,22109.0,0.0,2019-11-04,2020-09-03,2019-11-04,2020-09-11,28.57142857142857
2020-01-14,2,136,3,3,0,0,33,0.0,0.0,2019-12-30,2020-10-10,2019-12-30,2020-11-06,42.857142857142854
2020-01-14,3,106,83,2,0,81,413,52029.0,0.0,2019-06-17,2020-04-07,2019-06-17,2020-04-13,37.5
2020-01-14,4,145,56,3,1,53,283,35745.0,0.0,2019-10-07,2020-06-29,2019-10-07,2020-07-17,50.0
2020-01-14,6,116,104,2,2,102,583,64738.0,0.0,2019-01-28,2020-02-17,2019-01-28,2020-03-17,42.857142857142854
2020-01-14,9,103,21,1,1,20,132,16499.0,0.0,2019-09-09,2021-07-05,2019-09-09,2021-08-05,33.33333333333333
2020-01-14,18,106,100,2,2,98,529,63969.0,0.0,2018-12-31,2020-01-24,2018-12-31,2020-02-17,0.0
2020-01-14,21,150,19,3,2,16,97,11970.0,0.0,2019-12-02,2020-09-15,2019-12-02,2020-10-19,14.285714285714285
2020-01-14,22,150,132,1,0,131,684,84120.0,0.0,2018-11-05,2020-04-02,2018-11-05,2020-04-09,37.5
2020-01-14,23,109,45,1,1,44,229,29466.0,0.0,2019-05-20,2020-12-25,2019-05-20,2020-12-28,37.5
2020-01-14,25,125,58,1,1,57,324,42422.0,0.0,2019-03-25,2020-11-27,2019-03-25,2020-11-28,50.0
2020-01-14,27,126,80,3,2,77,386,51813.0,0.0,2019-08-12,2020-05-18,2019-08-12,2020-06-16,42.857142857142854
2020-01-14,29,125,70,3,3,67,368,41648.0,0.0,2019-08-12,2020-05-09,2019-08-12,2020-06-13,42.857142857142854
2020-01-14,30,144,31,3,3,28,170,23237.0,0.0,2019-11-04,2020-09-03,2019-11-04,2020-09-11,28.57142857142857
2020-01-15,2,136,3,3,0,0,35,0.0,1.0,2019-12-30,2020-10-10,2019-12-30,2020-11-06,42.857142857142854
2020-01-15,3,106,83,1,0,82,415,52327.0,1.0,2019-06-17,2020-04-07,2019-06-17,2020-04-13,37.5
2020-01-15,4,145,56,3,2,53,286,35745.0,1.0,2019-10-07,2020-06-29,2019-10-07,2020-07-17,50.0
2020-01-15,6,116,104,2,2,102,585,64738.0,1.0,2019-01-28,2020-02-17,2019-01-28,2020-03-17,42.857142857142854
2020-01-15,9,103,22,1,1,21,134,16889.0,1.0,2019-09-09,2021-07-05,2019-09-09,2021-08-05,33.33333333333333
2020-01-15,18,106,100,2,2,98,531,63969.0,1.0,2018-12-31,2020-01-24,2018-12-31,2020-02-17,0.0
2020-01-15,21,150,19,3,2,16,99,11970.0,1.0,2019-12-02,2020-09-15,2019-12-02,2020-10-19,14.285714285714285
2020-01-15,22,150,132,1,1,131,685,84120.0,1.0,2018-11-05,2020-04-02,2018-11-05,2020-04-09,37.5
2020-01-15,23,109,45,1,1,44,230,29466.0,1.0,2019-05-20,2020-12-25,2019-05-20,2020-12-28,37.5
2020-01-15,25,125,58,1,1,57,324,42422.0,1.0,2019-03-25,2020-11-27,2019-03-25,2020-11-28,50.0
2020-01-15,27,126,80,3,3,77,387,51813.0,1.0,2019-08-12,2020-05-18,2019-08-12,2020-06-16,42.857142857142854
2020-01-15,29,125,70,3,3,67,370,41648.0,1.0,2019-08-12,2020-05-09,2019-08-12,2020-06-13,42.857142857142854
2020-01-15,30,144,32,3,3,29,173,24149.0,1.0,2019-11-04,2020-09-03,2019-11-04,2020-09-11,28.57142857142857
2020-01-16,2,136,3,3,0,0,38,0.0,1.0,2019-12-30,2020-10-10,2019-12-30,2020-11-06,42.857142857142854
2020-01-16,3,106,83,1,0,82,416,52327.0,1.0,2019-06-17,2020-04-07,2019-06-17,2020-04-13,37.5
2020-01-16,4,145,57,3,1,54,287,36594.0,1.0,2019-10-07,2020-06-29,2019-10-07,2020-07-17,50.0
2020-01-16,6,116,104,2,2,102,586,64738.0,1.0,2019-01-28,2020-02-17,2019-01-28,2020-03-17,42.857142857142854
2020-01-16,9,103,22,1,1,21,134,16889.0,1.0,2019-09-09,2021-07-05,2019-09-09,2021-08-05,33.33333333333333
2020-01-16,18,106,100,2,2,98,532,63969.0,1.0,2018-12-31,2020-01-24,2018-12-31,2020-02-17,0.0
2020-01-16,21,150,19,3,2,16,101,11970.0,1.0,2019-12-02,2020-09-15,2019-12-02,2020-10-19,14.285714285714285
2020-01-16,22,150,132,1,1,131,685,84120.0,1.0,2018-11-05,2020-04-02,2018-11-05,2020-04-09,37.5
2020-01-16,23,109,45,1,1,44,231,29466.0,1.0,2019-05-20,2020-12-25,2019-05-20,2020-12-28,37.5
2020-01-16,25,125,58,1,1,57,325,42422.0,1.0,2019-03-25,2020-11-27,2019-03-25,2020-11-28,50.0
2020-01-16,27,126,80,3,3,77,390,51813.0,1.0,2019-08-12,2020-05-18,2019-08-12,2020-06-16,42.857142857142854
2020-01-16,29,125,70,3,3,67,372,41648.0,1.0,2019-08-12,2020-05-09,2019-08-12,2020-06-13,42.857142857142854
2020-01-16,30,144,32,3,3,29,175,24149.0,1.0,2019-11-04,2020-09-03,2019-11-04,2020-09-11,28.57142857142857
2020-01-17,2,136,3,3,0,0,41,0.0,0.0,2019-12-30,2020-10-10,2019-12-30,2020-11-06,42.857142857142854
2020-01-17,3,106,84,2,0,82,418,52327.0,0.0,2019-06-17,2020-04-07,2019-06-17,2020-04-13,37.5
2020-01-17,4,145,58,3,0,55,290,37064.0,0.0,2019-10-07,2020-06-29,2019-10-07,2020-07-17,50.0
2020-01-17,6,116,105,2,2,103,589,65564.0,0.0,2019-01-28,2020-02-17,2019-01-28,2020-03-17,42.857142857142854
2020-01-17,9,103,22,1,1,21,135,16889.0,0.0,2019-09-09,2021-07-05,2019-09-09,2021-08-05,33.33333333333333
2020-01-17,18,106,100,2,2,98,534,63969.0,0.0,2018-12-31,2020-01-24,2018-12-31,2020-02-17,0.0
2020-01-17,21,150,19,3,2,16,102,11970.0,0.0,2019-12-02,2020-09-15,2019-12-02,2020-10-19,14.285714285714285
2020-01-17,22,150,132,1,1,131,686,84120.0,0.0,2018-11-05,2020-04-02,2018-11-05,2020-04-09,37.5
2020-01-17,23,109,45,1,1,44,232,29466.0,0.0,2019-05-20,2020-12-25,2019-05-20,2020-12-28,37.5
2020-01-17,25,125,58,1,1,57,325,42422.0,0.0,2019-03-25,2020-11-27,2019-03-25,2020-11-28,50.0
2020-01-17,27,126,80,3,3,77,393,51813.0,0.0,2019-08-12,2020-05-18,2019-08-12,2020-06-16,42.857142857142854
2020-01-17,29,125,72,3,2,69,376,42850.0,0.0,2019-08-12,2020-05-09,2019-08-12,2020-06-13,42.857142857142854
2020-01-17,30,144,32,3,3,29,178,24149.0,0.0,2019-11-04,2020-09-03,2019-11-04,2020-09-11,28.57142857142857
2020-01-18,2,136,3,3,0,0,44,0.0,0.0,2019-12-30,2020-10-10,2019-12-30,2020-11-06,42.857142857142854
2020-01-18,3,106,85,2,0,83,421,52945.0,0.0,2019-06-17,2020-04-07,2019-06-17,2020-04-13,37.5
2020-01-18,4,145,58,3,0,55,292,37064.0,0.0,2019-10-07,2020-06-29,2019-10-07,2020-07-17,50.0
2020-01-18,6,116,106,2,2,104,591,66259.0,0.0,2019-01-28,2020-02-17,2019-01-28,2020-03-17,42.857142857142854
2020-01-18,9,103,22,1,1,21,135,16889.0,0.0,2019-09-09,2021-07-05,2019-09-09,2021-08-05,33.33333333333333
2020-01-18,18,106,100,2,2,98,534,63969.0,0.0,2018-12-31,2020-01-24,2018-12-31,2020-02-17,0.0
2020-01-18,21,150,20,3,1,17,105,12490.0,0.0,2019-12-02,2020-09-15,2019-12-02,2020-10-19,14.285714285714285
2020-01-18,22,150,132,1,1,131,687,84120.0,0.0,2018-11-05,2020-04-02,2018-11-05,2020-04-09,37.5
2020-01-18,23,109,45,1,1,44,233,29466.0,0.0,2019-05-20,2020-12-25,2019-05-20,2020-12-28,37.5
2020-01-18,25,125,58,1,1,57,326,42422.0,0.0,2019-03-25,2020-11-27,2019-03-25,2020-11-28,50.0
2020-01-18,27,126,82,3,3,79,397,52774.0,0.0,2019-08-12,2020-05-18,2019-08-12,2020-06-16,42.857142857142854
2020-01-18,29,125,72,3,2,69,379,42850.0,0.0,2019-08-12,2020-05-09,2019-08-12,2020-06-13,42.857142857142854
2020-01-18,30,144,33,3,2,30,182,24818.0,0.0,2019-11-04,2020-09-03,2019-11-04,2020-09-11,28.57142857142857
2020-01-19,2,136,3,3,1,0,44,0.0,0.0,2019-12-30,2020-10-10,2019-12-30,2020-11-06,42.857142857142854
2020-01-19,3,106,85,2,0,83,423,52945.0,0.0,2019-06-17,2020-04-07,2019-06-17,2020-04-13,37.5
2020-01-19,4,145,58,3,1,55,294,37064.0,0.0,2019-10-07,2020-06-29,2019-10-07,2020-07-17,50.0
2020-01-19,6,116,106,2,2,104,591,66259.0,0.0,2019-01-28,2020-02-17,2019-01-28,2020-03-17,42.857142857142854
2020-01-19,9,103,22,1,1,21,135,16889.0,0.0,2019-09-09,2021-07-05,2019-09-09,2021-08-05,33.33333333333333
2020-01-19,18,106,100,2,2,98,534,63969.0,0.0,2018-12-31,2020-01-24,2018-12-31,2020-02-17,0.0
2020-01-19,21,150,20,3,3,17,105,12490.0,0.0,2019-12-02,2020-09-15,2019-12-02,2020-10-19,14.285714285714285
2020-01-19,22,150,132,1,1,131,688,84120.0,0.0,2018-11-05,2020-04-02,2018-11-05,2020-04-09,37.5
2020-01-19,23,109,45,1,1,44,234,29466.0,0.0,2019-05-20,2020-12-25,2019-05-20,2020-12-28,37.5
2020-01-19,25,125,58,1,1,57,327,42422.0,0.0,2019-03-25,2020-11-27,2019-03-25,2020-11-28,50.0
2020-01-19,27,126,82,3,3,79,397,52774.0,0.0,2019-08-12,2020-05-18,2019-08-12,2020-06-16,42.857142857142854
2020-01-19,29,125,72,3,3,69,379,42850.0,0.0,2019-08-12,2020-05-09,2019-08-12,2020-06-13,42.857142857142854
2020-01-19,30,144,33,3,3,30,182,24818.0,0.0,2019-11-04,2020-09-03,2019-11-04,2020-09-11,28.57142857142857
2020-01-20,2,136,4,3,0,1,48,2121.0,1.0,2019-12-30,2020-10-10,2019-12-30,2020-11-06,42.857142857142854
2020-01-20,3,106,85,1,0,84,424,53507.0,1.0,2019-06-17,2020-04-07,2019-06-17,2020-04-13,37.5
2020-01-20,4,145,58,3,2,55,297,37064.0,1.0,2019-10-07,2020-06-29,2019-10-07,2020-07-17,50.0
2020-01-20,6,116,106,2,2,104,593,66259.0,1.0,2019-01-28,2020-02-17,2019-01-28,2020-03-17,42.857142857142854
2020-01-20,9,103,22,1,1,21,135,16889.0,1.0,2019-09-09,2021-07-05,2019-09-09,2021-08-05,33.33333333333333
2020-01-20,18,106,101,2,2,99,536,64917.0,1.0,2018-12-31,2020-01-24,2018-12-31,2020-02-17,0.0
2020-01-20,21,150,21,3,3,18,108,13339.0,1.0,2019-12-02,2020-09-15,2019-12-02,2020-10-19,14.285714285714285
2020-01-20,22,150,133,1,1,132,690,84864.0,1.0,2018-11-05,2020-04-02,2018-11-05,2020-04-09,37.5
2020-01-20,23,109,46,1,1,45,235,30091.0,1.0,2019-05-20,2020-12-25,2019-05-20,2020-12-28,37.5
2020-01-20,25,125,58,1,1,57,328,42422.0,1.0,2019-03-25,2020-11-27,2019-03-25,2020-11-28,50.0
2020-01-20,27,126,82,3,3,79,399,52774.0,1.0,2019-08-12,2020-05-18,2019-08-12,2020-06-16,42.857142857142854
2020-01-20,29,125,72,3,3,69,381,42850.0,1.0,2019-08-12,2020-05-09,2019-08-12,2020-06-13,42.857142857142854
2020-01-20,30,144,33,3,3,30,184,24818.0,1.0,2019-11-04,2020-09-03,2019-11-04,2020-09-11,28.57142857142857
2020-01-21,2,136,4,3,0,1,51,2121.0,0.0,2019-12-30,2020-10-10,2019-12-30,2020-11-06,42.857142857142854
2020-01-21,3,106,85,1,0,84,425,53507.0,0.0,2019-06-17,2020-04-07,2019-06-17,2020-04-13,37.5
2020-01-21,4,145,58,3,3,55,299,37064.0,0.0,2019-10-07,2020-06-29,2019-10-07,2020-07-17,50.0
2020-01-21,6,116,106,2,2,104,595,66259.0,0.0,2019-01-28,2020-02-17,2019-01-28,2020-03-17,42.857142857142854
2020-01-21,9,103,22,1,1,21,136,16889.0,0.0,2019-09-09,2021-07-05,2019-09-09,2021-08-05,33.33333333333333
2020-01-21,18,106,102,2,2,100,539,65683.0,0.0,2018-12-31,2020-01-24,2018-12-31,2020-02-17,0.0
2020-01-21,21,150,21,3,3,18,111,13339.0,0.0,2019-12-02,2020-09-15,2019-12-02,2020-10-19,14.285714285714285
2020-01-21,22,150,133,1,1,132,691,84864.0,0.0,2018-11-05,2020-04-02,2018-11-05,2020-04-09,37.5
2020-01-21,23,109,46,1,1,45,236,30091.0,0.0,2019-05-20,2020-12-25,2019-05-20,2020-12-28,37.5
2020-01-21,25,125,59,1,1,58,329,42818.0,0.0,2019-03-25,2020-11-27,2019-03-25,2020-11-28,50.0
2020-01-21,27,126,83,3,3,80,403,53163.0,0.0,2019-08-12,2020-05-18,2019-08-12,2020-06-16,42.857142857142854
2020-01-21,29,125,73,3,3,70,385,43081.0,0.0,2019-08-12,2020-05-09,2019-08-12,2020-06-13,42.857142857142854
2020-01-21,30,144,33,3,3,30,187,24818.0,0.0,2019-11-04,2020-09-03,2019-11-04,2020-09-11,28.57142857142857
2020-01-22,2,136,4,3,1,1,52,2121.0,0.0,2019-12-30,2020-10-10,2019-12-30,2020-11-06,42.857142857142854
2020-01-22,3,106,87,2,0,85,428,54337.0,0.0,2019-06-17,2020-04-07,2019-06-17,2020-04-13,37.5
2020-01-22,4,145,59,3,2,56,302,37382.0,0.0,2019-10-07,2020-06-29,2019-10-07,2020-07-17,50.0
2020-01-22,6,116,106,2,2,104,597,66259.0,0.0,2019-01-28,2020-02-17,2019-01-28,2020-03-17,42.857142857142854
2020-01-22,9,103,22,1,1,21,137,16889.0,0.0,2019-09-09,2021-07-05,2019-09-09,2021-08-05,33.33333333333333
2020-01-22,18,106,102,2,2,100,541,65683.0,0.0,2018-12-31,2020-01-24,2018-12-31,2020-02-17,0.0
2020-01-22,21,150,21,3,3,18,113,13339.0,0.0,2019-12-02,2020-09-15,2019-12-02,2020-10-19,14.285714285714285
2020-01-22,22,150,134,1,0,133,693,85714.0,0.0,2018-11-05,2020-04-02,2018-11-05,2020-04-09,37.5
2020-01-22,23,109,46,1,1,45,237,30091.0,0.0,2019-05-20,2020-12-25,2019-05-20,2020-12-28,37.5
2020-01-22,25,125,59,1,1,58,330,42818.0,0.0,2019-03-25,2020-11-27,2019-03-25,2020-11-28,50.0
2020-01-22,27,126,84,3,2,81,407,53996.0,0.0,2019-08-12,2020-05-18,2019-08-12,2020-06-16,42.857142857142854
2020-01-22,29,125,74,3,3,71,388,43461.0,0.0,2019-08-12,2020-05-09,2019-08-12,2020-06-13,42.857142857142854
2020-01-22,30,144,35,3,3,32,192,26363.0,0.0,2019-11-04,2020-09-03,2019-11-04,2020-09-11,28.57142857142857
2020-01-23,2,136,4,3,2,1,54,2121.0,1.0,2019-12-30,2020-10-10,2019-12-30,2020-11-06,42.857142857142854
2020-01-23,3,106,87,2,0,85,430,54337.0,1.0,2019-06-17,2020-04-07,2019-06-17,2020-04-13,37.5
2020-01-23,4,145,61,3,1,58,307,38029.0,1.0,2019-10-07,2020-06-29,2019-10-07,2020-07-17,50.0
2020-01-23,6,116,107,2,2,105,598,66563.0,1.0,2019-01-28,2020-02-17,2019-01-28,2020-03-17,42.857142857142854
2020-01-23,9,103,22,1,1,21,138,16889.0,1.0,2019-09-09,2021-07-05,2019-09-09,2021-08-05,33.33333333333333
2020-01-23,18,106,103,2,2,101,543,65891.0,1.0,2018-12-31,2020-01-24,2018-12-31,2020-02-17,0.0
2020-01-23,21,150,22,3,3,19,116,13759.0,1.0,2019-12-02,2020-09-15,2019-12-02,2020-10-19,14.285714285714285
2020-01-23,22,150,134,1,0,133,694,85714.0,1.0,2018-11-05,2020-04-02,2018-11-05,2020-04-09,37.5
2020-01-23,23,109,46,1,1,45,238,30091.0,1.0,2019-05-20,2020-12-25,2019-05-20,2020-12-28,37.5
2020-01-23,25,125,59,1,1,58,331,42818.0,1.0,2019-03-25,2020-11-27,2019-03-25,2020-11-28,50.0
2020-01-23,27,126,85,3,2,82,410,54650.0,1.0,2019-08-12,2020-05-18,2019-08-12,2020-06-16,42.857142857142854
2020-01-23,29,125,74,3,3,71,390,43461.0,1.0,2019-08-12,2020-05-09,2019-08-12,2020-06-13,42.857142857142854
2020-01-23,30,144,35,3,3,32,195,26363.0,1.0,2019-11-04,2020-09-03,2019-11-04,2020-09-11,28.57142857142857
2020-01-24,2,136,5,3,1,2,57,3811.0,1.0,2019-12-30,2020-10-10,2019-12-30,2020-11-06,42.857142857142854
2020-01-24,3,106,87,2,0,85,432,54337.0,1.0,2019-06-17,2020-04-07,2019-06-17,2020-04-13,37.5
2020-01-24,4,145,61,3,1,58,309,38029.0,1.0,2019-10-07,2020-06-29,2019-10-07,2020-07-17,50.0
2020-01-24,6,116,107,2,2,105,599,66563.0,1.0,2019-01-28,2020-02-17,2019-01-28,2020-03-17,42.857142857142854
2020-01-24,9,103,23,1,1,22,140,17187.0,1.0,2019-09-09,2021-07-05,2019-09-09,2021-08-05,33.33333333333333
2020-01-24,18,106,103,2,2,101,545,65891.0,1.0,2018-12-31,2020-01-24,2018-12-31,2020-02-17,0.0
2020-01-24,21,150,24,3,1,21,121,14383.0,1.0,2019-12-02,2020-09-15,2019-12-02,2020-10-19,14.285714285714285
2020-01-24,22,150,134,1,0,133,695,85714.0,1.0,2018-11-05,2020-04-02,2018-11-05,2020-04-09,37.5
2020-01-24,23,109,46,1,1,45,239,30091.0,1.0,2019-05-20,2020-12-25,2019-05-20,2020-12-28,37.5
2020-01-24,25,125,59,1,1,58,332,42818.0,1.0,2019-03-25,2020-11-27,2019-03-25,2020-11-28,50.0
2020-01-24,27,126,85,3,2,82,412,54650.0,1.0,2019-08-12,2020-05-18,2019-08-12,2020-06-16,42.857142857142854
2020-01-24,29,125,75,3,2,72,394,44322.0,1.0,2019-08-12,2020-05-09,2019-08-12,2020-06-13,42.857142857142854
2020-01-24,30,144,35,3,3,32,198,26363.0,1.0,2019-11-04,2020-09-03,2019-11-04,2020-09-11,28.57142857142857
2020-01-25,2,136,6,3,1,3,60,6240.0,0.0,2019-12-30,2020-10-10,2019-12-30,2020-11-06,42.857142857142854
2020-01-25,3,106,87,2,0,85,433,54337.0,0.0,2019-06-17,2020-04-07,2019-06-17,2020-04-13,37.5
2020-01-25,4,145,61,3,1,58,311,38029.0,0.0,2019-10-07,2020-06-29,2019-10-07,2020-07-17,50.0
2020-01-25,6,116,108,2,2,106,600,67434.0,0.0,2019-01-28,2020-02-17,2019-01-28,2020-03-17,42.857142857142854
2020-01-25,9,103,23,1,1,22,140,17187.0,0.0,2019-09-09,2021-07-05,2019-09-09,2021-08-05,33.33333333333333
2020-01-25,18,106,103,2,2,101,545,65891.0,0.0,2018-12-31,2020-01-24,2018-12-31,2020-02-17,0.0
2020-01-25,21,150,24,3,2,21,124,14383.0,0.0,2019-12-02,2020-09-15,2019-12-02,2020-10-19,14.285714285714285
2020-01-25,22,150,134,1,0,133,696,85714.0,0.0,2018-11-05,2020-04-02,2018-11-05,2020-04-09,37.5
2020-01-25,23,109,46,1,1,45,240,30091.0,0.0,2019-05-20,2020-12-25,2019-05-20,2020-12-28,37.5
2020-01-25,25,125,59,1,1,58,333,42818.0,0.0,2019-03-25,2020-11-27,2019-03-25,2020-11-28,50.0
2020-01-25,27,126,85,3,2,82,413,54650.0,0.0,2019-08-12,2020-05-18,2019-08-12,2020-06-16,42.857142857142854
2020-01-25,29,125,75,3,2,72,395,44322.0,0.0,2019-08-12,2020-05-09,2019-08-12,2020-06-13,42.857142857142854
2020-01-25,30,144,36,3,3,33,202,27210.0,0.0,2019-11-04,2020-09-03,2019-11-04,2020-09-11,28.57142857142857
2020-01-26,2,136,6,3,1,3,60,6240.0,0.0,2019-12-30,2020-10-10,2019-12-30,2020-11-06,42.857142857142854
2020-01-26,3,106,88,2,0,86,435,54563.0,0.0,2019-06-17,2020-04-07,2019-06-17,2020-04-13,37.5
2020-01-26,4,145,61,3,1,58,312,38029.0,0.0,2019-10-07,2020-06-29,2019-10-07,2020-07-17,50.0
2020-01-26,6,116,108,2,2,106,600,67434.0,0.0,2019-01-28,2020-02-17,2019-01-28,2020-03-17,42.857142857142854
2020-01-26,9,103,23,1,1,22,140,17187.0,0.0,2019-09-09,2021-07-05,2019-09-09,2021-08-05,33.33333333333333
2020-01-26,18,106,103,2,2,101,545,65891.0,0.0,2018-12-31,2020-01-24,2018-12-31,2020-02-17,0.0
2020-01-26,21,150,24,3,3,21,124,14383.0,0.0,2019-12-02,2020-09-15,2019-12-02,2020-10-19,14.285714285714285
2020-01-26,22,150,134,1,1,133,697,85714.0,0.0,2018-11-05,2020-04-02,2018-11-05,2020-04-09,37.5
2020-01-26,23,109,46,1,1,45,241,30091.0,0.0,2019-05-20,2020-12-25,2019-05-20,2020-12-28,37.5
2020-01-26,25,125,59,1,1,58,333,42818.0,0.0,2019-03-25,2020-11-27,2019-03-25,2020-11-28,50.0
2020-01-26,27,126,85,3,3,82,413,54650.0,0.0,2019-08-12,2020-05-18,2019-08-12,2020-06-16,42.857142857142854
2020-01-26,29,125,75,3,2,72,395,44322.0,0.0,2019-08-12,2020-05-09,2019-08-12,2020-06-13,42.857142857142854
2020-01-26,30,144,36,3,3,33,202,27210.0,0.0,2019-11-04,2020-09-03,2019-11-04,2020-09-11,28.57142857142857
2020-01-27,2,136,6,3,1,3,63,6240.0,0.0,2019-12-30,2020-10-10,2019-12-30,2020-11-06,42.857142857142854
2020-01-27,3,106,88,1,0,87,437,54972.0,0.0,2019-06-17,2020-04-07,2019-06-17,2020-04-13,37.5
2020-01-27,4,145,61,3,2,58,315,38029.0,0.0,2019-10-07,2020-06-29,2019-10-07,2020-07-17,50.0
2020-01-27,6,116,108,2,2,106,600,67434.0,0.0,2019-01-28,2020-02-17,2019-01-28,2020-03-17,42.857142857142854
2020-01-27,9,103,23,1,1,22,140,17187.0,0.0,2019-09-09,2021-07-05,2019-09-09,2021-08-05,33.33333333333333
2020-01-27,18,106,104,2,2,102,547,66827.0,0.0,2018-12-31,2020-01-24,2018-12-31,2020-02-17,0.0
2020-01-27,21,150,24,3,3,21,126,14383.0,0.0,2019-12-02,2020-09-15,2019-12-02,2020-10-19,14.285714285714285
2020-01-27,22,150,135,1,0,134,699,86624.0,0.0,2018-11-05,2020-04-02,2018-11-05,2020-04-09,37.5
2020-01-27,23,109,47,1,1,46,243,30600.0,0.0,2019-05-20,2020-12-25,2019-05-20,2020-12-28,37.5
2020-01-27,25,125,59,1,1,58,333,42818.0,0.0,2019-03-25,2020-11-27,2019-03-25,2020-11-28,50.0
2020-01-27,27,126,86,3,3,83,417,54925.0,0.0,2019-08-12,2020-05-18,2019-08-12,2020-06-16,42.857142857142854
