Date,ProjectID,TotalTask,StartedTask,OnGoingTask,DelayedTask,CompletedTask,WorkDay,TotalSpent,IsBadWeather,StartDate,EndDate,ActualStartDate,ActualEndDate,WeatherAssessment,Progress,Weekend,DayCount,Delay
2020-07-02,30,144,112,3,3,109,600,74770.0,1.0,2019-11-04,2020-09-03,2019-11-04,2020-09-24,28.57142857142857,75.69444444444444,0,241,21
2020-07-03,2,136,82,3,3,79,449,49129.0,0.0,2019-12-30,2020-10-10,2019-12-30,2020-11-09,42.85714285714285,58.08823529411765,0,186,30
2020-07-03,4,145,143,2,2,141,708,83121.0,0.0,2019-10-07,2020-06-29,2019-10-07,2020-07-16,50.0,97.24137931034483,0,270,17
2020-07-03,7,81,2,1,0,1,14,2332.0,0.0,2020-06-15,2022-01-04,2020-06-15,2022-02-04,16.666666666666664,1.2345679012345678,0,18,31
2020-07-03,9,103,49,2,1,47,270,31228.0,0.0,2019-09-09,2021-07-05,2019-09-09,2021-07-30,33.33333333333333,45.63106796116505,0,298,25
2020-07-03,14,111,9,2,2,7,70,7600.0,0.0,2020-05-18,2021-05-03,2020-05-18,2021-06-01,57.14285714285714,6.306306306306306,0,46,29
2020-07-03,15,130,2,2,0,0,27,0.0,0.0,2020-06-15,2022-02-16,2020-06-15,2022-03-21,28.57142857142857,0.0,0,18,33
2020-07-03,16,144,37,3,3,34,206,26664.0,0.0,2020-03-23,2021-03-16,2020-03-23,2021-04-06,50.0,23.61111111111111,0,102,21
2020-07-03,20,123,11,3,3,8,87,7435.0,0.0,2020-05-18,2021-03-08,2020-05-18,2021-04-09,50.0,6.504065040650407,0,46,32
2020-07-03,21,150,115,3,3,112,551,68375.0,0.0,2019-12-02,2020-09-15,2019-12-02,2020-10-06,14.285714285714285,74.66666666666667,0,214,21
2020-07-03,23,109,77,1,1,76,399,50741.0,0.0,2019-05-20,2020-12-25,2019-05-20,2021-01-12,37.5,69.72477064220183,0,410,18
2020-07-03,25,125,88,1,1,87,492,60740.0,0.0,2019-03-25,2020-11-27,2019-03-25,2020-11-29,50.0,69.6,0,466,2
2020-07-03,28,83,4,1,1,3,28,5404.0,0.0,2020-06-15,2021-01-31,2020-06-15,2021-02-11,37.5,3.614457831325301,0,18,11
2020-07-03,30,144,113,3,3,110,604,75246.0,0.0,2019-11-04,2020-09-03,2019-11-04,2020-09-24,28.57142857142857,76.38888888888889,0,242,21
2020-07-04,2,136,82,3,3,79,450,49129.0,1.0,2019-12-30,2020-10-10,2019-12-30,2020-11-09,42.85714285714285,58.08823529411765,1,187,30
2020-07-04,4,145,143,2,2,141,708,83121.0,1.0,2019-10-07,2020-06-29,2019-10-07,2020-07-16,50.0,97.24137931034483,1,271,17
2020-07-04,7,81,2,1,0,1,14,2332.0,1.0,2020-06-15,2022-01-04,2020-06-15,2022-02-04,16.666666666666664,1.2345679012345678,1,19,31
2020-07-04,9,103,49,2,1,47,270,31228.0,1.0,2019-09-09,2021-07-05,2019-09-09,2021-07-30,33.33333333333333,45.63106796116505,1,299,25
2020-07-04,14,111,10,2,2,8,72,7877.0,1.0,2020-05-18,2021-05-03,2020-05-18,2021-06-01,57.14285714285714,7.207207207207207,1,47,29
2020-07-04,15,130,2,2,0,0,29,0.0,1.0,2020-06-15,2022-02-16,2020-06-15,2022-03-21,28.57142857142857,0.0,1,19,33
2020-07-04,16,144,37,3,3,34,206,26664.0,1.0,2020-03-23,2021-03-16,2020-03-23,2021-04-06,50.0,23.61111111111111,1,103,21
2020-07-04,20,123,11,3,3,8,87,7435.0,1.0,2020-05-18,2021-03-08,2020-05-18,2021-04-09,50.0,6.504065040650407,1,47,32
2020-07-04,21,150,115,3,3,112,554,68375.0,1.0,2019-12-02,2020-09-15,2019-12-02,2020-10-06,14.285714285714285,74.66666666666667,1,215,21
2020-07-04,23,109,77,1,1,76,400,50741.0,1.0,2019-05-20,2020-12-25,2019-05-20,2021-01-12,37.5,69.72477064220183,1,411,18
2020-07-04,25,125,88,1,1,87,493,60740.0,1.0,2019-03-25,2020-11-27,2019-03-25,2020-11-29,50.0,69.6,1,467,2
2020-07-04,28,83,6,2,0,4,30,6248.0,1.0,2020-06-15,2021-01-31,2020-06-15,2021-02-11,37.5,4.819277108433735,1,19,11
2020-07-04,30,144,113,3,3,110,606,75246.0,1.0,2019-11-04,2020-09-03,2019-11-04,2020-09-24,28.57142857142857,76.38888888888889,1,243,21
2020-07-05,2,136,82,3,3,79,450,49129.0,0.0,2019-12-30,2020-10-10,2019-12-30,2020-11-09,42.85714285714285,58.08823529411765,1,188,30
2020-07-05,4,145,143,2,2,141,709,83121.0,0.0,2019-10-07,2020-06-29,2019-10-07,2020-07-16,50.0,97.24137931034483,1,272,17
2020-07-05,7,81,2,1,0,1,14,2332.0,0.0,2020-06-15,2022-01-04,2020-06-15,2022-02-04,16.666666666666664,1.2345679012345678,1,20,31
2020-07-05,9,103,49,2,1,47,270,31228.0,0.0,2019-09-09,2021-07-05,2019-09-09,2021-07-30,33.33333333333333,45.63106796116505,1,300,25
2020-07-05,14,111,10,2,2,8,72,7877.0,0.0,2020-05-18,2021-05-03,2020-05-18,2021-06-01,57.14285714285714,7.207207207207207,1,48,29
2020-07-05,15,130,2,2,1,0,29,0.0,0.0,2020-06-15,2022-02-16,2020-06-15,2022-03-21,28.57142857142857,0.0,1,20,33
2020-07-05,16,144,37,3,3,34,206,26664.0,0.0,2020-03-23,2021-03-16,2020-03-23,2021-04-06,50.0,23.61111111111111,1,104,21
2020-07-05,20,123,11,3,3,8,87,7435.0,0.0,2020-05-18,2021-03-08,2020-05-18,2021-04-09,50.0,6.504065040650407,1,48,32
2020-07-05,21,150,115,3,3,112,554,68375.0,0.0,2019-12-02,2020-09-15,2019-12-02,2020-10-06,14.285714285714285,74.66666666666667,1,216,21
2020-07-05,23,109,77,1,1,76,401,50741.0,0.0,2019-05-20,2020-12-25,2019-05-20,2021-01-12,37.5,69.72477064220183,1,412,18
2020-07-05,25,125,88,1,1,87,494,60740.0,0.0,2019-03-25,2020-11-27,2019-03-25,2020-11-29,50.0,69.6,1,468,2
2020-07-05,28,83,6,2,0,4,32,6248.0,0.0,2020-06-15,2021-01-31,2020-06-15,2021-02-11,37.5,4.819277108433735,1,20,11
2020-07-05,30,144,113,3,3,110,606,75246.0,0.0,2019-11-04,2020-09-03,2019-11-04,2020-09-24,28.57142857142857,76.38888888888889,1,244,21
2020-07-06,2,136,83,3,3,80,451,49708.0,1.0,2019-12-30,2020-10-10,2019-12-30,2020-11-09,42.85714285714285,58.82352941176471,0,189,30
2020-07-06,4,145,143,2,2,141,710,83121.0,1.0,2019-10-07,2020-06-29,2019-10-07,2020-07-16,50.0,97.24137931034483,0,273,17
2020-07-06,7,81,2,0,0,2,15,2549.0,1.0,2020-06-15,2022-01-04,2020-06-15,2022-02-04,16.666666666666664,2.4691358024691357,0,21,31
2020-07-06,9,103,49,2,1,47,272,31228.0,1.0,2019-09-09,2021-07-05,2019-09-09,2021-07-30,33.33333333333333,45.63106796116505,0,301,25
2020-07-06,14,111,11,2,1,9,75,8510.0,1.0,2020-05-18,2021-05-03,2020-05-18,2021-06-01,57.14285714285714,8.108108108108109,0,49,29
2020-07-06,15,130,2,2,1,0,31,0.0,1.0,2020-06-15,2022-02-16,2020-06-15,2022-03-21,28.57142857142857,0.0,0,21,33
2020-07-06,16,144,38,3,3,35,210,27520.0,1.0,2020-03-23,2021-03-16,2020-03-23,2021-04-06,50.0,24.305555555555554,0,105,21
2020-07-06,20,123,12,3,2,9,90,8203.0,1.0,2020-05-18,2021-03-08,2020-05-18,2021-04-09,50.0,7.317073170731707,0,49,32
2020-07-06,21,150,115,3,3,112,557,68375.0,1.0,2019-12-02,2020-09-15,2019-12-02,2020-10-06,14.285714285714285,74.66666666666667,0,217,21
2020-07-06,23,109,77,1,1,76,402,50741.0,1.0,2019-05-20,2020-12-25,2019-05-20,2021-01-12,37.5,69.72477064220183,0,413,18
2020-07-06,25,125,88,1,1,87,495,60740.0,1.0,2019-03-25,2020-11-27,2019-03-25,2020-11-29,50.0,69.6,0,469,2
2020-07-06,28,83,6,2,0,4,34,6248.0,1.0,2020-06-15,2021-01-31,2020-06-15,2021-02-11,37.5,4.819277108433735,0,21,11
2020-07-06,30,144,114,3,3,111,610,75625.0,1.0,2019-11-04,2020-09-03,2019-11-04,2020-09-24,28.57142857142857,77.08333333333334,0,245,21
2020-07-07,2,136,83,3,3,80,453,49708.0,0.0,2019-12-30,2020-10-10,2019-12-30,2020-11-09,42.85714285714285,58.82352941176471,0,190,30
2020-07-07,4,145,143,2,2,141,712,83121.0,0.0,2019-10-07,2020-06-29,2019-10-07,2020-07-16,50.0,97.24137931034483,0,274,17
2020-07-07,7,81,2,0,0,2,15,2549.0,0.0,2020-06-15,2022-01-04,2020-06-15,2022-02-04,16.666666666666664,2.4691358024691357,0,22,31
2020-07-07,9,103,49,2,1,47,273,31228.0,0.0,2019-09-09,2021-07-05,2019-09-09,2021-07-30,33.33333333333333,45.63106796116505,0,302,25
2020-07-07,14,111,12,2,0,10,78,8934.0,0.0,2020-05-18,2021-05-03,2020-05-18,2021-06-01,57.14285714285714,9.00900900900901,0,50,29
2020-07-07,15,130,2,2,1,0,33,0.0,0.0,2020-06-15,2022-02-16,2020-06-15,2022-03-21,28.57142857142857,0.0,0,22,33
2020-07-07,16,144,39,3,3,36,213,28200.0,0.0,2020-03-23,2021-03-16,2020-03-23,2021-04-06,50.0,25.0,0,106,21
2020-07-07,20,123,12,3,3,9,92,8203.0,0.0,2020-05-18,2021-03-08,2020-05-18,2021-04-09,50.0,7.317073170731707,0,50,32
2020-07-07,21,150,116,3,3,113,560,68920.0,0.0,2019-12-02,2020-09-15,2019-12-02,2020-10-06,14.285714285714285,75.33333333333333,0,218,21
2020-07-07,23,109,78,1,1,77,403,51101.0,0.0,2019-05-20,2020-12-25,2019-05-20,2021-01-12,37.5,70.64220183486239,0,414,18
2020-07-07,25,125,89,1,1,88,497,61319.0,0.0,2019-03-25,2020-11-27,2019-03-25,2020-11-29,50.0,70.39999999999999,0,470,2
2020-07-07,28,83,6,2,0,4,36,6248.0,0.0,2020-06-15,2021-01-31,2020-06-15,2021-02-11,37.5,4.819277108433735,0,22,11
2020-07-07,30,144,114,3,3,111,612,75625.0,0.0,2019-11-04,2020-09-03,2019-11-04,2020-09-24,28.57142857142857,77.08333333333334,0,246,21
2020-07-08,2,136,85,3,3,82,458,50697.0,0.0,2019-12-30,2020-10-10,2019-12-30,2020-11-09,42.85714285714285,60.29411764705882,0,191,30
2020-07-08,4,145,144,1,1,143,715,84955.0,0.0,2019-10-07,2020-06-29,2019-10-07,2020-07-16,50.0,98.62068965517241,0,275,17
2020-07-08,7,81,3,1,0,2,16,2549.0,0.0,2020-06-15,2022-01-04,2020-06-15,2022-02-04,16.666666666666664,2.4691358024691357,0,23,31
2020-07-08,9,103,49,2,1,47,274,31228.0,0.0,2019-09-09,2021-07-05,2019-09-09,2021-07-30,33.33333333333333,45.63106796116505,0,303,25
2020-07-08,14,111,13,2,0,11,81,9771.0,0.0,2020-05-18,2021-05-03,2020-05-18,2021-06-01,57.14285714285714,9.90990990990991,0,51,29
2020-07-08,15,130,3,2,0,1,36,1737.0,0.0,2020-06-15,2022-02-16,2020-06-15,2022-03-21,28.57142857142857,0.7692307692307693,0,23,33
2020-07-08,16,144,40,3,3,37,216,28723.0,0.0,2020-03-23,2021-03-16,2020-03-23,2021-04-06,50.0,25.694444444444443,0,107,21
2020-07-08,20,123,14,3,2,11,97,9580.0,0.0,2020-05-18,2021-03-08,2020-05-18,2021-04-09,50.0,8.94308943089431,0,51,32
2020-07-08,21,150,117,3,3,114,564,69720.0,0.0,2019-12-02,2020-09-15,2019-12-02,2020-10-06,14.285714285714285,76.0,0,219,21
2020-07-08,23,109,78,1,1,77,403,51101.0,0.0,2019-05-20,2020-12-25,2019-05-20,2021-01-12,37.5,70.64220183486239,0,415,18
2020-07-08,25,125,89,1,1,88,498,61319.0,0.0,2019-03-25,2020-11-27,2019-03-25,2020-11-29,50.0,70.39999999999999,0,471,2
2020-07-08,28,83,6,2,0,4,37,6248.0,0.0,2020-06-15,2021-01-31,2020-06-15,2021-02-11,37.5,4.819277108433735,0,23,11
2020-07-08,30,144,115,3,3,112,614,76071.0,0.0,2019-11-04,2020-09-03,2019-11-04,2020-09-24,28.57142857142857,77.77777777777779,0,247,21
2020-07-09,2,136,85,3,3,82,461,50697.0,1.0,2019-12-30,2020-10-10,2019-12-30,2020-11-09,42.85714285714285,60.29411764705882,0,192,30
2020-07-09,4,145,144,1,1,143,716,84955.0,1.0,2019-10-07,2020-06-29,2019-10-07,2020-07-16,50.0,98.62068965517241,0,276,17
2020-07-09,7,81,3,1,0,2,17,2549.0,1.0,2020-06-15,2022-01-04,2020-06-15,2022-02-04,16.666666666666664,2.4691358024691357,0,24,31
2020-07-09,9,103,49,2,1,47,275,31228.0,1.0,2019-09-09,2021-07-05,2019-09-09,2021-07-30,33.33333333333333,45.63106796116505,0,304,25
2020-07-09,14,111,13,2,0,11,82,9771.0,1.0,2020-05-18,2021-05-03,2020-05-18,2021-06-01,57.14285714285714,9.90990990990991,0,52,29
2020-07-09,15,130,3,1,0,2,38,3906.0,1.0,2020-06-15,2022-02-16,2020-06-15,2022-03-21,28.57142857142857,1.5384615384615385,0,24,33
2020-07-09,16,144,40,3,3,37,218,28723.0,1.0,2020-03-23,2021-03-16,2020-03-23,2021-04-06,50.0,25.694444444444443,0,108,21
2020-07-09,20,123,14,3,2,11,99,9580.0,1.0,2020-05-18,2021-03-08,2020-05-18,2021-04-09,50.0,8.94308943089431,0,52,32
2020-07-09,21,150,118,3,3,115,568,70155.0,1.0,2019-12-02,2020-09-15,2019-12-02,2020-10-06,14.285714285714285,76.66666666666667,0,220,21
2020-07-09,23,109,78,1,1,77,404,51101.0,1.0,2019-05-20,2020-12-25,2019-05-20,2021-01-12,37.5,70.64220183486239,0,416,18
2020-07-09,25,125,89,1,1,88,499,61319.0,1.0,2019-03-25,2020-11-27,2019-03-25,2020-11-29,50.0,70.39999999999999,0,472,2
2020-07-09,28,83,6,2,1,4,39,6248.0,1.0,2020-06-15,2021-01-31,2020-06-15,2021-02-11,37.5,4.819277108433735,0,24,11
2020-07-09,30,144,116,3,3,113,617,76394.0,1.0,2019-11-04,2020-09-03,2019-11-04,2020-09-24,28.57142857142857,78.47222222222221,0,248,21
2020-07-10,2,136,85,3,3,82,464,50697.0,0.0,2019-12-30,2020-10-10,2019-12-30,2020-11-09,42.85714285714285,60.29411764705882,0,193,30
2020-07-10,4,145,144,1,1,143,717,84955.0,0.0,2019-10-07,2020-06-29,2019-10-07,2020-07-16,50.0,98.62068965517241,0,277,17
2020-07-10,7,81,3,1,0,2,17,2549.0,0.0,2020-06-15,2022-01-04,2020-06-15,2022-02-04,16.666666666666664,2.4691358024691357,0,25,31
2020-07-10,9,103,49,2,1,47,277,31228.0,0.0,2019-09-09,2021-07-05,2019-09-09,2021-07-30,33.33333333333333,45.63106796116505,0,305,25
2020-07-10,14,111,13,2,0,11,84,9771.0,0.0,2020-05-18,2021-05-03,2020-05-18,2021-06-01,57.14285714285714,9.90990990990991,0,53,29
2020-07-10,15,130,3,1,0,2,39,3906.0,0.0,2020-06-15,2022-02-16,2020-06-15,2022-03-21,28.57142857142857,1.5384615384615385,0,25,33
2020-07-10,16,144,41,3,3,38,221,29366.0,0.0,2020-03-23,2021-03-16,2020-03-23,2021-04-06,50.0,26.38888888888889,0,109,21
2020-07-10,20,123,14,3,2,11,101,9580.0,0.0,2020-05-18,2021-03-08,2020-05-18,2021-04-09,50.0,8.94308943089431,0,53,32
2020-07-10,21,150,118,3,3,115,570,70155.0,0.0,2019-12-02,2020-09-15,2019-12-02,2020-10-06,14.285714285714285,76.66666666666667,0,221,21
2020-07-10,23,109,79,1,1,78,406,51712.0,0.0,2019-05-20,2020-12-25,2019-05-20,2021-01-12,37.5,71.55963302752293,0,417,18
2020-07-10,25,125,89,1,1,88,500,61319.0,0.0,2019-03-25,2020-11-27,2019-03-25,2020-11-29,50.0,70.39999999999999,0,473,2
2020-07-10,28,83,7,2,0,5,42,6647.0,0.0,2020-06-15,2021-01-31,2020-06-15,2021-02-11,37.5,6.024096385542169,0,25,11
2020-07-10,30,144,116,2,2,114,620,77003.0,0.0,2019-11-04,2020-09-03,2019-11-04,2020-09-24,28.57142857142857,79.16666666666666,0,249,21
2020-07-11,2,136,85,3,3,82,465,50697.0,1.0,2019-12-30,2020-10-10,2019-12-30,2020-11-09,42.85714285714285,60.29411764705882,1,194,30
2020-07-11,4,145,144,1,1,143,718,84955.0,1.0,2019-10-07,2020-06-29,2019-10-07,2020-07-16,50.0,98.62068965517241,1,278,17
2020-07-11,7,81,3,1,0,2,17,2549.0,1.0,2020-06-15,2022-01-04,2020-06-15,2022-02-04,16.666666666666664,2.4691358024691357,1,26,31
2020-07-11,9,103,49,2,2,47,277,31228.0,1.0,2019-09-09,2021-07-05,2019-09-09,2021-07-30,33.33333333333333,45.63106796116505,1,306,25
2020-07-11,14,111,13,2,0,11,85,9771.0,1.0,2020-05-18,2021-05-03,2020-05-18,2021-06-01,57.14285714285714,9.90990990990991,1,54,29
2020-07-11,15,130,4,2,1,2,41,3906.0,1.0,2020-06-15,2022-02-16,2020-06-15,2022-03-21,28.57142857142857,1.5384615384615385,1,26,33
2020-07-11,16,144,41,3,3,38,221,29366.0,1.0,2020-03-23,2021-03-16,2020-03-23,2021-04-06,50.0,26.38888888888889,1,110,21
2020-07-11,20,123,14,3,3,11,101,9580.0,1.0,2020-05-18,2021-03-08,2020-05-18,2021-04-09,50.0,8.94308943089431,1,54,32
2020-07-11,21,150,118,3,3,115,572,70155.0,1.0,2019-12-02,2020-09-15,2019-12-02,2020-10-06,14.285714285714285,76.66666666666667,1,222,21
2020-07-11,23,109,79,1,1,78,407,51712.0,1.0,2019-05-20,2020-12-25,2019-05-20,2021-01-12,37.5,71.55963302752293,1,418,18
2020-07-11,25,125,89,1,1,88,500,61319.0,1.0,2019-03-25,2020-11-27,2019-03-25,2020-11-29,50.0,70.39999999999999,1,474,2
2020-07-11,28,83,7,2,0,5,44,6647.0,1.0,2020-06-15,2021-01-31,2020-06-15,2021-02-11,37.5,6.024096385542169,1,26,11
2020-07-11,30,144,116,2,2,114,622,77003.0,1.0,2019-11-04,2020-09-03,2019-11-04,2020-09-24,28.57142857142857,79.16666666666666,1,250,21
2020-07-12,2,136,85,3,3,82,465,50697.0,1.0,2019-12-30,2020-10-10,2019-12-30,2020-11-09,42.85714285714285,60.29411764705882,1,195,30
2020-07-12,4,145,144,1,1,143,719,84955.0,1.0,2019-10-07,2020-06-29,2019-10-07,2020-07-16,50.0,98.62068965517241,1,279,17
2020-07-12,7,81,3,1,0,2,17,2549.0,1.0,2020-06-15,2022-01-04,2020-06-15,2022-02-04,16.666666666666664,2.4691358024691357,1,27,31
2020-07-12,9,103,49,2,2,47,277,31228.0,1.0,2019-09-09,2021-07-05,2019-09-09,2021-07-30,33.33333333333333,45.63106796116505,1,307,25
2020-07-12,14,111,13,2,1,11,85,9771.0,1.0,2020-05-18,2021-05-03,2020-05-18,2021-06-01,57.14285714285714,9.90990990990991,1,55,29
2020-07-12,15,130,4,2,1,2,41,3906.0,1.0,2020-06-15,2022-02-16,2020-06-15,2022-03-21,28.57142857142857,1.5384615384615385,1,27,33
2020-07-12,16,144,41,3,3,38,221,29366.0,1.0,2020-03-23,2021-03-16,2020-03-23,2021-04-06,50.0,26.38888888888889,1,111,21
2020-07-12,20,123,14,3,3,11,101,9580.0,1.0,2020-05-18,2021-03-08,2020-05-18,2021-04-09,50.0,8.94308943089431,1,55,32
2020-07-12,21,150,118,3,3,115,572,70155.0,1.0,2019-12-02,2020-09-15,2019-12-02,2020-10-06,14.285714285714285,76.66666666666667,1,223,21
2020-07-12,23,109,79,1,1,78,408,51712.0,1.0,2019-05-20,2020-12-25,2019-05-20,2021-01-12,37.5,71.55963302752293,1,419,18
2020-07-12,25,125,89,1,1,88,500,61319.0,1.0,2019-03-25,2020-11-27,2019-03-25,2020-11-29,50.0,70.39999999999999,1,475,2
2020-07-12,28,83,8,2,0,6,47,6991.0,1.0,2020-06-15,2021-01-31,2020-06-15,2021-02-11,37.5,7.228915662650602,1,27,11
2020-07-12,30,144,116,2,2,114,622,77003.0,1.0,2019-11-04,2020-09-03,2019-11-04,2020-09-24,28.57142857142857,79.16666666666666,1,251,21
2020-07-13,2,136,86,3,3,83,469,51469.0,1.0,2019-12-30,2020-10-10,2019-12-30,2020-11-09,42.85714285714285,61.029411764705884,0,196,30
2020-07-13,4,145,145,1,1,144,721,85931.0,1.0,2019-10-07,2020-06-29,2019-10-07,2020-07-16,50.0,99.3103448275862,0,280,17
2020-07-13,7,81,3,1,0,2,18,2549.0,1.0,2020-06-15,2022-01-04,2020-06-15,2022-02-04,16.666666666666664,2.4691358024691357,0,28,31
2020-07-13,9,103,51,2,1,49,281,33377.0,1.0,2019-09-09,2021-07-05,2019-09-09,2021-07-30,33.33333333333333,47.57281553398058,0,308,25
2020-07-13,11,142,1,1,0,0,1,0.0,1.0,2020-07-13,2021-03-14,2020-07-13,2021-04-10,37.5,0.0,0,0,27
2020-07-13,14,111,13,2,1,11,87,9771.0,1.0,2020-05-18,2021-05-03,2020-05-18,2021-06-01,57.14285714285714,9.90990990990991,0,56,29
2020-07-13,15,130,4,2,1,2,43,3906.0,1.0,2020-06-15,2022-02-16,2020-06-15,2022-03-21,28.57142857142857,1.5384615384615385,0,28,33
2020-07-13,16,144,43,3,2,40,224,30494.0,1.0,2020-03-23,2021-03-16,2020-03-23,2021-04-06,50.0,27.77777777777778,0,112,21
2020-07-13,20,123,14,3,3,11,103,9580.0,1.0,2020-05-18,2021-03-08,2020-05-18,2021-04-09,50.0,8.94308943089431,0,56,32
2020-07-13,21,150,119,3,3,116,575,70661.0,1.0,2019-12-02,2020-09-15,2019-12-02,2020-10-06,14.285714285714285,77.33333333333333,0,224,21
2020-07-13,23,109,79,1,1,78,409,51712.0,1.0,2019-05-20,2020-12-25,2019-05-20,2021-01-12,37.5,71.55963302752293,0,420,18
2020-07-13,25,125,90,1,1,89,502,61836.0,1.0,2019-03-25,2020-11-27,2019-03-25,2020-11-29,50.0,71.2,0,476,2
2020-07-13,28,83,8,2,0,6,48,6991.0,1.0,2020-06-15,2021-01-31,2020-06-15,2021-02-11,37.5,7.228915662650602,0,28,11
2020-07-13,30,144,117,2,2,115,625,77452.0,1.0,2019-11-04,2020-09-03,2019-11-04,2020-09-24,28.57142857142857,79.86111111111111,0,252,21
2020-07-14,2,136,87,3,3,84,473,52198.0,1.0,2019-12-30,2020-10-10,2019-12-30,2020-11-09,42.85714285714285,61.76470588235294,0,197,30
2020-07-14,4,145,145,1,1,144,722,85931.0,1.0,2019-10-07,2020-06-29,2019-10-07,2020-07-16,50.0,99.3103448275862,0,281,17
2020-07-14,7,81,4,1,0,3,19,3175.0,1.0,2020-06-15,2022-01-04,2020-06-15,2022-02-04,16.666666666666664,3.7037037037037033,0,29,31
2020-07-14,9,103,51,2,1,49,281,33377.0,1.0,2019-09-09,2021-07-05,2019-09-09,2021-07-30,33.33333333333333,47.57281553398058,0,309,25
2020-07-14,11,142,1,1,0,0,2,0.0,1.0,2020-07-13,2021-03-14,2020-07-13,2021-04-10,37.5,0.0,0,1,27
2020-07-14,14,111,13,2,1,11,88,9771.0,1.0,2020-05-18,2021-05-03,2020-05-18,2021-06-01,57.14285714285714,9.90990990990991,0,57,29
2020-07-14,15,130,5,2,0,3,46,4258.0,1.0,2020-06-15,2022-02-16,2020-06-15,2022-03-21,28.57142857142857,2.307692307692308,0,29,33
2020-07-14,16,144,43,3,2,40,227,30494.0,1.0,2020-03-23,2021-03-16,2020-03-23,2021-04-06,50.0,27.77777777777778,0,113,21
2020-07-14,20,123,15,3,3,12,107,10142.0,1.0,2020-05-18,2021-03-08,2020-05-18,2021-04-09,50.0,9.75609756097561,0,57,32
2020-07-14,21,150,119,3,3,116,577,70661.0,1.0,2019-12-02,2020-09-15,2019-12-02,2020-10-06,14.285714285714285,77.33333333333333,0,225,21
2020-07-14,23,109,79,1,1,78,410,51712.0,1.0,2019-05-20,2020-12-25,2019-05-20,2021-01-12,37.5,71.55963302752293,0,421,18
2020-07-14,25,125,90,1,1,89,503,61836.0,1.0,2019-03-25,2020-11-27,2019-03-25,2020-11-29,50.0,71.2,0,477,2
2020-07-14,28,83,8,2,0,6,50,6991.0,1.0,2020-06-15,2021-01-31,2020-06-15,2021-02-11,37.5,7.228915662650602,0,29,11
2020-07-14,30,144,117,2,2,115,627,77452.0,1.0,2019-11-04,2020-09-03,2019-11-04,2020-09-24,28.57142857142857,79.86111111111111,0,253,21
2020-07-15,2,136,88,3,3,85,476,53017.0,0.0,2019-12-30,2020-10-10,2019-12-30,2020-11-09,42.85714285714285,62.5,0,198,30
2020-07-15,4,145,145,1,1,144,723,85931.0,0.0,2019-10-07,2020-06-29,2019-10-07,2020-07-16,50.0,99.3103448275862,0,282,17
2020-07-15,7,81,4,1,0,3,20,3175.0,0.0,2020-06-15,2022-01-04,2020-06-15,2022-02-04,16.666666666666664,3.7037037037037033,0,30,31
2020-07-15,9,103,52,2,1,50,283,33672.0,0.0,2019-09-09,2021-07-05,2019-09-09,2021-07-30,33.33333333333333,48.54368932038835,0,310,25
2020-07-15,11,142,1,1,0,0,3,0.0,0.0,2020-07-13,2021-03-14,2020-07-13,2021-04-10,37.5,0.0,0,2,27
2020-07-15,14,111,13,2,2,11,90,9771.0,0.0,2020-05-18,2021-05-03,2020-05-18,2021-06-01,57.14285714285714,9.90990990990991,0,58,29
2020-07-15,15,130,5,2,0,3,47,4258.0,0.0,2020-06-15,2022-02-16,2020-06-15,2022-03-21,28.57142857142857,2.307692307692308,0,30,33
2020-07-15,16,144,43,3,2,40,230,30494.0,0.0,2020-03-23,2021-03-16,2020-03-23,2021-04-06,50.0,27.77777777777778,0,114,21
2020-07-15,20,123,15,3,3,12,110,10142.0,0.0,2020-05-18,2021-03-08,2020-05-18,2021-04-09,50.0,9.75609756097561,0,58,32
2020-07-15,21,150,120,3,3,117,581,71459.0,0.0,2019-12-02,2020-09-15,2019-12-02,2020-10-06,14.285714285714285,78.0,0,226,21
2020-07-15,23,109,80,1,1,79,412,52455.0,0.0,2019-05-20,2020-12-25,2019-05-20,2021-01-12,37.5,72.47706422018348,0,422,18
2020-07-15,25,125,91,1,1,90,504,62360.0,0.0,2019-03-25,2020-11-27,2019-03-25,2020-11-29,50.0,72.0,0,478,2
2020-07-15,28,83,9,2,0,7,53,7988.0,0.0,2020-06-15,2021-01-31,2020-06-15,2021-02-11,37.5,8.433734939759036,0,30,11
2020-07-15,30,144,118,2,2,116,629,78367.0,0.0,2019-11-04,2020-09-03,2019-11-04,2020-09-24,28.57142857142857,80.55555555555556,0,254,21
2020-07-16,2,136,88,3,3,85,478,53017.0,0.0,2019-12-30,2020-10-10,2019-12-30,2020-11-09,42.85714285714285,62.5,0,199,30
2020-07-16,7,81,4,1,0,3,21,3175.0,0.0,2020-06-15,2022-01-04,2020-06-15,2022-02-04,16.666666666666664,3.7037037037037033,0,31,31
2020-07-16,9,103,52,2,1,50,285,33672.0,0.0,2019-09-09,2021-07-05,2019-09-09,2021-07-30,33.33333333333333,48.54368932038835,0,311,25
2020-07-16,11,142,1,1,0,0,4,0.0,0.0,2020-07-13,2021-03-14,2020-07-13,2021-04-10,37.5,0.0,0,3,27
2020-07-16,14,111,14,2,2,12,93,10477.0,0.0,2020-05-18,2021-05-03,2020-05-18,2021-06-01,57.14285714285714,10.81081081081081,0,59,29
