Date,ProjectID,TotalTask,StartedTask,OnGoingTask,DelayedTask,Completedtask,WorkDay,TotalSpent,StartDate,EndDate,ActualStartDate,ActualEndDate
2024-04-26,2,29,25,2,1,23,80,15188.0,2024-03-11,2024-05-01,2024-03-11,2024-05-06
2024-04-26,3,28,8,2,0,6,33,5869.0,2024-04-08,2024-06-13,2024-04-08,2024-06-21
2024-04-26,6,37,20,2,1,18,81,15509.0,2024-03-25,2024-05-27,2024-03-25,2024-05-28
2024-04-26,7,16,15,1,1,14,50,9672.0,2024-03-11,2024-04-25,2024-03-11,2024-05-03
2024-04-26,8,16,12,1,1,11,50,7903.0,2024-03-18,2024-05-09,2024-03-18,2024-05-14
2024-04-26,13,11,9,1,0,8,37,6839.0,2024-04-01,2024-05-03,2024-04-01,2024-05-04
2024-04-26,14,31,12,3,0,9,51,7448.0,2024-04-08,2024-05-30,2024-04-08,2024-06-01
2024-04-26,15,50,10,3,0,7,43,6687.0,2024-04-08,2024-07-04,2024-04-08,2024-07-11
2024-04-26,16,25,9,2,1,7,40,8313.0,2024-04-01,2024-06-07,2024-04-01,2024-06-12
2024-04-26,17,30,15,1,0,14,53,12236.0,2024-03-25,2024-06-07,2024-03-25,2024-06-14
2024-04-26,18,26,14,1,0,13,52,9587.0,2024-04-01,2024-05-29,2024-04-01,2024-06-02
2024-04-26,22,44,27,2,0,25,95,20466.0,2024-03-18,2024-05-26,2024-03-18,2024-05-29
2024-04-26,24,21,2,2,0,0,9,0.0,2024-04-22,2024-06-08,2024-04-22,2024-06-11
2024-04-26,26,48,4,2,0,2,27,5300.0,2024-04-15,2024-06-26,2024-04-15,2024-06-27
2024-04-26,27,42,12,2,1,10,46,9209.0,2024-04-08,2024-06-10,2024-04-08,2024-06-17
2024-04-26,29,33,21,2,2,19,86,17779.0,2024-03-18,2024-05-15,2024-03-18,2024-05-17
2024-04-27,2,29,26,2,1,24,82,16125.0,2024-03-11,2024-05-01,2024-03-11,2024-05-06
2024-04-27,3,28,8,2,1,6,34,5869.0,2024-04-08,2024-06-13,2024-04-08,2024-06-21
2024-04-27,6,37,21,2,0,19,83,16249.0,2024-03-25,2024-05-27,2024-03-25,2024-05-28
2024-04-27,7,16,15,1,1,14,51,9672.0,2024-03-11,2024-04-25,2024-03-11,2024-05-03
2024-04-27,8,16,12,1,1,11,50,7903.0,2024-03-18,2024-05-09,2024-03-18,2024-05-14
2024-04-27,13,11,9,1,0,8,37,6839.0,2024-04-01,2024-05-03,2024-04-01,2024-05-04
2024-04-27,14,31,12,2,0,10,54,8187.0,2024-04-08,2024-05-30,2024-04-08,2024-06-01
2024-04-27,15,50,10,3,0,7,43,6687.0,2024-04-08,2024-07-04,2024-04-08,2024-07-11
2024-04-27,16,25,9,2,1,7,40,8313.0,2024-04-01,2024-06-07,2024-04-01,2024-06-12
2024-04-27,17,30,15,1,0,14,53,12236.0,2024-03-25,2024-06-07,2024-03-25,2024-06-14
2024-04-27,18,26,14,1,0,13,53,9587.0,2024-04-01,2024-05-29,2024-04-01,2024-06-02
2024-04-27,22,44,27,2,0,25,97,20466.0,2024-03-18,2024-05-26,2024-03-18,2024-05-29
2024-04-27,24,21,2,2,0,0,11,0.0,2024-04-22,2024-06-08,2024-04-22,2024-06-11
2024-04-27,26,48,6,3,0,3,31,6201.0,2024-04-15,2024-06-26,2024-04-15,2024-06-27
2024-04-27,27,42,13,2,0,11,49,9486.0,2024-04-08,2024-06-10,2024-04-08,2024-06-17
2024-04-27,29,33,23,2,0,21,89,18676.0,2024-03-18,2024-05-15,2024-03-18,2024-05-17
2024-04-28,2,29,26,2,1,24,82,16125.0,2024-03-11,2024-05-01,2024-03-11,2024-05-06
2024-04-28,3,28,8,2,1,6,34,5869.0,2024-04-08,2024-06-13,2024-04-08,2024-06-21
2024-04-28,6,37,21,2,1,19,84,16249.0,2024-03-25,2024-05-27,2024-03-25,2024-05-28
2024-04-28,7,16,15,1,1,14,51,9672.0,2024-03-11,2024-04-25,2024-03-11,2024-05-03
2024-04-28,8,16,12,1,1,11,50,7903.0,2024-03-18,2024-05-09,2024-03-18,2024-05-14
2024-04-28,13,11,9,1,0,8,37,6839.0,2024-04-01,2024-05-03,2024-04-01,2024-05-04
2024-04-28,14,31,14,2,0,12,58,9072.0,2024-04-08,2024-05-30,2024-04-08,2024-06-01
2024-04-28,15,50,10,3,0,7,43,6687.0,2024-04-08,2024-07-04,2024-04-08,2024-07-11
2024-04-28,16,25,9,2,1,7,40,8313.0,2024-04-01,2024-06-07,2024-04-01,2024-06-12
2024-04-28,17,30,15,1,0,14,53,12236.0,2024-03-25,2024-06-07,2024-03-25,2024-06-14
2024-04-28,18,26,15,1,0,14,54,10248.0,2024-04-01,2024-05-29,2024-04-01,2024-06-02
2024-04-28,22,44,27,1,0,26,98,21075.0,2024-03-18,2024-05-26,2024-03-18,2024-05-29
2024-04-28,24,21,2,2,0,0,13,0.0,2024-04-22,2024-06-08,2024-04-22,2024-06-11
2024-04-28,26,48,6,3,0,3,31,6201.0,2024-04-15,2024-06-26,2024-04-15,2024-06-27
2024-04-28,27,42,14,2,1,12,51,10318.0,2024-04-08,2024-06-10,2024-04-08,2024-06-17
2024-04-28,29,33,23,2,1,21,90,18676.0,2024-03-18,2024-05-15,2024-03-18,2024-05-17
2024-04-29,2,29,27,2,1,25,85,17008.0,2024-03-11,2024-05-01,2024-03-11,2024-05-06
2024-04-29,3,28,9,2,0,7,37,6593.0,2024-04-08,2024-06-13,2024-04-08,2024-06-21
2024-04-29,4,12,1,1,0,0,1,0.0,2024-04-29,2024-06-06,2024-04-29,2024-06-06
2024-04-29,6,37,22,2,1,20,87,16721.0,2024-03-25,2024-05-27,2024-03-25,2024-05-28
2024-04-29,7,16,16,1,1,15,53,10415.0,2024-03-11,2024-04-25,2024-03-11,2024-05-03
2024-04-29,8,16,12,1,1,11,51,7903.0,2024-03-18,2024-05-09,2024-03-18,2024-05-14
2024-04-29,11,16,1,1,0,0,1,0.0,2024-04-29,2024-06-07,2024-04-29,2024-06-14
2024-04-29,13,11,9,1,1,8,37,6839.0,2024-04-01,2024-05-03,2024-04-01,2024-05-04
2024-04-29,14,31,15,2,0,13,61,9540.0,2024-04-08,2024-05-30,2024-04-08,2024-06-01
2024-04-29,15,50,11,3,0,8,47,7127.0,2024-04-08,2024-07-04,2024-04-08,2024-07-11
2024-04-29,16,25,10,2,0,8,43,8677.0,2024-04-01,2024-06-07,2024-04-01,2024-06-12
2024-04-29,17,30,17,2,0,15,56,12467.0,2024-03-25,2024-06-07,2024-03-25,2024-06-14
2024-04-29,18,26,16,2,0,14,56,10248.0,2024-04-01,2024-05-29,2024-04-01,2024-06-02
2024-04-29,22,44,29,2,0,27,101,21736.0,2024-03-18,2024-05-26,2024-03-18,2024-05-29
2024-04-29,24,21,2,2,0,0,15,0.0,2024-04-22,2024-06-08,2024-04-22,2024-06-11
2024-04-29,26,48,6,3,0,3,34,6201.0,2024-04-15,2024-06-26,2024-04-15,2024-06-27
2024-04-29,27,42,14,2,1,12,53,10318.0,2024-04-08,2024-06-10,2024-04-08,2024-06-17
2024-04-29,28,30,1,1,0,0,1,0.0,2024-04-29,2024-07-02,2024-04-29,2024-07-03
2024-04-29,29,33,23,2,1,21,92,18676.0,2024-03-18,2024-05-15,2024-03-18,2024-05-17
2024-04-30,2,29,27,2,1,25,87,17008.0,2024-03-11,2024-05-01,2024-03-11,2024-05-06
2024-04-30,3,28,9,2,1,7,37,6593.0,2024-04-08,2024-06-13,2024-04-08,2024-06-21
2024-04-30,4,12,1,1,0,0,2,0.0,2024-04-29,2024-06-06,2024-04-29,2024-06-06
2024-04-30,6,37,23,2,0,21,89,17068.0,2024-03-25,2024-05-27,2024-03-25,2024-05-28
2024-04-30,7,16,16,1,1,15,54,10415.0,2024-03-11,2024-04-25,2024-03-11,2024-05-03
2024-04-30,8,16,12,1,1,11,52,7903.0,2024-03-18,2024-05-09,2024-03-18,2024-05-14
2024-04-30,11,16,2,2,0,0,3,0.0,2024-04-29,2024-06-07,2024-04-29,2024-06-14
2024-04-30,13,11,9,1,1,8,38,6839.0,2024-04-01,2024-05-03,2024-04-01,2024-05-04
2024-04-30,14,31,17,3,0,14,64,10027.0,2024-04-08,2024-05-30,2024-04-08,2024-06-01
2024-04-30,15,50,14,3,0,11,52,9664.0,2024-04-08,2024-07-04,2024-04-08,2024-07-11
2024-04-30,16,25,10,2,2,8,44,8677.0,2024-04-01,2024-06-07,2024-04-01,2024-06-12
2024-04-30,17,30,17,2,0,15,58,12467.0,2024-03-25,2024-06-07,2024-03-25,2024-06-14
2024-04-30,18,26,16,2,0,14,58,10248.0,2024-04-01,2024-05-29,2024-04-01,2024-06-02
2024-04-30,22,44,29,2,0,27,102,21736.0,2024-03-18,2024-05-26,2024-03-18,2024-05-29
2024-04-30,24,21,2,2,0,0,17,0.0,2024-04-22,2024-06-08,2024-04-22,2024-06-11
2024-04-30,26,48,6,3,1,3,37,6201.0,2024-04-15,2024-06-26,2024-04-15,2024-06-27
2024-04-30,27,42,15,1,0,14,55,11851.0,2024-04-08,2024-06-10,2024-04-08,2024-06-17
2024-04-30,28,30,1,1,0,0,2,0.0,2024-04-29,2024-07-02,2024-04-29,2024-07-03
2024-04-30,29,33,23,2,1,21,93,18676.0,2024-03-18,2024-05-15,2024-03-18,2024-05-17
2024-05-01,2,29,29,2,0,27,90,18587.0,2024-03-11,2024-05-01,2024-03-11,2024-05-06
2024-05-01,3,28,10,2,1,8,39,6980.0,2024-04-08,2024-06-13,2024-04-08,2024-06-21
2024-05-01,4,12,1,1,0,0,3,0.0,2024-04-29,2024-06-06,2024-04-29,2024-06-06
2024-05-01,6,37,24,2,0,22,92,17445.0,2024-03-25,2024-05-27,2024-03-25,2024-05-28
2024-05-01,7,16,16,1,1,15,55,10415.0,2024-03-11,2024-04-25,2024-03-11,2024-05-03
2024-05-01,8,16,13,1,1,12,54,8535.0,2024-03-18,2024-05-09,2024-03-18,2024-05-14
2024-05-01,11,16,2,2,0,0,5,0.0,2024-04-29,2024-06-07,2024-04-29,2024-06-14
2024-05-01,13,11,10,1,0,9,40,7234.0,2024-04-01,2024-05-03,2024-04-01,2024-05-04
2024-05-01,14,31,18,2,0,16,68,11236.0,2024-04-08,2024-05-30,2024-04-08,2024-06-01
2024-05-01,15,50,15,3,0,12,56,10031.0,2024-04-08,2024-07-04,2024-04-08,2024-07-11
2024-05-01,16,25,11,2,1,9,47,9291.0,2024-04-01,2024-06-07,2024-04-01,2024-06-12
2024-05-01,17,30,17,2,0,15,60,12467.0,2024-03-25,2024-06-07,2024-03-25,2024-06-14
2024-05-01,18,26,16,1,0,15,60,11204.0,2024-04-01,2024-05-29,2024-04-01,2024-06-02
2024-05-01,22,44,30,2,0,28,104,22603.0,2024-03-18,2024-05-26,2024-03-18,2024-05-29
2024-05-01,24,21,2,1,0,1,19,1008.0,2024-04-22,2024-06-08,2024-04-22,2024-06-11
2024-05-01,26,48,7,3,0,4,39,7207.0,2024-04-15,2024-06-26,2024-04-15,2024-06-27
2024-05-01,27,42,15,1,0,14,56,11851.0,2024-04-08,2024-06-10,2024-04-08,2024-06-17
2024-05-01,28,30,1,1,0,0,2,0.0,2024-04-29,2024-07-02,2024-04-29,2024-07-03
2024-05-01,29,33,25,2,1,23,96,19485.0,2024-03-18,2024-05-15,2024-03-18,2024-05-17
2024-05-02,2,29,29,1,1,28,92,19358.0,2024-03-11,2024-05-01,2024-03-11,2024-05-06
2024-05-02,3,28,10,2,1,8,41,6980.0,2024-04-08,2024-06-13,2024-04-08,2024-06-21
2024-05-02,4,12,2,2,0,0,5,0.0,2024-04-29,2024-06-06,2024-04-29,2024-06-06
2024-05-02,6,37,24,1,0,23,94,18070.0,2024-03-25,2024-05-27,2024-03-25,2024-05-28
2024-05-02,7,16,16,1,1,15,55,10415.0,2024-03-11,2024-04-25,2024-03-11,2024-05-03
2024-05-02,8,16,13,1,1,12,55,8535.0,2024-03-18,2024-05-09,2024-03-18,2024-05-14
2024-05-02,11,16,2,2,0,0,7,0.0,2024-04-29,2024-06-07,2024-04-29,2024-06-14
2024-05-02,13,11,10,1,1,9,41,7234.0,2024-04-01,2024-05-03,2024-04-01,2024-05-04
2024-05-02,14,31,19,2,0,17,70,11461.0,2024-04-08,2024-05-30,2024-04-08,2024-06-01
2024-05-02,15,50,15,3,0,12,58,10031.0,2024-04-08,2024-07-04,2024-04-08,2024-07-11
2024-05-02,16,25,12,2,1,10,50,9991.0,2024-04-01,2024-06-07,2024-04-01,2024-06-12
2024-05-02,17,30,17,0,0,17,62,14024.0,2024-03-25,2024-06-07,2024-03-25,2024-06-14
2024-05-02,18,26,17,1,0,16,62,11590.0,2024-04-01,2024-05-29,2024-04-01,2024-06-02
2024-05-02,22,44,30,1,0,29,106,23148.0,2024-03-18,2024-05-26,2024-03-18,2024-05-29
2024-05-02,24,21,3,1,0,2,21,3538.0,2024-04-22,2024-06-08,2024-04-22,2024-06-11
2024-05-02,26,48,9,3,0,6,44,8269.0,2024-04-15,2024-06-26,2024-04-15,2024-06-27
2024-05-02,27,42,16,2,0,14,58,11851.0,2024-04-08,2024-06-10,2024-04-08,2024-06-17
2024-05-02,28,30,2,2,0,0,4,0.0,2024-04-29,2024-07-02,2024-04-29,2024-07-03
2024-05-02,29,33,25,2,1,23,97,19485.0,2024-03-18,2024-05-15,2024-03-18,2024-05-17
2024-05-03,2,29,29,1,1,28,93,19358.0,2024-03-11,2024-05-01,2024-03-11,2024-05-06
2024-05-03,3,28,11,2,0,9,43,7513.0,2024-04-08,2024-06-13,2024-04-08,2024-06-21
2024-05-03,4,12,2,2,0,0,7,0.0,2024-04-29,2024-06-06,2024-04-29,2024-06-06
2024-05-03,6,37,26,2,0,24,97,18718.0,2024-03-25,2024-05-27,2024-03-25,2024-05-28
2024-05-03,8,16,13,1,1,12,56,8535.0,2024-03-18,2024-05-09,2024-03-18,2024-05-14
2024-05-03,11,16,2,2,0,0,9,0.0,2024-04-29,2024-06-07,2024-04-29,2024-06-14
2024-05-03,13,11,11,1,0,10,43,7660.0,2024-04-01,2024-05-03,2024-04-01,2024-05-04
2024-05-03,14,31,20,2,0,18,72,12405.0,2024-04-08,2024-05-30,2024-04-08,2024-06-01
2024-05-03,15,50,17,3,0,14,62,11298.0,2024-04-08,2024-07-04,2024-04-08,2024-07-11
2024-05-03,16,25,12,1,1,11,51,10858.0,2024-04-01,2024-06-07,2024-04-01,2024-06-12
2024-05-03,17,30,18,1,0,17,63,14024.0,2024-03-25,2024-06-07,2024-03-25,2024-06-14
2024-05-03,18,26,17,1,0,16,63,11590.0,2024-04-01,2024-05-29,2024-04-01,2024-06-02
2024-05-03,22,44,31,2,0,29,107,23148.0,2024-03-18,2024-05-26,2024-03-18,2024-05-29
2024-05-03,24,21,4,2,0,2,23,3538.0,2024-04-22,2024-06-08,2024-04-22,2024-06-11
2024-05-03,26,48,9,2,1,7,45,8840.0,2024-04-15,2024-06-26,2024-04-15,2024-06-27
2024-05-03,27,42,16,2,1,14,60,11851.0,2024-04-08,2024-06-10,2024-04-08,2024-06-17
2024-05-03,28,30,2,2,0,0,6,0.0,2024-04-29,2024-07-02,2024-04-29,2024-07-03
2024-05-03,29,33,26,2,1,24,100,20055.0,2024-03-18,2024-05-15,2024-03-18,2024-05-17
2024-05-04,2,29,29,1,1,28,94,19358.0,2024-03-11,2024-05-01,2024-03-11,2024-05-06
2024-05-04,3,28,11,1,0,10,44,8265.0,2024-04-08,2024-06-13,2024-04-08,2024-06-21
2024-05-04,4,12,2,2,0,0,9,0.0,2024-04-29,2024-06-06,2024-04-29,2024-06-06
2024-05-04,6,37,26,2,0,24,98,18718.0,2024-03-25,2024-05-27,2024-03-25,2024-05-28
2024-05-04,8,16,13,1,1,12,56,8535.0,2024-03-18,2024-05-09,2024-03-18,2024-05-14
2024-05-04,11,16,2,2,0,0,9,0.0,2024-04-29,2024-06-07,2024-04-29,2024-06-14
2024-05-04,14,31,21,3,0,18,74,12405.0,2024-04-08,2024-05-30,2024-04-08,2024-06-01
2024-05-04,15,50,17,3,0,14,62,11298.0,2024-04-08,2024-07-04,2024-04-08,2024-07-11
2024-05-04,16,25,12,1,1,11,51,10858.0,2024-04-01,2024-06-07,2024-04-01,2024-06-12
2024-05-04,17,30,18,1,0,17,63,14024.0,2024-03-25,2024-06-07,2024-03-25,2024-06-14
2024-05-04,18,26,17,1,0,16,63,11590.0,2024-04-01,2024-05-29,2024-04-01,2024-06-02
2024-05-04,22,44,31,2,1,29,108,23148.0,2024-03-18,2024-05-26,2024-03-18,2024-05-29
2024-05-04,24,21,4,2,0,2,24,3538.0,2024-04-22,2024-06-08,2024-04-22,2024-06-11
2024-05-04,26,48,11,3,1,8,49,9382.0,2024-04-15,2024-06-26,2024-04-15,2024-06-27
2024-05-04,27,42,17,2,0,15,62,12845.0,2024-04-08,2024-06-10,2024-04-08,2024-06-17
2024-05-04,28,30,2,2,0,0,7,0.0,2024-04-29,2024-07-02,2024-04-29,2024-07-03
2024-05-04,29,33,27,2,0,25,102,20814.0,2024-03-18,2024-05-15,2024-03-18,2024-05-17
2024-05-05,2,29,29,1,1,28,94,19358.0,2024-03-11,2024-05-01,2024-03-11,2024-05-06
2024-05-05,3,28,11,1,0,10,44,8265.0,2024-04-08,2024-06-13,2024-04-08,2024-06-21
2024-05-05,4,12,2,2,0,0,9,0.0,2024-04-29,2024-06-06,2024-04-29,2024-06-06
2024-05-05,6,37,26,2,0,24,99,18718.0,2024-03-25,2024-05-27,2024-03-25,2024-05-28
2024-05-05,8,16,13,1,1,12,56,8535.0,2024-03-18,2024-05-09,2024-03-18,2024-05-14
2024-05-05,11,16,2,2,0,0,9,0.0,2024-04-29,2024-06-07,2024-04-29,2024-06-14
2024-05-05,14,31,21,3,0,18,76,12405.0,2024-04-08,2024-05-30,2024-04-08,2024-06-01
2024-05-05,15,50,17,3,0,14,62,11298.0,2024-04-08,2024-07-04,2024-04-08,2024-07-11
2024-05-05,16,25,12,1,1,11,51,10858.0,2024-04-01,2024-06-07,2024-04-01,2024-06-12
2024-05-05,17,30,18,1,0,17,63,14024.0,2024-03-25,2024-06-07,2024-03-25,2024-06-14
2024-05-05,18,26,17,1,0,16,63,11590.0,2024-04-01,2024-05-29,2024-04-01,2024-06-02
2024-05-05,22,44,32,2,0,30,111,23787.0,2024-03-18,2024-05-26,2024-03-18,2024-05-29
2024-05-05,24,21,4,0,0,4,26,4663.0,2024-04-22,2024-06-08,2024-04-22,2024-06-11
2024-05-05,26,48,11,3,1,8,49,9382.0,2024-04-15,2024-06-26,2024-04-15,2024-06-27
2024-05-05,27,42,17,2,0,15,63,12845.0,2024-04-08,2024-06-10,2024-04-08,2024-06-17
2024-05-05,28,30,3,2,0,1,10,1882.0,2024-04-29,2024-07-02,2024-04-29,2024-07-03
2024-05-05,29,33,27,2,0,25,103,20814.0,2024-03-18,2024-05-15,2024-03-18,2024-05-17
2024-05-06,3,28,12,2,0,10,45,8265.0,2024-04-08,2024-06-13,2024-04-08,2024-06-21
2024-05-06,4,12,2,2,0,0,11,0.0,2024-04-29,2024-06-06,2024-04-29,2024-06-06
2024-05-06,6,37,27,2,1,25,101,19329.0,2024-03-25,2024-05-27,2024-03-25,2024-05-28
2024-05-06,8,16,14,1,1,13,58,9186.0,2024-03-18,2024-05-09,2024-03-18,2024-05-14
2024-05-06,11,16,2,2,0,0,11,0.0,2024-04-29,2024-06-07,2024-04-29,2024-06-14
2024-05-06,14,31,21,3,1,18,78,12405.0,2024-04-08,2024-05-30,2024-04-08,2024-06-01
2024-05-06,15,50,17,3,1,14,65,11298.0,2024-04-08,2024-07-04,2024-04-08,2024-07-11
2024-05-06,16,25,14,2,0,12,54,11282.0,2024-04-01,2024-06-07,2024-04-01,2024-06-12
2024-05-06,17,30,19,1,0,18,65,14913.0,2024-03-25,2024-06-07,2024-03-25,2024-06-14
2024-05-06,18,26,17,1,1,16,63,11590.0,2024-04-01,2024-05-29,2024-04-01,2024-06-02
2024-05-06,22,44,32,2,0,30,112,23787.0,2024-03-18,2024-05-26,2024-03-18,2024-05-29
2024-05-06,24,21,6,2,0,4,28,4663.0,2024-04-22,2024-06-08,2024-04-22,2024-06-11
2024-05-06,26,48,13,2,0,11,54,11158.0,2024-04-15,2024-06-26,2024-04-15,2024-06-27
2024-05-06,27,42,17,2,1,15,64,12845.0,2024-04-08,2024-06-10,2024-04-08,2024-06-17
2024-05-06,28,30,3,2,0,1,12,1882.0,2024-04-29,2024-07-02,2024-04-29,2024-07-03
2024-05-06,29,33,27,2,2,25,105,20814.0,2024-03-18,2024-05-15,2024-03-18,2024-05-17
2024-05-06,30,41,1,1,0,0,1,0.0,2024-05-06,2024-07-02,2024-05-06,2024-07-03
2024-05-07,3,28,12,2,2,10,46,8265.0,2024-04-08,2024-06-13,2024-04-08,2024-06-21
2024-05-07,4,12,2,2,0,0,13,0.0,2024-04-29,2024-06-06,2024-04-29,2024-06-06
2024-05-07,6,37,27,2,1,25,102,19329.0,2024-03-25,2024-05-27,2024-03-25,2024-05-28
2024-05-07,8,16,15,1,1,14,60,9767.0,2024-03-18,2024-05-09,2024-03-18,2024-05-14
2024-05-07,11,16,2,2,0,0,13,0.0,2024-04-29,2024-06-07,2024-04-29,2024-06-14
2024-05-07,14,31,21,1,1,20,80,14206.0,2024-04-08,2024-05-30,2024-04-08,2024-06-01
2024-05-07,15,50,19,3,1,16,69,12528.0,2024-04-08,2024-07-04,2024-04-08,2024-07-11
2024-05-07,16,25,14,2,0,12,56,11282.0,2024-04-01,2024-06-07,2024-04-01,2024-06-12
2024-05-07,17,30,19,1,0,18,65,14913.0,2024-03-25,2024-06-07,2024-03-25,2024-06-14
2024-05-07,18,26,17,1,1,16,64,11590.0,2024-04-01,2024-05-29,2024-04-01,2024-06-02
2024-05-07,22,44,33,2,0,31,115,24524.0,2024-03-18,2024-05-26,2024-03-18,2024-05-29
2024-05-07,24,21,6,1,0,5,30,5544.0,2024-04-22,2024-06-08,2024-04-22,2024-06-11
2024-05-07,26,48,13,2,0,11,56,11158.0,2024-04-15,2024-06-26,2024-04-15,2024-06-27
2024-05-07,27,42,18,2,0,16,66,13436.0,2024-04-08,2024-06-10,2024-04-08,2024-06-17
2024-05-07,28,30,3,2,0,1,14,1882.0,2024-04-29,2024-07-02,2024-04-29,2024-07-03
2024-05-07,29,33,28,2,1,26,107,21643.0,2024-03-18,2024-05-15,2024-03-18,2024-05-17
2024-05-07,30,41,2,2,0,0,3,0.0,2024-05-06,2024-07-02,2024-05-06,2024-07-03
2024-05-08,3,28,12,2,2,10,47,8265.0,2024-04-08,2024-06-13,2024-04-08,2024-06-21
2024-05-08,4,12,2,1,0,1,15,2453.0,2024-04-29,2024-06-06,2024-04-29,2024-06-06
2024-05-08,6,37,29,2,1,27,106,20961.0,2024-03-25,2024-05-27,2024-03-25,2024-05-28
2024-05-08,8,16,15,1,1,14,61,9767.0,2024-03-18,2024-05-09,2024-03-18,2024-05-14
2024-05-08,11,16,2,2,0,0,15,0.0,2024-04-29,2024-06-07,2024-04-29,2024-06-14
2024-05-08,14,31,22,2,1,20,82,14206.0,2024-04-08,2024-05-30,2024-04-08,2024-06-01
2024-05-08,15,50,19,2,1,17,72,13326.0,2024-04-08,2024-07-04,2024-04-08,2024-07-11
2024-05-08,16,25,15,2,0,13,59,11552.0,2024-04-01,2024-06-07,2024-04-01,2024-06-12
2024-05-08,17,30,20,2,1,18,66,14913.0,2024-03-25,2024-06-07,2024-03-25,2024-06-14
2024-05-08,18,26,18,1,1,17,66,12195.0,2024-04-01,2024-05-29,2024-04-01,2024-06-02
2024-05-08,22,44,33,2,1,31,117,24524.0,2024-03-18,2024-05-26,2024-03-18,2024-05-29
2024-05-08,24,21,8,2,0,6,33,6489.0,2024-04-22,2024-06-08,2024-04-22,2024-06-11
2024-05-08,26,48,14,1,0,13,59,12022.0,2024-04-15,2024-06-26,2024-04-15,2024-06-27
2024-05-08,27,42,19,2,0,17,69,13970.0,2024-04-08,2024-06-10,2024-04-08,2024-06-17
2024-05-08,28,30,3,1,0,2,16,2466.0,2024-04-29,2024-07-02,2024-04-29,2024-07-03
2024-05-08,29,33,29,2,1,27,109,22596.0,2024-03-18,2024-05-15,2024-03-18,2024-05-17
2024-05-08,30,41,3,3,0,0,5,0.0,2024-05-06,2024-07-02,2024-05-06,2024-07-03
2024-05-09,3,28,12,2,2,10,48,8265.0,2024-04-08,2024-06-13,2024-04-08,2024-06-21
2024-05-09,4,12,3,2,0,1,17,2453.0,2024-04-29,2024-06-06,2024-04-29,2024-06-06
2024-05-09,6,37,30,2,0,28,109,21218.0,2024-03-25,2024-05-27,2024-03-25,2024-05-28
2024-05-09,8,16,15,1,1,14,62,9767.0,2024-03-18,2024-05-09,2024-03-18,2024-05-14
2024-05-09,11,16,2,1,0,1,17,1467.0,2024-04-29,2024-06-07,2024-04-29,2024-06-14
2024-05-09,14,31,22,1,1,21,83,15024.0,2024-04-08,2024-05-30,2024-04-08,2024-06-01
2024-05-09,15,50,21,3,1,18,75,13694.0,2024-04-08,2024-07-04,2024-04-08,2024-07-11
2024-05-09,16,25,15,0,0,15,61,12255.0,2024-04-01,2024-06-07,2024-04-01,2024-06-12
2024-05-09,17,30,20,1,1,19,68,15825.0,2024-03-25,2024-06-07,2024-03-25,2024-06-14
2024-05-09,18,26,18,1,1,17,67,12195.0,2024-04-01,2024-05-29,2024-04-01,2024-06-02
2024-05-09,22,44,34,1,0,33,120,25249.0,2024-03-18,2024-05-26,2024-03-18,2024-05-29
2024-05-09,24,21,8,1,0,7,35,6783.0,2024-04-22,2024-06-08,2024-04-22,2024-06-11
2024-05-09,26,48,16,3,0,13,62,12022.0,2024-04-15,2024-06-26,2024-04-15,2024-06-27
2024-05-09,27,42,19,2,2,17,70,13970.0,2024-04-08,2024-06-10,2024-04-08,2024-06-17
2024-05-09,28,30,4,2,0,2,18,2466.0,2024-04-29,2024-07-02,2024-04-29,2024-07-03
2024-05-09,29,33,31,2,0,29,112,23616.0,2024-03-18,2024-05-15,2024-03-18,2024-05-17
2024-05-09,30,41,3,3,0,0,8,0.0,2024-05-06,2024-07-02,2024-05-06,2024-07-03
2024-05-10,3,28,14,2,0,12,51,9453.0,2024-04-08,2024-06-13,2024-04-08,2024-06-21
2024-05-10,4,12,3,2,0,1,19,2453.0,2024-04-29,2024-06-06,2024-04-29,2024-06-06
2024-05-10,6,37,30,1,0,29,110,22191.0,2024-03-25,2024-05-27,2024-03-25,2024-05-28
2024-05-10,8,16,16,1,1,15,63,10443.0,2024-03-18,2024-05-09,2024-03-18,2024-05-14
2024-05-10,11,16,2,1,0,1,18,1467.0,2024-04-29,2024-06-07,2024-04-29,2024-06-14
2024-05-10,14,31,23,1,1,22,85,15571.0,2024-04-08,2024-05-30,2024-04-08,2024-06-01
2024-05-10,15,50,21,2,1,19,78,14230.0,2024-04-08,2024-07-04,2024-04-08,2024-07-11
2024-05-10,16,25,16,1,0,15,62,12255.0,2024-04-01,2024-06-07,2024-04-01,2024-06-12
2024-05-10,17,30,21,2,1,19,68,15825.0,2024-03-25,2024-06-07,2024-03-25,2024-06-14
2024-05-10,18,26,19,1,0,18,69,13046.0,2024-04-01,2024-05-29,2024-04-01,2024-06-02
2024-05-10,22,44,35,2,0,33,121,25249.0,2024-03-18,2024-05-26,2024-03-18,2024-05-29
2024-05-10,24,21,8,1,0,7,36,6783.0,2024-04-22,2024-06-08,2024-04-22,2024-06-11
2024-05-10,26,48,17,2,0,15,66,13534.0,2024-04-15,2024-06-26,2024-04-15,2024-06-27
2024-05-10,27,42,20,2,1,18,73,14344.0,2024-04-08,2024-06-10,2024-04-08,2024-06-17
