Date,ID,Name,StartDate,EndDate,Cost,Priority,Progress,ProjectID,Status,Duration,Trade,IsBadWeather,WeatherAssessment,ActualStartDate,ActualEndDate
2020-12-13,2671,particular,2020-09-23,2020-09-30,806.0,Critical,3,7,Delayed,8,1,0,12.5,2020-12-07 00:00:00,2020-12-22
2020-12-14,83,oil,2020-08-10,2020-08-18,791.0,Critical,5,1,Delayed,7,2,0,28.57142857142857,2020-11-26 00:00:00,2020-12-16
2020-12-14,233,machine,2020-08-28,2020-09-08,602.0,Critical,5,1,Delayed,8,3,0,0.0,2020-12-04 00:00:00,2020-12-21
2020-12-14,386,dream,2020-08-13,2020-08-20,772.0,Critical,4,1,Delayed,6,3,0,16.666666666666664,2020-12-08 00:00:00,2020-12-16
2020-12-14,559,miss,2020-10-18,2020-10-24,670.0,Critical,5,2,Delayed,7,3,0,14.285714285714285,2020-12-09 00:00:00,2020-12-16
2020-12-14,730,total,2020-09-13,2020-09-14,667.0,Critical,1,2,Delayed,2,2,0,0.0,2020-12-10 00:00:00,2020-12-15
2020-12-14,895,region,2020-08-16,2020-08-21,722.0,Critical,6,2,Completed,6,2,0,0.0,2020-12-07 00:00:00,2020-12-14
2020-12-14,896,final,2020-08-23,2020-08-30,391.0,Critical,0,2,Delayed,8,2,0,0.0,2020-12-14 00:00:00,2020-12-23
2020-12-14,975,trade,2020-10-08,2020-10-15,324.0,Critical,4,3,Delayed,6,2,0,0.0,2020-12-09 00:00:00,2020-12-17
2020-12-14,1146,term,2020-10-30,2020-11-04,716.0,Critical,0,3,Delayed,4,1,0,0.0,2020-12-11 00:00:00,2020-12-25
2020-12-14,1294,country,2020-09-08,2020-09-15,702.0,Critical,5,3,Delayed,6,2,0,0.0,2020-11-26 00:00:00,2020-12-15
2020-12-14,1534,around,2020-07-28,2020-08-05,635.0,Critical,2,4,Delayed,8,2,0,0.0,2020-12-05 00:00:00,2020-12-23
2020-12-14,1673,discussion,2020-07-14,2020-07-21,771.0,Critical,4,4,Delayed,7,1,0,0.0,2020-12-07 00:00:00,2020-12-23
2020-12-14,1817,again,2020-09-17,2020-09-18,459.0,Critical,2,4,Completed,2,3,0,0.0,2020-12-10 00:00:00,2020-12-14
2020-12-14,1818,woman,2020-09-20,2020-09-23,588.0,Critical,1,4,Delayed,4,3,0,0.0,2020-12-14 00:00:00,2020-12-17
2020-12-14,1884,physical,2020-11-12,2020-11-16,766.0,Critical,1,5,Delayed,4,2,0,0.0,2020-12-12 00:00:00,2020-12-19
2020-12-14,2022,forward,2020-10-10,2020-10-13,656.0,Critical,1,5,Delayed,3,2,0,0.0,2020-12-11 00:00:00,2020-12-18
2020-12-14,2173,group,2020-09-26,2020-10-05,377.0,Critical,3,5,Delayed,8,1,0,0.0,2020-12-07 00:00:00,2020-12-22
2020-12-14,2314,animal,2020-09-10,2020-09-18,801.0,Critical,6,6,Delayed,7,3,0,0.0,2020-12-07 00:00:00,2020-12-15
2020-12-14,2429,notice,2020-10-23,2020-11-02,582.0,Critical,3,6,Delayed,7,3,0,14.285714285714285,2020-12-10 00:00:00,2020-12-18
2020-12-14,2559,understand,2020-10-28,2020-10-29,311.0,Critical,2,7,Completed,2,1,0,50.0,2020-12-12 00:00:00,2020-12-14
2020-12-14,2560,office,2020-10-30,2020-11-06,570.0,Critical,1,7,Delayed,8,2,0,12.5,2020-12-14 00:00:00,2020-12-30
2020-12-14,2671,particular,2020-09-23,2020-09-30,806.0,Critical,4,7,Delayed,8,1,0,12.5,2020-12-07 00:00:00,2020-12-22
2020-12-14,2806,address,2020-08-13,2020-08-19,322.0,Critical,4,8,Delayed,5,1,0,20.0,2020-12-07 00:00:00,2020-12-15
2020-12-14,2936,measure,2020-07-31,2020-08-04,888.0,Critical,3,8,Completed,3,2,0,0.0,2020-12-09 00:00:00,2020-12-14
2020-12-14,2937,member,2020-08-04,2020-08-07,984.0,Critical,0,8,Delayed,4,2,0,50.0,2020-12-14 00:00:00,2020-12-21
2020-12-14,3070,painting,2020-06-20,2020-06-29,343.0,Critical,1,8,Delayed,7,1,0,0.0,2020-12-10 00:00:00,2020-12-24
2020-12-14,3157,new,2020-09-21,2020-09-23,755.0,Critical,3,9,Completed,3,2,0,0.0,2020-12-01 00:00:00,2020-12-14
2020-12-14,3158,group,2020-09-23,2020-09-30,586.0,Critical,0,9,Delayed,6,2,0,16.666666666666664,2020-12-14 00:00:00,2020-12-23
2020-12-14,3285,American,2020-10-27,2020-10-29,848.0,Critical,2,9,Delayed,3,3,0,33.33333333333333,2020-12-11 00:00:00,2020-12-15
2020-12-14,3481,key,2020-09-23,2020-09-30,274.0,Critical,1,10,Delayed,6,2,0,16.666666666666664,2020-12-11 00:00:00,2020-12-25
2020-12-14,3632,fast,2020-07-24,2020-08-03,880.0,Critical,2,10,Delayed,7,3,0,14.285714285714285,2020-12-11 00:00:00,2020-12-22
2020-12-14,3797,property,2020-06-25,2020-06-29,575.0,Critical,3,10,Completed,3,1,0,0.0,2020-12-09 00:00:00,2020-12-14
2020-12-14,3798,television,2020-06-30,2020-07-09,933.0,Critical,1,10,Delayed,8,1,0,25.0,2020-12-14 00:00:00,2020-12-23
2020-12-15,83,oil,2020-08-10,2020-08-18,791.0,Critical,6,1,Delayed,7,2,0,28.57142857142857,2020-11-26 00:00:00,2020-12-16
2020-12-15,233,machine,2020-08-28,2020-09-08,602.0,Critical,6,1,Delayed,8,3,0,0.0,2020-12-04 00:00:00,2020-12-21
2020-12-15,386,dream,2020-08-13,2020-08-20,772.0,Critical,5,1,Delayed,6,3,0,16.666666666666664,2020-12-08 00:00:00,2020-12-16
2020-12-15,559,miss,2020-10-18,2020-10-24,670.0,Critical,6,2,Delayed,7,3,0,14.285714285714285,2020-12-09 00:00:00,2020-12-16
2020-12-15,730,total,2020-09-13,2020-09-14,667.0,Critical,2,2,Completed,2,2,0,0.0,2020-12-10 00:00:00,2020-12-15
2020-12-15,731,occur,2020-09-15,2020-09-17,398.0,Critical,0,2,Delayed,3,2,0,0.0,2020-12-15 00:00:00,2020-12-21
2020-12-15,896,final,2020-08-23,2020-08-30,391.0,Critical,1,2,Delayed,8,2,0,0.0,2020-12-14 00:00:00,2020-12-23
2020-12-15,975,trade,2020-10-08,2020-10-15,324.0,Critical,5,3,Delayed,6,2,0,0.0,2020-12-09 00:00:00,2020-12-17
2020-12-15,1146,term,2020-10-30,2020-11-04,716.0,Critical,0,3,Delayed,4,1,0,0.0,2020-12-11 00:00:00,2020-12-25
2020-12-15,1294,country,2020-09-08,2020-09-15,702.0,Critical,6,3,Completed,6,2,0,0.0,2020-11-26 00:00:00,2020-12-15
2020-12-15,1295,positive,2020-09-17,2020-09-23,467.0,Critical,1,3,Delayed,5,3,0,0.0,2020-12-15 00:00:00,2020-12-21
2020-12-15,1534,around,2020-07-28,2020-08-05,635.0,Critical,3,4,Delayed,8,2,0,0.0,2020-12-05 00:00:00,2020-12-23
2020-12-15,1673,discussion,2020-07-14,2020-07-21,771.0,Critical,5,4,Delayed,7,1,0,0.0,2020-12-07 00:00:00,2020-12-23
2020-12-15,1818,woman,2020-09-20,2020-09-23,588.0,Critical,2,4,Delayed,4,3,0,0.0,2020-12-14 00:00:00,2020-12-17
2020-12-15,1884,physical,2020-11-12,2020-11-16,766.0,Critical,1,5,Delayed,4,2,0,0.0,2020-12-12 00:00:00,2020-12-19
2020-12-15,2022,forward,2020-10-10,2020-10-13,656.0,Critical,1,5,Delayed,3,2,0,0.0,2020-12-11 00:00:00,2020-12-18
2020-12-15,2173,group,2020-09-26,2020-10-05,377.0,Critical,4,5,Delayed,8,1,0,0.0,2020-12-07 00:00:00,2020-12-22
2020-12-15,2314,animal,2020-09-10,2020-09-18,801.0,Critical,7,6,Completed,7,3,0,0.0,2020-12-07 00:00:00,2020-12-15
2020-12-15,2315,fight,2020-09-19,2020-09-24,746.0,Critical,1,6,Delayed,5,3,0,0.0,2020-12-15 00:00:00,2020-12-21
2020-12-15,2429,notice,2020-10-23,2020-11-02,582.0,Critical,4,6,Delayed,7,3,0,14.285714285714285,2020-12-10 00:00:00,2020-12-18
2020-12-15,2560,office,2020-10-30,2020-11-06,570.0,Critical,2,7,Delayed,8,2,0,12.5,2020-12-14 00:00:00,2020-12-30
2020-12-15,2671,particular,2020-09-23,2020-09-30,806.0,Critical,4,7,Delayed,8,1,0,12.5,2020-12-07 00:00:00,2020-12-22
2020-12-15,2806,address,2020-08-13,2020-08-19,322.0,Critical,5,8,Completed,5,1,0,20.0,2020-12-07 00:00:00,2020-12-15
2020-12-15,2807,hard,2020-08-20,2020-08-27,931.0,Critical,1,8,Delayed,6,1,0,0.0,2020-12-15 00:00:00,2020-12-23
2020-12-15,2937,member,2020-08-04,2020-08-07,984.0,Critical,1,8,Delayed,4,2,0,50.0,2020-12-14 00:00:00,2020-12-21
2020-12-15,3070,painting,2020-06-20,2020-06-29,343.0,Critical,2,8,Delayed,7,1,0,0.0,2020-12-10 00:00:00,2020-12-24
2020-12-15,3158,group,2020-09-23,2020-09-30,586.0,Critical,1,9,Delayed,6,2,0,16.666666666666664,2020-12-14 00:00:00,2020-12-23
2020-12-15,3285,American,2020-10-27,2020-10-29,848.0,Critical,3,9,Completed,3,3,0,33.33333333333333,2020-12-11 00:00:00,2020-12-15
2020-12-15,3286,design,2020-10-30,2020-11-03,571.0,Critical,1,9,Delayed,3,3,0,0.0,2020-12-15 00:00:00,2020-12-18
2020-12-15,3481,key,2020-09-23,2020-09-30,274.0,Critical,2,10,Delayed,6,2,0,16.666666666666664,2020-12-11 00:00:00,2020-12-25
2020-12-15,3632,fast,2020-07-24,2020-08-03,880.0,Critical,2,10,Delayed,7,3,0,14.285714285714285,2020-12-11 00:00:00,2020-12-22
2020-12-15,3798,television,2020-06-30,2020-07-09,933.0,Critical,2,10,Delayed,8,1,0,25.0,2020-12-14 00:00:00,2020-12-23
2020-12-16,83,oil,2020-08-10,2020-08-18,791.0,Critical,7,1,Completed,7,2,0,28.57142857142857,2020-11-26 00:00:00,2020-12-16
2020-12-16,84,door,2020-08-18,2020-08-25,407.0,Critical,1,1,Delayed,6,2,0,0.0,2020-12-16 00:00:00,2020-12-29
2020-12-16,233,machine,2020-08-28,2020-09-08,602.0,Critical,6,1,Delayed,8,3,0,0.0,2020-12-04 00:00:00,2020-12-21
2020-12-16,386,dream,2020-08-13,2020-08-20,772.0,Critical,6,1,Completed,6,3,0,16.666666666666664,2020-12-08 00:00:00,2020-12-16
2020-12-16,387,read,2020-08-22,2020-08-31,513.0,Critical,0,1,Delayed,7,1,0,0.0,2020-12-16 00:00:00,2020-12-25
2020-12-16,559,miss,2020-10-18,2020-10-24,670.0,Critical,7,2,Completed,7,3,0,14.285714285714285,2020-12-09 00:00:00,2020-12-16
2020-12-16,560,able,2020-10-26,2020-11-02,644.0,Critical,0,2,Delayed,8,3,0,25.0,2020-12-16 00:00:00,2020-12-24
2020-12-16,731,occur,2020-09-15,2020-09-17,398.0,Critical,0,2,Delayed,3,2,0,0.0,2020-12-15 00:00:00,2020-12-21
2020-12-16,896,final,2020-08-23,2020-08-30,391.0,Critical,2,2,Delayed,8,2,0,0.0,2020-12-14 00:00:00,2020-12-23
2020-12-16,975,trade,2020-10-08,2020-10-15,324.0,Critical,5,3,Delayed,6,2,0,0.0,2020-12-09 00:00:00,2020-12-17
2020-12-16,1146,term,2020-10-30,2020-11-04,716.0,Critical,0,3,Delayed,4,1,0,0.0,2020-12-11 00:00:00,2020-12-25
2020-12-16,1295,positive,2020-09-17,2020-09-23,467.0,Critical,2,3,Delayed,5,3,0,0.0,2020-12-15 00:00:00,2020-12-21
2020-12-16,1534,around,2020-07-28,2020-08-05,635.0,Critical,3,4,Delayed,8,2,0,0.0,2020-12-05 00:00:00,2020-12-23
2020-12-16,1673,discussion,2020-07-14,2020-07-21,771.0,Critical,5,4,Delayed,7,1,0,0.0,2020-12-07 00:00:00,2020-12-23
2020-12-16,1818,woman,2020-09-20,2020-09-23,588.0,Critical,3,4,Delayed,4,3,0,0.0,2020-12-14 00:00:00,2020-12-17
2020-12-16,1884,physical,2020-11-12,2020-11-16,766.0,Critical,2,5,Delayed,4,2,0,0.0,2020-12-12 00:00:00,2020-12-19
2020-12-16,2022,forward,2020-10-10,2020-10-13,656.0,Critical,1,5,Delayed,3,2,0,0.0,2020-12-11 00:00:00,2020-12-18
2020-12-16,2173,group,2020-09-26,2020-10-05,377.0,Critical,4,5,Delayed,8,1,0,0.0,2020-12-07 00:00:00,2020-12-22
2020-12-16,2315,fight,2020-09-19,2020-09-24,746.0,Critical,2,6,Delayed,5,3,0,0.0,2020-12-15 00:00:00,2020-12-21
2020-12-16,2429,notice,2020-10-23,2020-11-02,582.0,Critical,5,6,Delayed,7,3,0,14.285714285714285,2020-12-10 00:00:00,2020-12-18
2020-12-16,2560,office,2020-10-30,2020-11-06,570.0,Critical,3,7,Delayed,8,2,0,12.5,2020-12-14 00:00:00,2020-12-30
2020-12-16,2671,particular,2020-09-23,2020-09-30,806.0,Critical,4,7,Delayed,8,1,0,12.5,2020-12-07 00:00:00,2020-12-22
2020-12-16,2807,hard,2020-08-20,2020-08-27,931.0,Critical,2,8,Delayed,6,1,0,0.0,2020-12-15 00:00:00,2020-12-23
2020-12-16,2937,member,2020-08-04,2020-08-07,984.0,Critical,2,8,Delayed,4,2,0,50.0,2020-12-14 00:00:00,2020-12-21
2020-12-16,3070,painting,2020-06-20,2020-06-29,343.0,Critical,3,8,Delayed,7,1,0,0.0,2020-12-10 00:00:00,2020-12-24
2020-12-16,3158,group,2020-09-23,2020-09-30,586.0,Critical,2,9,Delayed,6,2,0,16.666666666666664,2020-12-14 00:00:00,2020-12-23
2020-12-16,3286,design,2020-10-30,2020-11-03,571.0,Critical,1,9,Delayed,3,3,0,0.0,2020-12-15 00:00:00,2020-12-18
2020-12-16,3481,key,2020-09-23,2020-09-30,274.0,Critical,2,10,Delayed,6,2,0,16.666666666666664,2020-12-11 00:00:00,2020-12-25
2020-12-16,3632,fast,2020-07-24,2020-08-03,880.0,Critical,3,10,Delayed,7,3,0,14.285714285714285,2020-12-11 00:00:00,2020-12-22
2020-12-16,3798,television,2020-06-30,2020-07-09,933.0,Critical,3,10,Delayed,8,1,0,25.0,2020-12-14 00:00:00,2020-12-23
2020-12-17,84,door,2020-08-18,2020-08-25,407.0,Critical,1,1,Delayed,6,2,0,0.0,2020-12-16 00:00:00,2020-12-29
2020-12-17,233,machine,2020-08-28,2020-09-08,602.0,Critical,7,1,Delayed,8,3,0,0.0,2020-12-04 00:00:00,2020-12-21
2020-12-17,387,read,2020-08-22,2020-08-31,513.0,Critical,1,1,Delayed,7,1,0,0.0,2020-12-16 00:00:00,2020-12-25
2020-12-17,560,able,2020-10-26,2020-11-02,644.0,Critical,1,2,Delayed,8,3,0,25.0,2020-12-16 00:00:00,2020-12-24
2020-12-17,731,occur,2020-09-15,2020-09-17,398.0,Critical,1,2,Delayed,3,2,0,0.0,2020-12-15 00:00:00,2020-12-21
2020-12-17,896,final,2020-08-23,2020-08-30,391.0,Critical,3,2,Delayed,8,2,0,0.0,2020-12-14 00:00:00,2020-12-23
2020-12-17,975,trade,2020-10-08,2020-10-15,324.0,Critical,6,3,Completed,6,2,0,0.0,2020-12-09 00:00:00,2020-12-17
2020-12-17,976,Mrs,2020-10-15,2020-10-26,511.0,Critical,1,3,Delayed,8,1,0,12.5,2020-12-17 00:00:00,2020-12-31
2020-12-17,1146,term,2020-10-30,2020-11-04,716.0,Critical,1,3,Delayed,4,1,0,0.0,2020-12-11 00:00:00,2020-12-25
2020-12-17,1295,positive,2020-09-17,2020-09-23,467.0,Critical,3,3,Delayed,5,3,0,0.0,2020-12-15 00:00:00,2020-12-21
2020-12-17,1534,around,2020-07-28,2020-08-05,635.0,Critical,3,4,Delayed,8,2,0,0.0,2020-12-05 00:00:00,2020-12-23
2020-12-17,1673,discussion,2020-07-14,2020-07-21,771.0,Critical,5,4,Delayed,7,1,0,0.0,2020-12-07 00:00:00,2020-12-23
2020-12-17,1818,woman,2020-09-20,2020-09-23,588.0,Critical,4,4,Completed,4,3,0,0.0,2020-12-14 00:00:00,2020-12-17
2020-12-17,1819,foreign,2020-09-23,2020-09-28,407.0,Critical,0,4,Delayed,5,1,0,20.0,2020-12-17 00:00:00,2020-12-29
2020-12-17,1884,physical,2020-11-12,2020-11-16,766.0,Critical,3,5,Delayed,4,2,0,0.0,2020-12-12 00:00:00,2020-12-19
2020-12-17,2022,forward,2020-10-10,2020-10-13,656.0,Critical,2,5,Delayed,3,2,0,0.0,2020-12-11 00:00:00,2020-12-18
2020-12-17,2173,group,2020-09-26,2020-10-05,377.0,Critical,5,5,Delayed,8,1,0,0.0,2020-12-07 00:00:00,2020-12-22
2020-12-17,2315,fight,2020-09-19,2020-09-24,746.0,Critical,3,6,Delayed,5,3,0,0.0,2020-12-15 00:00:00,2020-12-21
2020-12-17,2429,notice,2020-10-23,2020-11-02,582.0,Critical,6,6,Delayed,7,3,0,14.285714285714285,2020-12-10 00:00:00,2020-12-18
2020-12-17,2560,office,2020-10-30,2020-11-06,570.0,Critical,3,7,Delayed,8,2,0,12.5,2020-12-14 00:00:00,2020-12-30
2020-12-17,2671,particular,2020-09-23,2020-09-30,806.0,Critical,4,7,Delayed,8,1,0,12.5,2020-12-07 00:00:00,2020-12-22
2020-12-17,2807,hard,2020-08-20,2020-08-27,931.0,Critical,3,8,Delayed,6,1,0,0.0,2020-12-15 00:00:00,2020-12-23
2020-12-17,2937,member,2020-08-04,2020-08-07,984.0,Critical,3,8,Delayed,4,2,0,50.0,2020-12-14 00:00:00,2020-12-21
2020-12-17,3070,painting,2020-06-20,2020-06-29,343.0,Critical,3,8,Delayed,7,1,0,0.0,2020-12-10 00:00:00,2020-12-24
2020-12-17,3158,group,2020-09-23,2020-09-30,586.0,Critical,3,9,Delayed,6,2,0,16.666666666666664,2020-12-14 00:00:00,2020-12-23
2020-12-17,3286,design,2020-10-30,2020-11-03,571.0,Critical,2,9,Delayed,3,3,0,0.0,2020-12-15 00:00:00,2020-12-18
2020-12-17,3481,key,2020-09-23,2020-09-30,274.0,Critical,2,10,Delayed,6,2,0,16.666666666666664,2020-12-11 00:00:00,2020-12-25
2020-12-17,3632,fast,2020-07-24,2020-08-03,880.0,Critical,4,10,Delayed,7,3,0,14.285714285714285,2020-12-11 00:00:00,2020-12-22
2020-12-17,3798,television,2020-06-30,2020-07-09,933.0,Critical,4,10,Delayed,8,1,0,25.0,2020-12-14 00:00:00,2020-12-23
2020-12-18,84,door,2020-08-18,2020-08-25,407.0,Critical,2,1,Delayed,6,2,0,0.0,2020-12-16 00:00:00,2020-12-29
2020-12-18,233,machine,2020-08-28,2020-09-08,602.0,Critical,7,1,Delayed,8,3,0,0.0,2020-12-04 00:00:00,2020-12-21
2020-12-18,387,read,2020-08-22,2020-08-31,513.0,Critical,2,1,Delayed,7,1,0,0.0,2020-12-16 00:00:00,2020-12-25
2020-12-18,560,able,2020-10-26,2020-11-02,644.0,Critical,2,2,Delayed,8,3,0,25.0,2020-12-16 00:00:00,2020-12-24
2020-12-18,731,occur,2020-09-15,2020-09-17,398.0,Critical,2,2,Delayed,3,2,0,0.0,2020-12-15 00:00:00,2020-12-21
2020-12-18,896,final,2020-08-23,2020-08-30,391.0,Critical,4,2,Delayed,8,2,0,0.0,2020-12-14 00:00:00,2020-12-23
2020-12-18,976,Mrs,2020-10-15,2020-10-26,511.0,Critical,2,3,Delayed,8,1,0,12.5,2020-12-17 00:00:00,2020-12-31
2020-12-18,1146,term,2020-10-30,2020-11-04,716.0,Critical,2,3,Delayed,4,1,0,0.0,2020-12-11 00:00:00,2020-12-25
2020-12-18,1295,positive,2020-09-17,2020-09-23,467.0,Critical,4,3,Delayed,5,3,0,0.0,2020-12-15 00:00:00,2020-12-21
2020-12-18,1534,around,2020-07-28,2020-08-05,635.0,Critical,4,4,Delayed,8,2,0,0.0,2020-12-05 00:00:00,2020-12-23
2020-12-18,1673,discussion,2020-07-14,2020-07-21,771.0,Critical,5,4,Delayed,7,1,0,0.0,2020-12-07 00:00:00,2020-12-23
2020-12-18,1819,foreign,2020-09-23,2020-09-28,407.0,Critical,0,4,Delayed,5,1,0,20.0,2020-12-17 00:00:00,2020-12-29
2020-12-18,1884,physical,2020-11-12,2020-11-16,766.0,Critical,3,5,Delayed,4,2,0,0.0,2020-12-12 00:00:00,2020-12-19
2020-12-18,2022,forward,2020-10-10,2020-10-13,656.0,Critical,3,5,Completed,3,2,0,0.0,2020-12-11 00:00:00,2020-12-18
2020-12-18,2023,future,2020-10-14,2020-10-20,209.0,Critical,1,5,Delayed,6,2,0,16.666666666666664,2020-12-18 00:00:00,2020-12-25
2020-12-18,2173,group,2020-09-26,2020-10-05,377.0,Critical,6,5,Delayed,8,1,0,0.0,2020-12-07 00:00:00,2020-12-22
2020-12-18,2315,fight,2020-09-19,2020-09-24,746.0,Critical,4,6,Delayed,5,3,0,0.0,2020-12-15 00:00:00,2020-12-21
2020-12-18,2429,notice,2020-10-23,2020-11-02,582.0,Critical,7,6,Completed,7,3,0,14.285714285714285,2020-12-10 00:00:00,2020-12-18
2020-12-18,2430,someone,2020-11-02,2020-11-04,413.0,Critical,0,6,Delayed,3,1,0,0.0,2020-12-18 00:00:00,2020-12-23
2020-12-18,2560,office,2020-10-30,2020-11-06,570.0,Critical,3,7,Delayed,8,2,0,12.5,2020-12-14 00:00:00,2020-12-30
2020-12-18,2671,particular,2020-09-23,2020-09-30,806.0,Critical,5,7,Delayed,8,1,0,12.5,2020-12-07 00:00:00,2020-12-22
2020-12-18,2807,hard,2020-08-20,2020-08-27,931.0,Critical,4,8,Delayed,6,1,0,0.0,2020-12-15 00:00:00,2020-12-23
2020-12-18,2937,member,2020-08-04,2020-08-07,984.0,Critical,3,8,Delayed,4,2,0,50.0,2020-12-14 00:00:00,2020-12-21
2020-12-18,3070,painting,2020-06-20,2020-06-29,343.0,Critical,4,8,Delayed,7,1,0,0.0,2020-12-10 00:00:00,2020-12-24
2020-12-18,3158,group,2020-09-23,2020-09-30,586.0,Critical,3,9,Delayed,6,2,0,16.666666666666664,2020-12-14 00:00:00,2020-12-23
2020-12-18,3286,design,2020-10-30,2020-11-03,571.0,Critical,3,9,Completed,3,3,0,0.0,2020-12-15 00:00:00,2020-12-18
2020-12-18,3287,though,2020-11-04,2020-11-05,579.0,Critical,1,9,Delayed,2,1,0,0.0,2020-12-18 00:00:00,2020-12-23
2020-12-18,3481,key,2020-09-23,2020-09-30,274.0,Critical,2,10,Delayed,6,2,0,16.666666666666664,2020-12-11 00:00:00,2020-12-25
2020-12-18,3632,fast,2020-07-24,2020-08-03,880.0,Critical,5,10,Delayed,7,3,0,14.285714285714285,2020-12-11 00:00:00,2020-12-22
2020-12-18,3798,television,2020-06-30,2020-07-09,933.0,Critical,5,10,Delayed,8,1,0,25.0,2020-12-14 00:00:00,2020-12-23
2020-12-19,560,able,2020-10-26,2020-11-02,644.0,Critical,3,2,Delayed,8,3,0,25.0,2020-12-16 00:00:00,2020-12-24
2020-12-19,731,occur,2020-09-15,2020-09-17,398.0,Critical,2,2,Delayed,3,2,0,0.0,2020-12-15 00:00:00,2020-12-21
2020-12-19,896,final,2020-08-23,2020-08-30,391.0,Critical,4,2,Delayed,8,2,0,0.0,2020-12-14 00:00:00,2020-12-23
2020-12-19,1534,around,2020-07-28,2020-08-05,635.0,Critical,5,4,Delayed,8,2,0,0.0,2020-12-05 00:00:00,2020-12-23
2020-12-19,1673,discussion,2020-07-14,2020-07-21,771.0,Critical,5,4,Delayed,7,1,0,0.0,2020-12-07 00:00:00,2020-12-23
2020-12-19,1819,foreign,2020-09-23,2020-09-28,407.0,Critical,0,4,Delayed,5,1,0,20.0,2020-12-17 00:00:00,2020-12-29
2020-12-19,1884,physical,2020-11-12,2020-11-16,766.0,Critical,4,5,Completed,4,2,0,0.0,2020-12-12 00:00:00,2020-12-19
2020-12-19,1885,remain,2020-11-16,2020-11-24,519.0,Critical,0,5,Delayed,8,3,0,12.5,2020-12-19 00:00:00,2021-01-01
2020-12-19,2023,future,2020-10-14,2020-10-20,209.0,Critical,2,5,Delayed,6,2,0,16.666666666666664,2020-12-18 00:00:00,2020-12-25
2020-12-19,2173,group,2020-09-26,2020-10-05,377.0,Critical,7,5,Delayed,8,1,0,0.0,2020-12-07 00:00:00,2020-12-22
2020-12-19,2560,office,2020-10-30,2020-11-06,570.0,Critical,3,7,Delayed,8,2,0,12.5,2020-12-14 00:00:00,2020-12-30
2020-12-19,2671,particular,2020-09-23,2020-09-30,806.0,Critical,6,7,Delayed,8,1,0,12.5,2020-12-07 00:00:00,2020-12-22
2020-12-20,560,able,2020-10-26,2020-11-02,644.0,Critical,4,2,Delayed,8,3,0,25.0,2020-12-16 00:00:00,2020-12-24
2020-12-20,731,occur,2020-09-15,2020-09-17,398.0,Critical,2,2,Delayed,3,2,0,0.0,2020-12-15 00:00:00,2020-12-21
2020-12-20,896,final,2020-08-23,2020-08-30,391.0,Critical,5,2,Delayed,8,2,0,0.0,2020-12-14 00:00:00,2020-12-23
2020-12-20,2560,office,2020-10-30,2020-11-06,570.0,Critical,4,7,Delayed,8,2,0,12.5,2020-12-14 00:00:00,2020-12-30
2020-12-20,2671,particular,2020-09-23,2020-09-30,806.0,Critical,7,7,Delayed,8,1,0,12.5,2020-12-07 00:00:00,2020-12-22
2020-12-21,84,door,2020-08-18,2020-08-25,407.0,Critical,2,1,Delayed,6,2,0,0.0,2020-12-16 00:00:00,2020-12-29
2020-12-21,233,machine,2020-08-28,2020-09-08,602.0,Critical,8,1,Completed,8,3,0,0.0,2020-12-04 00:00:00,2020-12-21
2020-12-21,234,include,2020-09-10,2020-09-15,441.0,Critical,1,1,Delayed,4,1,0,0.0,2020-12-21 00:00:00,2020-12-25
2020-12-21,387,read,2020-08-22,2020-08-31,513.0,Critical,3,1,Delayed,7,1,0,0.0,2020-12-16 00:00:00,2020-12-25
2020-12-21,560,able,2020-10-26,2020-11-02,644.0,Critical,5,2,Delayed,8,3,0,25.0,2020-12-16 00:00:00,2020-12-24
2020-12-21,731,occur,2020-09-15,2020-09-17,398.0,Critical,3,2,Completed,3,2,0,0.0,2020-12-15 00:00:00,2020-12-21
2020-12-21,732,indeed,2020-09-18,2020-09-25,265.0,Critical,1,2,Delayed,8,3,0,25.0,2020-12-21 00:00:00,2020-12-29
2020-12-21,896,final,2020-08-23,2020-08-30,391.0,Critical,6,2,Delayed,8,2,0,0.0,2020-12-14 00:00:00,2020-12-23
2020-12-21,976,Mrs,2020-10-15,2020-10-26,511.0,Critical,2,3,Delayed,8,1,0,12.5,2020-12-17 00:00:00,2020-12-31
2020-12-21,1146,term,2020-10-30,2020-11-04,716.0,Critical,2,3,Delayed,4,1,0,0.0,2020-12-11 00:00:00,2020-12-25
2020-12-21,1295,positive,2020-09-17,2020-09-23,467.0,Critical,5,3,Completed,5,3,0,0.0,2020-12-15 00:00:00,2020-12-21
2020-12-21,1296,face,2020-09-25,2020-10-01,943.0,Critical,1,3,Delayed,5,2,0,20.0,2020-12-21 00:00:00,2020-12-28
2020-12-21,1534,around,2020-07-28,2020-08-05,635.0,Critical,6,4,Delayed,8,2,0,0.0,2020-12-05 00:00:00,2020-12-23
2020-12-21,1673,discussion,2020-07-14,2020-07-21,771.0,Critical,6,4,Delayed,7,1,0,0.0,2020-12-07 00:00:00,2020-12-23
2020-12-21,1819,foreign,2020-09-23,2020-09-28,407.0,Critical,0,4,Delayed,5,1,0,20.0,2020-12-17 00:00:00,2020-12-29
2020-12-21,1885,remain,2020-11-16,2020-11-24,519.0,Critical,1,5,Delayed,8,3,0,12.5,2020-12-19 00:00:00,2021-01-01
