Date,ID,Name,StartDate,EndDate,Cost,Priority,Progress,ProjectID,Status,Duration,Trade,ActualStartDate,ActualEndDate
2024-05-29,850,TV,2024-05-27,2024-05-30,916.0,Normal,2,28,On Progress,4,1,2024-05-27 00:00:00,2024-06-01
2024-05-29,890,black,2024-05-29,2024-05-31,459.0,Normal,1,30,On Progress,3,3,2024-05-29 00:00:00,2024-05-31
2024-05-29,903,former,2024-05-25,2024-05-28,202.0,Critical,1,30,Delayed,3,2,2024-05-28 00:00:00,2024-06-03
2024-05-30,2,and,2024-05-30,2024-05-31,806.0,Normal,1,1,On Progress,2,2,2024-05-30 00:00:00,2024-05-31
2024-05-30,17,safe,2024-05-29,2024-05-31,852.0,Normal,2,1,On Progress,3,1,2024-05-29 00:00:00,2024-05-31
2024-05-30,66,can,2024-05-29,2024-05-30,604.0,Normal,2,3,Completed,2,3,2024-05-29 00:00:00,2024-05-30
2024-05-30,67,prepare,2024-05-30,2024-06-01,228.0,Normal,1,3,On Progress,3,2,2024-05-30 00:00:00,2024-06-05
2024-05-30,89,everybody,2024-05-27,2024-05-29,391.0,Critical,2,4,Delayed,3,2,2024-05-28 00:00:00,2024-05-31
2024-05-30,139,box,2024-05-24,2024-05-27,965.0,Critical,4,6,Completed,4,1,2024-05-25 00:00:00,2024-05-30
2024-05-30,181,pattern,2024-05-28,2024-05-30,923.0,Normal,2,9,On Progress,3,3,2024-05-28 00:00:00,2024-05-31
2024-05-30,192,break,2024-05-25,2024-05-28,656.0,Critical,2,9,Delayed,4,1,2024-05-26 00:00:00,2024-06-01
2024-05-30,199,nothing,2024-05-29,2024-05-31,570.0,Normal,2,10,On Progress,3,1,2024-05-29 00:00:00,2024-05-31
2024-05-30,216,turn,2024-05-28,2024-05-31,548.0,Normal,1,10,On Progress,4,2,2024-05-29 00:00:00,2024-06-04
2024-05-30,237,rule,2024-05-30,2024-06-02,869.0,Normal,1,10,On Progress,4,1,2024-05-30 00:00:00,2024-06-02
2024-05-30,244,dog,2024-05-24,2024-05-29,796.0,Critical,3,11,Delayed,4,2,2024-05-28 00:00:00,2024-05-31
2024-05-30,253,rest,2024-05-30,2024-05-31,616.0,Normal,1,11,On Progress,2,1,2024-05-30 00:00:00,2024-06-04
2024-05-30,255,spend,2024-05-29,2024-06-01,657.0,Normal,1,12,On Progress,4,1,2024-05-29 00:00:00,2024-06-02
2024-05-30,274,no,2024-05-20,2024-05-30,1612.0,Critical,10,12,On Progress,11,4,2024-05-20 00:00:00,2024-05-31
2024-05-30,294,no,2024-05-21,2024-05-30,2423.0,Critical,10,12,Completed,10,4,2024-05-21 00:00:00,2024-05-30
2024-05-30,334,blood,2024-05-27,2024-05-30,348.0,Normal,1,14,On Progress,4,1,2024-05-29 00:00:00,2024-06-02
2024-05-30,354,world,2024-05-21,2024-05-24,834.0,Critical,3,15,Delayed,4,2,2024-05-23 00:00:00,2024-05-31
2024-05-30,370,often,2024-05-23,2024-05-28,577.0,Critical,3,15,Delayed,4,3,2024-05-24 00:00:00,2024-05-31
2024-05-30,391,vote,2024-05-29,2024-06-03,273.0,Normal,1,15,On Progress,4,3,2024-05-29 00:00:00,2024-06-04
2024-05-30,404,enter,2024-05-29,2024-05-31,531.0,Normal,2,16,On Progress,3,1,2024-05-29 00:00:00,2024-06-03
2024-05-30,431,community,2024-05-25,2024-05-29,749.0,Critical,2,17,Delayed,4,3,2024-05-28 00:00:00,2024-06-03
2024-05-30,446,data,2024-05-15,2024-05-20,395.0,Critical,1,17,Delayed,4,2,2024-05-29 00:00:00,2024-06-06
2024-05-30,461,who,2024-05-20,2024-05-23,917.0,Critical,3,18,Delayed,4,1,2024-05-25 00:00:00,2024-05-31
2024-05-30,489,focus,2024-05-29,2024-06-01,461.0,Normal,2,20,On Progress,4,3,2024-05-29 00:00:00,2024-06-02
2024-05-30,506,election,2024-05-24,2024-05-27,541.0,Critical,4,20,Completed,4,1,2024-05-24 00:00:00,2024-05-30
2024-05-30,507,in,2024-05-29,2024-05-31,505.0,Normal,1,20,On Progress,3,2,2024-05-30 00:00:00,2024-06-01
2024-05-30,526,you,2024-05-28,2024-05-31,808.0,Normal,2,20,On Progress,4,2,2024-05-28 00:00:00,2024-06-01
2024-05-30,538,letter,2024-05-29,2024-05-30,333.0,Normal,1,21,On Progress,2,2,2024-05-29 00:00:00,2024-05-31
2024-05-30,553,myself,2024-05-23,2024-06-03,1217.0,Critical,5,21,On Progress,8,3,2024-05-23 00:00:00,2024-06-04
2024-05-30,570,energy,2024-05-23,2024-06-04,1614.0,Critical,6,21,On Progress,9,4,2024-05-23 00:00:00,2024-06-05
2024-05-30,601,indicate,2024-05-21,2024-05-24,732.0,Critical,3,22,Delayed,4,1,2024-05-27 00:00:00,2024-05-31
2024-05-30,629,board,2024-05-27,2024-05-29,239.0,Normal,3,23,Completed,3,2,2024-05-28 00:00:00,2024-05-30
2024-05-30,630,center,2024-05-30,2024-06-02,621.0,Normal,0,23,On Progress,4,2,2024-05-30 00:00:00,2024-06-05
2024-05-30,657,color,2024-05-16,2024-05-27,2287.0,Critical,12,23,Completed,12,5,2024-05-16 00:00:00,2024-05-30
2024-05-30,658,ground,2024-05-27,2024-05-28,347.0,Critical,1,23,Delayed,2,1,2024-05-30 00:00:00,2024-05-31
2024-05-30,673,environment,2024-05-28,2024-05-29,796.0,Critical,1,24,Delayed,2,2,2024-05-29 00:00:00,2024-05-31
2024-05-30,687,establish,2024-05-29,2024-05-30,623.0,Normal,1,25,On Progress,2,3,2024-05-29 00:00:00,2024-06-01
2024-05-30,703,hand,2024-05-22,2024-05-29,2951.0,Critical,8,25,Completed,8,5,2024-05-22 00:00:00,2024-05-30
2024-05-30,704,must,2024-05-30,2024-06-02,486.0,Normal,1,25,On Progress,4,2,2024-05-30 00:00:00,2024-06-03
2024-05-30,721,understand,2024-05-20,2024-05-31,1599.0,Critical,11,25,On Progress,12,4,2024-05-20 00:00:00,2024-05-31
2024-05-30,744,prevent,2024-05-23,2024-05-27,363.0,Critical,4,26,Completed,4,2,2024-05-23 00:00:00,2024-05-30
2024-05-30,745,painting,2024-05-27,2024-05-30,680.0,Normal,0,26,On Progress,4,2,2024-05-30 00:00:00,2024-06-05
2024-05-30,759,through,2024-05-29,2024-06-01,795.0,Normal,2,26,On Progress,4,3,2024-05-29 00:00:00,2024-06-01
2024-05-30,777,structure,2024-05-29,2024-05-31,792.0,Normal,2,26,On Progress,3,2,2024-05-29 00:00:00,2024-05-31
2024-05-30,796,account,2024-05-22,2024-05-25,775.0,Critical,4,27,Completed,4,3,2024-05-26 00:00:00,2024-05-30
2024-05-30,797,interesting,2024-05-27,2024-05-28,390.0,Critical,1,27,Delayed,2,3,2024-05-30 00:00:00,2024-05-31
2024-05-30,811,chance,2024-05-14,2024-05-16,541.0,Critical,3,27,Completed,3,2,2024-05-23 00:00:00,2024-05-30
2024-05-30,812,media,2024-05-18,2024-05-20,398.0,Critical,1,27,Delayed,3,3,2024-05-30 00:00:00,2024-06-01
2024-05-30,831,western,2024-05-27,2024-05-30,644.0,Normal,3,28,On Progress,4,3,2024-05-27 00:00:00,2024-05-31
2024-05-30,850,TV,2024-05-27,2024-05-30,916.0,Normal,2,28,On Progress,4,1,2024-05-27 00:00:00,2024-06-01
2024-05-30,890,black,2024-05-29,2024-05-31,459.0,Normal,2,30,On Progress,3,3,2024-05-29 00:00:00,2024-05-31
2024-05-30,903,former,2024-05-25,2024-05-28,202.0,Critical,2,30,Delayed,3,2,2024-05-28 00:00:00,2024-06-03
2024-05-30,920,society,2024-05-30,2024-05-31,541.0,Normal,1,30,On Progress,2,2,2024-05-30 00:00:00,2024-06-04
2024-05-31,2,and,2024-05-30,2024-05-31,806.0,Normal,2,1,Completed,2,2,2024-05-30 00:00:00,2024-05-31
2024-05-31,17,safe,2024-05-29,2024-05-31,852.0,Normal,3,1,Completed,3,1,2024-05-29 00:00:00,2024-05-31
2024-05-31,18,wish,2024-05-31,2024-06-03,500.0,Normal,0,1,On Progress,2,2,2024-05-31 00:00:00,2024-06-04
2024-05-31,67,prepare,2024-05-30,2024-06-01,228.0,Normal,1,3,On Progress,3,2,2024-05-30 00:00:00,2024-06-05
2024-05-31,89,everybody,2024-05-27,2024-05-29,391.0,Critical,3,4,Completed,3,2,2024-05-28 00:00:00,2024-05-31
2024-05-31,90,its,2024-05-31,2024-06-04,216.0,Normal,1,4,On Progress,4,3,2024-05-31 00:00:00,2024-06-06
2024-05-31,181,pattern,2024-05-28,2024-05-30,923.0,Normal,3,9,Completed,3,3,2024-05-28 00:00:00,2024-05-31
2024-05-31,182,include,2024-05-30,2024-06-01,295.0,Normal,1,9,On Progress,3,3,2024-05-31 00:00:00,2024-06-02
2024-05-31,192,break,2024-05-25,2024-05-28,656.0,Critical,3,9,Delayed,4,1,2024-05-26 00:00:00,2024-06-01
2024-05-31,199,nothing,2024-05-29,2024-05-31,570.0,Normal,3,10,Completed,3,1,2024-05-29 00:00:00,2024-05-31
2024-05-31,216,turn,2024-05-28,2024-05-31,548.0,Normal,1,10,On Progress,4,2,2024-05-29 00:00:00,2024-06-04
2024-05-31,237,rule,2024-05-30,2024-06-02,869.0,Normal,2,10,On Progress,4,1,2024-05-30 00:00:00,2024-06-02
2024-05-31,244,dog,2024-05-24,2024-05-29,796.0,Critical,4,11,Completed,4,2,2024-05-28 00:00:00,2024-05-31
2024-05-31,245,picture,2024-05-30,2024-05-31,869.0,Normal,1,11,On Progress,2,1,2024-05-31 00:00:00,2024-06-03
2024-05-31,253,rest,2024-05-30,2024-05-31,616.0,Normal,1,11,On Progress,2,1,2024-05-30 00:00:00,2024-06-04
2024-05-31,255,spend,2024-05-29,2024-06-01,657.0,Normal,2,12,On Progress,4,1,2024-05-29 00:00:00,2024-06-02
2024-05-31,274,no,2024-05-20,2024-05-30,1612.0,Critical,11,12,Completed,11,4,2024-05-20 00:00:00,2024-05-31
2024-05-31,295,imagine,2024-05-31,2024-06-01,239.0,Normal,1,12,On Progress,2,1,2024-05-31 00:00:00,2024-06-03
2024-05-31,334,blood,2024-05-27,2024-05-30,348.0,Critical,2,14,Delayed,4,1,2024-05-29 00:00:00,2024-06-02
2024-05-31,354,world,2024-05-21,2024-05-24,834.0,Critical,4,15,Completed,4,2,2024-05-23 00:00:00,2024-05-31
2024-05-31,355,grow,2024-05-26,2024-05-28,332.0,Critical,1,15,Delayed,3,1,2024-05-31 00:00:00,2024-06-07
2024-05-31,370,often,2024-05-23,2024-05-28,577.0,Critical,4,15,Completed,4,3,2024-05-24 00:00:00,2024-05-31
2024-05-31,371,myself,2024-05-30,2024-06-03,215.0,Normal,1,15,On Progress,3,3,2024-05-31 00:00:00,2024-06-05
2024-05-31,391,vote,2024-05-29,2024-06-03,273.0,Normal,2,15,On Progress,4,3,2024-05-29 00:00:00,2024-06-04
2024-05-31,404,enter,2024-05-29,2024-05-31,531.0,Normal,2,16,On Progress,3,1,2024-05-29 00:00:00,2024-06-03
2024-05-31,431,community,2024-05-25,2024-05-29,749.0,Critical,3,17,Delayed,4,3,2024-05-28 00:00:00,2024-06-03
2024-05-31,446,data,2024-05-15,2024-05-20,395.0,Critical,1,17,Delayed,4,2,2024-05-29 00:00:00,2024-06-06
2024-05-31,461,who,2024-05-20,2024-05-23,917.0,Critical,4,18,Completed,4,1,2024-05-25 00:00:00,2024-05-31
2024-05-31,462,gas,2024-05-23,2024-05-26,962.0,Critical,1,18,Delayed,4,3,2024-05-31 00:00:00,2024-06-04
2024-05-31,489,focus,2024-05-29,2024-06-01,461.0,Normal,2,20,On Progress,4,3,2024-05-29 00:00:00,2024-06-02
2024-05-31,507,in,2024-05-29,2024-05-31,505.0,Normal,2,20,On Progress,3,2,2024-05-30 00:00:00,2024-06-01
2024-05-31,526,you,2024-05-28,2024-05-31,808.0,Normal,3,20,On Progress,4,2,2024-05-28 00:00:00,2024-06-01
2024-05-31,538,letter,2024-05-29,2024-05-30,333.0,Normal,2,21,Completed,2,2,2024-05-29 00:00:00,2024-05-31
2024-05-31,539,same,2024-05-30,2024-05-31,799.0,Normal,1,21,On Progress,2,1,2024-05-31 00:00:00,2024-06-03
2024-05-31,553,myself,2024-05-23,2024-06-03,1217.0,Critical,6,21,On Progress,8,3,2024-05-23 00:00:00,2024-06-04
2024-05-31,570,energy,2024-05-23,2024-06-04,1614.0,Critical,7,21,On Progress,9,4,2024-05-23 00:00:00,2024-06-05
2024-05-31,601,indicate,2024-05-21,2024-05-24,732.0,Critical,4,22,Completed,4,1,2024-05-27 00:00:00,2024-05-31
2024-05-31,602,through,2024-05-24,2024-05-26,774.0,Critical,1,22,Delayed,3,2,2024-05-31 00:00:00,2024-06-03
2024-05-31,630,center,2024-05-30,2024-06-02,621.0,Normal,1,23,On Progress,4,2,2024-05-30 00:00:00,2024-06-05
2024-05-31,645,group,2024-05-31,2024-06-02,950.0,Normal,1,23,On Progress,3,2,2024-05-31 00:00:00,2024-06-03
2024-05-31,658,ground,2024-05-27,2024-05-28,347.0,Critical,2,23,Completed,2,1,2024-05-30 00:00:00,2024-05-31
2024-05-31,659,by,2024-05-29,2024-05-31,273.0,Normal,1,23,On Progress,3,3,2024-05-31 00:00:00,2024-06-02
2024-05-31,673,environment,2024-05-28,2024-05-29,796.0,Critical,2,24,Completed,2,2,2024-05-29 00:00:00,2024-05-31
2024-05-31,674,Mr,2024-05-29,2024-05-31,506.0,Normal,0,24,On Progress,3,3,2024-05-31 00:00:00,2024-06-05
2024-05-31,687,establish,2024-05-29,2024-05-30,623.0,Critical,1,25,Delayed,2,3,2024-05-29 00:00:00,2024-06-01
2024-05-31,704,must,2024-05-30,2024-06-02,486.0,Normal,2,25,On Progress,4,2,2024-05-30 00:00:00,2024-06-03
2024-05-31,721,understand,2024-05-20,2024-05-31,1599.0,Critical,12,25,Completed,12,4,2024-05-20 00:00:00,2024-05-31
2024-05-31,745,painting,2024-05-27,2024-05-30,680.0,Critical,1,26,Delayed,4,2,2024-05-30 00:00:00,2024-06-05
2024-05-31,759,through,2024-05-29,2024-06-01,795.0,Normal,3,26,On Progress,4,3,2024-05-29 00:00:00,2024-06-01
2024-05-31,777,structure,2024-05-29,2024-05-31,792.0,Normal,3,26,Completed,3,2,2024-05-29 00:00:00,2024-05-31
2024-05-31,778,public,2024-05-31,2024-06-03,982.0,Normal,1,26,On Progress,3,3,2024-05-31 00:00:00,2024-06-03
2024-05-31,797,interesting,2024-05-27,2024-05-28,390.0,Critical,2,27,Completed,2,3,2024-05-30 00:00:00,2024-05-31
2024-05-31,798,civil,2024-05-28,2024-05-29,299.0,Critical,1,27,Delayed,2,2,2024-05-31 00:00:00,2024-06-01
2024-05-31,812,media,2024-05-18,2024-05-20,398.0,Critical,2,27,Delayed,3,3,2024-05-30 00:00:00,2024-06-01
2024-05-31,831,western,2024-05-27,2024-05-30,644.0,Normal,4,28,Completed,4,3,2024-05-27 00:00:00,2024-05-31
2024-05-31,832,party,2024-05-30,2024-05-31,265.0,Normal,1,28,On Progress,2,1,2024-05-31 00:00:00,2024-06-03
2024-05-31,850,TV,2024-05-27,2024-05-30,916.0,Critical,3,28,Delayed,4,1,2024-05-27 00:00:00,2024-06-01
2024-05-31,890,black,2024-05-29,2024-05-31,459.0,Normal,3,30,Completed,3,3,2024-05-29 00:00:00,2024-05-31
2024-05-31,903,former,2024-05-25,2024-05-28,202.0,Critical,2,30,Delayed,3,2,2024-05-28 00:00:00,2024-06-03
2024-05-31,920,society,2024-05-30,2024-05-31,541.0,Normal,1,30,On Progress,2,2,2024-05-30 00:00:00,2024-06-04
2024-06-01,67,prepare,2024-05-30,2024-06-01,228.0,Normal,1,3,On Progress,3,2,2024-05-30 00:00:00,2024-06-05
2024-06-01,90,its,2024-05-31,2024-06-04,216.0,Normal,2,4,On Progress,4,3,2024-05-31 00:00:00,2024-06-06
2024-06-01,182,include,2024-05-30,2024-06-01,295.0,Normal,2,9,On Progress,3,3,2024-05-31 00:00:00,2024-06-02
2024-06-01,192,break,2024-05-25,2024-05-28,656.0,Critical,4,9,Completed,4,1,2024-05-26 00:00:00,2024-06-01
2024-06-01,193,other,2024-05-29,2024-05-31,930.0,Critical,0,9,Delayed,3,2,2024-06-01 00:00:00,2024-06-04
2024-06-01,200,table,2024-06-01,2024-06-04,258.0,Normal,1,10,On Progress,4,2,2024-06-01 00:00:00,2024-06-09
2024-06-01,216,turn,2024-05-28,2024-05-31,548.0,Critical,1,10,Delayed,4,2,2024-05-29 00:00:00,2024-06-04
2024-06-01,237,rule,2024-05-30,2024-06-02,869.0,Normal,3,10,On Progress,4,1,2024-05-30 00:00:00,2024-06-02
2024-06-01,255,spend,2024-05-29,2024-06-01,657.0,Normal,3,12,On Progress,4,1,2024-05-29 00:00:00,2024-06-02
2024-06-01,275,enjoy,2024-06-01,2024-06-04,360.0,Normal,0,12,On Progress,4,1,2024-06-01 00:00:00,2024-06-06
2024-06-01,295,imagine,2024-05-31,2024-06-01,239.0,Normal,1,12,On Progress,2,1,2024-05-31 00:00:00,2024-06-03
2024-06-01,334,blood,2024-05-27,2024-05-30,348.0,Critical,3,14,Delayed,4,1,2024-05-29 00:00:00,2024-06-02
2024-06-01,462,gas,2024-05-23,2024-05-26,962.0,Critical,2,18,Delayed,4,3,2024-05-31 00:00:00,2024-06-04
2024-06-01,489,focus,2024-05-29,2024-06-01,461.0,Normal,3,20,On Progress,4,3,2024-05-29 00:00:00,2024-06-02
2024-06-01,507,in,2024-05-29,2024-05-31,505.0,Normal,3,20,Completed,3,2,2024-05-30 00:00:00,2024-06-01
2024-06-01,508,economy,2024-06-01,2024-06-02,997.0,Normal,1,20,On Progress,2,1,2024-06-01 00:00:00,2024-06-02
2024-06-01,526,you,2024-05-28,2024-05-31,808.0,Normal,4,20,Completed,4,2,2024-05-28 00:00:00,2024-06-01
2024-06-01,527,me,2024-06-01,2024-06-03,776.0,Normal,1,20,On Progress,3,2,2024-06-01 00:00:00,2024-06-03
2024-06-01,602,through,2024-05-24,2024-05-26,774.0,Critical,2,22,Delayed,3,2,2024-05-31 00:00:00,2024-06-03
2024-06-01,630,center,2024-05-30,2024-06-02,621.0,Normal,1,23,On Progress,4,2,2024-05-30 00:00:00,2024-06-05
2024-06-01,645,group,2024-05-31,2024-06-02,950.0,Normal,1,23,On Progress,3,2,2024-05-31 00:00:00,2024-06-03
2024-06-01,659,by,2024-05-29,2024-05-31,273.0,Critical,2,23,Delayed,3,3,2024-05-31 00:00:00,2024-06-02
2024-06-01,674,Mr,2024-05-29,2024-05-31,506.0,Critical,0,24,Delayed,3,3,2024-05-31 00:00:00,2024-06-05
2024-06-01,687,establish,2024-05-29,2024-05-30,623.0,Critical,2,25,Completed,2,3,2024-05-29 00:00:00,2024-06-01
2024-06-01,688,husband,2024-05-31,2024-06-01,745.0,Normal,1,25,On Progress,2,3,2024-06-01 00:00:00,2024-06-02
2024-06-01,704,must,2024-05-30,2024-06-02,486.0,Normal,2,25,On Progress,4,2,2024-05-30 00:00:00,2024-06-03
2024-06-01,745,painting,2024-05-27,2024-05-30,680.0,Critical,2,26,Delayed,4,2,2024-05-30 00:00:00,2024-06-05
2024-06-01,759,through,2024-05-29,2024-06-01,795.0,Normal,4,26,Completed,4,3,2024-05-29 00:00:00,2024-06-01
2024-06-01,760,onto,2024-06-01,2024-06-05,334.0,Normal,0,26,On Progress,4,2,2024-06-01 00:00:00,2024-06-08
2024-06-01,778,public,2024-05-31,2024-06-03,982.0,Normal,2,26,On Progress,3,3,2024-05-31 00:00:00,2024-06-03
2024-06-01,798,civil,2024-05-28,2024-05-29,299.0,Critical,2,27,Completed,2,2,2024-05-31 00:00:00,2024-06-01
2024-06-01,799,agent,2024-05-29,2024-05-30,225.0,Critical,1,27,Delayed,2,2,2024-06-01 00:00:00,2024-06-02
2024-06-01,812,media,2024-05-18,2024-05-20,398.0,Critical,3,27,Completed,3,3,2024-05-30 00:00:00,2024-06-01
2024-06-01,813,nature,2024-05-21,2024-05-23,843.0,Critical,0,27,Delayed,3,2,2024-06-01 00:00:00,2024-06-06
2024-06-01,832,party,2024-05-30,2024-05-31,265.0,Critical,1,28,Delayed,2,1,2024-05-31 00:00:00,2024-06-03
2024-06-01,850,TV,2024-05-27,2024-05-30,916.0,Critical,4,28,Completed,4,1,2024-05-27 00:00:00,2024-06-01
2024-06-01,851,positive,2024-05-31,2024-06-01,782.0,Normal,1,28,On Progress,2,1,2024-06-01 00:00:00,2024-06-02
2024-06-01,903,former,2024-05-25,2024-05-28,202.0,Critical,2,30,Delayed,3,2,2024-05-28 00:00:00,2024-06-03
2024-06-01,920,society,2024-05-30,2024-05-31,541.0,Critical,1,30,Delayed,2,2,2024-05-30 00:00:00,2024-06-04
2024-06-02,182,include,2024-05-30,2024-06-01,295.0,Normal,3,9,Completed,3,3,2024-05-31 00:00:00,2024-06-02
2024-06-02,183,over,2024-06-02,2024-06-05,953.0,Normal,0,9,On Progress,4,1,2024-06-02 00:00:00,2024-06-08
2024-06-02,193,other,2024-05-29,2024-05-31,930.0,Critical,1,9,Delayed,3,2,2024-06-01 00:00:00,2024-06-04
2024-06-02,200,table,2024-06-01,2024-06-04,258.0,Normal,2,10,On Progress,4,2,2024-06-01 00:00:00,2024-06-09
2024-06-02,216,turn,2024-05-28,2024-05-31,548.0,Critical,2,10,Delayed,4,2,2024-05-29 00:00:00,2024-06-04
2024-06-02,237,rule,2024-05-30,2024-06-02,869.0,Normal,4,10,Completed,4,1,2024-05-30 00:00:00,2024-06-02
2024-06-02,255,spend,2024-05-29,2024-06-01,657.0,Normal,4,12,Completed,4,1,2024-05-29 00:00:00,2024-06-02
2024-06-02,256,tree,2024-06-02,2024-06-04,885.0,Normal,1,12,On Progress,3,1,2024-06-02 00:00:00,2024-06-05
2024-06-02,275,enjoy,2024-06-01,2024-06-04,360.0,Normal,1,12,On Progress,4,1,2024-06-01 00:00:00,2024-06-06
2024-06-02,295,imagine,2024-05-31,2024-06-01,239.0,Critical,1,12,Delayed,2,1,2024-05-31 00:00:00,2024-06-03
2024-06-02,334,blood,2024-05-27,2024-05-30,348.0,Critical,4,14,Completed,4,1,2024-05-29 00:00:00,2024-06-02
2024-06-02,462,gas,2024-05-23,2024-05-26,962.0,Critical,2,18,Delayed,4,3,2024-05-31 00:00:00,2024-06-04
2024-06-02,489,focus,2024-05-29,2024-06-01,461.0,Normal,4,20,Completed,4,3,2024-05-29 00:00:00,2024-06-02
2024-06-02,508,economy,2024-06-01,2024-06-02,997.0,Normal,2,20,Completed,2,1,2024-06-01 00:00:00,2024-06-02
2024-06-02,527,me,2024-06-01,2024-06-03,776.0,Normal,2,20,On Progress,3,2,2024-06-01 00:00:00,2024-06-03
2024-06-02,602,through,2024-05-24,2024-05-26,774.0,Critical,2,22,Delayed,3,2,2024-05-31 00:00:00,2024-06-03
2024-06-02,630,center,2024-05-30,2024-06-02,621.0,Normal,1,23,On Progress,4,2,2024-05-30 00:00:00,2024-06-05
2024-06-02,645,group,2024-05-31,2024-06-02,950.0,Normal,2,23,On Progress,3,2,2024-05-31 00:00:00,2024-06-03
2024-06-02,659,by,2024-05-29,2024-05-31,273.0,Critical,3,23,Completed,3,3,2024-05-31 00:00:00,2024-06-02
2024-06-02,660,cold,2024-05-31,2024-06-01,985.0,Critical,1,23,Delayed,2,3,2024-06-02 00:00:00,2024-06-03
2024-06-02,674,Mr,2024-05-29,2024-05-31,506.0,Critical,1,24,Delayed,3,3,2024-05-31 00:00:00,2024-06-05
2024-06-02,688,husband,2024-05-31,2024-06-01,745.0,Normal,2,25,Completed,2,3,2024-06-01 00:00:00,2024-06-02
2024-06-02,689,what,2024-06-01,2024-06-02,819.0,Normal,1,25,On Progress,2,3,2024-06-02 00:00:00,2024-06-03
2024-06-02,704,must,2024-05-30,2024-06-02,486.0,Normal,3,25,On Progress,4,2,2024-05-30 00:00:00,2024-06-03
2024-06-02,722,effect,2024-06-02,2024-06-03,934.0,Normal,1,25,On Progress,2,2,2024-06-02 00:00:00,2024-06-03
2024-06-02,799,agent,2024-05-29,2024-05-30,225.0,Critical,2,27,Completed,2,2,2024-06-01 00:00:00,2024-06-02
2024-06-02,800,four,2024-05-30,2024-06-02,590.0,Normal,1,27,On Progress,4,2,2024-06-02 00:00:00,2024-06-05
2024-06-02,813,nature,2024-05-21,2024-05-23,843.0,Critical,0,27,Delayed,3,2,2024-06-01 00:00:00,2024-06-06
2024-06-02,832,party,2024-05-30,2024-05-31,265.0,Critical,1,28,Delayed,2,1,2024-05-31 00:00:00,2024-06-03
2024-06-02,851,positive,2024-05-31,2024-06-01,782.0,Normal,2,28,Completed,2,1,2024-06-01 00:00:00,2024-06-02
2024-06-03,3,resource,2024-06-01,2024-06-03,393.0,Normal,0,1,On Progress,2,2,2024-06-03 00:00:00,2024-06-06
2024-06-03,18,wish,2024-05-31,2024-06-03,500.0,Normal,1,1,On Progress,2,2,2024-05-31 00:00:00,2024-06-04
2024-06-03,67,prepare,2024-05-30,2024-06-01,228.0,Critical,2,3,Delayed,3,2,2024-05-30 00:00:00,2024-06-05
2024-06-03,90,its,2024-05-31,2024-06-04,216.0,Normal,2,4,On Progress,4,3,2024-05-31 00:00:00,2024-06-06
2024-06-03,183,over,2024-06-02,2024-06-05,953.0,Normal,1,9,On Progress,4,1,2024-06-02 00:00:00,2024-06-08
2024-06-03,193,other,2024-05-29,2024-05-31,930.0,Critical,2,9,Delayed,3,2,2024-06-01 00:00:00,2024-06-04
2024-06-03,200,table,2024-06-01,2024-06-04,258.0,Normal,2,10,On Progress,4,2,2024-06-01 00:00:00,2024-06-09
2024-06-03,216,turn,2024-05-28,2024-05-31,548.0,Critical,3,10,Delayed,4,2,2024-05-29 00:00:00,2024-06-04
2024-06-03,245,picture,2024-05-30,2024-05-31,869.0,Normal,2,11,Completed,2,1,2024-05-31 00:00:00,2024-06-03
2024-06-03,246,free,2024-05-31,2024-06-04,745.0,Normal,1,11,On Progress,3,1,2024-06-03 00:00:00,2024-06-06
2024-06-03,253,rest,2024-05-30,2024-05-31,616.0,Critical,1,11,Delayed,2,1,2024-05-30 00:00:00,2024-06-04
2024-06-03,256,tree,2024-06-02,2024-06-04,885.0,Normal,2,12,On Progress,3,1,2024-06-02 00:00:00,2024-06-05
2024-06-03,275,enjoy,2024-06-01,2024-06-04,360.0,Normal,1,12,On Progress,4,1,2024-06-01 00:00:00,2024-06-06
2024-06-03,295,imagine,2024-05-31,2024-06-01,239.0,Critical,2,12,Completed,2,1,2024-05-31 00:00:00,2024-06-03
2024-06-03,296,hard,2024-06-03,2024-06-05,215.0,Normal,1,12,On Progress,3,3,2024-06-03 00:00:00,2024-06-06
2024-06-03,355,grow,2024-05-26,2024-05-28,332.0,Critical,1,15,Delayed,3,1,2024-05-31 00:00:00,2024-06-07
2024-06-03,371,myself,2024-05-30,2024-06-03,215.0,Normal,2,15,On Progress,3,3,2024-05-31 00:00:00,2024-06-05
2024-06-03,391,vote,2024-05-29,2024-06-03,273.0,Normal,3,15,On Progress,4,3,2024-05-29 00:00:00,2024-06-04
2024-06-03,404,enter,2024-05-29,2024-05-31,531.0,Normal,3,16,Completed,3,1,2024-05-29 00:00:00,2024-06-03
2024-06-03,405,you,2024-05-31,2024-06-04,904.0,Normal,0,16,On Progress,3,1,2024-06-03 00:00:00,2024-06-06
2024-06-03,431,community,2024-05-25,2024-05-29,749.0,Critical,4,17,Completed,4,3,2024-05-28 00:00:00,2024-06-03
2024-06-03,432,question,2024-05-29,2024-05-31,394.0,Critical,1,17,Delayed,3,2,2024-06-03 00:00:00,2024-06-05
2024-06-03,446,data,2024-05-15,2024-05-20,395.0,Critical,1,17,Delayed,4,2,2024-05-29 00:00:00,2024-06-06
