Date,ID,Name,StartDate,EndDate,Cost,Priority,Progress,ProjectID,Status,Duration,Trade,IsBadWeather,WeatherAssessment,ActualStartDate,ActualEndDate
2020-03-15,100,service,2020-03-10,2020-03-14,434.0,Critical,1,4,Delayed,5,1,0,0.0,2020-03-14 00:00:00,2020-03-19
2020-03-15,115,option,2020-03-14,2020-03-18,590.0,Normal,2,4,On Progress,5,2,0,0.0,2020-03-14 00:00:00,2020-03-23
2020-03-15,129,reason,2020-03-10,2020-03-13,796.0,Critical,4,5,Completed,4,2,0,0.0,2020-03-12 00:00:00,2020-03-15
2020-03-15,130,somebody,2020-03-15,2020-03-16,252.0,Normal,1,5,On Progress,2,1,0,0.0,2020-03-15 00:00:00,2020-03-17
2020-03-15,144,perhaps,2020-03-13,2020-03-14,821.0,Normal,2,5,Completed,2,1,0,0.0,2020-03-14 00:00:00,2020-03-15
2020-03-15,145,reality,2020-03-14,2020-03-17,742.0,Normal,1,5,On Progress,4,2,0,0.0,2020-03-15 00:00:00,2020-03-18
2020-03-15,166,second,2020-03-14,2020-03-18,533.0,Normal,0,6,On Progress,5,1,0,0.0,2020-03-14 00:00:00,2020-03-23
2020-03-15,180,policy,2020-03-12,2020-03-15,904.0,Normal,3,6,On Progress,4,2,0,0.0,2020-03-12 00:00:00,2020-03-16
2020-03-16,7,audience,2020-03-13,2020-03-18,699.0,Normal,1,1,On Progress,4,2,0,0.0,2020-03-13 00:00:00,2020-03-23
2020-03-16,29,face,2020-03-07,2020-03-10,949.0,Critical,3,1,Completed,3,2,0,0.0,2020-03-09 00:00:00,2020-03-16
2020-03-16,30,wind,2020-03-10,2020-03-16,434.0,Normal,1,1,On Progress,5,3,0,0.0,2020-03-16 00:00:00,2020-03-23
2020-03-16,49,long,2020-03-15,2020-03-19,544.0,Normal,2,2,On Progress,5,3,0,0.0,2020-03-15 00:00:00,2020-03-19
2020-03-16,58,oil,2020-03-10,2020-03-16,2123.0,Critical,5,2,On Progress,7,3,0,0.0,2020-03-10 00:00:00,2020-03-18
2020-03-16,77,vote,2020-03-06,2020-03-10,292.0,Critical,4,3,Delayed,5,2,0,0.0,2020-03-09 00:00:00,2020-03-17
2020-03-16,100,service,2020-03-10,2020-03-14,434.0,Critical,2,4,Delayed,5,1,0,0.0,2020-03-14 00:00:00,2020-03-19
2020-03-16,115,option,2020-03-14,2020-03-18,590.0,Normal,2,4,On Progress,5,2,0,0.0,2020-03-14 00:00:00,2020-03-23
2020-03-16,130,somebody,2020-03-15,2020-03-16,252.0,Normal,1,5,On Progress,2,1,0,0.0,2020-03-15 00:00:00,2020-03-17
2020-03-16,145,reality,2020-03-14,2020-03-17,742.0,Normal,2,5,On Progress,4,2,0,0.0,2020-03-15 00:00:00,2020-03-18
2020-03-16,166,second,2020-03-14,2020-03-18,533.0,Normal,0,6,On Progress,5,1,0,0.0,2020-03-14 00:00:00,2020-03-23
2020-03-16,180,policy,2020-03-12,2020-03-15,904.0,Normal,4,6,Completed,4,2,0,0.0,2020-03-12 00:00:00,2020-03-16
2020-03-16,181,director,2020-03-15,2020-03-17,615.0,Normal,1,6,On Progress,3,1,0,0.0,2020-03-16 00:00:00,2020-03-19
2020-03-16,197,collection,2020-03-13,2020-03-18,713.0,Normal,3,7,On Progress,5,3,0,0.0,2020-03-13 00:00:00,2020-03-19
2020-03-16,216,he,2020-03-10,2020-03-14,336.0,Critical,4,7,Delayed,5,1,0,0.0,2020-03-11 00:00:00,2020-03-18
2020-03-16,230,analysis,2020-03-12,2020-03-16,770.0,Normal,2,7,On Progress,4,2,0,0.0,2020-03-13 00:00:00,2020-03-18
2020-03-16,243,think,2020-03-12,2020-03-14,765.0,Critical,2,8,Delayed,3,2,0,0.0,2020-03-12 00:00:00,2020-03-17
2020-03-16,259,analysis,2020-03-04,2020-03-09,493.0,Critical,3,9,Delayed,4,2,0,50.0,2020-03-11 00:00:00,2020-03-17
2020-03-16,280,eight,2020-03-10,2020-03-13,394.0,Critical,2,9,Delayed,4,3,0,0.0,2020-03-12 00:00:00,2020-03-20
2020-03-16,292,above,2020-03-14,2020-03-19,393.0,Normal,0,10,On Progress,5,1,0,0.0,2020-03-16 00:00:00,2020-03-25
2020-03-16,309,both,2020-03-08,2020-03-10,328.0,Critical,2,10,Delayed,3,1,0,0.0,2020-03-12 00:00:00,2020-03-18
2020-03-17,7,audience,2020-03-13,2020-03-18,699.0,Normal,1,1,On Progress,4,2,0,0.0,2020-03-13 00:00:00,2020-03-23
2020-03-17,30,wind,2020-03-10,2020-03-16,434.0,Critical,1,1,Delayed,5,3,0,0.0,2020-03-16 00:00:00,2020-03-23
2020-03-17,49,long,2020-03-15,2020-03-19,544.0,Normal,3,2,On Progress,5,3,0,0.0,2020-03-15 00:00:00,2020-03-19
2020-03-17,58,oil,2020-03-10,2020-03-16,2123.0,Critical,6,2,Delayed,7,3,0,0.0,2020-03-10 00:00:00,2020-03-18
2020-03-17,77,vote,2020-03-06,2020-03-10,292.0,Critical,5,3,Completed,5,2,0,0.0,2020-03-09 00:00:00,2020-03-17
2020-03-17,100,service,2020-03-10,2020-03-14,434.0,Critical,3,4,Delayed,5,1,0,0.0,2020-03-14 00:00:00,2020-03-19
2020-03-17,115,option,2020-03-14,2020-03-18,590.0,Normal,3,4,On Progress,5,2,0,0.0,2020-03-14 00:00:00,2020-03-23
2020-03-17,130,somebody,2020-03-15,2020-03-16,252.0,Normal,2,5,Completed,2,1,0,0.0,2020-03-15 00:00:00,2020-03-17
2020-03-17,131,edge,2020-03-16,2020-03-18,418.0,Normal,0,5,On Progress,3,3,0,0.0,2020-03-17 00:00:00,2020-03-20
2020-03-17,145,reality,2020-03-14,2020-03-17,742.0,Normal,3,5,On Progress,4,2,0,0.0,2020-03-15 00:00:00,2020-03-18
2020-03-17,166,second,2020-03-14,2020-03-18,533.0,Normal,0,6,On Progress,5,1,0,0.0,2020-03-14 00:00:00,2020-03-23
2020-03-17,181,director,2020-03-15,2020-03-17,615.0,Normal,1,6,On Progress,3,1,0,0.0,2020-03-16 00:00:00,2020-03-19
2020-03-17,197,collection,2020-03-13,2020-03-18,713.0,Normal,3,7,On Progress,5,3,0,0.0,2020-03-13 00:00:00,2020-03-19
2020-03-17,216,he,2020-03-10,2020-03-14,336.0,Critical,4,7,Delayed,5,1,0,0.0,2020-03-11 00:00:00,2020-03-18
2020-03-17,230,analysis,2020-03-12,2020-03-16,770.0,Critical,3,7,Delayed,4,2,0,0.0,2020-03-13 00:00:00,2020-03-18
2020-03-17,243,think,2020-03-12,2020-03-14,765.0,Critical,3,8,Completed,3,2,0,0.0,2020-03-12 00:00:00,2020-03-17
2020-03-17,244,happy,2020-03-16,2020-03-20,918.0,Normal,1,8,On Progress,5,1,0,0.0,2020-03-17 00:00:00,2020-03-21
2020-03-17,259,analysis,2020-03-04,2020-03-09,493.0,Critical,4,9,Completed,4,2,0,50.0,2020-03-11 00:00:00,2020-03-17
2020-03-17,260,follow,2020-03-10,2020-03-11,590.0,Critical,0,9,Delayed,2,1,0,0.0,2020-03-17 00:00:00,2020-03-19
2020-03-17,280,eight,2020-03-10,2020-03-13,394.0,Critical,2,9,Delayed,4,3,0,0.0,2020-03-12 00:00:00,2020-03-20
2020-03-17,292,above,2020-03-14,2020-03-19,393.0,Normal,1,10,On Progress,5,1,0,0.0,2020-03-16 00:00:00,2020-03-25
2020-03-17,309,both,2020-03-08,2020-03-10,328.0,Critical,2,10,Delayed,3,1,0,0.0,2020-03-12 00:00:00,2020-03-18
2020-03-18,7,audience,2020-03-13,2020-03-18,699.0,Normal,1,1,On Progress,4,2,0,0.0,2020-03-13 00:00:00,2020-03-23
2020-03-18,30,wind,2020-03-10,2020-03-16,434.0,Critical,2,1,Delayed,5,3,0,0.0,2020-03-16 00:00:00,2020-03-23
2020-03-18,49,long,2020-03-15,2020-03-19,544.0,Normal,4,2,On Progress,5,3,0,0.0,2020-03-15 00:00:00,2020-03-19
2020-03-18,58,oil,2020-03-10,2020-03-16,2123.0,Critical,7,2,Completed,7,3,0,0.0,2020-03-10 00:00:00,2020-03-18
2020-03-18,59,inside,2020-03-17,2020-03-20,831.0,Normal,1,2,On Progress,4,2,0,0.0,2020-03-18 00:00:00,2020-03-22
2020-03-18,100,service,2020-03-10,2020-03-14,434.0,Critical,4,4,Delayed,5,1,0,0.0,2020-03-14 00:00:00,2020-03-19
2020-03-18,115,option,2020-03-14,2020-03-18,590.0,Normal,3,4,On Progress,5,2,0,0.0,2020-03-14 00:00:00,2020-03-23
2020-03-18,131,edge,2020-03-16,2020-03-18,418.0,Normal,1,5,On Progress,3,3,0,0.0,2020-03-17 00:00:00,2020-03-20
2020-03-18,145,reality,2020-03-14,2020-03-17,742.0,Normal,4,5,Completed,4,2,0,0.0,2020-03-15 00:00:00,2020-03-18
2020-03-18,146,provide,2020-03-18,2020-03-19,203.0,Normal,1,5,On Progress,2,3,0,0.0,2020-03-18 00:00:00,2020-03-19
2020-03-18,166,second,2020-03-14,2020-03-18,533.0,Normal,1,6,On Progress,5,1,0,0.0,2020-03-14 00:00:00,2020-03-23
2020-03-18,181,director,2020-03-15,2020-03-17,615.0,Critical,2,6,Delayed,3,1,0,0.0,2020-03-16 00:00:00,2020-03-19
2020-03-18,197,collection,2020-03-13,2020-03-18,713.0,Normal,4,7,On Progress,5,3,0,0.0,2020-03-13 00:00:00,2020-03-19
2020-03-18,216,he,2020-03-10,2020-03-14,336.0,Critical,5,7,Completed,5,1,0,0.0,2020-03-11 00:00:00,2020-03-18
2020-03-18,217,become,2020-03-15,2020-03-17,605.0,Critical,1,7,Delayed,3,3,0,0.0,2020-03-18 00:00:00,2020-03-20
2020-03-18,230,analysis,2020-03-12,2020-03-16,770.0,Critical,4,7,Completed,4,2,0,0.0,2020-03-13 00:00:00,2020-03-18
2020-03-18,231,successful,2020-03-18,2020-03-23,773.0,Normal,1,7,On Progress,5,3,0,0.0,2020-03-18 00:00:00,2020-03-23
2020-03-18,244,happy,2020-03-16,2020-03-20,918.0,Normal,2,8,On Progress,5,1,0,0.0,2020-03-17 00:00:00,2020-03-21
2020-03-18,260,follow,2020-03-10,2020-03-11,590.0,Critical,1,9,Delayed,2,1,0,0.0,2020-03-17 00:00:00,2020-03-19
2020-03-18,280,eight,2020-03-10,2020-03-13,394.0,Critical,2,9,Delayed,4,3,0,0.0,2020-03-12 00:00:00,2020-03-20
2020-03-18,292,above,2020-03-14,2020-03-19,393.0,Normal,2,10,On Progress,5,1,0,0.0,2020-03-16 00:00:00,2020-03-25
2020-03-18,309,both,2020-03-08,2020-03-10,328.0,Critical,3,10,Completed,3,1,0,0.0,2020-03-12 00:00:00,2020-03-18
2020-03-18,310,fact,2020-03-11,2020-03-13,591.0,Critical,1,10,Delayed,3,2,0,0.0,2020-03-18 00:00:00,2020-03-24
2020-03-19,7,audience,2020-03-13,2020-03-18,699.0,Critical,2,1,Delayed,4,2,0,0.0,2020-03-13 00:00:00,2020-03-23
2020-03-19,30,wind,2020-03-10,2020-03-16,434.0,Critical,3,1,Delayed,5,3,0,0.0,2020-03-16 00:00:00,2020-03-23
2020-03-19,49,long,2020-03-15,2020-03-19,544.0,Normal,5,2,Completed,5,3,0,0.0,2020-03-15 00:00:00,2020-03-19
2020-03-19,50,drug,2020-03-19,2020-03-21,987.0,Normal,1,2,On Progress,3,3,0,0.0,2020-03-19 00:00:00,2020-03-22
2020-03-19,59,inside,2020-03-17,2020-03-20,831.0,Normal,2,2,On Progress,4,2,0,0.0,2020-03-18 00:00:00,2020-03-22
2020-03-19,100,service,2020-03-10,2020-03-14,434.0,Critical,5,4,Completed,5,1,0,0.0,2020-03-14 00:00:00,2020-03-19
2020-03-19,101,consider,2020-03-15,2020-03-17,421.0,Critical,1,4,Delayed,3,2,0,0.0,2020-03-19 00:00:00,2020-03-21
2020-03-19,115,option,2020-03-14,2020-03-18,590.0,Critical,3,4,Delayed,5,2,0,0.0,2020-03-14 00:00:00,2020-03-23
2020-03-19,131,edge,2020-03-16,2020-03-18,418.0,Critical,2,5,Delayed,3,3,0,0.0,2020-03-17 00:00:00,2020-03-20
2020-03-19,146,provide,2020-03-18,2020-03-19,203.0,Normal,2,5,Completed,2,3,0,0.0,2020-03-18 00:00:00,2020-03-19
2020-03-19,147,laugh,2020-03-19,2020-03-22,759.0,Normal,1,5,On Progress,4,1,0,0.0,2020-03-19 00:00:00,2020-03-22
2020-03-19,166,second,2020-03-14,2020-03-18,533.0,Critical,2,6,Delayed,5,1,0,0.0,2020-03-14 00:00:00,2020-03-23
2020-03-19,181,director,2020-03-15,2020-03-17,615.0,Critical,3,6,Completed,3,1,0,0.0,2020-03-16 00:00:00,2020-03-19
2020-03-19,182,include,2020-03-17,2020-03-21,839.0,Normal,1,6,On Progress,5,1,0,0.0,2020-03-19 00:00:00,2020-03-25
2020-03-19,197,collection,2020-03-13,2020-03-18,713.0,Normal,5,7,Completed,5,3,0,0.0,2020-03-13 00:00:00,2020-03-19
2020-03-19,217,become,2020-03-15,2020-03-17,605.0,Critical,2,7,Delayed,3,3,0,0.0,2020-03-18 00:00:00,2020-03-20
2020-03-19,231,successful,2020-03-18,2020-03-23,773.0,Normal,2,7,On Progress,5,3,0,0.0,2020-03-18 00:00:00,2020-03-23
2020-03-19,244,happy,2020-03-16,2020-03-20,918.0,Normal,3,8,On Progress,5,1,0,0.0,2020-03-17 00:00:00,2020-03-21
2020-03-19,260,follow,2020-03-10,2020-03-11,590.0,Critical,2,9,Completed,2,1,0,0.0,2020-03-17 00:00:00,2020-03-19
2020-03-19,261,left,2020-03-11,2020-03-12,489.0,Critical,0,9,Delayed,2,1,0,0.0,2020-03-19 00:00:00,2020-03-23
2020-03-19,280,eight,2020-03-10,2020-03-13,394.0,Critical,3,9,Delayed,4,3,0,0.0,2020-03-12 00:00:00,2020-03-20
2020-03-19,292,above,2020-03-14,2020-03-19,393.0,Normal,2,10,On Progress,5,1,0,0.0,2020-03-16 00:00:00,2020-03-25
2020-03-19,310,fact,2020-03-11,2020-03-13,591.0,Critical,1,10,Delayed,3,2,0,0.0,2020-03-18 00:00:00,2020-03-24
2020-03-20,7,audience,2020-03-13,2020-03-18,699.0,Critical,3,1,Delayed,4,2,0,0.0,2020-03-13 00:00:00,2020-03-23
2020-03-20,30,wind,2020-03-10,2020-03-16,434.0,Critical,4,1,Delayed,5,3,0,0.0,2020-03-16 00:00:00,2020-03-23
2020-03-20,50,drug,2020-03-19,2020-03-21,987.0,Normal,1,2,On Progress,3,3,0,0.0,2020-03-19 00:00:00,2020-03-22
2020-03-20,59,inside,2020-03-17,2020-03-20,831.0,Normal,2,2,On Progress,4,2,0,0.0,2020-03-18 00:00:00,2020-03-22
2020-03-20,101,consider,2020-03-15,2020-03-17,421.0,Critical,2,4,Delayed,3,2,0,0.0,2020-03-19 00:00:00,2020-03-21
2020-03-20,115,option,2020-03-14,2020-03-18,590.0,Critical,4,4,Delayed,5,2,0,0.0,2020-03-14 00:00:00,2020-03-23
2020-03-20,131,edge,2020-03-16,2020-03-18,418.0,Critical,3,5,Completed,3,3,0,0.0,2020-03-17 00:00:00,2020-03-20
2020-03-20,132,little,2020-03-20,2020-03-22,830.0,Normal,1,5,On Progress,3,2,0,0.0,2020-03-20 00:00:00,2020-03-23
2020-03-20,147,laugh,2020-03-19,2020-03-22,759.0,Normal,2,5,On Progress,4,1,0,0.0,2020-03-19 00:00:00,2020-03-22
2020-03-20,166,second,2020-03-14,2020-03-18,533.0,Critical,3,6,Delayed,5,1,0,0.0,2020-03-14 00:00:00,2020-03-23
2020-03-20,182,include,2020-03-17,2020-03-21,839.0,Normal,2,6,On Progress,5,1,0,0.0,2020-03-19 00:00:00,2020-03-25
2020-03-20,198,cold,2020-03-20,2020-03-25,392.0,Normal,0,7,On Progress,5,2,0,0.0,2020-03-20 00:00:00,2020-03-27
2020-03-20,217,become,2020-03-15,2020-03-17,605.0,Critical,3,7,Completed,3,3,0,0.0,2020-03-18 00:00:00,2020-03-20
2020-03-20,218,gas,2020-03-19,2020-03-24,348.0,Normal,0,7,On Progress,5,2,0,0.0,2020-03-20 00:00:00,2020-03-30
2020-03-20,231,successful,2020-03-18,2020-03-23,773.0,Normal,3,7,On Progress,5,3,0,0.0,2020-03-18 00:00:00,2020-03-23
2020-03-20,244,happy,2020-03-16,2020-03-20,918.0,Normal,4,8,On Progress,5,1,0,0.0,2020-03-17 00:00:00,2020-03-21
2020-03-20,261,left,2020-03-11,2020-03-12,489.0,Critical,1,9,Delayed,2,1,0,0.0,2020-03-19 00:00:00,2020-03-23
2020-03-20,280,eight,2020-03-10,2020-03-13,394.0,Critical,4,9,Completed,4,3,0,0.0,2020-03-12 00:00:00,2020-03-20
2020-03-20,281,safe,2020-03-15,2020-03-17,497.0,Critical,1,9,Delayed,3,3,0,0.0,2020-03-20 00:00:00,2020-03-24
2020-03-20,292,above,2020-03-14,2020-03-19,393.0,Critical,3,10,Delayed,5,1,0,0.0,2020-03-16 00:00:00,2020-03-25
2020-03-20,310,fact,2020-03-11,2020-03-13,591.0,Critical,1,10,Delayed,3,2,0,0.0,2020-03-18 00:00:00,2020-03-24
2020-03-21,50,drug,2020-03-19,2020-03-21,987.0,Normal,2,2,On Progress,3,3,0,0.0,2020-03-19 00:00:00,2020-03-22
2020-03-21,59,inside,2020-03-17,2020-03-20,831.0,Critical,3,2,Delayed,4,2,0,0.0,2020-03-18 00:00:00,2020-03-22
2020-03-21,101,consider,2020-03-15,2020-03-17,421.0,Critical,3,4,Completed,3,2,0,0.0,2020-03-19 00:00:00,2020-03-21
2020-03-21,115,option,2020-03-14,2020-03-18,590.0,Critical,4,4,Delayed,5,2,0,0.0,2020-03-14 00:00:00,2020-03-23
2020-03-21,132,little,2020-03-20,2020-03-22,830.0,Normal,1,5,On Progress,3,2,0,0.0,2020-03-20 00:00:00,2020-03-23
2020-03-21,147,laugh,2020-03-19,2020-03-22,759.0,Normal,3,5,On Progress,4,1,0,0.0,2020-03-19 00:00:00,2020-03-22
2020-03-21,166,second,2020-03-14,2020-03-18,533.0,Critical,4,6,Delayed,5,1,0,0.0,2020-03-14 00:00:00,2020-03-23
2020-03-21,182,include,2020-03-17,2020-03-21,839.0,Normal,3,6,On Progress,5,1,0,0.0,2020-03-19 00:00:00,2020-03-25
2020-03-21,198,cold,2020-03-20,2020-03-25,392.0,Normal,1,7,On Progress,5,2,0,0.0,2020-03-20 00:00:00,2020-03-27
2020-03-21,218,gas,2020-03-19,2020-03-24,348.0,Normal,0,7,On Progress,5,2,0,0.0,2020-03-20 00:00:00,2020-03-30
2020-03-21,231,successful,2020-03-18,2020-03-23,773.0,Normal,4,7,On Progress,5,3,0,0.0,2020-03-18 00:00:00,2020-03-23
2020-03-21,244,happy,2020-03-16,2020-03-20,918.0,Normal,5,8,Completed,5,1,0,0.0,2020-03-17 00:00:00,2020-03-21
2020-03-22,50,drug,2020-03-19,2020-03-21,987.0,Normal,3,2,Completed,3,3,0,0.0,2020-03-19 00:00:00,2020-03-22
2020-03-22,59,inside,2020-03-17,2020-03-20,831.0,Critical,4,2,Completed,4,2,0,0.0,2020-03-18 00:00:00,2020-03-22
2020-03-22,60,another,2020-03-20,2020-03-23,809.0,Normal,1,2,On Progress,4,2,0,0.0,2020-03-22 00:00:00,2020-03-25
2020-03-22,115,option,2020-03-14,2020-03-18,590.0,Critical,4,4,Delayed,5,2,0,0.0,2020-03-14 00:00:00,2020-03-23
2020-03-22,132,little,2020-03-20,2020-03-22,830.0,Normal,2,5,On Progress,3,2,0,0.0,2020-03-20 00:00:00,2020-03-23
2020-03-22,147,laugh,2020-03-19,2020-03-22,759.0,Normal,4,5,Completed,4,1,0,0.0,2020-03-19 00:00:00,2020-03-22
2020-03-22,166,second,2020-03-14,2020-03-18,533.0,Critical,4,6,Delayed,5,1,0,0.0,2020-03-14 00:00:00,2020-03-23
2020-03-22,182,include,2020-03-17,2020-03-21,839.0,Critical,3,6,Delayed,5,1,0,0.0,2020-03-19 00:00:00,2020-03-25
2020-03-23,7,audience,2020-03-13,2020-03-18,699.0,Critical,4,1,Completed,4,2,0,0.0,2020-03-13 00:00:00,2020-03-23
2020-03-23,8,box,2020-03-20,2020-03-23,465.0,Normal,1,1,On Progress,2,2,0,0.0,2020-03-23 00:00:00,2020-03-24
2020-03-23,30,wind,2020-03-10,2020-03-16,434.0,Critical,5,1,Completed,5,3,0,0.0,2020-03-16 00:00:00,2020-03-23
2020-03-23,31,group,2020-03-17,2020-03-20,905.0,Critical,1,1,Delayed,4,1,0,0.0,2020-03-23 00:00:00,2020-03-27
2020-03-23,51,beyond,2020-03-23,2020-03-26,338.0,Normal,1,2,On Progress,4,1,0,0.0,2020-03-23 00:00:00,2020-03-27
2020-03-23,60,another,2020-03-20,2020-03-23,809.0,Normal,2,2,On Progress,4,2,0,0.0,2020-03-22 00:00:00,2020-03-25
2020-03-23,115,option,2020-03-14,2020-03-18,590.0,Critical,5,4,Completed,5,2,0,0.0,2020-03-14 00:00:00,2020-03-23
2020-03-23,132,little,2020-03-20,2020-03-22,830.0,Normal,3,5,Completed,3,2,0,0.0,2020-03-20 00:00:00,2020-03-23
2020-03-23,133,raise,2020-03-22,2020-03-25,540.0,Normal,1,5,On Progress,4,2,0,0.0,2020-03-23 00:00:00,2020-03-26
2020-03-23,148,inside,2020-03-23,2020-03-25,911.0,Normal,1,5,On Progress,3,2,0,0.0,2020-03-23 00:00:00,2020-03-25
2020-03-23,166,second,2020-03-14,2020-03-18,533.0,Critical,5,6,Completed,5,1,0,0.0,2020-03-14 00:00:00,2020-03-23
2020-03-23,167,herself,2020-03-20,2020-03-22,424.0,Critical,1,6,Delayed,3,3,0,0.0,2020-03-23 00:00:00,2020-03-25
2020-03-23,182,include,2020-03-17,2020-03-21,839.0,Critical,4,6,Delayed,5,1,0,0.0,2020-03-19 00:00:00,2020-03-25
2020-03-23,198,cold,2020-03-20,2020-03-25,392.0,Normal,2,7,On Progress,5,2,0,0.0,2020-03-20 00:00:00,2020-03-27
2020-03-23,218,gas,2020-03-19,2020-03-24,348.0,Normal,1,7,On Progress,5,2,0,0.0,2020-03-20 00:00:00,2020-03-30
2020-03-23,231,successful,2020-03-18,2020-03-23,773.0,Normal,5,7,Completed,5,3,0,0.0,2020-03-18 00:00:00,2020-03-23
2020-03-23,261,left,2020-03-11,2020-03-12,489.0,Critical,2,9,Completed,2,1,0,0.0,2020-03-19 00:00:00,2020-03-23
2020-03-23,262,only,2020-03-13,2020-03-19,783.0,Critical,1,9,Delayed,5,1,0,0.0,2020-03-23 00:00:00,2020-03-30
2020-03-23,281,safe,2020-03-15,2020-03-17,497.0,Critical,2,9,Delayed,3,3,0,0.0,2020-03-20 00:00:00,2020-03-24
2020-03-23,292,above,2020-03-14,2020-03-19,393.0,Critical,3,10,Delayed,5,1,0,0.0,2020-03-16 00:00:00,2020-03-25
2020-03-23,310,fact,2020-03-11,2020-03-13,591.0,Critical,2,10,Delayed,3,2,0,0.0,2020-03-18 00:00:00,2020-03-24
2020-03-24,8,box,2020-03-20,2020-03-23,465.0,Normal,2,1,Completed,2,2,0,0.0,2020-03-23 00:00:00,2020-03-24
2020-03-24,31,group,2020-03-17,2020-03-20,905.0,Critical,2,1,Delayed,4,1,0,0.0,2020-03-23 00:00:00,2020-03-27
2020-03-24,51,beyond,2020-03-23,2020-03-26,338.0,Normal,2,2,On Progress,4,1,0,0.0,2020-03-23 00:00:00,2020-03-27
2020-03-24,60,another,2020-03-20,2020-03-23,809.0,Critical,3,2,Delayed,4,2,0,0.0,2020-03-22 00:00:00,2020-03-25
2020-03-24,133,raise,2020-03-22,2020-03-25,540.0,Normal,2,5,On Progress,4,2,0,0.0,2020-03-23 00:00:00,2020-03-26
2020-03-24,148,inside,2020-03-23,2020-03-25,911.0,Normal,2,5,On Progress,3,2,0,0.0,2020-03-23 00:00:00,2020-03-25
2020-03-24,167,herself,2020-03-20,2020-03-22,424.0,Critical,2,6,Delayed,3,3,0,0.0,2020-03-23 00:00:00,2020-03-25
2020-03-24,182,include,2020-03-17,2020-03-21,839.0,Critical,4,6,Delayed,5,1,0,0.0,2020-03-19 00:00:00,2020-03-25
2020-03-24,198,cold,2020-03-20,2020-03-25,392.0,Normal,3,7,On Progress,5,2,0,0.0,2020-03-20 00:00:00,2020-03-27
2020-03-24,218,gas,2020-03-19,2020-03-24,348.0,Normal,1,7,On Progress,5,2,0,0.0,2020-03-20 00:00:00,2020-03-30
2020-03-24,262,only,2020-03-13,2020-03-19,783.0,Critical,2,9,Delayed,5,1,0,0.0,2020-03-23 00:00:00,2020-03-30
2020-03-24,281,safe,2020-03-15,2020-03-17,497.0,Critical,3,9,Completed,3,3,0,0.0,2020-03-20 00:00:00,2020-03-24
2020-03-24,282,center,2020-03-19,2020-03-24,288.0,Normal,0,9,On Progress,4,3,0,0.0,2020-03-24 00:00:00,2020-03-30
2020-03-24,292,above,2020-03-14,2020-03-19,393.0,Critical,4,10,Delayed,5,1,0,0.0,2020-03-16 00:00:00,2020-03-25
2020-03-24,310,fact,2020-03-11,2020-03-13,591.0,Critical,3,10,Completed,3,2,0,0.0,2020-03-18 00:00:00,2020-03-24
2020-03-25,9,wait,2020-03-25,2020-03-30,480.0,Normal,1,1,On Progress,4,1,0,0.0,2020-03-25 00:00:00,2020-03-30
2020-03-25,31,group,2020-03-17,2020-03-20,905.0,Critical,2,1,Delayed,4,1,0,0.0,2020-03-23 00:00:00,2020-03-27
2020-03-25,51,beyond,2020-03-23,2020-03-26,338.0,Normal,2,2,On Progress,4,1,0,0.0,2020-03-23 00:00:00,2020-03-27
2020-03-25,60,another,2020-03-20,2020-03-23,809.0,Critical,4,2,Completed,4,2,0,0.0,2020-03-22 00:00:00,2020-03-25
2020-03-25,61,race,2020-03-23,2020-03-26,745.0,Normal,0,2,On Progress,4,2,0,0.0,2020-03-25 00:00:00,2020-03-30
2020-03-25,133,raise,2020-03-22,2020-03-25,540.0,Normal,3,5,On Progress,4,2,0,0.0,2020-03-23 00:00:00,2020-03-26
2020-03-25,148,inside,2020-03-23,2020-03-25,911.0,Normal,3,5,Completed,3,2,0,0.0,2020-03-23 00:00:00,2020-03-25
2020-03-25,167,herself,2020-03-20,2020-03-22,424.0,Critical,3,6,Completed,3,3,0,0.0,2020-03-23 00:00:00,2020-03-25
2020-03-25,168,cover,2020-03-22,2020-03-23,966.0,Critical,1,6,Delayed,2,3,0,0.0,2020-03-25 00:00:00,2020-03-27
2020-03-25,182,include,2020-03-17,2020-03-21,839.0,Critical,5,6,Completed,5,1,0,0.0,2020-03-19 00:00:00,2020-03-25
2020-03-25,183,them,2020-03-23,2020-03-27,896.0,Normal,0,6,On Progress,5,2,0,0.0,2020-03-25 00:00:00,2020-03-31
2020-03-25,198,cold,2020-03-20,2020-03-25,392.0,Normal,4,7,On Progress,5,2,0,0.0,2020-03-20 00:00:00,2020-03-27
2020-03-25,218,gas,2020-03-19,2020-03-24,348.0,Critical,2,7,Delayed,5,2,0,0.0,2020-03-20 00:00:00,2020-03-30
2020-03-25,232,third,2020-03-25,2020-03-28,987.0,Normal,1,7,On Progress,4,2,0,0.0,2020-03-25 00:00:00,2020-04-01
2020-03-25,262,only,2020-03-13,2020-03-19,783.0,Critical,3,9,Delayed,5,1,0,0.0,2020-03-23 00:00:00,2020-03-30
2020-03-25,282,center,2020-03-19,2020-03-24,288.0,Critical,1,9,Delayed,4,3,0,0.0,2020-03-24 00:00:00,2020-03-30
2020-03-25,292,above,2020-03-14,2020-03-19,393.0,Critical,5,10,Completed,5,1,0,0.0,2020-03-16 00:00:00,2020-03-25
2020-03-25,293,especially,2020-03-21,2020-03-23,270.0,Critical,1,10,Delayed,2,3,0,0.0,2020-03-25 00:00:00,2020-03-26
