Date,ProjectID,TotalTask,StartedTask,OnGoingTask,DelayedTask,Completedtask,WorkDay,TotalSpent,StartDate,EndDate,ActualStartDate,ActualEndDate
2024-04-26,8,16,13,1,0,12,54,8535.0,2024-03-18,2024-05-09,2024-03-18,2024-05-09
2024-04-26,13,11,9,1,0,8,38,6839.0,2024-04-01,2024-05-03,2024-04-01,2024-05-04
2024-04-26,14,31,12,2,0,10,53,8187.0,2024-04-08,2024-05-30,2024-04-08,2024-06-01
2024-04-26,15,50,10,3,0,7,41,6743.0,2024-04-08,2024-07-04,2024-04-08,2024-07-04
2024-04-26,16,25,9,2,1,7,41,8313.0,2024-04-01,2024-06-07,2024-04-01,2024-06-10
2024-04-26,17,30,15,1,0,14,52,12236.0,2024-03-25,2024-06-07,2024-03-25,2024-06-07
2024-04-26,18,26,13,1,1,12,50,9023.0,2024-04-01,2024-05-29,2024-04-01,2024-05-30
2024-04-26,22,44,27,2,0,25,94,20466.0,2024-03-18,2024-05-26,2024-03-18,2024-05-28
2024-04-26,24,21,2,2,0,0,8,0.0,2024-04-22,2024-06-08,2024-04-22,2024-06-08
2024-04-26,26,48,4,3,0,1,27,2900.0,2024-04-15,2024-06-26,2024-04-15,2024-06-26
2024-04-26,27,42,13,2,0,11,50,9486.0,2024-04-08,2024-06-10,2024-04-08,2024-06-10
2024-04-26,29,33,22,1,0,21,89,18676.0,2024-03-18,2024-05-15,2024-03-18,2024-05-15
2024-04-27,2,29,28,2,0,26,88,17950.0,2024-03-11,2024-05-01,2024-03-11,2024-05-03
2024-04-27,3,28,8,2,1,6,35,5869.0,2024-04-08,2024-06-13,2024-04-08,2024-06-14
2024-04-27,5,14,14,1,1,13,49,9982.0,2024-03-18,2024-04-26,2024-03-18,2024-04-30
2024-04-27,6,37,21,1,0,20,86,16721.0,2024-03-25,2024-05-27,2024-03-25,2024-05-27
2024-04-27,8,16,13,1,0,12,54,8535.0,2024-03-18,2024-05-09,2024-03-18,2024-05-09
2024-04-27,13,11,9,0,0,9,39,7234.0,2024-04-01,2024-05-03,2024-04-01,2024-05-04
2024-04-27,14,31,12,1,0,11,55,8759.0,2024-04-08,2024-05-30,2024-04-08,2024-06-01
2024-04-27,15,50,10,3,0,7,41,6743.0,2024-04-08,2024-07-04,2024-04-08,2024-07-04
2024-04-27,16,25,9,2,1,7,41,8313.0,2024-04-01,2024-06-07,2024-04-01,2024-06-10
2024-04-27,17,30,15,1,0,14,52,12236.0,2024-03-25,2024-06-07,2024-03-25,2024-06-07
2024-04-27,18,26,14,1,0,13,51,9587.0,2024-04-01,2024-05-29,2024-04-01,2024-05-30
2024-04-27,22,44,27,2,0,25,96,20466.0,2024-03-18,2024-05-26,2024-03-18,2024-05-28
2024-04-27,24,21,2,2,0,0,10,0.0,2024-04-22,2024-06-08,2024-04-22,2024-06-08
2024-04-27,26,48,5,3,0,2,31,5300.0,2024-04-15,2024-06-26,2024-04-15,2024-06-26
2024-04-27,27,42,13,0,0,13,52,11110.0,2024-04-08,2024-06-10,2024-04-08,2024-06-10
2024-04-27,29,33,23,2,0,21,90,18676.0,2024-03-18,2024-05-15,2024-03-18,2024-05-15
2024-04-28,2,29,28,2,0,26,88,17950.0,2024-03-11,2024-05-01,2024-03-11,2024-05-03
2024-04-28,3,28,8,2,1,6,35,5869.0,2024-04-08,2024-06-13,2024-04-08,2024-06-14
2024-04-28,5,14,14,1,1,13,49,9982.0,2024-03-18,2024-04-26,2024-03-18,2024-04-30
2024-04-28,6,37,21,0,0,21,87,17068.0,2024-03-25,2024-05-27,2024-03-25,2024-05-27
2024-04-28,8,16,13,1,0,12,54,8535.0,2024-03-18,2024-05-09,2024-03-18,2024-05-09
2024-04-28,13,11,9,0,0,9,39,7234.0,2024-04-01,2024-05-03,2024-04-01,2024-05-04
2024-04-28,14,31,14,2,0,12,58,9072.0,2024-04-08,2024-05-30,2024-04-08,2024-06-01
2024-04-28,15,50,10,3,0,7,41,6743.0,2024-04-08,2024-07-04,2024-04-08,2024-07-04
2024-04-28,16,25,9,2,1,7,41,8313.0,2024-04-01,2024-06-07,2024-04-01,2024-06-10
2024-04-28,17,30,15,1,0,14,52,12236.0,2024-03-25,2024-06-07,2024-03-25,2024-06-07
2024-04-28,18,26,15,2,1,13,53,9587.0,2024-04-01,2024-05-29,2024-04-01,2024-05-30
2024-04-28,22,44,27,2,0,25,97,20466.0,2024-03-18,2024-05-26,2024-03-18,2024-05-28
2024-04-28,24,21,2,2,0,0,12,0.0,2024-04-22,2024-06-08,2024-04-22,2024-06-08
2024-04-28,26,48,5,3,0,2,31,5300.0,2024-04-15,2024-06-26,2024-04-15,2024-06-26
2024-04-28,27,42,14,1,0,13,53,11110.0,2024-04-08,2024-06-10,2024-04-08,2024-06-10
2024-04-28,29,33,24,2,0,22,92,19029.0,2024-03-18,2024-05-15,2024-03-18,2024-05-15
2024-04-29,2,29,28,2,0,26,89,17950.0,2024-03-11,2024-05-01,2024-03-11,2024-05-03
2024-04-29,3,28,9,1,0,8,37,6980.0,2024-04-08,2024-06-13,2024-04-08,2024-06-14
2024-04-29,4,12,1,1,0,0,1,0.0,2024-04-29,2024-06-06,2024-04-29,2024-06-07
2024-04-29,5,14,14,1,1,13,49,9982.0,2024-03-18,2024-04-26,2024-03-18,2024-04-30
2024-04-29,6,37,23,2,0,21,89,17068.0,2024-03-25,2024-05-27,2024-03-25,2024-05-27
2024-04-29,8,16,13,1,1,12,55,8535.0,2024-03-18,2024-05-09,2024-03-18,2024-05-09
2024-04-29,11,16,1,1,0,0,1,0.0,2024-04-29,2024-06-07,2024-04-29,2024-06-07
2024-04-29,13,11,10,1,0,9,40,7234.0,2024-04-01,2024-05-03,2024-04-01,2024-05-04
2024-04-29,14,31,15,2,0,13,61,9540.0,2024-04-08,2024-05-30,2024-04-08,2024-06-01
2024-04-29,15,50,11,3,0,8,45,7127.0,2024-04-08,2024-07-04,2024-04-08,2024-07-04
2024-04-29,16,25,10,2,0,8,44,8677.0,2024-04-01,2024-06-07,2024-04-01,2024-06-10
2024-04-29,17,30,16,2,0,14,53,12236.0,2024-03-25,2024-06-07,2024-03-25,2024-06-07
2024-04-29,18,26,15,2,1,13,55,9587.0,2024-04-01,2024-05-29,2024-04-01,2024-05-30
2024-04-29,22,44,29,2,0,27,100,21736.0,2024-03-18,2024-05-26,2024-03-18,2024-05-28
2024-04-29,24,21,2,2,0,0,14,0.0,2024-04-22,2024-06-08,2024-04-22,2024-06-08
2024-04-29,26,48,6,2,0,4,35,7207.0,2024-04-15,2024-06-26,2024-04-15,2024-06-26
2024-04-29,27,42,15,2,0,13,55,11110.0,2024-04-08,2024-06-10,2024-04-08,2024-06-10
2024-04-29,28,30,1,1,0,0,1,0.0,2024-04-29,2024-07-02,2024-04-29,2024-07-02
2024-04-29,29,33,24,2,0,22,94,19029.0,2024-03-18,2024-05-15,2024-03-18,2024-05-15
2024-04-30,2,29,29,2,0,27,92,18587.0,2024-03-11,2024-05-01,2024-03-11,2024-05-03
2024-04-30,3,28,9,1,0,8,38,6980.0,2024-04-08,2024-06-13,2024-04-08,2024-06-14
2024-04-30,4,12,1,1,0,0,2,0.0,2024-04-29,2024-06-06,2024-04-29,2024-06-07
2024-04-30,6,37,23,2,0,21,90,17068.0,2024-03-25,2024-05-27,2024-03-25,2024-05-27
2024-04-30,8,16,13,1,1,12,56,8535.0,2024-03-18,2024-05-09,2024-03-18,2024-05-09
2024-04-30,11,16,2,2,0,0,3,0.0,2024-04-29,2024-06-07,2024-04-29,2024-06-07
2024-04-30,13,11,10,1,0,9,40,7234.0,2024-04-01,2024-05-03,2024-04-01,2024-05-04
2024-04-30,14,31,17,3,0,14,64,10027.0,2024-04-08,2024-05-30,2024-04-08,2024-06-01
2024-04-30,15,50,12,3,0,9,49,8072.0,2024-04-08,2024-07-04,2024-04-08,2024-07-04
2024-04-30,16,25,11,2,1,9,46,9291.0,2024-04-01,2024-06-07,2024-04-01,2024-06-10
2024-04-30,17,30,16,2,1,14,54,12236.0,2024-03-25,2024-06-07,2024-03-25,2024-06-07
2024-04-30,18,26,16,2,0,14,57,10248.0,2024-04-01,2024-05-29,2024-04-01,2024-05-30
2024-04-30,22,44,29,2,0,27,102,21736.0,2024-03-18,2024-05-26,2024-03-18,2024-05-28
2024-04-30,24,21,2,2,0,0,16,0.0,2024-04-22,2024-06-08,2024-04-22,2024-06-08
2024-04-30,26,48,7,3,0,4,38,7207.0,2024-04-15,2024-06-26,2024-04-15,2024-06-26
2024-04-30,27,42,15,2,0,13,56,11110.0,2024-04-08,2024-06-10,2024-04-08,2024-06-10
2024-04-30,28,30,1,1,0,0,2,0.0,2024-04-29,2024-07-02,2024-04-29,2024-07-02
2024-04-30,29,33,24,1,0,23,96,19788.0,2024-03-18,2024-05-15,2024-03-18,2024-05-15
2024-05-01,2,29,29,2,0,27,93,18587.0,2024-03-11,2024-05-01,2024-03-11,2024-05-03
2024-05-01,3,28,10,2,1,8,40,6980.0,2024-04-08,2024-06-13,2024-04-08,2024-06-14
2024-05-01,4,12,1,1,0,0,3,0.0,2024-04-29,2024-06-06,2024-04-29,2024-06-07
2024-05-01,6,37,23,2,1,21,91,17068.0,2024-03-25,2024-05-27,2024-03-25,2024-05-27
2024-05-01,8,16,14,1,1,13,58,9186.0,2024-03-18,2024-05-09,2024-03-18,2024-05-09
2024-05-01,11,16,2,2,0,0,5,0.0,2024-04-29,2024-06-07,2024-04-29,2024-06-07
2024-05-01,13,11,10,1,0,9,41,7234.0,2024-04-01,2024-05-03,2024-04-01,2024-05-04
2024-05-01,14,31,18,2,0,16,67,11236.0,2024-04-08,2024-05-30,2024-04-08,2024-06-01
2024-05-01,15,50,14,3,0,11,54,9664.0,2024-04-08,2024-07-04,2024-04-08,2024-07-04
2024-05-01,16,25,11,2,1,9,48,9291.0,2024-04-01,2024-06-07,2024-04-01,2024-06-10
2024-05-01,17,30,16,2,1,14,56,12236.0,2024-03-25,2024-06-07,2024-03-25,2024-06-07
2024-05-01,18,26,16,1,0,15,59,10634.0,2024-04-01,2024-05-29,2024-04-01,2024-05-30
2024-05-01,22,44,29,1,0,28,103,22281.0,2024-03-18,2024-05-26,2024-03-18,2024-05-28
2024-05-01,24,21,2,1,0,1,18,1008.0,2024-04-22,2024-06-08,2024-04-22,2024-06-08
2024-05-01,26,48,8,3,0,5,41,7658.0,2024-04-15,2024-06-26,2024-04-15,2024-06-26
2024-05-01,27,42,15,1,0,14,58,11851.0,2024-04-08,2024-06-10,2024-04-08,2024-06-10
2024-05-01,28,30,1,1,0,0,3,0.0,2024-04-29,2024-07-02,2024-04-29,2024-07-02
2024-05-01,29,33,24,1,1,23,97,19788.0,2024-03-18,2024-05-15,2024-03-18,2024-05-15
2024-05-02,2,29,29,1,1,28,94,18939.0,2024-03-11,2024-05-01,2024-03-11,2024-05-03
2024-05-02,3,28,11,2,0,9,43,7513.0,2024-04-08,2024-06-13,2024-04-08,2024-06-14
2024-05-02,4,12,2,2,0,0,4,0.0,2024-04-29,2024-06-06,2024-04-29,2024-06-07
2024-05-02,6,37,24,1,1,23,94,18093.0,2024-03-25,2024-05-27,2024-03-25,2024-05-27
2024-05-02,8,16,15,1,0,14,60,9767.0,2024-03-18,2024-05-09,2024-03-18,2024-05-09
2024-05-02,11,16,2,2,0,0,7,0.0,2024-04-29,2024-06-07,2024-04-29,2024-06-07
2024-05-02,13,11,11,1,0,10,42,7660.0,2024-04-01,2024-05-03,2024-04-01,2024-05-04
2024-05-02,14,31,18,1,1,17,69,12180.0,2024-04-08,2024-05-30,2024-04-08,2024-06-01
2024-05-02,15,50,15,3,0,12,58,10031.0,2024-04-08,2024-07-04,2024-04-08,2024-07-04
2024-05-02,16,25,12,1,1,11,51,10858.0,2024-04-01,2024-06-07,2024-04-01,2024-06-10
2024-05-02,17,30,17,1,0,16,59,13186.0,2024-03-25,2024-06-07,2024-03-25,2024-06-07
2024-05-02,18,26,17,2,1,15,61,10634.0,2024-04-01,2024-05-29,2024-04-01,2024-05-30
2024-05-02,22,44,29,1,1,28,104,22281.0,2024-03-18,2024-05-26,2024-03-18,2024-05-28
2024-05-02,24,21,3,2,0,1,20,1008.0,2024-04-22,2024-06-08,2024-04-22,2024-06-08
2024-05-02,26,48,8,2,1,6,44,8229.0,2024-04-15,2024-06-26,2024-04-15,2024-06-26
2024-05-02,27,42,16,1,0,15,60,12845.0,2024-04-08,2024-06-10,2024-04-08,2024-06-10
2024-05-02,28,30,2,2,0,0,5,0.0,2024-04-29,2024-07-02,2024-04-29,2024-07-02
2024-05-02,29,33,26,2,0,24,100,20244.0,2024-03-18,2024-05-15,2024-03-18,2024-05-15
2024-05-03,3,28,11,2,0,9,45,7513.0,2024-04-08,2024-06-13,2024-04-08,2024-06-14
2024-05-03,4,12,2,2,0,0,5,0.0,2024-04-29,2024-06-06,2024-04-29,2024-06-07
2024-05-03,6,37,26,2,0,24,97,18718.0,2024-03-25,2024-05-27,2024-03-25,2024-05-27
2024-05-03,8,16,15,1,0,14,61,9767.0,2024-03-18,2024-05-09,2024-03-18,2024-05-09
2024-05-03,11,16,2,2,0,0,8,0.0,2024-04-29,2024-06-07,2024-04-29,2024-06-07
2024-05-03,13,11,11,1,0,10,43,7660.0,2024-04-01,2024-05-03,2024-04-01,2024-05-04
2024-05-03,14,31,20,2,0,18,72,12405.0,2024-04-08,2024-05-30,2024-04-08,2024-06-01
2024-05-03,15,50,16,3,1,13,60,10912.0,2024-04-08,2024-07-04,2024-04-08,2024-07-04
2024-05-03,16,25,13,1,0,12,53,11282.0,2024-04-01,2024-06-07,2024-04-01,2024-06-10
2024-05-03,17,30,18,2,1,16,61,13186.0,2024-03-25,2024-06-07,2024-03-25,2024-06-07
2024-05-03,18,26,17,1,0,16,63,11590.0,2024-04-01,2024-05-29,2024-04-01,2024-05-30
2024-05-03,22,44,31,2,0,29,107,23148.0,2024-03-18,2024-05-26,2024-03-18,2024-05-28
2024-05-03,24,21,4,2,0,2,23,3538.0,2024-04-22,2024-06-08,2024-04-22,2024-06-08
2024-05-03,26,48,9,1,1,8,46,9061.0,2024-04-15,2024-06-26,2024-04-15,2024-06-26
2024-05-03,27,42,16,1,0,15,61,12845.0,2024-04-08,2024-06-10,2024-04-08,2024-06-10
2024-05-03,28,30,2,2,0,0,6,0.0,2024-04-29,2024-07-02,2024-04-29,2024-07-02
2024-05-03,29,33,27,2,0,25,103,20814.0,2024-03-18,2024-05-15,2024-03-18,2024-05-15
2024-05-04,3,28,11,1,0,10,47,8265.0,2024-04-08,2024-06-13,2024-04-08,2024-06-14
2024-05-04,4,12,2,2,0,0,7,0.0,2024-04-29,2024-06-06,2024-04-29,2024-06-07
2024-05-04,6,37,26,2,0,24,98,18718.0,2024-03-25,2024-05-27,2024-03-25,2024-05-27
2024-05-04,8,16,15,1,0,14,61,9767.0,2024-03-18,2024-05-09,2024-03-18,2024-05-09
2024-05-04,11,16,2,2,0,0,8,0.0,2024-04-29,2024-06-07,2024-04-29,2024-06-07
2024-05-04,14,31,21,3,0,18,75,12405.0,2024-04-08,2024-05-30,2024-04-08,2024-06-01
2024-05-04,15,50,16,3,1,13,60,10912.0,2024-04-08,2024-07-04,2024-04-08,2024-07-04
2024-05-04,16,25,13,1,0,12,53,11282.0,2024-04-01,2024-06-07,2024-04-01,2024-06-10
2024-05-04,17,30,18,2,1,16,61,13186.0,2024-03-25,2024-06-07,2024-03-25,2024-06-07
2024-05-04,18,26,17,1,0,16,64,11590.0,2024-04-01,2024-05-29,2024-04-01,2024-05-30
2024-05-04,22,44,31,2,1,29,109,23148.0,2024-03-18,2024-05-26,2024-03-18,2024-05-28
2024-05-04,24,21,4,1,0,3,25,3850.0,2024-04-22,2024-06-08,2024-04-22,2024-06-08
2024-05-04,26,48,11,3,1,8,49,9061.0,2024-04-15,2024-06-26,2024-04-15,2024-06-26
2024-05-04,27,42,17,2,0,15,63,12845.0,2024-04-08,2024-06-10,2024-04-08,2024-06-10
2024-05-04,28,30,2,1,0,1,8,1882.0,2024-04-29,2024-07-02,2024-04-29,2024-07-02
2024-05-04,29,33,27,2,0,25,105,20814.0,2024-03-18,2024-05-15,2024-03-18,2024-05-15
2024-05-05,3,28,11,1,0,10,47,8265.0,2024-04-08,2024-06-13,2024-04-08,2024-06-14
2024-05-05,4,12,2,2,0,0,7,0.0,2024-04-29,2024-06-06,2024-04-29,2024-06-07
2024-05-05,6,37,27,2,0,25,101,19413.0,2024-03-25,2024-05-27,2024-03-25,2024-05-27
2024-05-05,8,16,15,1,0,14,61,9767.0,2024-03-18,2024-05-09,2024-03-18,2024-05-09
2024-05-05,11,16,2,2,0,0,8,0.0,2024-04-29,2024-06-07,2024-04-29,2024-06-07
2024-05-05,14,31,21,3,0,18,78,12405.0,2024-04-08,2024-05-30,2024-04-08,2024-06-01
2024-05-05,15,50,16,3,1,13,60,10912.0,2024-04-08,2024-07-04,2024-04-08,2024-07-04
2024-05-05,16,25,13,1,0,12,53,11282.0,2024-04-01,2024-06-07,2024-04-01,2024-06-10
2024-05-05,17,30,18,2,1,16,61,13186.0,2024-03-25,2024-06-07,2024-03-25,2024-06-07
2024-05-05,18,26,18,1,0,17,66,12195.0,2024-04-01,2024-05-29,2024-04-01,2024-05-30
2024-05-05,22,44,32,2,0,30,112,23787.0,2024-03-18,2024-05-26,2024-03-18,2024-05-28
2024-05-05,24,21,4,0,0,4,26,4663.0,2024-04-22,2024-06-08,2024-04-22,2024-06-08
2024-05-05,26,48,11,3,1,8,49,9061.0,2024-04-15,2024-06-26,2024-04-15,2024-06-26
2024-05-05,27,42,18,2,0,16,66,13436.0,2024-04-08,2024-06-10,2024-04-08,2024-06-10
2024-05-05,28,30,3,2,0,1,10,1882.0,2024-04-29,2024-07-02,2024-04-29,2024-07-02
2024-05-05,29,33,27,0,0,27,107,22596.0,2024-03-18,2024-05-15,2024-03-18,2024-05-15
2024-05-06,3,28,12,1,0,11,49,9224.0,2024-04-08,2024-06-13,2024-04-08,2024-06-14
2024-05-06,4,12,2,2,0,0,9,0.0,2024-04-29,2024-06-06,2024-04-29,2024-06-07
2024-05-06,6,37,27,1,0,26,103,19670.0,2024-03-25,2024-05-27,2024-03-25,2024-05-27
2024-05-06,8,16,15,1,0,14,62,9767.0,2024-03-18,2024-05-09,2024-03-18,2024-05-09
2024-05-06,11,16,2,2,0,0,10,0.0,2024-04-29,2024-06-07,2024-04-29,2024-06-07
2024-05-06,14,31,22,3,0,19,81,12952.0,2024-04-08,2024-05-30,2024-04-08,2024-06-01
2024-05-06,15,50,18,3,0,15,64,11679.0,2024-04-08,2024-07-04,2024-04-08,2024-07-04
2024-05-06,16,25,14,2,0,12,55,11282.0,2024-04-01,2024-06-07,2024-04-01,2024-06-10
2024-05-06,17,30,18,2,1,16,62,13186.0,2024-03-25,2024-06-07,2024-03-25,2024-06-07
2024-05-06,18,26,18,1,0,17,67,12195.0,2024-04-01,2024-05-29,2024-04-01,2024-05-30
2024-05-06,22,44,33,2,0,31,115,24524.0,2024-03-18,2024-05-26,2024-03-18,2024-05-28
2024-05-06,24,21,6,2,0,4,28,4663.0,2024-04-22,2024-06-08,2024-04-22,2024-06-08
2024-05-06,26,48,12,2,0,10,52,10336.0,2024-04-15,2024-06-26,2024-04-15,2024-06-26
2024-05-06,27,42,18,2,0,16,68,13436.0,2024-04-08,2024-06-10,2024-04-08,2024-06-10
2024-05-06,28,30,3,2,0,1,12,1882.0,2024-04-29,2024-07-02,2024-04-29,2024-07-02
2024-05-06,29,33,28,1,0,27,108,22596.0,2024-03-18,2024-05-15,2024-03-18,2024-05-15
2024-05-06,30,41,1,1,0,0,1,0.0,2024-05-06,2024-07-02,2024-05-06,2024-07-03
2024-05-07,3,28,12,0,0,12,50,9453.0,2024-04-08,2024-06-13,2024-04-08,2024-06-14
2024-05-07,4,12,2,2,0,0,11,0.0,2024-04-29,2024-06-06,2024-04-29,2024-06-07
2024-05-07,6,37,28,1,0,27,105,20281.0,2024-03-25,2024-05-27,2024-03-25,2024-05-27
2024-05-07,8,16,15,0,0,15,63,10443.0,2024-03-18,2024-05-09,2024-03-18,2024-05-09
2024-05-07,11,16,2,2,0,0,12,0.0,2024-04-29,2024-06-07,2024-04-29,2024-06-07
2024-05-07,14,31,22,1,1,21,83,14753.0,2024-04-08,2024-05-30,2024-04-08,2024-06-01
2024-05-07,15,50,19,3,0,16,68,12047.0,2024-04-08,2024-07-04,2024-04-08,2024-07-04
2024-05-07,16,25,14,1,0,13,57,11552.0,2024-04-01,2024-06-07,2024-04-01,2024-06-10
2024-05-07,17,30,19,1,0,18,65,14913.0,2024-03-25,2024-06-07,2024-03-25,2024-06-07
2024-05-07,18,26,18,0,0,18,68,13046.0,2024-04-01,2024-05-29,2024-04-01,2024-05-30
2024-05-07,22,44,33,2,0,31,117,24524.0,2024-03-18,2024-05-26,2024-03-18,2024-05-28
2024-05-07,24,21,6,1,0,5,30,5544.0,2024-04-22,2024-06-08,2024-04-22,2024-06-08
2024-05-07,26,48,12,2,1,10,53,10336.0,2024-04-15,2024-06-26,2024-04-15,2024-06-26
2024-05-07,27,42,19,2,0,17,71,13970.0,2024-04-08,2024-06-10,2024-04-08,2024-06-10
2024-05-07,28,30,3,2,0,1,14,1882.0,2024-04-29,2024-07-02,2024-04-29,2024-07-02
2024-05-07,29,33,30,2,0,28,111,23194.0,2024-03-18,2024-05-15,2024-03-18,2024-05-15
2024-05-07,30,41,2,2,0,0,3,0.0,2024-05-06,2024-07-02,2024-05-06,2024-07-03
2024-05-08,3,28,14,2,0,12,52,9453.0,2024-04-08,2024-06-13,2024-04-08,2024-06-14
2024-05-08,4,12,2,2,0,0,13,0.0,2024-04-29,2024-06-06,2024-04-29,2024-06-07
2024-05-08,6,37,29,2,1,27,106,20281.0,2024-03-25,2024-05-27,2024-03-25,2024-05-27
2024-05-08,8,16,16,1,0,15,64,10443.0,2024-03-18,2024-05-09,2024-03-18,2024-05-09
2024-05-08,11,16,2,2,0,0,14,0.0,2024-04-29,2024-06-07,2024-04-29,2024-06-07
2024-05-08,14,31,24,2,0,22,86,15167.0,2024-04-08,2024-05-30,2024-04-08,2024-06-01
2024-05-08,15,50,21,3,1,18,73,13659.0,2024-04-08,2024-07-04,2024-04-08,2024-07-04
2024-05-08,16,25,15,2,0,13,59,11552.0,2024-04-01,2024-06-07,2024-04-01,2024-06-10
2024-05-08,17,30,20,2,1,18,67,14913.0,2024-03-25,2024-06-07,2024-03-25,2024-06-07
2024-05-08,18,26,18,0,0,18,68,13046.0,2024-04-01,2024-05-29,2024-04-01,2024-05-30
2024-05-08,22,44,33,0,0,33,119,25249.0,2024-03-18,2024-05-26,2024-03-18,2024-05-28
2024-05-08,24,21,7,2,0,5,31,5544.0,2024-04-22,2024-06-08,2024-04-22,2024-06-08
2024-05-08,26,48,14,2,0,12,56,11752.0,2024-04-15,2024-06-26,2024-04-15,2024-06-26
2024-05-08,27,42,19,1,0,18,72,14344.0,2024-04-08,2024-06-10,2024-04-08,2024-06-10
2024-05-08,28,30,3,2,0,1,15,1882.0,2024-04-29,2024-07-02,2024-04-29,2024-07-02
2024-05-08,29,33,30,1,0,29,113,23616.0,2024-03-18,2024-05-15,2024-03-18,2024-05-15
2024-05-08,30,41,3,3,0,0,6,0.0,2024-05-06,2024-07-02,2024-05-06,2024-07-03
2024-05-09,3,28,14,2,0,12,54,9453.0,2024-04-08,2024-06-13,2024-04-08,2024-06-14
2024-05-09,4,12,3,2,0,1,16,2453.0,2024-04-29,2024-06-06,2024-04-29,2024-06-07
2024-05-09,6,37,30,2,0,28,109,21218.0,2024-03-25,2024-05-27,2024-03-25,2024-05-27
2024-05-09,11,16,2,2,0,0,16,0.0,2024-04-29,2024-06-07,2024-04-29,2024-06-07
2024-05-09,14,31,24,1,0,23,88,15985.0,2024-04-08,2024-05-30,2024-04-08,2024-06-01
2024-05-09,15,50,21,3,1,18,76,13659.0,2024-04-08,2024-07-04,2024-04-08,2024-07-04
2024-05-09,16,25,15,0,0,15,61,12255.0,2024-04-01,2024-06-07,2024-04-01,2024-06-10
2024-05-09,17,30,21,1,0,20,70,16374.0,2024-03-25,2024-06-07,2024-03-25,2024-06-07
2024-05-09,18,26,19,1,0,18,69,13046.0,2024-04-01,2024-05-29,2024-04-01,2024-05-30
2024-05-09,22,44,34,1,0,33,120,25249.0,2024-03-18,2024-05-26,2024-03-18,2024-05-28
2024-05-09,24,21,8,2,0,6,34,6489.0,2024-04-22,2024-06-08,2024-04-22,2024-06-08
2024-05-09,26,48,15,3,1,12,58,11752.0,2024-04-15,2024-06-26,2024-04-15,2024-06-26
2024-05-09,27,42,21,2,0,19,74,15127.0,2024-04-08,2024-06-10,2024-04-08,2024-06-10
2024-05-09,28,30,4,2,0,2,18,2466.0,2024-04-29,2024-07-02,2024-04-29,2024-07-02
2024-05-09,29,33,31,2,0,29,115,23616.0,2024-03-18,2024-05-15,2024-03-18,2024-05-15
2024-05-09,30,41,3,3,0,0,9,0.0,2024-05-06,2024-07-02,2024-05-06,2024-07-03
2024-05-10,3,28,14,1,0,13,56,9959.0,2024-04-08,2024-06-13,2024-04-08,2024-06-14
2024-05-10,4,12,3,2,0,1,18,2453.0,2024-04-29,2024-06-06,2024-04-29,2024-06-07
2024-05-10,6,37,30,1,0,29,111,21554.0,2024-03-25,2024-05-27,2024-03-25,2024-05-27
2024-05-10,11,16,2,2,1,0,17,0.0,2024-04-29,2024-06-07,2024-04-29,2024-06-07
2024-05-10,14,31,24,1,1,23,89,15985.0,2024-04-08,2024-05-30,2024-04-08,2024-06-01
2024-05-10,15,50,23,3,0,20,81,15281.0,2024-04-08,2024-07-04,2024-04-08,2024-07-04
2024-05-10,16,25,16,1,0,15,62,12255.0,2024-04-01,2024-06-07,2024-04-01,2024-06-10
2024-05-10,17,30,23,2,0,21,73,17026.0,2024-03-25,2024-06-07,2024-03-25,2024-06-07
2024-05-10,18,26,19,1,0,18,70,13046.0,2024-04-01,2024-05-29,2024-04-01,2024-05-30
2024-05-10,22,44,35,1,0,34,122,25653.0,2024-03-18,2024-05-26,2024-03-18,2024-05-28
2024-05-10,24,21,8,1,0,7,36,6783.0,2024-04-22,2024-06-08,2024-04-22,2024-06-08
2024-05-10,26,48,16,3,0,13,62,12022.0,2024-04-15,2024-06-26,2024-04-15,2024-06-26
2024-05-10,27,42,21,2,0,19,76,15127.0,2024-04-08,2024-06-10,2024-04-08,2024-06-10
2024-05-10,28,30,4,2,0,2,19,2466.0,2024-04-29,2024-07-02,2024-04-29,2024-07-02
2024-05-10,29,33,31,0,0,31,117,24684.0,2024-03-18,2024-05-15,2024-03-18,2024-05-15
2024-05-10,30,41,3,3,0,0,12,0.0,2024-05-06,2024-07-02,2024-05-06,2024-07-03
2024-05-11,3,28,15,1,0,14,58,10290.0,2024-04-08,2024-06-13,2024-04-08,2024-06-14
2024-05-11,4,12,3,2,0,1,20,2453.0,2024-04-29,2024-06-06,2024-04-29,2024-06-07
2024-05-11,6,37,31,1,0,30,113,22527.0,2024-03-25,2024-05-27,2024-03-25,2024-05-27
2024-05-11,11,16,2,2,1,0,17,0.0,2024-04-29,2024-06-07,2024-04-29,2024-06-07
2024-05-11,14,31,26,2,1,24,92,16804.0,2024-04-08,2024-05-30,2024-04-08,2024-06-01
2024-05-11,15,50,23,3,0,20,81,15281.0,2024-04-08,2024-07-04,2024-04-08,2024-07-04
2024-05-11,16,25,16,1,0,15,62,12255.0,2024-04-01,2024-06-07,2024-04-01,2024-06-10
2024-05-11,17,30,23,2,0,21,73,17026.0,2024-03-25,2024-06-07,2024-03-25,2024-06-07
2024-05-11,18,26,19,0,0,19,71,13930.0,2024-04-01,2024-05-29,2024-04-01,2024-05-30
