Date,ProjectID,TotalTask,StartedTask,OnGoingTask,DelayedTask,CompletedTask,WorkDay,TotalSpent,StartDate,EndDate,ActualStartDate,ActualEndDate
2024-04-25,27,42,10,1,1,9,44,8444.0,2024-04-08,2024-06-10,2024-04-08,2024-07-01
2024-04-25,29,33,22,2,0,20,87,18437.0,2024-03-18,2024-05-15,2024-03-18,2024-05-16
2024-04-26,2,29,25,2,1,23,80,15339.0,2024-03-11,2024-05-01,2024-03-11,2024-05-06
2024-04-26,3,28,8,1,0,7,35,6593.0,2024-04-08,2024-06-13,2024-04-08,2024-06-28
2024-04-26,5,14,14,1,0,13,49,9982.0,2024-03-18,2024-04-26,2024-03-18,2024-04-27
2024-04-26,6,37,20,2,1,18,80,15593.0,2024-03-25,2024-05-27,2024-03-25,2024-05-30
2024-04-26,7,16,16,1,1,15,53,10415.0,2024-03-11,2024-04-25,2024-03-11,2024-04-30
2024-04-26,8,16,13,1,0,12,55,8535.0,2024-03-18,2024-05-09,2024-03-18,2024-05-10
2024-04-26,13,11,9,1,0,8,38,6839.0,2024-04-01,2024-05-03,2024-04-01,2024-05-04
2024-04-26,14,31,11,3,1,8,47,7025.0,2024-04-08,2024-05-30,2024-04-08,2024-06-02
2024-04-26,15,50,9,3,0,6,38,6303.0,2024-04-08,2024-07-04,2024-04-08,2024-07-15
2024-04-26,16,25,9,2,1,7,39,8313.0,2024-04-01,2024-06-07,2024-04-01,2024-06-11
2024-04-26,17,30,14,1,1,13,48,11340.0,2024-03-25,2024-06-07,2024-03-25,2024-06-17
2024-04-26,18,26,13,2,1,11,47,8409.0,2024-04-01,2024-05-29,2024-04-01,2024-06-07
2024-04-26,22,44,26,2,1,24,91,20065.0,2024-03-18,2024-05-26,2024-03-18,2024-06-03
2024-04-26,24,21,2,2,0,0,6,0.0,2024-04-22,2024-06-08,2024-04-22,2024-06-11
2024-04-26,26,48,4,2,0,2,27,5300.0,2024-04-15,2024-06-26,2024-04-15,2024-07-01
2024-04-26,27,42,11,2,1,9,45,8444.0,2024-04-08,2024-06-10,2024-04-08,2024-07-01
2024-04-26,29,33,22,2,1,20,88,18437.0,2024-03-18,2024-05-15,2024-03-18,2024-05-16
2024-04-27,2,29,26,2,1,24,82,16281.0,2024-03-11,2024-05-01,2024-03-11,2024-05-06
2024-04-27,3,28,9,2,0,7,37,6593.0,2024-04-08,2024-06-13,2024-04-08,2024-06-28
2024-04-27,6,37,20,2,1,18,82,15593.0,2024-03-25,2024-05-27,2024-03-25,2024-05-30
2024-04-27,7,16,16,1,1,15,54,10415.0,2024-03-11,2024-04-25,2024-03-11,2024-04-30
2024-04-27,8,16,13,1,0,12,55,8535.0,2024-03-18,2024-05-09,2024-03-18,2024-05-10
2024-04-27,13,11,9,0,0,9,39,7234.0,2024-04-01,2024-05-03,2024-04-01,2024-05-04
2024-04-27,14,31,11,3,2,8,48,7025.0,2024-04-08,2024-05-30,2024-04-08,2024-06-02
2024-04-27,15,50,9,3,0,6,38,6303.0,2024-04-08,2024-07-04,2024-04-08,2024-07-15
2024-04-27,16,25,9,2,1,7,39,8313.0,2024-04-01,2024-06-07,2024-04-01,2024-06-11
2024-04-27,17,30,14,1,1,13,48,11340.0,2024-03-25,2024-06-07,2024-03-25,2024-06-17
2024-04-27,18,26,13,1,1,12,49,9023.0,2024-04-01,2024-05-29,2024-04-01,2024-06-07
2024-04-27,22,44,26,2,1,24,92,20065.0,2024-03-18,2024-05-26,2024-03-18,2024-06-03
2024-04-27,24,21,2,2,0,0,8,0.0,2024-04-22,2024-06-08,2024-04-22,2024-06-11
2024-04-27,26,48,5,3,0,2,30,5300.0,2024-04-15,2024-06-26,2024-04-15,2024-07-01
2024-04-27,27,42,12,1,1,11,48,10041.0,2024-04-08,2024-06-10,2024-04-08,2024-07-01
2024-04-27,29,33,23,2,0,21,91,18676.0,2024-03-18,2024-05-15,2024-03-18,2024-05-16
2024-04-28,2,29,26,2,1,24,82,16281.0,2024-03-11,2024-05-01,2024-03-11,2024-05-06
2024-04-28,3,28,9,2,0,7,37,6593.0,2024-04-08,2024-06-13,2024-04-08,2024-06-28
2024-04-28,6,37,21,2,1,19,84,16249.0,2024-03-25,2024-05-27,2024-03-25,2024-05-30
2024-04-28,7,16,16,1,1,15,54,10415.0,2024-03-11,2024-04-25,2024-03-11,2024-04-30
2024-04-28,8,16,13,1,0,12,55,8535.0,2024-03-18,2024-05-09,2024-03-18,2024-05-10
2024-04-28,13,11,9,0,0,9,39,7234.0,2024-04-01,2024-05-03,2024-04-01,2024-05-04
2024-04-28,14,31,13,3,1,10,53,8187.0,2024-04-08,2024-05-30,2024-04-08,2024-06-02
2024-04-28,15,50,9,3,0,6,38,6303.0,2024-04-08,2024-07-04,2024-04-08,2024-07-15
2024-04-28,16,25,9,2,1,7,39,8313.0,2024-04-01,2024-06-07,2024-04-01,2024-06-11
2024-04-28,17,30,14,1,1,13,48,11340.0,2024-03-25,2024-06-07,2024-03-25,2024-06-17
2024-04-28,18,26,14,2,1,12,51,9023.0,2024-04-01,2024-05-29,2024-04-01,2024-06-07
2024-04-28,22,44,26,1,1,25,94,20726.0,2024-03-18,2024-05-26,2024-03-18,2024-06-03
2024-04-28,24,21,2,2,0,0,8,0.0,2024-04-22,2024-06-08,2024-04-22,2024-06-11
2024-04-28,26,48,5,3,0,2,30,5300.0,2024-04-15,2024-06-26,2024-04-15,2024-07-01
2024-04-28,27,42,14,2,1,12,50,10318.0,2024-04-08,2024-06-10,2024-04-08,2024-07-01
2024-04-28,29,33,23,2,1,21,92,18676.0,2024-03-18,2024-05-15,2024-03-18,2024-05-16
2024-04-29,2,29,27,2,1,25,85,17013.0,2024-03-11,2024-05-01,2024-03-11,2024-05-06
2024-04-29,3,28,9,1,0,8,39,6980.0,2024-04-08,2024-06-13,2024-04-08,2024-06-28
2024-04-29,4,12,1,1,0,0,1,0.0,2024-04-29,2024-06-06,2024-04-29,2024-06-08
2024-04-29,6,37,22,2,1,20,87,16596.0,2024-03-25,2024-05-27,2024-03-25,2024-05-30
2024-04-29,7,16,16,1,1,15,55,10415.0,2024-03-11,2024-04-25,2024-03-11,2024-04-30
2024-04-29,8,16,13,1,1,12,55,8535.0,2024-03-18,2024-05-09,2024-03-18,2024-05-10
2024-04-29,11,16,1,1,0,0,1,0.0,2024-04-29,2024-06-07,2024-04-29,2024-06-10
2024-04-29,13,11,10,1,0,9,40,7234.0,2024-04-01,2024-05-03,2024-04-01,2024-05-04
2024-04-29,14,31,13,3,2,10,54,8187.0,2024-04-08,2024-05-30,2024-04-08,2024-06-02
2024-04-29,15,50,9,3,2,6,41,6303.0,2024-04-08,2024-07-04,2024-04-08,2024-07-15
2024-04-29,16,25,9,2,1,7,41,8313.0,2024-04-01,2024-06-07,2024-04-01,2024-06-11
2024-04-29,17,30,15,2,1,13,50,11340.0,2024-03-25,2024-06-07,2024-03-25,2024-06-17
2024-04-29,18,26,15,2,1,13,54,9587.0,2024-04-01,2024-05-29,2024-04-01,2024-06-07
2024-04-29,22,44,27,2,1,25,95,20726.0,2024-03-18,2024-05-26,2024-03-18,2024-06-03
2024-04-29,24,21,2,2,0,0,10,0.0,2024-04-22,2024-06-08,2024-04-22,2024-06-11
2024-04-29,26,48,6,3,0,3,34,6201.0,2024-04-15,2024-06-26,2024-04-15,2024-07-01
2024-04-29,27,42,14,2,1,12,52,10318.0,2024-04-08,2024-06-10,2024-04-08,2024-07-01
2024-04-29,28,30,1,1,0,0,1,0.0,2024-04-29,2024-07-02,2024-04-29,2024-07-06
2024-04-29,29,33,24,2,0,22,95,19029.0,2024-03-18,2024-05-15,2024-03-18,2024-05-16
2024-04-30,2,29,27,2,1,25,86,17013.0,2024-03-11,2024-05-01,2024-03-11,2024-05-06
2024-04-30,3,28,9,0,0,9,40,7513.0,2024-04-08,2024-06-13,2024-04-08,2024-06-28
2024-04-30,4,12,1,1,0,0,2,0.0,2024-04-29,2024-06-06,2024-04-29,2024-06-08
2024-04-30,6,37,24,2,0,22,91,17445.0,2024-03-25,2024-05-27,2024-03-25,2024-05-30
2024-04-30,8,16,13,1,1,12,56,8535.0,2024-03-18,2024-05-09,2024-03-18,2024-05-10
2024-04-30,11,16,2,2,0,0,3,0.0,2024-04-29,2024-06-07,2024-04-29,2024-06-10
2024-04-30,13,11,10,1,0,9,40,7234.0,2024-04-01,2024-05-03,2024-04-01,2024-05-04
2024-04-30,14,31,15,3,1,12,59,9227.0,2024-04-08,2024-05-30,2024-04-08,2024-06-02
2024-04-30,15,50,11,3,1,8,46,7127.0,2024-04-08,2024-07-04,2024-04-08,2024-07-15
2024-04-30,16,25,10,2,2,8,43,8677.0,2024-04-01,2024-06-07,2024-04-01,2024-06-11
2024-04-30,17,30,16,2,1,14,53,12236.0,2024-03-25,2024-06-07,2024-03-25,2024-06-17
2024-04-30,18,26,15,2,1,13,56,9587.0,2024-04-01,2024-05-29,2024-04-01,2024-06-07
2024-04-30,22,44,27,2,1,25,95,20726.0,2024-03-18,2024-05-26,2024-03-18,2024-06-03
2024-04-30,24,21,2,2,0,0,12,0.0,2024-04-22,2024-06-08,2024-04-22,2024-06-11
2024-04-30,26,48,7,3,0,4,37,7207.0,2024-04-15,2024-06-26,2024-04-15,2024-07-01
2024-04-30,27,42,14,1,1,13,54,11059.0,2024-04-08,2024-06-10,2024-04-08,2024-07-01
2024-04-30,28,30,1,1,0,0,2,0.0,2024-04-29,2024-07-02,2024-04-29,2024-07-06
2024-04-30,29,33,24,1,0,23,97,19485.0,2024-03-18,2024-05-15,2024-03-18,2024-05-16
2024-05-01,2,29,27,2,1,25,87,17013.0,2024-03-11,2024-05-01,2024-03-11,2024-05-06
2024-05-01,3,28,10,1,0,9,41,7513.0,2024-04-08,2024-06-13,2024-04-08,2024-06-28
2024-05-01,4,12,1,1,0,0,3,0.0,2024-04-29,2024-06-06,2024-04-29,2024-06-08
2024-05-01,6,37,24,1,0,23,93,18070.0,2024-03-25,2024-05-27,2024-03-25,2024-05-30
2024-05-01,8,16,14,1,1,13,58,9186.0,2024-03-18,2024-05-09,2024-03-18,2024-05-10
2024-05-01,11,16,2,2,0,0,5,0.0,2024-04-29,2024-06-07,2024-04-29,2024-06-10
2024-05-01,13,11,10,1,0,9,41,7234.0,2024-04-01,2024-05-03,2024-04-01,2024-05-04
2024-05-01,14,31,16,3,1,13,63,9540.0,2024-04-08,2024-05-30,2024-04-08,2024-06-02
2024-05-01,15,50,12,3,2,9,49,8072.0,2024-04-08,2024-07-04,2024-04-08,2024-07-15
2024-05-01,16,25,10,2,2,8,45,8677.0,2024-04-01,2024-06-07,2024-04-01,2024-06-11
2024-05-01,17,30,16,2,1,14,55,12236.0,2024-03-25,2024-06-07,2024-03-25,2024-06-17
2024-05-01,18,26,16,1,0,15,59,10634.0,2024-04-01,2024-05-29,2024-04-01,2024-06-07
2024-05-01,22,44,27,2,1,25,96,20726.0,2024-03-18,2024-05-26,2024-03-18,2024-06-03
2024-05-01,24,21,2,2,0,0,14,0.0,2024-04-22,2024-06-08,2024-04-22,2024-06-11
2024-05-01,26,48,8,3,0,5,41,7658.0,2024-04-15,2024-06-26,2024-04-15,2024-07-01
2024-05-01,27,42,15,1,0,14,56,11851.0,2024-04-08,2024-06-10,2024-04-08,2024-07-01
2024-05-01,28,30,1,1,0,0,3,0.0,2024-04-29,2024-07-02,2024-04-29,2024-07-06
2024-05-01,29,33,25,1,0,24,99,20244.0,2024-03-18,2024-05-15,2024-03-18,2024-05-16
2024-05-02,2,29,28,2,2,26,90,17950.0,2024-03-11,2024-05-01,2024-03-11,2024-05-06
2024-05-02,3,28,11,2,0,9,43,7513.0,2024-04-08,2024-06-13,2024-04-08,2024-06-28
2024-05-02,4,12,2,2,0,0,5,0.0,2024-04-29,2024-06-06,2024-04-29,2024-06-08
2024-05-02,6,37,24,1,0,23,94,18070.0,2024-03-25,2024-05-27,2024-03-25,2024-05-30
2024-05-02,8,16,15,1,0,14,60,9767.0,2024-03-18,2024-05-09,2024-03-18,2024-05-10
2024-05-02,11,16,2,2,0,0,7,0.0,2024-04-29,2024-06-07,2024-04-29,2024-06-10
2024-05-02,13,11,11,1,0,10,42,7660.0,2024-04-01,2024-05-03,2024-04-01,2024-05-04
2024-05-02,14,31,18,2,1,16,68,11236.0,2024-04-08,2024-05-30,2024-04-08,2024-06-02
2024-05-02,15,50,14,3,1,11,53,9664.0,2024-04-08,2024-07-04,2024-04-08,2024-07-15
2024-05-02,16,25,12,2,1,10,49,9991.0,2024-04-01,2024-06-07,2024-04-01,2024-06-11
2024-05-02,17,30,16,2,2,14,56,12236.0,2024-03-25,2024-06-07,2024-03-25,2024-06-17
2024-05-02,18,26,17,2,1,15,60,10634.0,2024-04-01,2024-05-29,2024-04-01,2024-06-07
2024-05-02,22,44,27,2,2,25,97,20726.0,2024-03-18,2024-05-26,2024-03-18,2024-06-03
2024-05-02,24,21,3,2,0,1,17,1008.0,2024-04-22,2024-06-08,2024-04-22,2024-06-11
2024-05-02,26,48,8,3,1,5,42,7658.0,2024-04-15,2024-06-26,2024-04-15,2024-07-01
2024-05-02,27,42,16,2,0,14,57,11851.0,2024-04-08,2024-06-10,2024-04-08,2024-07-01
2024-05-02,28,30,2,2,0,0,5,0.0,2024-04-29,2024-07-02,2024-04-29,2024-07-06
2024-05-02,29,33,26,2,0,24,100,20244.0,2024-03-18,2024-05-15,2024-03-18,2024-05-16
2024-05-03,2,29,28,2,2,26,91,17950.0,2024-03-11,2024-05-01,2024-03-11,2024-05-06
2024-05-03,3,28,11,2,0,9,44,7513.0,2024-04-08,2024-06-13,2024-04-08,2024-06-28
2024-05-03,4,12,2,2,0,0,7,0.0,2024-04-29,2024-06-06,2024-04-29,2024-06-08
2024-05-03,6,37,26,2,0,24,97,18718.0,2024-03-25,2024-05-27,2024-03-25,2024-05-30
2024-05-03,8,16,15,1,0,14,61,9767.0,2024-03-18,2024-05-09,2024-03-18,2024-05-10
2024-05-03,11,16,2,2,0,0,9,0.0,2024-04-29,2024-06-07,2024-04-29,2024-06-10
2024-05-03,13,11,11,1,0,10,43,7660.0,2024-04-01,2024-05-03,2024-04-01,2024-05-04
2024-05-03,14,31,20,2,0,18,70,12405.0,2024-04-08,2024-05-30,2024-04-08,2024-06-02
2024-05-03,15,50,15,3,2,12,57,10031.0,2024-04-08,2024-07-04,2024-04-08,2024-07-15
2024-05-03,16,25,13,2,1,11,52,10415.0,2024-04-01,2024-06-07,2024-04-01,2024-06-11
2024-05-03,17,30,18,2,1,16,59,13186.0,2024-03-25,2024-06-07,2024-03-25,2024-06-17
2024-05-03,18,26,17,1,0,16,62,11590.0,2024-04-01,2024-05-29,2024-04-01,2024-06-07
2024-05-03,22,44,28,2,1,26,99,21593.0,2024-03-18,2024-05-26,2024-03-18,2024-06-03
2024-05-03,24,21,3,2,1,1,19,1008.0,2024-04-22,2024-06-08,2024-04-22,2024-06-11
2024-05-03,26,48,9,2,1,7,46,8840.0,2024-04-15,2024-06-26,2024-04-15,2024-07-01
2024-05-03,27,42,16,2,1,14,58,11851.0,2024-04-08,2024-06-10,2024-04-08,2024-07-01
2024-05-03,28,30,2,2,0,0,7,0.0,2024-04-29,2024-07-02,2024-04-29,2024-07-06
2024-05-03,29,33,26,2,1,24,101,20244.0,2024-03-18,2024-05-15,2024-03-18,2024-05-16
2024-05-04,2,29,29,2,2,27,93,18587.0,2024-03-11,2024-05-01,2024-03-11,2024-05-06
2024-05-04,3,28,11,2,0,9,46,7513.0,2024-04-08,2024-06-13,2024-04-08,2024-06-28
2024-05-04,4,12,2,2,0,0,8,0.0,2024-04-29,2024-06-06,2024-04-29,2024-06-08
2024-05-04,6,37,26,2,0,24,98,18718.0,2024-03-25,2024-05-27,2024-03-25,2024-05-30
2024-05-04,8,16,15,1,0,14,61,9767.0,2024-03-18,2024-05-09,2024-03-18,2024-05-10
2024-05-04,11,16,2,2,0,0,9,0.0,2024-04-29,2024-06-07,2024-04-29,2024-06-10
2024-05-04,14,31,21,3,0,18,73,12405.0,2024-04-08,2024-05-30,2024-04-08,2024-06-02
2024-05-04,15,50,15,3,2,12,57,10031.0,2024-04-08,2024-07-04,2024-04-08,2024-07-15
2024-05-04,16,25,13,2,1,11,52,10415.0,2024-04-01,2024-06-07,2024-04-01,2024-06-11
2024-05-04,17,30,18,2,1,16,59,13186.0,2024-03-25,2024-06-07,2024-03-25,2024-06-17
2024-05-04,18,26,17,1,0,16,62,11590.0,2024-04-01,2024-05-29,2024-04-01,2024-06-07
2024-05-04,22,44,29,2,2,27,101,21994.0,2024-03-18,2024-05-26,2024-03-18,2024-06-03
2024-05-04,24,21,3,1,1,2,21,1320.0,2024-04-22,2024-06-08,2024-04-22,2024-06-11
2024-05-04,26,48,12,3,0,9,51,9603.0,2024-04-15,2024-06-26,2024-04-15,2024-07-01
2024-05-04,27,42,17,2,0,15,59,12845.0,2024-04-08,2024-06-10,2024-04-08,2024-07-01
2024-05-04,28,30,2,1,0,1,9,1882.0,2024-04-29,2024-07-02,2024-04-29,2024-07-06
2024-05-04,29,33,26,2,1,24,102,20244.0,2024-03-18,2024-05-15,2024-03-18,2024-05-16
2024-05-05,2,29,29,2,2,27,93,18587.0,2024-03-11,2024-05-01,2024-03-11,2024-05-06
2024-05-05,3,28,11,2,0,9,46,7513.0,2024-04-08,2024-06-13,2024-04-08,2024-06-28
2024-05-05,4,12,2,2,0,0,8,0.0,2024-04-29,2024-06-06,2024-04-29,2024-06-08
2024-05-05,6,37,26,2,0,24,98,18718.0,2024-03-25,2024-05-27,2024-03-25,2024-05-30
2024-05-05,8,16,15,1,0,14,61,9767.0,2024-03-18,2024-05-09,2024-03-18,2024-05-10
2024-05-05,11,16,2,2,0,0,9,0.0,2024-04-29,2024-06-07,2024-04-29,2024-06-10
2024-05-05,14,31,21,3,0,18,76,12405.0,2024-04-08,2024-05-30,2024-04-08,2024-06-02
2024-05-05,15,50,15,3,2,12,57,10031.0,2024-04-08,2024-07-04,2024-04-08,2024-07-15
2024-05-05,16,25,13,2,1,11,52,10415.0,2024-04-01,2024-06-07,2024-04-01,2024-06-11
2024-05-05,17,30,18,2,1,16,59,13186.0,2024-03-25,2024-06-07,2024-03-25,2024-06-17
2024-05-05,18,26,17,1,0,16,63,11590.0,2024-04-01,2024-05-29,2024-04-01,2024-06-07
2024-05-05,22,44,30,2,1,28,104,22633.0,2024-03-18,2024-05-26,2024-03-18,2024-06-03
2024-05-05,24,21,3,1,1,2,22,1320.0,2024-04-22,2024-06-08,2024-04-22,2024-06-11
2024-05-05,26,48,12,3,0,9,51,9603.0,2024-04-15,2024-06-26,2024-04-15,2024-07-01
2024-05-05,27,42,17,2,0,15,61,12845.0,2024-04-08,2024-06-10,2024-04-08,2024-07-01
2024-05-05,28,30,3,2,0,1,11,1882.0,2024-04-29,2024-07-02,2024-04-29,2024-07-06
2024-05-05,29,33,26,2,1,24,102,20244.0,2024-03-18,2024-05-15,2024-03-18,2024-05-16
2024-05-06,3,28,12,1,0,11,49,9224.0,2024-04-08,2024-06-13,2024-04-08,2024-06-28
2024-05-06,4,12,2,2,0,0,10,0.0,2024-04-29,2024-06-06,2024-04-29,2024-06-08
2024-05-06,6,37,27,2,0,25,100,19413.0,2024-03-25,2024-05-27,2024-03-25,2024-05-30
2024-05-06,8,16,15,1,0,14,61,9767.0,2024-03-18,2024-05-09,2024-03-18,2024-05-10
2024-05-06,11,16,2,2,0,0,11,0.0,2024-04-29,2024-06-07,2024-04-29,2024-06-10
2024-05-06,14,31,21,3,1,18,78,12405.0,2024-04-08,2024-05-30,2024-04-08,2024-06-02
2024-05-06,15,50,17,3,1,14,60,11298.0,2024-04-08,2024-07-04,2024-04-08,2024-07-15
2024-05-06,16,25,14,2,0,12,54,11282.0,2024-04-01,2024-06-07,2024-04-01,2024-06-11
2024-05-06,17,30,18,1,1,17,61,14075.0,2024-03-25,2024-06-07,2024-03-25,2024-06-17
2024-05-06,18,26,17,1,1,16,63,11590.0,2024-04-01,2024-05-29,2024-04-01,2024-06-07
2024-05-06,22,44,30,2,1,28,106,22633.0,2024-03-18,2024-05-26,2024-03-18,2024-06-03
2024-05-06,24,21,4,2,1,2,23,1320.0,2024-04-22,2024-06-08,2024-04-22,2024-06-11
2024-05-06,26,48,13,2,0,11,55,11158.0,2024-04-15,2024-06-26,2024-04-15,2024-07-01
2024-05-06,27,42,17,2,1,15,63,12845.0,2024-04-08,2024-06-10,2024-04-08,2024-07-01
2024-05-06,28,30,3,2,0,1,13,1882.0,2024-04-29,2024-07-02,2024-04-29,2024-07-06
2024-05-06,29,33,26,2,2,24,102,20244.0,2024-03-18,2024-05-15,2024-03-18,2024-05-16
2024-05-06,30,41,1,1,0,0,1,0.0,2024-05-06,2024-07-02,2024-05-06,2024-07-09
2024-05-07,3,28,12,0,0,12,50,9453.0,2024-04-08,2024-06-13,2024-04-08,2024-06-28
2024-05-07,4,12,2,2,0,0,12,0.0,2024-04-29,2024-06-06,2024-04-29,2024-06-08
2024-05-07,6,37,27,2,2,25,102,19413.0,2024-03-25,2024-05-27,2024-03-25,2024-05-30
2024-05-07,8,16,15,1,1,14,62,9767.0,2024-03-18,2024-05-09,2024-03-18,2024-05-10
2024-05-07,11,16,2,2,0,0,12,0.0,2024-04-29,2024-06-07,2024-04-29,2024-06-10
2024-05-07,14,31,21,1,1,20,81,14206.0,2024-04-08,2024-05-30,2024-04-08,2024-06-02
2024-05-07,15,50,17,3,1,14,63,11298.0,2024-04-08,2024-07-04,2024-04-08,2024-07-15
2024-05-07,16,25,14,2,0,12,55,11282.0,2024-04-01,2024-06-07,2024-04-01,2024-06-11
2024-05-07,17,30,18,1,1,17,62,14075.0,2024-03-25,2024-06-07,2024-03-25,2024-06-17
2024-05-07,18,26,17,1,1,16,64,11590.0,2024-04-01,2024-05-29,2024-04-01,2024-06-07
2024-05-07,22,44,31,2,1,29,108,23242.0,2024-03-18,2024-05-26,2024-03-18,2024-06-03
2024-05-07,24,21,5,1,1,4,26,4731.0,2024-04-22,2024-06-08,2024-04-22,2024-06-11
2024-05-07,26,48,13,1,0,12,57,11752.0,2024-04-15,2024-06-26,2024-04-15,2024-07-01
2024-05-07,27,42,17,2,1,15,64,12845.0,2024-04-08,2024-06-10,2024-04-08,2024-07-01
2024-05-07,28,30,3,2,0,1,15,1882.0,2024-04-29,2024-07-02,2024-04-29,2024-07-06
2024-05-07,29,33,28,2,1,26,105,21767.0,2024-03-18,2024-05-15,2024-03-18,2024-05-16
2024-05-07,30,41,2,2,0,0,3,0.0,2024-05-06,2024-07-02,2024-05-06,2024-07-09
2024-05-08,3,28,14,2,0,12,52,9453.0,2024-04-08,2024-06-13,2024-04-08,2024-06-28
2024-05-08,4,12,2,1,0,1,14,2453.0,2024-04-29,2024-06-06,2024-04-29,2024-06-08
2024-05-08,6,37,29,2,1,27,106,20281.0,2024-03-25,2024-05-27,2024-03-25,2024-05-30
2024-05-08,8,16,16,1,0,15,64,10443.0,2024-03-18,2024-05-09,2024-03-18,2024-05-10
2024-05-08,11,16,2,2,0,0,14,0.0,2024-04-29,2024-06-07,2024-04-29,2024-06-10
2024-05-08,14,31,23,2,1,21,84,14753.0,2024-04-08,2024-05-30,2024-04-08,2024-06-02
2024-05-08,15,50,18,3,3,15,67,11679.0,2024-04-08,2024-07-04,2024-04-08,2024-07-15
2024-05-08,16,25,14,2,1,12,55,11282.0,2024-04-01,2024-06-07,2024-04-01,2024-06-11
2024-05-08,17,30,19,2,1,17,64,14075.0,2024-03-25,2024-06-07,2024-03-25,2024-06-17
2024-05-08,18,26,18,1,1,17,65,12195.0,2024-04-01,2024-05-29,2024-04-01,2024-06-07
2024-05-08,22,44,31,1,1,30,110,23640.0,2024-03-18,2024-05-26,2024-03-18,2024-06-03
2024-05-08,24,21,6,2,1,4,27,4731.0,2024-04-22,2024-06-08,2024-04-22,2024-06-11
2024-05-08,26,48,14,1,0,13,59,12022.0,2024-04-15,2024-06-26,2024-04-15,2024-07-01
2024-05-08,27,42,18,2,1,16,67,13436.0,2024-04-08,2024-06-10,2024-04-08,2024-07-01
2024-05-08,28,30,3,1,0,2,17,2466.0,2024-04-29,2024-07-02,2024-04-29,2024-07-06
2024-05-08,29,33,29,2,1,27,108,22365.0,2024-03-18,2024-05-15,2024-03-18,2024-05-16
2024-05-08,30,41,3,3,0,0,6,0.0,2024-05-06,2024-07-02,2024-05-06,2024-07-09
2024-05-09,3,28,14,2,0,12,54,9453.0,2024-04-08,2024-06-13,2024-04-08,2024-06-28
2024-05-09,4,12,3,2,0,1,16,2453.0,2024-04-29,2024-06-06,2024-04-29,2024-06-08
2024-05-09,6,37,30,2,0,28,108,21218.0,2024-03-25,2024-05-27,2024-03-25,2024-05-30
2024-05-09,8,16,16,1,0,15,64,10443.0,2024-03-18,2024-05-09,2024-03-18,2024-05-10
2024-05-09,11,16,2,2,0,0,16,0.0,2024-04-29,2024-06-07,2024-04-29,2024-06-10
2024-05-09,14,31,24,1,0,23,87,15985.0,2024-04-08,2024-05-30,2024-04-08,2024-06-02
2024-05-09,15,50,20,3,2,17,70,12896.0,2024-04-08,2024-07-04,2024-04-08,2024-07-15
2024-05-09,16,25,15,2,1,13,56,11552.0,2024-04-01,2024-06-07,2024-04-01,2024-06-11
2024-05-09,17,30,20,1,1,19,66,15825.0,2024-03-25,2024-06-07,2024-03-25,2024-06-17
2024-05-09,18,26,18,1,1,17,66,12195.0,2024-04-01,2024-05-29,2024-04-01,2024-06-07
2024-05-09,22,44,32,2,1,30,112,23640.0,2024-03-18,2024-05-26,2024-03-18,2024-06-03
2024-05-09,24,21,7,2,1,5,30,5544.0,2024-04-22,2024-06-08,2024-04-22,2024-06-11
2024-05-09,26,48,16,3,0,13,61,12022.0,2024-04-15,2024-06-26,2024-04-15,2024-07-01
2024-05-09,27,42,19,2,2,17,70,13970.0,2024-04-08,2024-06-10,2024-04-08,2024-07-01
2024-05-09,28,30,4,2,0,2,19,2466.0,2024-04-29,2024-07-02,2024-04-29,2024-07-06
2024-05-09,29,33,29,2,1,27,110,22365.0,2024-03-18,2024-05-15,2024-03-18,2024-05-16
2024-05-09,30,41,3,3,0,0,9,0.0,2024-05-06,2024-07-02,2024-05-06,2024-07-09
2024-05-10,3,28,14,1,0,13,55,9959.0,2024-04-08,2024-06-13,2024-04-08,2024-06-28
2024-05-10,4,12,3,2,0,1,18,2453.0,2024-04-29,2024-06-06,2024-04-29,2024-06-08
2024-05-10,6,37,30,2,0,28,110,21218.0,2024-03-25,2024-05-27,2024-03-25,2024-05-30
2024-05-10,11,16,2,1,0,1,18,1467.0,2024-04-29,2024-06-07,2024-04-29,2024-06-10
2024-05-10,14,31,24,1,1,23,88,15985.0,2024-04-08,2024-05-30,2024-04-08,2024-06-02
2024-05-10,15,50,20,3,2,17,72,12896.0,2024-04-08,2024-07-04,2024-04-08,2024-07-15
2024-05-10,16,25,15,2,2,13,58,11552.0,2024-04-01,2024-06-07,2024-04-01,2024-06-11
2024-05-10,17,30,21,2,1,19,68,15825.0,2024-03-25,2024-06-07,2024-03-25,2024-06-17
2024-05-10,18,26,18,1,1,17,66,12195.0,2024-04-01,2024-05-29,2024-04-01,2024-06-07
2024-05-10,22,44,33,1,1,32,114,24589.0,2024-03-18,2024-05-26,2024-03-18,2024-06-03
2024-05-10,24,21,7,2,1,5,32,5544.0,2024-04-22,2024-06-08,2024-04-22,2024-06-11
2024-05-10,26,48,17,3,0,14,63,12836.0,2024-04-15,2024-06-26,2024-04-15,2024-07-01
2024-05-10,27,42,19,2,2,17,70,13970.0,2024-04-08,2024-06-10,2024-04-08,2024-07-01
2024-05-10,28,30,4,2,0,2,20,2466.0,2024-04-29,2024-07-02,2024-04-29,2024-07-06
